"Angle of incidence, deg.","P-polarized","S-polarized","Non-polarized"
9.099999999999984,0.08623077005164984,0.09110980293988143,0.08867028649576564
9.199999999999983,0.08617703439165902,0.09116475653979966,0.08867089546572934
9.299999999999983,0.08612270617243735,0.09122034373210308,0.08867152495227021
9.399999999999983,0.08606778523284961,0.09127656561162052,0.08867217542223507
9.499999999999982,0.08601227141064023,0.09133342328602669,0.08867284734833346
9.599999999999982,0.08595616454245442,0.09139091787587547,0.08867354120916494
9.699999999999982,0.08589946446385975,0.09144905051463352,0.08867425748924664
9.799999999999981,0.08584217100936893,0.0915078223487141,0.08867499667904152
9.89999999999998,0.08578428401246113,0.09156723453751169,0.08867575927498642
9.99999999999998,0.08572580330560482,0.09162728825343697,0.08867654577952089
10.09999999999998,0.0856667287202814,0.09168798468195119,0.08867735670111629
10.19999999999998,0.08560706008700736,0.0917493250216027,0.08867819255430504
10.29999999999998,0.08554679723535832,0.09181131048406245,0.0886790538597104
10.399999999999979,0.08548593999399334,0.09187394229416013,0.08867994114407673
10.499999999999979,0.0854244881906781,0.09193722168992143,0.08868085494029976
10.599999999999978,0.08536244165231036,0.09200114992260505,0.0886817957874577
10.699999999999978,0.08529980020494403,0.0920657282567401,0.08868276423084206
10.799999999999978,0.08523656367381509,0.09213095797016416,0.08868376082198962
10.899999999999977,0.08517273188336623,0.0921968403540617,0.08868478611871397
10.999999999999977,0.08510830465727358,0.09226337671300291,0.08868584068513824
11.099999999999977,0.08504328181847212,0.09233056836498277,0.08868692509172744
11.199999999999976,0.08497766318918273,0.0923984166414606,0.08868803991532168
11.299999999999976,0.08491144859093885,0.09246692288740013,0.0886891857391695
11.399999999999975,0.08484463784461362,0.0925360884613102,0.08869036315296192
11.499999999999975,0.08477723077044731,0.09260591473528504,0.08869157275286618
11.599999999999975,0.08470922718807578,0.0926764030950459,0.08869281514156084
11.699999999999974,0.08464062691655826,0.0927475549399826,0.08869409092827044
11.799999999999974,0.08457142977440618,0.0928193716831954,0.08869540072880079
11.899999999999974,0.08450163557961211,0.09289185475153794,0.08869674516557502
11.999999999999973,0.08443124414967906,0.09296500558565979,0.08869812486766943
12.099999999999973,0.08436025530165055,0.09303882564004959,0.08869954047085007
12.199999999999973,0.08428866885214026,0.09311331638307932,0.08870099261760979
12.299999999999972,0.08421648461736275,0.09318847929704835,0.08870248195720555
12.399999999999972,0.0841437024131645,0.09326431587822737,0.08870400914569593
12.499999999999972,0.08407032205505485,0.0933408276369045,0.08870557484597968
12.599999999999971,0.0839963433582379,0.09341801609742978,0.08870717972783385
12.69999999999997,0.08392176613764435,0.09349588279826151,0.08870882446795293
12.79999999999997,0.08384659020796403,0.09357442929201247,0.08871050974998826
12.89999999999997,0.08377081538367893,0.0936536571454965,0.08871223626458771
12.99999999999997,0.08369444147909594,0.09373356793977608,0.08871400470943601
13.09999999999997,0.08361746830838108,0.09381416327020943,0.08871581578929526
13.199999999999969,0.083539895685593,0.09389544474649875,0.08871767021604587
13.299999999999969,0.08346172342471807,0.09397741399273887,0.08871956870872846
13.399999999999968,0.08338295133970451,0.09406007264746581,0.08872151199358516
13.499999999999968,0.08330357924449847,0.09414342236370654,0.0887235008041025
13.599999999999968,0.08322360695307925,0.09422746480902845,0.08872553588105385
13.699999999999967,0.08314303427949547,0.09431220166558958,0.08872761797254253
13.799999999999967,0.08306186103790233,0.09439763463018958,0.08872974783404596
13.899999999999967,0.08298008704259757,0.09448376541432058,0.08873192622845907
13.999999999999966,0.08289771210805987,0.09457059574421904,0.08873415392613945
14.099999999999966,0.08281473604898641,0.09465812736091739,0.0887364317049519
14.199999999999966,0.08273115868033135,0.0947463620202969,0.08873876035031412
14.299999999999965,0.08264697981734449,0.09483530149314029,0.08874114065524238
14.399999999999965,0.08256219927561065,0.09492494756518564,0.08874357342039815
14.499999999999964,0.08247681687108982,0.09501530203717944,0.08874605945413463
14.599999999999964,0.08239083242015662,0.09510636672493157,0.08874859957254409
14.699999999999964,0.08230424573964189,0.09519814345936985,0.08875119459950587
14.799999999999963,0.08221705664687315,0.09529063408659515,0.08875384536673414
14.899999999999963,0.08212926495971654,0.09538384046793744,0.08875655271382699
14.999999999999963,0.08204087049661923,0.09547776448001132,0.08875931748831528
15.099999999999962,0.08195187307665179,0.09557240801477344,0.08876214054571262
15.199999999999962,0.08186227251955135,0.09566777297957885,0.0887650227495651
15.299999999999962,0.08177206864576514,0.0957638612972392,0.08876796497150216
15.399999999999961,0.0816812612764953,0.09586067490608018,0.08877096809128773
15.499999999999961,0.0815898502337425,0.09595821576000071,0.08877403299687162
15.59999999999996,0.08149783534035206,0.09605648582853131,0.08877716058444168
15.69999999999996,0.0814052164200593,0.096155487096894,0.08878035175847665
15.79999999999996,0.08131199329753572,0.09625522156606195,0.08878360743179883
15.89999999999996,0.08121816579843588,0.09635569125282024,0.08878692852562806
15.99999999999996,0.08112373374944465,0.0964568981898264,0.08879031596963552
16.09999999999996,0.08102869697832527,0.096558844425672,0.08879377070199863
16.19999999999996,0.08093305531396738,0.09666153202494487,0.08879729366945613
16.29999999999996,0.08083680858643645,0.0967649630682909,0.08880088582736367
16.399999999999963,0.08073995662702292,0.09686913965247723,0.08880454813975008
16.499999999999964,0.0806424992682925,0.09697406389045553,0.08880828157937401
16.599999999999966,0.0805444363441366,0.09707973791142617,0.08881208712778138
16.699999999999967,0.08044576768982406,0.09718616386090205,0.08881596577536305
16.79999999999997,0.08034649314205261,0.09729334390077388,0.08881991852141324
16.89999999999997,0.08024661253900103,0.09740128020937537,0.0888239463741882
16.99999999999997,0.08014612572038288,0.09750997498154929,0.08882805035096608
17.099999999999973,0.08004503252749946,0.09761943042871338,0.08883223147810643
17.199999999999974,0.07994333280329438,0.09772964877892791,0.08883649079111114
17.299999999999976,0.07984102639240831,0.09784063227696248,0.0888408293346854
17.399999999999977,0.07973811314123429,0.09795238318436443,0.08884524816279936
17.49999999999998,0.07963459289797413,0.09806490377952672,0.08884974833875042
17.59999999999998,0.07953046551269481,0.09817819635775736,0.08885433093522609
17.69999999999998,0.07942573083738615,0.09829226323134849,0.08885899703436731
17.799999999999983,0.07932038872601833,0.09840710672964678,0.08886374772783256
17.899999999999984,0.07921443903460117,0.09852272919912336,0.08886858411686227
17.999999999999986,0.07910788162124265,0.09863913300344561,0.08887350731234413
18.099999999999987,0.07900071634620993,0.09875632052354771,0.08887851843487882
18.19999999999999,0.07889294307198898,0.098874294157704,0.08888361861484649
18.29999999999999,0.0787845616633464,0.09899305632160026,0.08888880899247333
18.39999999999999,0.07867557198739177,0.09911260944840763,0.0888940907178997
18.499999999999993,0.07856597391363945,0.09923295598885655,0.08889946495124801
18.599999999999994,0.0784557673140728,0.09935409841131013,0.08890493286269147
18.699999999999996,0.07834495206320793,0.09947603920183962,0.08891049563252378
18.799999999999997,0.07823352803815872,0.09959878086429953,0.08891615445122913
18.9,0.07812149511870224,0.09972232592040307,0.08892191051955266
19,0.07800885318734492,0.09984667690979945,0.0889277650485722
19.1,0.07789560212939006,0.09997183639014988,0.08893371925976998
19.200000000000003,0.07778174183300494,0.1000978069372058,0.08893977438510536
19.300000000000004,0.07766727218928983,0.1002245911448864,0.08894593166708811
19.400000000000006,0.07755219309234719,0.1003521916253576,0.0889521923588524
19.500000000000007,0.07743650443935156,0.10048061100911107,0.08895855772423131
19.60000000000001,0.07732020613062053,0.10060985194504403,0.08896502903783228
19.70000000000001,0.07720329806968623,0.10073991710053952,0.08897160758511288
19.80000000000001,0.07708578016336812,0.10087080916154717,0.08897829466245764
19.900000000000013,0.07696765232184545,0.10100253083266497,0.0889850915772552
20.000000000000014,0.07684891445873224,0.1011350848372209,0.08899199964797658
20.100000000000016,0.07672956649115112,0.10126847391735573,0.08899902020425343
20.200000000000017,0.07660960833980998,0.10140270083410605,0.08900615458695801
20.30000000000002,0.07648903992907773,0.10153776836748803,0.08901340414828288
20.40000000000002,0.07636786118706185,0.10167367931658215,0.089020770251822
20.50000000000002,0.07624607204568684,0.10181043649961723,0.08902825427265204
20.600000000000023,0.07612367244077309,0.1019480427540568,0.08903585759741495
20.700000000000024,0.07600066231211665,0.10208650093668466,0.08904358162440065
20.800000000000026,0.07587704160357021,0.10222581392369204,0.08905142776363112
20.900000000000027,0.07575281026312505,0.10236598461076403,0.08905939743694455
21.00000000000003,0.07562796824299305,0.10250701591316844,0.08906749207808073
21.10000000000003,0.0755025154996908,0.10264891076584334,0.08907571313276708
21.20000000000003,0.07537645199412385,0.10279167212348687,0.08908406205880537
21.300000000000033,0.07524977769167165,0.10293530296064661,0.08909254032615913
21.400000000000034,0.07512249256227431,0.10307980627180982,0.08910114941704206
21.500000000000036,0.07499459658051992,0.1032251850714943,0.08910989082600711
21.600000000000037,0.07486608972573239,0.10337144239433993,0.08911876606003616
21.70000000000004,0.0747369719820606,0.10351858129520088,0.08912777663863074
21.80000000000004,0.0746072433385691,0.10366660484923827,0.08913692409390368
21.90000000000004,0.0744769037893284,0.10381551615201358,0.08914620997067099
22.000000000000043,0.0743459533335078,0.10396531831958261,0.0891556358265452
22.100000000000044,0.07421439197546832,0.10411601448858973,0.08916520323202903
22.200000000000045,0.07408221972485667,0.10426760781636377,0.08917491377061021
22.300000000000047,0.07394943659670068,0.10442010148101348,0.08918476903885708
22.40000000000005,0.0738160426115053,0.10457349868152398,0.08919477064651464
22.50000000000005,0.07368203779535021,0.10472780263785401,0.08920492021660212
22.60000000000005,0.07354742217998785,0.10488301659103395,0.0892152193855109
22.700000000000053,0.07341219580294282,0.10503914380326373,0.08922566980310329
22.800000000000054,0.07327635870761272,0.10519618755801222,0.08923627313281246
22.900000000000055,0.0731399109433696,0.10535415116011694,0.08924703105174327
23.000000000000057,0.07300285256566247,0.10551303793588424,0.08925794525077335
23.10000000000006,0.07286518363612134,0.10567285123319055,0.08926901743465594
23.20000000000006,0.07272690422266218,0.10583359442158395,0.08928024932212306
23.30000000000006,0.07258801439959296,0.10599527089238636,0.08929164264598966
23.400000000000063,0.07244851424772115,0.10615788405879678,0.08930319915325896
23.500000000000064,0.07230840385446159,0.10632143735599488,0.08931492060522823
23.600000000000065,0.07216768331394699,0.10648593424124507,0.08932680877759602
23.700000000000067,0.07202635272713775,0.10665137819400212,0.08933886546056993
23.800000000000068,0.07188441220193491,0.10681777271601609,0.08935109245897549
23.90000000000007,0.07174186185329286,0.10698512133143917,0.089363491592366
24.00000000000007,0.07159870180333383,0.10715342758693253,0.08937606469513318
24.100000000000072,0.07145493218146384,0.10732269505177434,0.0893888136166191
24.200000000000074,0.0713105531244897,0.10749292731796746,0.08940174022122857
24.300000000000075,0.07116556477673693,0.10766412800034936,0.08941484638854313
24.400000000000077,0.07101996729016982,0.1078363007367015,0.08942813401343566
24.500000000000078,0.07087376082451172,0.10800944918785962,0.08944160500618567
24.60000000000008,0.07072694554736782,0.10818357703782554,0.08945526129259668
24.70000000000008,0.07057952163434804,0.10835868799387845,0.08946910481411324
24.800000000000082,0.07043148926919235,0.10853478578668746,0.0894831375279399
24.900000000000084,0.07028284864389689,0.10871187417042556,0.08949736140716122
25.000000000000085,0.07013359995884116,0.10888995692288286,0.08951177844086201
25.100000000000087,0.06998374342291741,0.10906903784558213,0.08952639063424978
25.200000000000088,0.06983327925366087,0.10924912076389315,0.08954120000877701
25.30000000000009,0.0696822076773816,0.10943020952714981,0.08955620860226571
25.40000000000009,0.06953052892929747,0.10961230800876662,0.08957141846903205
25.500000000000092,0.06937824325366919,0.1097954201063565,0.08958683168001284
25.600000000000094,0.06922535090393614,0.10997954974184841,0.08960245032289227
25.700000000000095,0.06907185214285402,0.11016470086160768,0.08961827650223085
25.800000000000097,0.06891774724263412,0.11035087743655458,0.08963431233959435
25.900000000000098,0.06876303648508378,0.11053808346228579,0.08965055997368479
26.0000000000001,0.06860772016174874,0.11072632295919485,0.0896670215604718
26.1000000000001,0.06845179857405648,0.11091559997259494,0.0896836992733257
26.200000000000102,0.06829527203346185,0.1111059185728412,0.08970059530315153
26.300000000000104,0.06813814086159362,0.11129728285545454,0.08971771185852408
26.400000000000105,0.06798040539040323,0.11148969694124568,0.08973505116582445
26.500000000000107,0.06782206596231442,0.1116831649764404,0.0897526154693774
26.600000000000108,0.0676631229303752,0.1118776911328052,0.0897704070315902
26.70000000000011,0.06750357665841118,0.1120732796077738,0.08978842813309248
26.80000000000011,0.0673434275211803,0.11226993462457505,0.08980668107287768
26.900000000000112,0.06718267590452989,0.11246766043236013,0.08982516816844502
27.000000000000114,0.06702132220555472,0.11266646130633211,0.08984389175594341
27.100000000000115,0.0668593668327572,0.11286634154787556,0.08986285419031638
27.200000000000117,0.06669681020620925,0.1130673054846867,0.08988205784544798
27.300000000000118,0.06653365275771599,0.113269357470905,0.0899015051143105
27.40000000000012,0.06636989493098093,0.11347250188724471,0.08992119840911282
27.50000000000012,0.06620553718177324,0.11367674314112823,0.08994114016145074
27.600000000000122,0.06604057997809673,0.1138820856668194,0.08996133282245806
27.700000000000124,0.06587502380036074,0.11408853392555786,0.0899817788629593
27.800000000000125,0.06570886914155273,0.11429609240569469,0.09000248077362372
27.900000000000126,0.06554211650741282,0.11450476562282783,0.09002344106512032
28.000000000000128,0.06537476641661037,0.11471455811993927,0.09004466226827482
28.10000000000013,0.06520681940092246,0.11492547446753276,0.09006614693422761
28.20000000000013,0.06503827600541386,0.11513751926377191,0.09008789763459288
28.300000000000132,0.06486913678861957,0.1153506971346199,0.09010991696161974
28.400000000000134,0.06469940232272905,0.11556501273397908,0.09013220752835407
28.500000000000135,0.06452907319377255,0.11578047074383259,0.09015477196880256
28.600000000000136,0.06435815000180933,0.11599707587438522,0.09017761293809728
28.700000000000138,0.0641866333611178,0.11621483286420696,0.09020073311266238
28.80000000000014,0.06401452390038838,0.1164337464803755,0.09022413519038194
28.90000000000014,0.0638418222629176,0.1166538215186212,0.09024782189076941
29.000000000000142,0.06366852910680514,0.11687506280347189,0.09027179595513851
29.100000000000144,0.06349464510515203,0.11709747518839905,0.09029606014677555
29.200000000000145,0.06332017094626222,0.11732106355596399,0.0903206172511131
29.300000000000146,0.06314510733384518,0.11754583281796645,0.09034547007590582
29.400000000000148,0.06296945498722158,0.11777178791559227,0.09037062145140692
29.50000000000015,0.06279321464153063,0.1179989338195634,0.09039607423054702
29.60000000000015,0.06261638704793998,0.11822727553028788,0.09042183128911394
29.700000000000152,0.06243897297385791,0.11845681807801058,0.09044789552593424
29.800000000000153,0.06226097320314774,0.11868756652296601,0.09047426986305687
29.900000000000155,0.062082388536344325,0.11891952595553079,0.09050095724593755
30.000000000000156,0.06190321979087357,0.11915270149637697,0.09052796064362527
30.100000000000158,0.06172346780127374,0.1193870982966273,0.09055528304895052
30.20000000000016,0.06154313341941939,0.11962272153801022,0.0905829274787148
30.30000000000016,0.06136221751474771,0.11985957643301692,0.09061089697388232
30.400000000000162,0.06118072097448746,0.12009766822505803,0.09063919459977274
30.500000000000163,0.06099864470389012,0.12033700218862194,0.09066782344625603
30.600000000000165,0.060815989626464034,0.1205775836294342,0.09069678662794911
30.700000000000166,0.060632756684210525,0.12081941788461706,0.0907260872844138
30.800000000000168,0.060448946837863,0.12106251032285088,0.09075572858035694
30.90000000000017,0.06026456106712851,0.12130686634453569,0.0907857137058321
31.00000000000017,0.060079600370932205,0.12155249138195354,0.09081604587644287
31.100000000000172,0.05989406576766371,0.12179939089943329,0.0908467283335485
31.200000000000173,0.05970795829542729,0.1220475703935138,0.09087776434447055
31.300000000000175,0.05952127901229387,0.12229703539311053,0.0909091572027022
31.400000000000176,0.05933402899655619,0.12254779145968123,0.0909409102281187
31.500000000000178,0.0591462093469866,0.12279984418739377,0.09097302676719018
31.60000000000018,0.05895782118309779,0.12305319920329466,0.09100551019319622
31.70000000000018,0.05876886564540626,0.12330786216747744,0.09103836390644185
31.800000000000182,0.058579343895699014,0.12356383877325353,0.09107159133447627
31.900000000000183,0.0583892571173024,0.12382113474732379,0.09110519593231309
32.000000000000185,0.05819860651535489,0.12407975584994912,0.091139181182652
32.100000000000186,0.05800739331708189,0.12433970787512547,0.09117355059610369
32.20000000000019,0.057815618772074445,0.12460099665075616,0.0912083077114153
32.30000000000019,0.05762328415257002,0.12486362803882795,0.09124345609569898
32.40000000000019,0.057430390753737605,0.12512760793558644,0.09127899934466202
32.50000000000019,0.05723693989396442,0.12539294227171333,0.09131494108283887
32.60000000000019,0.05704293291514721,0.125659637012504,0.09135128496382561
32.700000000000195,0.056848371182985837,0.12592769815804655,0.09138803467051619
32.800000000000196,0.05665325608728019,0.1261971317434018,0.091425193915341
32.9000000000002,0.05645758904223095,0.1264679438387838,0.09146276644050737
33.0000000000002,0.05626137148674267,0.126740140549742,0.09150075601824234
33.1000000000002,0.0560646048847313,0.12701372801734362,0.09153916645103746
33.2000000000002,0.05586729072543384,0.1272887124183583,0.09157800157189606
33.3000000000002,0.05566943052372262,0.1275650999654418,0.0916172652445822
33.400000000000205,0.05547102582042224,0.12784289690732303,0.09165696136387264
33.500000000000206,0.05527207818263026,0.12812210952898975,0.09169709385581001
33.60000000000021,0.055072589204041324,0.12840274415187744,0.09173766667795938
33.70000000000021,0.054872560505275156,0.12868480713405714,0.09177868381966614
33.80000000000021,0.0546719937342072,0.12896830487042657,0.09182014930231688
33.90000000000021,0.054470890566304477,0.12925324379289993,0.0918620671796022
34.00000000000021,0.05426925270496378,0.12953963037060034,0.09190444153778206
34.100000000000215,0.054067081881854065,0.12982747111005288,0.09194727649595347
34.200000000000216,0.05386437985726291,0.13011677255537826,0.09199057620632059
34.30000000000022,0.05366114842044601,0.1304075412884882,0.0920343448544671
34.40000000000022,0.053457389389981444,0.1306997839292814,0.09207858665963142
34.50000000000022,0.053253104614127245,0.13099350713584046,0.09212330587498385
34.60000000000022,0.05304829597118294,0.13128871760463068,0.0921685067879068
34.70000000000022,0.052842965369855464,0.13158542207069848,0.09221419372027698
34.800000000000225,0.05263711474962872,0.13188362730787206,0.0922603710287504
34.900000000000226,0.05243074608113727,0.13218334012896318,0.09230704310505022
35.00000000000023,0.05222386136654441,0.13248456738596873,0.09235421437625657
35.10000000000023,0.05201646263992406,0.13278731597027488,0.09240188930509946
35.20000000000023,0.051808551967647096,0.13309159281286148,0.0924500723902543
35.30000000000023,0.051600131448772235,0.13339740488450733,0.09249876816663978
35.40000000000023,0.05139120321544015,0.1337047591959975,0.09254798120571883
35.500000000000234,0.05118176943327354,0.13401366279833074,0.09259771611580214
35.600000000000236,0.05097183230178036,0.13432412278292816,0.09264797754235427
35.70000000000024,0.05076139405476175,0.13463614628184398,0.09269877016830286
35.80000000000024,0.050550456960725264,0.1349497404679756,0.09275009871435043
35.90000000000024,0.05033902332330149,0.13526491255527653,0.09280196793928902
36.00000000000024,0.050127095481666176,0.13558166979896935,0.09285438264031776
36.10000000000024,0.04991467581096676,0.13590001949575983,0.0929073476533633
36.200000000000244,0.049701766722753345,0.13621996898405317,0.09296086785340325
36.300000000000246,0.049488370665414956,0.13654152564416977,0.09301494815479236
36.40000000000025,0.04927449012462035,0.13686469689856312,0.09306959351159173
36.50000000000025,0.04906012762376366,0.13718949021203905,0.09312480891790136
36.60000000000025,0.048845285724415176,0.13751591309197525,0.09318059940819522
36.70000000000025,0.04862996702677703,0.13784397308854238,0.0932369700576597
36.80000000000025,0.048414174170143806,0.1381736777949266,0.09329392598253519
36.900000000000254,0.04819790983336862,0.13850503484755256,0.0933514723404606
37.000000000000256,0.04798117673533413,0.1388380519263078,0.09340961433082096
37.10000000000026,0.047763977635428875,0.13917273675476882,0.09346835719509886
37.20000000000026,0.047546315334028665,0.1395090971004273,0.09352770621722799
37.30000000000026,0.047328192672983896,0.13984714077491853,0.09358766672395122
37.40000000000026,0.0471096125361116,0.14018687563424972,0.09364824408518066
37.50000000000026,0.04689057784969366,0.1405283095790312,0.09370944371436243
37.600000000000264,0.046671091582979794,0.14087145055470698,0.09377127106884339
37.700000000000266,0.04645115674869723,0.14121630655178752,0.09383373165024238
37.80000000000027,0.04623077640356481,0.14156288560608343,0.09389683100482413
37.90000000000027,0.046009953648813835,0.1419111957989406,0.09396057472387721
38.00000000000027,0.04578869163071439,0.14226124525747552,0.09402496844409496
38.10000000000027,0.04556699354110714,0.14261304215481332,0.09409001784796023
38.20000000000027,0.045344862617941836,0.1429665947103258,0.09415572866413383
38.300000000000274,0.0451223021458214,0.14332191118987053,0.09422210666784597
38.400000000000276,0.04489931545655191,0.14367899990603236,0.09428915768129213
38.50000000000028,0.04467590592969928,0.14403786921836495,0.09435688757403211
38.60000000000028,0.04445207699315169,0.1443985275336338,0.09442530226339274
38.70000000000028,0.044227832123688575,0.14476098330606105,0.09449440771487481
38.80000000000028,0.04400317484755601,0.1451252450375702,0.09456420994256311
38.90000000000028,0.043778108741048385,0.14549132127803385,0.09463471500954113
39.000000000000284,0.043552637431096566,0.14585922062552062,0.0947059290283086
39.100000000000286,0.04332676459586312,0.1462289517265449,0.09477785816120401
39.20000000000029,0.0431004939653436,0.14660052327631723,0.09485050862083041
39.30000000000029,0.04287382932197497,0.14697394401899502,0.094923886670485
39.40000000000029,0.04264677450125086,0.14734922274793663,0.09499799862459374
39.50000000000029,0.04241933339234345,0.14772636830595437,0.0950728508491489
39.60000000000029,0.042191509938733,0.14810538958556987,0.09514844976215144
39.700000000000294,0.04196330813884353,0.14848629552927067,0.0952248018340571
