timestamp,position_mm,x,y,r,theta
1769723219.9047794,-0.00048828125,,,,
1769723220.0009727,0.23779296875,0.00026407311088,6.6951586632e-05,0.00027242820943,14.226673126
1769723220.1031218,0.5419921875,0.00016449004761,-6.1100261519e-05,0.00017547141761,-20.377643585
1769723220.2051613,0.848876953125,0.00017402597587,-5.451175457e-05,0.00018236383039,-17.392599106
1769723220.3072014,1.1552734375,0.00013729992497,-1.4039741473e-05,0.00013801589375,-5.8385429382
1769723220.4092138,1.4599609375,6.8025110522e-05,2.6986897865e-05,7.3182702181e-05,21.639200211
1769723220.511011,1.7666015625,0.00026371184504,2.9425013054e-05,0.00026534838253,6.3667368889
1769723220.6133225,2.060302734375,0.00022953850566,3.6940044083e-05,0.00023249193328,9.1423244476
1769723220.7152874,2.37939453125,0.00015785342839,-4.3105086661e-05,0.00016363299801,-15.273409843
1769723220.8110418,2.6640625,9.3969712907e-05,1.3222496818e-05,9.4895425718e-05,8.0095148087
1769723220.9129083,2.97021484375,0.00010739402205,-1.5251911236e-06,0.00010740485595,-0.81364971399
1769723221.015331,3.27685546875,0.00030650664121,4.8850884923e-05,0.00031037515146,9.0556106567
1769723221.1171932,3.58203125,0.00026108257589,-9.7915199149e-06,0.00026126610464,-2.1477870941
1769723221.2191627,3.88671875,0.00012178867473,-4.4810789404e-05,0.000129770895,-20.200531006
1769723221.3209805,4.193115234375,0.00011651160457,-3.6750984691e-06,0.0001165695503,-1.8066686392
1769723221.4232202,4.497802734375,6.950905663e-05,6.170845154e-06,6.9782428909e-05,5.0732798576
1769723221.5257332,4.804443359375,0.00018479155551,6.7116954597e-05,0.00019660266116,19.961202621
1769723221.6268325,5.093994140625,0.00027913178201,2.2418653316e-05,0.00028003062471,4.5918917656
1769723221.722951,5.39990234375,0.00013132022286,-9.6174380815e-06,0.0001316719281,-4.1886663437
1769723221.8256302,5.707275390625,0.00012747946312,-1.3399831914e-05,0.00012818179675,-6.0005326271
1769723221.9273012,6.013916015625,0.00011390828877,3.4457574657e-05,0.00011900597747,16.830711365
1769723222.0288835,6.320556640625,0.00025778394775,-2.3945111025e-05,0.0002588936768,-5.3068790436
1769723222.1313326,6.62548828125,0.00020126104937,3.1763433071e-05,0.00020375211898,8.9685640335
1769723222.2336063,6.931640625,0.00015420952695,-3.5330303945e-05,0.00015820494446,-12.904096603
1769723222.3351886,7.23828125,0.00013765401673,-7.2512069892e-05,0.00015558479936,-27.778936386
1769723222.4310236,7.5234375,0.00011249633826,1.5476487533e-05,0.00011355592142,7.8331971169
1769723222.5334172,7.832763671875,0.00027123387554,2.3783231882e-05,0.00027227459941,5.0111813545
1769723222.634965,8.13720703125,0.00029163417639,-3.4028355003e-05,0.0002936127421,-6.6552715302
1769723222.7380028,8.444091796875,0.00013779601431,-1.6871916159e-05,0.00013882509666,-6.9806203842
1769723222.8390696,8.74560546875,0.00014587210899,-3.732746336e-05,0.00015057227574,-14.35351181
1769723222.941565,9.052490234375,9.8456039268e-05,9.210333701e-06,9.8885902844e-05,5.3443341255
1769723223.0433004,9.36083984375,0.00024081337324,-8.0407960468e-07,0.00024081471201,-0.19131016731
1769723223.145078,9.664306640625,0.00023266523203,5.6390446844e-05,0.0002394013427,13.623912811
1769723223.2416015,9.955322265625,0.00018490207731,-1.6041316485e-05,0.00018559661112,-4.958322525
1769723223.343251,10.26318359375,0.00010685466259,-2.4024433515e-05,0.00010952210141,-12.671266556
1769723223.445089,10.566650390625,7.2586604801e-05,2.5047902454e-05,7.6786804129e-05,19.038330078
1769723223.5470722,10.873779296875,0.00016550098371,-2.3193926609e-05,0.00016711831267,-7.9776864052
1769723223.6500387,11.17578125,0.00027940009022,-2.4942519303e-06,0.00027941123699,-0.51147532463
1769723223.751048,11.480712890625,0.00013751930965,-1.211923427e-05,0.00013805228809,-5.0363235474
1769723223.8531601,11.789794921875,0.00014950476179,-2.9123559216e-05,0.00015231499856,-11.023180008
1769723223.955239,12.078125,0.00011947227904,8.7662165242e-06,0.00011979346164,4.1965279579
1769723224.0515325,12.38134765625,0.00020876087365,1.022831384e-05,0.00020901129756,2.8049845695
1769723224.1590652,12.690185546875,0.00029584168806,4.7443594667e-05,0.00029962178087,9.1108436584
1769723224.2552717,12.992431640625,0.00017177194241,-2.5090061172e-05,0.00017359467165,-8.3102035522
1769723224.3575866,13.30078125,0.00012686266564,-7.7913726273e-05,0.00014887806901,-31.556499481
1769723224.4589555,13.603515625,7.4479226896e-05,3.5587469029e-05,8.2544676843e-05,25.539279938
1769723224.5612662,13.910888671875,0.00020456769562,-7.3235019045e-06,0.00020469875017,-2.0503065586
1769723224.6629872,14.212646484375,0.00027071812656,3.9532892515e-06,0.00027074702666,0.83662986755
1769723224.7653034,14.525146484375,0.00015638119658,-2.1026538889e-05,0.00015778845409,-7.6578884125
1769723224.8672018,14.83203125,0.0001487473055,-2.1278685381e-05,0.00015026159235,-8.1410741806
1769723224.9630182,15.11865234375,0.00010880228365,3.1064784707e-05,0.00011315017036,15.934886932
1769723225.065671,15.427001953125,0.00014270625252,3.5159988329e-05,0.00014697379083,13.840875626
1769723225.1671379,15.731201171875,0.00024362637487,-2.0676541681e-05,0.00024450221099,-4.8510594368
1769723225.2690525,16.037109375,0.0001374000858,1.1581260878e-05,0.00013788729848,4.8179912567
1769723225.3709,16.345703125,0.00014795047173,-4.3764182919e-05,0.00015428755432,-16.478368759
1769723225.4736931,16.650390625,0.00011709101091,-4.440263001e-05,0.00012522739416,-20.767461777
1769723225.5753667,16.956787109375,9.4257149613e-05,7.3904707278e-06,9.4546448963e-05,4.4832491875
