timestamp,position_mm,x,y,r,theta
1769716554.2605417,-0.00048828125,,,,
1769716554.3625424,0.25146484375,0.00025629485026,5.4477317462e-05,0.00026202067966,12.000035286
1769716554.4636562,0.5400390625,0.00027934694663,4.4452692237e-05,0.00028286172892,9.0417098999
1769716554.5601943,0.84326171875,0.00013509573182,6.7038331508e-06,0.0001352619729,2.8408479691
1769716554.6681564,1.166259765625,0.00016277823306,-9.8952323242e-06,0.00016307871556,-3.4787089825
1769716554.7638702,1.454345703125,8.1206817413e-05,-1.7856029444e-05,8.3146769612e-05,-12.401042938
1769716554.8659964,1.760986328125,0.00035978929373,4.7299985454e-05,0.00036288512638,7.489484787
1769716554.9678597,2.067626953125,0.00023801227508,8.2950500655e-06,0.00023815677559,1.9960269928
1769716555.0704594,2.3740234375,0.00013897847384,-3.4744516597e-05,0.00014325570373,-14.036203384
1769716555.172021,2.6787109375,0.00015790270118,-8.2166727225e-05,0.00017800176283,-27.490802765
1769716555.2737617,2.9814453125,0.00018288113642,9.4502553111e-05,0.00020585491438,27.32734108
1769716555.376032,3.28857421875,0.00027419184335,-2.7741658414e-05,0.00027559165028,-5.7773032188
1769716555.477631,3.587158203125,0.00022476186859,2.3836319087e-05,0.00022602228273,6.0536732674
1769716555.5799987,3.90185546875,0.00016945583047,-3.1181641589e-06,0.00016948449775,-1.0541833639
1769716555.681703,4.195068359375,0.00014024498523,-1.5700577933e-05,0.00014112111239,-6.3877258301
1769716555.7776294,4.4931640625,9.0904388344e-05,9.4458855529e-06,9.1393834737e-05,5.9323215485
1769716555.8797731,4.799560546875,0.00025114684831,-2.3078868253e-05,0.00025220500538,-5.2503881454
1769716555.9817052,5.102783203125,0.00020108126046,2.6809773772e-05,0.00020286063955,7.5943470001
1769716556.083657,5.411376953125,0.00017883560213,-3.9937708607e-06,0.0001788801892,-1.2793216705
1769716556.185856,5.71875,0.0001551075693,-4.8260262702e-05,0.00016244204016,-17.283037186
1769716556.2878652,6.0263671875,8.5960215074e-05,-4.0028835429e-06,8.6053361883e-05,-2.6661505699
1769716556.3903296,6.322509765625,0.00029466592241,-1.0823407138e-05,0.00029486464337,-2.1035923958
1769716556.4863918,6.620849609375,0.00026268241345,-5.2195733588e-05,0.00026781792985,-11.238449097
1769716556.5880075,6.927734375,0.00018354853091,2.9588481993e-05,0.00018591810658,9.1574420929
1769716556.6898723,7.234375,0.00017674082483,-4.2709831177e-05,0.00018182807253,-13.585212708
1769716556.7919374,7.538818359375,0.00013968793792,2.4259545171e-05,0.00014177884441,9.8522663116
1769716556.8937495,7.844970703125,0.00020130083431,1.350268667e-05,0.00020175320969,3.8374886513
1769716556.9955723,8.1396484375,0.00029423797969,3.9934435335e-05,0.00029693564284,7.7290453911
1769716557.0979688,8.455322265625,0.00016397170839,-3.1834348192e-05,0.00016703337315,-10.987028122
1769716557.199909,8.758056640625,0.00014637534332,-2.4627602215e-06,0.0001463960798,-0.96390873194
