Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
135	300.000	0.024	300.003	0.668	2.027	1.991	1783020367.299
136	300.000	-0.052	299.999	0.600	0.761	1.991	1783020367.554
137	300.000	-0.018	299.999	0.713	5.786	1.991	1783020367.796
138	300.000	0.014	299.999	0.720	4.689	1.991	1783020368.055
139	300.000	-0.027	300.000	0.578	3.217	1.991	1783020368.284
140	300.000	0.021	299.998	0.583	1.986	1.991	1783020368.558
141	300.000	-0.052	299.998	0.700	0.717	1.991	1783020368.793
142	300.000	-0.029	299.999	0.685	5.893	1.991	1783020369.059
143	300.000	-0.028	300.001	0.671	4.510	1.991	1783020369.306
144	300.000	-0.022	299.997	0.623	3.238	1.991	1783020369.554
145	300.000	-0.064	300.002	0.681	2.031	1.991	1783020369.811
146	300.000	0.010	300.005	0.582	0.552	1.991	1783020370.055
147	300.000	-0.019	299.997	0.670	5.809	1.991	1783020370.315
148	300.000	0.052	299.998	0.583	4.556	1.991	1783020370.560
149	300.000	-0.007	299.997	0.613	2.944	1.991	1783020370.821
150	300.000	-0.019	299.999	0.639	1.944	1.991	1783020371.075
151	300.000	-0.033	299.998	0.629	0.399	1.991	1783020371.328
152	300.000	-0.003	299.997	0.574	5.755	1.991	1783020371.582
153	300.000	-0.010	299.995	0.615	4.260	1.991	1783020371.864
154	300.000	-0.050	300.003	0.685	2.685	1.991	1783020372.116
155	300.000	0.005	299.999	0.620	1.462	1.991	1783020372.399
156	300.000	-0.034	299.997	0.500	6.268	1.991	1783020372.621
157	300.000	0.014	299.998	0.512	5.620	1.991	1783020372.886
158	300.000	-0.028	299.999	0.551	3.948	1.991	1783020373.134
159	300.000	0.026	300.000	0.752	2.567	1.991	1783020373.395
160	300.000	-0.028	299.999	0.632	1.395	1.991	1783020373.642
161	300.000	-0.004	299.999	0.596	0.228	1.991	1783020373.910
162	300.000	-0.016	300.003	0.607	5.043	1.991	1783020374.150
163	300.000	-0.028	299.999	0.697	4.016	1.991	1783020374.417
164	300.000	0.008	300.001	0.769	2.482	1.991	1783020374.669
165	300.000	0.055	300.003	0.812	1.209	1.991	1783020374.891
166	300.000	0.010	300.002	0.644	0.204	1.991	1783020375.146
167	300.000	-0.009	300.003	0.491	5.050	1.991	1783020375.401
168	300.000	-0.034	299.997	0.646	3.797	1.991	1783020375.662
169	300.000	-0.044	300.002	0.755	2.290	1.991	1783020375.912
170	300.000	-0.015	299.998	0.513	1.327	1.991	1783020376.154
171	300.000	-0.037	299.999	0.566	6.160	1.991	1783020376.406
172	300.000	0.037	300.001	0.469	5.241	1.991	1783020376.669
173	300.000	-0.014	300.001	0.579	3.679	1.991	1783020376.912
174	300.000	0.052	300.004	0.712	2.319	1.991	1783020377.134
175	300.000	0.034	299.998	0.757	1.224	1.991	1783020377.398
176	300.000	0.039	300.000	0.634	6.048	1.991	1783020377.654
177	300.000	0.021	300.002	0.488	5.057	1.991	1783020377.927
178	300.000	-0.041	300.001	0.615	3.751	1.991	1783020378.156
179	300.000	-0.004	300.000	0.725	2.217	1.991	1783020378.423
180	300.000	0.006	300.001	0.697	0.918	1.991	1783020378.667
181	300.000	0.022	300.001	0.605	0.001	1.991	1783020378.897
182	300.000	0.011	300.000	0.566	5.042	1.991	1783020379.166
183	300.000	0.044	299.999	0.480	3.184	1.991	1783020379.397
184	300.000	0.032	300.000	0.611	2.440	1.991	1783020379.665
185	300.000	-0.031	300.000	0.679	0.926	1.991	1783020379.916
186	300.000	-0.048	299.999	0.705	6.098	1.991	1783020380.136
187	300.000	-0.018	299.996	0.586	5.106	1.991	1783020380.404
