Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
52	800.000	-0.007	800.002	0.141	0.579	1772054577.132
53	800.000	0.030	800.004	0.113	0.908	1772054577.441
54	800.000	0.006	800.000	0.027	1.045	1772054577.724
55	800.000	0.017	800.002	0.049	5.154	1772054577.989
56	800.000	-0.013	800.000	0.110	0.251	1772054578.215
57	800.000	-0.022	799.998	0.111	0.288	1772054578.489
58	800.000	0.023	799.999	0.078	0.452	1772054578.744
59	800.000	0.010	799.999	0.053	5.595	1772054578.970
60	800.000	0.003	800.004	0.044	0.071	1772054579.233
61	800.000	0.036	800.002	0.110	0.768	1772054579.503
62	800.000	-0.017	799.999	0.024	0.688	1772054579.758
63	800.000	0.008	799.999	0.079	0.888	1772054579.988
64	800.000	-0.005	799.999	0.182	0.859	1772054580.242
65	800.000	-0.011	800.001	0.131	0.241	1772054580.496
66	800.000	-0.004	799.999	0.083	0.032	1772054580.744
67	800.000	0.050	800.002	0.121	0.761	1772054580.997
68	800.000	0.002	800.001	0.113	0.485	1772054581.226
69	800.000	0.047	800.005	0.112	0.572	1772054581.489
70	800.000	0.023	799.999	0.072	1.300	1772054581.738
71	800.000	0.004	800.002	0.113	1.158	1772054581.986
72	800.000	0.017	799.999	0.138	0.400	1772054582.243
73	800.000	0.005	799.997	0.034	0.737	1772054582.488
74	800.000	0.027	800.000	0.167	0.445	1772054582.739
75	800.000	-0.001	800.000	0.061	5.855	1772054582.974
76	800.000	0.004	799.996	0.101	0.646	1772054583.259
77	800.000	0.013	799.999	0.058	0.259	1772054583.561
78	800.000	-0.020	800.002	0.125	0.939	1772054583.836
79	800.000	0.029	800.002	0.067	0.933	1772054584.109
80	800.000	-0.036	800.002	0.026	5.881	1772054584.352
81	800.000	0.006	800.002	0.103	1.251	1772054584.623
82	800.000	0.004	799.999	0.050	0.068	1772054584.863
83	800.000	-0.021	800.002	0.052	1.562	1772054585.114
84	800.000	-0.003	799.999	0.019	1.566	1772054585.376
85	800.000	-0.003	800.004	0.067	0.658	1772054585.612
86	800.000	0.015	799.997	0.105	0.581	1772054585.881
87	800.000	-0.013	800.001	0.116	1.167	1772054586.189
88	800.000	0.038	799.996	0.133	0.851	1772054586.423
89	800.000	-0.026	800.000	0.102	0.364	1772054586.692
90	800.000	-0.013	799.998	0.110	0.281	1772054586.943
91	800.000	0.015	800.002	0.079	6.265	1772054587.166
92	800.000	-0.009	800.002	0.021	6.243	1772054587.424
93	800.000	0.002	800.003	0.062	0.568	1772054587.664
94	800.000	0.018	799.998	0.080	0.862	1772054587.928
95	800.000	-0.032	799.999	0.087	0.610	1772054588.188
96	800.000	-0.015	799.999	0.086	0.851	1772054588.425
97	800.000	0.005	800.002	0.056	0.329	1772054588.676
98	800.000	-0.013	800.001	0.096	0.616	1772054588.916
99	800.000	-0.023	800.000	0.089	0.330	1772054589.168
100	800.000	-0.029	799.999	0.057	0.666	1772054589.416
101	800.000	-0.019	799.995	0.078	1.005	1772054589.679
102	800.000	-0.015	799.997	0.184	6.260	1772054589.922
103	800.000	-0.010	800.001	0.061	1.515	1772054590.171
104	800.000	0.034	799.999	0.078	1.271	1772054590.406
105	800.000	-0.014	799.999	0.119	0.550	1772054590.657
106	800.000	-0.008	800.000	0.126	1.053	1772054590.909
107	800.000	0.004	799.997	0.059	0.924	1772054591.173
108	800.000	0.006	800.003	0.031	2.269	1772054591.448
109	800.000	-0.032	800.001	0.088	0.691	1772054591.685
110	800.000	0.038	800.001	0.047	0.674	1772054591.928
111	800.000	-0.001	799.998	0.076	1.802	1772054592.185
112	800.000	-0.014	800.003	0.087	1.065	1772054592.411
113	800.000	-0.016	799.999	0.084	0.714	1772054592.680
114	800.000	0.019	799.996	0.069	0.622	1772054592.915
115	800.000	0.030	800.000	0.148	0.420	1772054593.196
116	800.000	0.034	800.000	0.035	0.321	1772054593.502
117	800.000	-0.023	800.001	0.046	1.117	1772054593.735
118	800.000	-0.013	799.999	0.116	0.390	1772054594.012
119	800.000	0.012	800.000	0.056	1.498	1772054594.296
120	800.000	0.006	800.003	0.019	2.292	1772054594.539
121	800.000	0.024	800.001	0.024	0.692	1772054594.798
122	800.000	-0.009	800.002	0.037	5.071	1772054595.027
123	800.000	-0.021	800.002	0.093	1.179	1772054595.302
124	800.000	0.014	800.000	0.074	5.737	1772054595.537
125	800.000	0.008	800.000	0.117	0.701	1772054595.828
126	800.000	-0.000	800.000	0.036	5.068	1772054596.074
127	800.000	0.015	800.001	0.075	0.753	1772054596.373
128	800.000	-0.035	799.999	0.043	1.466	1772054596.587
129	800.000	-0.008	800.001	0.111	0.178	1772054596.872
130	800.000	-0.005	799.999	0.083	0.655	1772054597.104
131	800.000	0.006	800.000	0.101	0.646	1772054597.376
132	800.000	0.053	799.998	0.098	1.092	1772054597.637
133	800.000	0.021	799.999	0.075	0.363	1772054597.921
134	800.000	-0.027	799.999	0.074	1.401	1772054598.168
135	800.000	0.035	800.003	0.164	0.439	1772054598.421
136	800.000	-0.009	800.003	0.078	0.376	1772054598.678
137	800.000	-0.009	799.996	0.091	0.769	1772054598.911
138	800.000	0.001	800.001	0.078	6.277	1772054599.175
139	800.000	-0.006	800.001	0.137	0.661	1772054599.411
140	800.000	0.024	800.001	0.117	0.445	1772054599.694
141	800.000	0.030	799.999	0.085	0.866	1772054599.929
142	800.000	0.013	800.001	0.050	1.074	1772054600.175
143	800.000	-0.006	800.002	0.109	6.278	1772054600.424
144	800.000	-0.011	799.997	0.102	0.850	1772054600.679
145	800.000	0.001	800.002	0.029	0.314	1772054600.941
146	800.000	-0.026	800.001	0.029	1.665	1772054601.172
147	800.000	0.008	800.002	0.062	0.103	1772054601.424
148	800.000	0.004	800.001	0.127	0.859	1772054601.697
149	800.000	0.034	800.004	0.142	0.458	1772054602.003
150	800.000	-0.010	799.999	0.062	2.553	1772054602.295
151	800.000	0.003	800.001	0.164	0.262	1772054602.551
152	800.000	0.015	800.000	0.074	0.280	1772054602.818
153	800.000	-0.012	799.997	0.109	0.312	1772054603.054
154	800.000	0.002	799.996	0.161	0.856	1772054603.334
155	800.000	-0.009	800.004	0.050	0.380	1772054603.567
156	800.000	0.013	799.999	0.102	0.837	1772054603.799
157	800.000	-0.001	800.000	0.072	0.682	1772054604.086
158	800.000	-0.001	800.000	0.033	6.092	1772054604.324
159	800.000	-0.037	799.998	0.063	1.718	1772054604.596
160	800.000	-0.012	800.000	0.044	0.915	1772054604.872
161	800.000	0.005	800.001	0.078	0.189	1772054605.131
162	800.000	0.025	800.003	0.072	5.860	1772054605.386
163	800.000	0.008	799.996	0.108	0.738	1772054605.635
164	800.000	0.014	800.001	0.067	0.876	1772054605.890
165	800.000	-0.036	799.999	0.082	1.021	1772054606.140
166	800.000	0.028	799.999	0.146	0.035	1772054606.366
167	800.000	0.006	800.003	0.058	6.080	1772054606.642
168	800.000	-0.041	799.999	0.086	0.539	1772054606.942
169	800.000	-0.001	800.001	0.075	0.702	1772054607.221
170	800.000	-0.034	799.999	0.066	0.635	1772054607.520
171	800.000	-0.007	799.998	0.079	0.273	1772054607.749
172	800.000	0.017	800.002	0.114	0.767	1772054608.036
173	800.000	0.015	799.999	0.069	6.153	1772054608.295
174	800.000	0.021	800.000	0.022	0.865	1772054608.572
175	800.000	0.031	800.001	0.031	1.438	1772054608.799
176	800.000	0.014	800.001	0.099	0.659	1772054609.065
177	800.000	0.037	800.002	0.081	0.414	1772054609.318
178	800.000	-0.037	800.000	0.093	0.801	1772054609.564
179	800.000	-0.028	799.997	0.042	0.082	1772054609.840
180	800.000	-0.022	800.000	0.060	1.134	1772054610.147
181	800.000	0.011	800.000	0.079	0.965	1772054610.440
182	800.000	-0.001	800.003	0.084	0.699	1772054610.695
183	800.000	0.023	799.997	0.071	1.036	1772054610.907
184	800.000	-0.031	799.999	0.064	0.329	1772054611.183
185	800.000	-0.007	799.996	0.099	1.609	1772054611.435
186	800.000	-0.017	800.000	0.051	0.706	1772054611.716
187	800.000	-0.016	799.999	0.032	2.904	1772054612.027
188	800.000	-0.008	800.000	0.061	0.746	1772054612.306
189	800.000	-0.021	800.001	0.047	0.866	1772054612.570
190	800.000	0.054	800.004	0.102	1.071	1772054612.823
191	800.000	0.006	800.001	0.039	0.978	1772054613.071
192	800.000	-0.020	799.998	0.010	1.084	1772054613.320
193	800.000	0.003	800.000	0.066	1.917	1772054613.551
194	800.000	-0.011	799.999	0.012	0.722	1772054613.815
195	800.000	-0.009	799.999	0.186	0.647	1772054614.055
196	800.000	0.036	799.999	0.142	0.315	1772054614.306
197	800.000	-0.024	799.999	0.114	0.418	1772054614.554
198	800.000	-0.006	800.000	0.050	1.183	1772054614.822
199	800.000	0.011	799.999	0.035	0.733	1772054615.088
200	800.000	-0.012	800.001	0.040	1.253	1772054615.409
201	800.000	-0.006	800.001	0.101	0.537	1772054615.713
202	800.000	0.011	800.004	0.020	2.685	1772054615.965
203	800.000	0.021	800.000	0.062	0.222	1772054616.264
204	800.000	-0.001	800.001	0.071	1.468	1772054616.482
205	800.000	-0.016	799.997	0.080	1.028	1772054616.772
206	800.000	-0.037	799.999	0.119	0.704	1772054617.016
207	800.000	0.030	799.999	0.124	0.483	1772054617.267
208	800.000	0.036	800.002	0.065	0.052	1772054617.522
209	800.000	0.013	800.005	0.053	0.606	1772054617.819
210	800.000	0.018	800.001	0.153	0.919	1772054618.070
211	800.000	0.015	800.001	0.026	1.293	1772054618.334
212	800.000	0.017	800.000	0.080	0.851	1772054618.615
213	800.000	0.008	800.001	0.075	1.019	1772054618.889
214	800.000	-0.038	799.997	0.097	1.023	1772054619.121
215	800.000	-0.006	800.000	0.133	0.409	1772054619.399
216	800.000	0.017	799.999	0.133	0.443	1772054619.693
217	800.000	0.024	800.001	0.023	0.351	1772054619.945
218	800.000	0.004	800.000	0.035	6.135	1772054620.185
219	800.000	-0.034	799.996	0.148	0.260	1772054620.435
220	800.000	0.015	800.001	0.057	0.021	1772054620.692
221	800.000	-0.009	799.996	0.067	0.153	1772054620.970
222	800.000	-0.026	799.998	0.069	0.532	1772054621.263
223	800.000	-0.003	800.000	0.124	0.676	1772054621.521
224	800.000	0.003	799.999	0.111	1.111	1772054621.736
225	800.000	0.003	800.003	0.109	0.902	1772054622.016
226	800.000	-0.052	799.999	0.084	1.095	1772054622.264
227	800.000	0.028	800.002	0.051	1.714	1772054622.500
228	800.000	-0.020	800.004	0.074	0.337	1772054622.749
229	800.000	-0.034	800.000	0.025	0.625	1772054623.014
230	800.000	0.006	800.001	0.073	0.068	1772054623.253
231	800.000	-0.019	799.998	0.162	0.340	1772054623.503
232	800.000	0.006	799.999	0.105	6.235	1772054623.840
233	800.000	0.003	799.997	0.137	0.461	1772054624.084
234	800.000	-0.009	800.000	0.111	0.900	1772054624.329
235	800.000	-0.004	800.001	0.077	0.456	1772054624.563
236	800.000	0.022	800.003	0.077	0.952	1772054624.841
237	800.000	0.025	800.000	0.057	0.468	1772054625.137
238	800.000	-0.007	800.001	0.084	1.033	1772054625.404
239	800.000	0.028	799.999	0.084	0.861	1772054625.697
240	800.000	0.002	800.000	0.100	0.224	1772054625.942
241	800.000	0.024	800.003	0.131	0.332	1772054626.193
242	800.000	0.010	799.998	0.158	0.898	1772054626.457
243	800.000	0.058	799.999	0.018	0.970	1772054626.700
244	800.000	-0.005	800.001	0.054	0.933	1772054626.946
245	800.000	-0.012	800.000	0.016	5.186	1772054627.173
246	800.000	0.001	800.000	0.047	2.399	1772054627.452
247	800.000	-0.018	799.998	0.022	1.523	1772054627.677
248	800.000	0.058	799.999	0.095	0.689	1772054627.932
249	800.000	0.020	799.998	0.021	1.097	1772054628.181
250	800.000	-0.016	800.000	0.146	0.495	1772054628.468
251	800.000	-0.006	799.999	0.130	0.135	1772054628.755
252	800.000	-0.005	800.001	0.084	0.791	1772054629.037
253	800.000	-0.006	799.997	0.131	0.434	1772054629.350
254	800.000	0.047	799.999	0.038	0.983	1772054629.593
255	800.000	-0.010	799.998	0.146	0.670	1772054629.836
256	800.000	-0.020	799.998	0.086	0.625	1772054630.097
257	800.000	-0.010	799.997	0.106	0.786	1772054630.350
258	800.000	-0.038	800.000	0.093	0.905	1772054630.581
259	800.000	0.031	800.000	0.100	1.113	1772054630.830
260	800.000	0.032	800.000	0.048	1.443	1772054631.089
261	800.000	0.004	800.004	0.091	0.368	1772054631.337
262	800.000	0.004	799.998	0.177	0.577	1772054631.617
263	800.000	-0.031	800.000	0.119	0.601	1772054631.922
264	800.000	0.006	799.995	0.082	0.857	1772054632.200
265	800.000	-0.009	800.002	0.028	1.311	1772054632.480
266	800.000	-0.024	800.000	0.023	6.200	1772054632.747
267	800.000	-0.016	799.999	0.068	0.276	1772054633.031
268	800.000	-0.013	799.999	0.036	5.455	1772054633.273
269	800.000	-0.025	799.997	0.032	5.602	1772054633.604
270	800.000	-0.008	799.998	0.023	5.681	1772054633.899
271	800.000	-0.001	799.998	0.095	1.991	1772054634.124
272	800.000	-0.017	799.999	0.033	2.873	1772054634.397
273	800.000	-0.002	799.997	0.014	3.338	1772054634.654
274	800.000	-0.045	800.001	0.024	4.421	1772054634.930
275	800.000	-0.007	800.001	0.025	4.642	1772054635.183
276	800.000	-0.014	800.003	0.006	5.701	1772054635.484
277	800.000	-0.030	799.997	0.021	4.814	1772054635.811
278	800.000	0.021	800.002	0.008	0.349	1772054636.092
279	800.000	0.002	800.001	0.019	3.490	1772054636.345
280	800.000	0.012	799.999	0.019	3.106	1772054636.598
281	800.000	0.002	799.998	0.073	3.181	1772054636.856
282	800.000	0.009	800.000	0.088	2.209	1772054637.098
283	800.000	-0.031	800.003	0.035	3.539	1772054637.325
284	800.000	-0.036	799.998	0.027	5.024	1772054637.607
285	800.000	0.001	800.004	0.044	4.978	1772054637.836
286	800.000	0.008	800.002	0.017	2.725	1772054638.112
287	800.000	-0.008	800.001	0.018	4.309	1772054638.347
288	800.000	-0.002	800.001	0.063	2.037	1772054638.615
289	800.000	-0.030	799.997	0.041	5.775	1772054638.837
290	800.000	0.005	800.000	0.025	4.751	1772054639.115
291	800.000	-0.006	800.000	0.064	1.720	1772054639.349
292	800.000	-0.009	799.998	0.038	2.582	1772054639.572
293	800.000	0.018	800.000	0.021	0.552	1772054639.849
294	800.000	0.029	799.998	0.032	1.389	1772054640.094
295	800.000	0.013	799.998	0.056	3.781	1772054640.349
296	800.000	-0.005	800.000	0.038	5.628	1772054640.610
297	800.000	0.057	800.001	0.073	0.238	1772054640.857
298	800.000	-0.030	799.998	0.059	0.330	1772054641.114
299	800.000	-0.009	800.002	0.043	0.684	1772054641.426
300	800.000	0.034	800.000	0.037	1.658	1772054641.657
301	800.000	-0.005	800.000	0.029	0.543	1772054641.906
302	800.000	-0.038	799.999	0.086	3.639	1772054642.164
303	800.000	-0.032	799.997	0.019	5.255	1772054642.441
304	800.000	-0.001	800.002	0.048	5.930	1772054642.739
305	800.000	-0.020	800.000	0.014	4.084	1772054643.057
306	800.000	0.003	800.001	0.062	2.117	1772054643.359
307	800.000	-0.044	799.999	0.016	5.708	1772054643.579
308	800.000	0.055	799.997	0.025	0.891	1772054643.846
309	800.000	0.021	800.000	0.048	4.311	1772054644.100
310	800.000	-0.016	799.998	0.051	5.962	1772054644.356
311	800.000	0.011	800.000	0.099	2.032	1772054644.596
312	800.000	0.009	799.997	0.019	3.089	1772054644.820
313	800.000	-0.017	800.001	0.113	0.109	1772054645.104
314	800.000	0.021	799.999	0.013	2.264	1772054645.338
315	800.000	0.035	799.996	0.029	4.373	1772054645.618
316	800.000	0.002	800.000	0.067	6.247	1772054645.920
317	800.000	0.005	799.999	0.101	0.800	1772054646.164
318	800.000	0.013	800.001	0.026	5.798	1772054646.425
319	800.000	0.003	799.998	0.042	4.781	1772054646.675
320	800.000	-0.011	800.000	0.067	5.078	1772054646.889
321	800.000	0.021	800.003	0.038	3.531	1772054647.164
322	800.000	0.007	800.000	0.042	6.023	1772054647.411
323	800.000	0.010	799.998	0.058	4.248	1772054647.656
324	800.000	-0.017	800.002	0.049	4.874	1772054647.937
325	800.000	-0.014	799.998	0.022	5.120	1772054648.194
326	800.000	-0.007	800.000	0.108	4.194	1772054648.427
327	800.000	0.033	799.999	0.039	1.318	1772054648.693
328	800.000	0.038	799.997	0.050	4.838	1772054648.948
329	800.000	0.003	799.999	0.013	1.799	1772054649.254
330	800.000	-0.004	800.003	0.021	5.625	1772054649.491
331	800.000	0.004	800.000	0.046	5.511	1772054649.720
332	800.000	0.027	800.001	0.066	3.168	1772054650.017
333	800.000	-0.012	800.000	0.038	5.593	1772054650.309
334	800.000	-0.004	799.998	0.024	4.225	1772054650.544
335	800.000	0.031	800.001	0.046	1.886	1772054650.808
336	800.000	0.013	800.001	0.009	0.433	1772054651.062
337	800.000	0.022	800.006	0.037	5.651	1772054651.333
338	800.000	-0.016	800.000	0.045	5.979	1772054651.587
339	800.000	-0.048	800.004	0.089	0.886	1772054651.887
340	800.000	0.024	799.996	0.071	0.899	1772054652.132
341	800.000	-0.017	800.000	0.064	0.727	1772054652.384
342	800.000	-0.040	800.000	0.039	3.298	1772054652.642
343	800.000	0.005	799.999	0.037	4.475	1772054652.895
344	800.000	0.030	800.001	0.082	1.635	1772054653.129
345	800.000	0.028	799.998	0.111	1.615	1772054653.366
346	800.000	0.041	799.999	0.135	1.876	1772054653.634
347	800.000	-0.007	800.000	0.079	0.969	1772054653.872
348	800.000	-0.021	800.001	0.080	1.632	1772054654.150
349	800.000	-0.028	800.002	0.073	1.303	1772054654.442
350	800.000	-0.016	799.999	0.115	1.948	1772054654.693
351	800.000	-0.013	800.000	0.084	2.412	1772054654.942
352	800.000	-0.017	800.002	0.131	1.869	1772054655.203
353	800.000	-0.021	799.998	0.088	2.676	1772054655.456
354	800.000	-0.031	800.000	0.097	2.086	1772054655.750
355	800.000	0.021	799.998	0.109	5.138	1772054655.970
356	800.000	0.009	799.997	0.041	1.042	1772054656.268
357	800.000	-0.019	800.000	0.032	2.449	1772054656.492
358	800.000	-0.029	800.003	0.094	5.220	1772054656.777
359	800.000	-0.054	800.001	0.154	1.085	1772054657.067
360	800.000	0.004	800.000	0.050	2.998	1772054657.323
361	800.000	-0.042	800.003	0.135	4.489	1772054657.545
362	800.000	-0.014	800.000	0.080	1.999	1772054657.814
363	800.000	-0.029	800.000	0.027	0.710	1772054658.074
364	800.000	0.020	800.002	0.061	5.061	1772054658.395
365	800.000	-0.006	800.000	0.090	1.468	1772054658.648
366	800.000	0.014	800.002	0.101	4.736	1772054658.882
367	800.000	-0.002	799.997	0.089	4.886	1772054659.114
368	800.000	0.019	799.998	0.096	2.638	1772054659.397
369	800.000	-0.033	800.001	0.071	4.490	1772054659.702
370	800.000	0.003	800.001	0.023	2.723	1772054659.957
371	800.000	0.007	799.999	0.069	3.798	1772054660.200
372	800.000	-0.001	799.999	0.124	5.011	1772054660.470
373	800.000	0.011	799.997	0.053	0.248	1772054660.758
374	800.000	-0.021	799.996	0.024	3.118	1772054661.013
375	800.000	0.028	800.000	0.091	4.713	1772054661.256
376	800.000	0.003	799.998	0.047	2.537	1772054661.504
377	800.000	0.016	799.997	0.032	6.044	1772054661.779
378	800.000	0.003	800.001	0.116	4.966	1772054662.014
379	800.000	-0.031	799.998	0.085	1.571	1772054662.241
380	800.000	-0.028	799.999	0.057	2.614	1772054662.511
381	800.000	0.010	800.001	0.108	4.662	1772054662.764
382	800.000	0.031	800.004	0.009	1.097	1772054663.017
383	800.000	0.001	800.001	0.053	2.607	1772054663.273
384	800.000	-0.009	799.999	0.095	4.386	1772054663.566
385	800.000	0.026	799.998	0.028	1.437	1772054663.798
386	800.000	0.003	799.997	0.083	0.460	1772054664.060
387	800.000	-0.006	799.997	0.068	5.265	1772054664.328
388	800.000	0.031	799.996	0.063	0.858	1772054664.635
389	800.000	-0.005	799.999	0.058	4.213	1772054664.881
390	800.000	-0.035	800.001	0.054	5.763	1772054665.126
391	800.000	0.002	800.001	0.085	1.408	1772054665.381
392	800.000	0.019	799.999	0.069	5.043	1772054665.645
393	800.000	-0.011	799.999	0.026	2.640	1772054665.936
394	800.000	-0.022	800.001	0.095	1.330	1772054666.206
395	800.000	-0.004	799.999	0.066	4.221	1772054666.495
396	800.000	-0.013	799.995	0.051	1.148	1772054666.748
397	800.000	0.009	799.999	0.068	1.269	1772054666.992
398	800.000	0.007	799.999	0.101	4.299	1772054667.254
399	800.000	0.005	799.999	0.024	2.430	1772054667.474
400	800.000	0.045	800.000	0.042	1.899	1772054667.751
401	800.000	0.002	800.000	0.050	5.344	1772054668.001
402	800.000	-0.010	799.999	0.090	2.523	1772054668.266
403	800.000	-0.001	799.997	0.096	2.043	1772054668.506
404	800.000	0.012	800.000	0.109	4.032	1772054668.751
405	800.000	0.016	799.998	0.081	1.947	1772054669.003
406	800.000	0.010	800.000	0.067	2.805	1772054669.274
407	800.000	-0.006	799.999	0.038	5.611	1772054669.527
408	800.000	0.027	800.002	0.125	2.387	1772054669.840
409	800.000	0.039	799.998	0.062	3.831	1772054670.112
410	800.000	0.026	799.998	0.023	1.644	1772054670.386
411	800.000	0.001	800.002	0.100	2.037	1772054670.607
412	800.000	-0.017	800.001	0.101	5.515	1772054670.895
413	800.000	0.028	799.999	0.057	3.604	1772054671.128
414	800.000	-0.044	800.001	0.094	1.306	1772054671.378
415	800.000	-0.004	800.000	0.088	4.072	1772054671.623
416	800.000	0.002	800.000	0.050	2.137	1772054671.895
417	800.000	0.011	799.996	0.060	2.731	1772054672.173
418	800.000	0.033	799.997	0.135	4.439	1772054672.453
419	800.000	-0.033	799.999	0.075	2.382	1772054672.690
420	800.000	0.010	800.001	0.037	1.020	1772054672.946
421	800.000	-0.005	799.999	0.127	5.277	1772054673.206
422	800.000	0.020	800.001	0.027	2.277	1772054673.458
423	800.000	0.017	800.004	0.039	0.356	1772054673.694
424	800.000	-0.018	800.000	0.099	4.279	1772054673.931
425	800.000	-0.025	800.003	0.103	2.687	1772054674.206
426	800.000	0.070	800.000	0.021	0.771	1772054674.464
427	800.000	-0.007	799.997	0.127	4.669	1772054674.768
428	800.000	-0.034	800.001	0.061	2.502	1772054675.078
429	800.000	-0.009	800.004	0.062	4.495	1772054675.303
430	800.000	-0.001	800.002	0.044	5.127	1772054675.567
431	800.000	-0.034	799.999	0.085	2.271	1772054675.817
432	800.000	0.012	800.001	0.022	2.618	1772054676.105
433	800.000	0.009	799.997	0.075	4.427	1772054676.368
434	800.000	0.018	799.999	0.075	2.356	1772054676.616
435	800.000	0.011	800.000	0.124	4.118	1772054676.842
436	800.000	-0.023	800.002	0.079	5.712	1772054677.114
437	800.000	0.028	799.999	0.087	2.003	1772054677.356
438	800.000	0.042	800.001	0.052	5.072	1772054677.594
439	800.000	-0.040	800.001	0.024	5.861	1772054677.863
440	800.000	-0.013	799.999	0.008	2.906	1772054678.099
441	800.000	-0.016	800.002	0.066	4.384	1772054678.344
442	800.000	-0.005	800.004	0.056	0.895	1772054678.602
443	800.000	-0.020	799.996	0.084	2.047	1772054678.842
444	800.000	-0.016	800.002	0.062	6.130	1772054679.094
445	800.000	-0.008	799.998	0.068	3.993	1772054679.324
446	800.000	-0.015	800.002	0.060	1.726	1772054679.615
447	800.000	0.018	799.997	0.101	3.619	1772054679.829
448	800.000	-0.017	800.000	0.042	1.411	1772054680.086
449	800.000	0.018	800.000	0.058	1.157	1772054680.346
450	800.000	0.018	800.001	0.052	5.332	1772054680.578
451	800.000	-0.018	800.002	0.048	1.111	1772054680.854
452	800.000	0.014	800.001	0.081	3.209	1772054681.083
453	800.000	0.029	799.999	0.033	5.406	1772054681.372
454	800.000	-0.005	800.003	0.042	1.842	1772054681.689
455	800.000	0.026	799.999	0.030	4.483	1772054681.971
456	800.000	0.038	800.000	0.063	4.276	1772054682.236
457	800.000	0.001	799.999	0.113	1.654	1772054682.456
458	800.000	0.046	799.999	0.034	5.411	1772054682.719
459	800.000	0.008	800.003	0.084	4.064	1772054682.975
460	800.000	-0.005	799.998	0.103	1.265	1772054683.247
461	800.000	-0.015	800.003	0.051	4.260	1772054683.540
462	800.000	0.028	800.003	0.154	5.799	1772054683.796
463	800.000	-0.024	800.001	0.055	2.354	1772054684.018
464	800.000	0.038	799.998	0.123	4.205	1772054684.288
465	800.000	-0.027	799.998	0.023	5.134	1772054684.537
466	800.000	0.023	800.000	0.108	1.972	1772054684.793
467	800.000	0.031	800.000	0.065	4.927	1772054685.041
468	800.000	-0.038	799.997	0.054	2.638	1772054685.317
469	800.000	-0.005	800.000	0.026	2.598	1772054685.604
