Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
94	400.000	-0.005	399.999	0.399	4.519	1772224915.731
95	400.000	0.026	399.996	0.413	4.604	1772224916.005
96	400.000	0.011	400.001	0.399	4.545	1772224916.303
97	400.000	0.011	399.997	0.442	4.595	1772224916.541
98	400.000	-0.006	400.001	0.436	4.661	1772224916.817
99	400.000	-0.001	399.999	0.378	4.669	1772224917.117
100	400.000	-0.003	399.998	0.411	4.494	1772224917.360
101	400.000	0.050	400.003	0.411	4.446	1772224917.594
102	400.000	0.006	399.999	0.415	4.395	1772224917.841
103	400.000	0.015	399.998	0.400	4.500	1772224918.096
104	400.000	0.006	400.001	0.491	4.406	1772224918.372
105	400.000	-0.027	399.999	0.385	4.436	1772224918.625
106	400.000	0.018	399.996	0.468	4.681	1772224918.861
107	400.000	-0.027	399.999	0.466	4.497	1772224919.114
108	400.000	-0.013	399.998	0.430	4.547	1772224919.341
109	400.000	0.002	399.998	0.513	4.351	1772224919.622
110	400.000	0.017	400.002	0.485	4.598	1772224919.844
111	400.000	-0.023	399.999	0.416	4.651	1772224920.125
112	400.000	0.045	400.000	0.433	4.656	1772224920.356
113	400.000	-0.000	399.999	0.390	4.581	1772224920.604
114	400.000	0.027	400.003	0.465	4.523	1772224920.860
115	400.000	-0.002	400.001	0.447	4.436	1772224921.095
116	400.000	0.008	399.998	0.466	4.459	1772224921.365
117	400.000	0.008	399.998	0.504	4.362	1772224921.620
118	400.000	-0.003	399.998	0.428	4.508	1772224921.939
119	400.000	0.002	400.000	0.498	4.476	1772224922.249
120	400.000	0.015	399.999	0.460	4.501	1772224922.478
121	400.000	0.031	399.995	0.454	4.358	1772224922.725
122	400.000	0.027	400.000	0.514	4.376	1772224922.973
123	400.000	0.012	399.999	0.390	4.519	1772224923.240
124	400.000	-0.016	400.001	0.449	4.561	1772224923.496
125	400.000	-0.014	399.998	0.453	4.538	1772224923.720
126	400.000	0.011	399.997	0.401	4.487	1772224923.994
127	400.000	-0.024	400.000	0.426	4.600	1772224924.234
128	400.000	0.000	400.000	0.487	4.375	1772224924.483
129	400.000	-0.015	400.002	0.419	4.643	1772224924.733
130	400.000	-0.004	399.998	0.445	4.464	1772224924.967
131	400.000	0.002	399.999	0.451	4.526	1772224925.221
132	400.000	0.029	400.000	0.407	4.580	1772224925.474
133	400.000	-0.037	399.998	0.514	4.755	1772224925.741
134	400.000	-0.031	400.000	0.438	4.655	1772224925.959
135	400.000	0.034	400.000	0.522	4.498	1772224926.234
136	400.000	-0.008	400.001	0.461	4.445	1772224926.490
137	400.000	0.026	400.001	0.359	4.614	1772224926.746
138	400.000	0.006	400.000	0.502	4.641	1772224926.975
139	400.000	-0.015	400.001	0.396	4.601	1772224927.227
140	400.000	0.008	400.001	0.488	4.478	1772224927.500
141	400.000	0.014	400.001	0.377	4.621	1772224927.727
142	400.000	-0.006	400.000	0.376	4.530	1772224927.997
143	400.000	0.016	400.002	0.385	4.725	1772224928.277
144	400.000	-0.030	400.000	0.383	4.555	1772224928.557
145	400.000	-0.013	400.001	0.439	4.673	1772224928.788
146	400.000	-0.033	399.999	0.548	4.544	1772224929.064
147	400.000	-0.005	400.000	0.370	4.618	1772224929.343
148	400.000	-0.016	399.999	0.379	4.417	1772224929.612
149	400.000	-0.047	399.999	0.510	4.486	1772224929.880
150	400.000	-0.013	400.001	0.488	4.590	1772224930.128
151	400.000	0.025	399.999	0.411	4.466	1772224930.367
152	400.000	-0.021	400.000	0.507	4.529	1772224930.681
153	400.000	-0.000	399.998	0.414	4.539	1772224930.958
154	400.000	0.001	400.005	0.134	4.366	1772224931.210
155	400.000	-0.000	399.999	0.073	0.988	1772224931.462
156	400.000	0.020	399.998	0.098	1.373	1772224931.707
157	400.000	0.046	400.001	0.177	1.305	1772224931.947
158	400.000	0.028	399.997	0.075	1.894	1772224932.214
159	400.000	-0.060	399.998	0.055	2.587	1772224932.468
160	400.000	0.013	400.002	0.129	1.297	1772224932.757
161	400.000	-0.002	400.002	0.098	1.391	1772224933.025
162	400.000	-0.003	399.998	0.198	0.798	1772224933.268
163	400.000	0.030	400.005	0.122	2.077	1772224933.493
164	400.000	-0.012	399.999	0.204	1.209	1772224933.765
165	400.000	-0.006	400.000	0.242	1.459	1772224934.024
166	400.000	0.019	399.998	0.075	1.985	1772224934.270
167	400.000	0.085	400.002	0.083	1.395	1772224934.519
168	400.000	0.022	399.999	0.212	0.940	1772224934.745
169	400.000	0.007	400.002	0.024	5.072	1772224935.017
170	400.000	-0.009	400.000	0.187	0.891	1772224935.264
171	400.000	0.006	399.998	0.321	1.187	1772224935.519
172	400.000	-0.016	400.004	0.231	0.866	1772224935.764
173	400.000	0.011	400.000	0.331	1.105	1772224936.009
174	400.000	-0.004	400.001	0.195	0.899	1772224936.289
175	400.000	0.005	399.999	0.179	0.894	1772224936.593
176	400.000	0.015	400.003	0.246	1.148	1772224936.815
177	400.000	-0.005	399.998	0.067	5.152	1772224937.080
178	400.000	0.001	399.999	0.074	0.910	1772224937.333
179	400.000	-0.017	400.000	0.220	0.793	1772224937.593
180	400.000	-0.027	400.001	0.249	1.220	1772224937.831
181	400.000	-0.029	400.003	0.193	4.429	1772224938.050
182	400.000	0.006	400.003	0.197	1.306	1772224938.322
183	400.000	0.013	400.000	0.151	1.241	1772224938.576
184	400.000	0.040	399.999	0.020	0.991	1772224938.838
185	400.000	-0.000	399.998	0.176	1.567	1772224939.065
186	400.000	0.007	400.005	0.219	1.498	1772224939.345
187	400.000	0.023	400.000	0.153	1.454	1772224939.620
188	400.000	-0.037	400.000	0.118	1.705	1772224939.887
189	400.000	0.003	399.998	0.016	5.306	1772224940.126
190	400.000	0.034	399.995	0.206	0.877	1772224940.395
191	400.000	0.003	400.001	0.241	1.093	1772224940.649
192	400.000	-0.009	399.999	0.130	1.501	1772224940.889
193	400.000	0.019	400.002	0.219	1.041	1772224941.157
194	400.000	0.004	400.002	0.141	1.031	1772224941.469
195	400.000	0.014	399.997	0.203	1.418	1772224941.769
196	400.000	-0.048	400.000	0.116	1.431	1772224942.022
197	400.000	-0.032	400.004	0.060	4.981	1772224942.270
198	400.000	-0.055	399.998	0.268	0.992	1772224942.529
199	400.000	-0.038	400.000	0.056	1.894	1772224942.835
200	400.000	0.007	400.003	0.210	1.068	1772224943.088
201	400.000	0.005	400.000	0.160	1.382	1772224943.344
202	400.000	0.032	400.002	0.078	0.865	1772224943.583
203	400.000	0.008	399.998	0.142	1.067	1772224943.851
204	400.000	-0.011	399.998	0.060	0.729	1772224944.102
205	400.000	0.029	400.000	0.041	4.417	1772224944.345
206	400.000	0.022	400.002	0.252	0.911	1772224944.604
207	400.000	-0.003	399.999	0.361	1.428	1772224944.828
208	400.000	-0.029	400.001	0.072	6.021	1772224945.090
209	400.000	0.030	400.004	0.115	1.059	1772224945.349
210	400.000	-0.015	400.000	0.289	1.720	1772224945.584
211	400.000	-0.004	399.998	0.046	1.464	1772224945.841
212	400.000	-0.022	400.001	0.231	0.893	1772224946.102
213	400.000	-0.034	400.001	0.288	1.394	1772224946.345
214	400.000	0.028	399.999	0.115	0.537	1772224946.571
215	400.000	0.002	400.000	0.188	1.321	1772224946.837
216	400.000	0.036	400.003	0.233	1.327	1772224947.088
217	400.000	0.014	400.001	0.091	5.143	1772224947.361
218	400.000	0.016	399.997	0.062	1.226	1772224947.594
219	400.000	-0.027	399.996	0.229	1.325	1772224947.820
220	400.000	0.001	399.998	0.027	1.411	1772224948.107
221	400.000	0.000	400.001	0.118	0.244	1772224948.332
222	400.000	-0.025	399.999	0.208	1.222	1772224948.613
223	400.000	0.009	400.000	0.019	0.945	1772224948.916
224	400.000	-0.015	400.000	0.053	1.050	1772224949.188
225	400.000	0.013	400.000	0.251	0.866	1772224949.465
226	400.000	0.033	399.997	0.156	1.080	1772224949.716
227	400.000	-0.012	400.002	0.038	3.502	1772224949.964
228	400.000	0.036	399.997	0.182	0.662	1772224950.217
229	400.000	0.003	400.002	0.157	3.176	1772224950.466
230	400.000	0.002	400.002	0.068	0.537	1772224950.727
231	400.000	-0.028	400.002	0.059	4.273	1772224950.974
232	400.000	-0.016	399.997	0.704	3.936	1772224951.225
233	400.000	0.025	400.001	0.669	3.889	1772224951.452
234	400.000	0.027	400.005	0.623	3.822	1772224951.728
235	400.000	0.047	400.003	0.807	3.904	1772224951.996
236	400.000	0.007	400.004	0.719	3.877	1772224952.292
237	400.000	-0.005	400.003	0.754	4.059	1772224952.546
238	400.000	-0.068	400.002	0.687	3.919	1772224952.798
239	400.000	0.048	400.002	0.772	3.867	1772224953.037
240	400.000	0.005	400.003	0.746	3.986	1772224953.292
241	400.000	-0.022	400.000	0.298	2.789	1772224953.528
242	400.000	0.067	400.002	0.894	0.801	1772224953.797
243	400.000	0.030	399.998	0.621	4.583	1772224954.037
244	400.000	-0.001	399.999	0.369	2.962	1772224954.270
245	400.000	0.011	400.001	0.939	0.888	1772224954.550
246	400.000	-0.019	400.008	0.728	4.236	1772224954.851
247	400.000	0.027	400.001	0.609	1.608	1772224955.102
248	400.000	0.015	400.002	0.359	0.047	1772224955.406
249	400.000	-0.008	400.003	0.574	3.876	1772224955.658
250	400.000	-0.015	400.003	1.150	1.232	1772224955.924
251	400.000	0.029	400.002	0.315	5.421	1772224956.159
252	400.000	0.010	400.000	0.561	3.954	1772224956.403
253	400.000	-0.001	399.999	0.996	1.231	1772224956.659
254	400.000	-0.002	399.998	0.373	5.630	1772224956.897
255	400.000	0.021	400.003	0.660	4.136	1772224957.146
256	400.000	-0.022	400.001	0.933	1.337	1772224957.404
257	400.000	-0.012	400.001	0.364	5.389	1772224957.657
258	400.000	0.004	399.998	0.487	3.725	1772224957.898
259	400.000	0.030	399.999	1.100	1.159	1772224958.157
260	400.000	0.024	400.000	0.458	4.971	1772224958.408
261	400.000	-0.022	399.998	0.475	3.584	1772224958.641
262	400.000	-0.021	399.998	1.125	1.167	1772224958.915
263	400.000	-0.017	400.000	0.407	4.774	1772224959.169
264	400.000	-0.015	400.002	0.330	2.511	1772224959.485
265	400.000	-0.000	399.999	0.851	0.672	1772224959.727
266	400.000	-0.014	400.002	0.733	4.363	1772224959.964
267	400.000	-0.043	400.000	0.398	2.078	1772224960.209
268	400.000	0.016	399.999	0.809	0.852	1772224960.479
269	400.000	-0.017	400.000	0.786	4.341	1772224960.744
270	400.000	0.001	400.001	0.696	1.568	1772224961.044
271	400.000	-0.024	399.999	0.463	0.277	1772224961.271
272	400.000	0.007	399.999	0.719	4.114	1772224961.547
273	400.000	0.032	400.001	0.701	1.644	1772224961.768
274	400.000	-0.008	400.002	0.494	0.450	1772224962.055
275	400.000	0.006	400.002	0.603	3.984	1772224962.339
276	400.000	0.001	399.997	1.056	1.130	1772224962.618
277	400.000	0.019	399.998	0.581	4.680	1772224962.917
278	400.000	-0.025	400.000	0.348	3.035	1772224963.165
279	400.000	0.002	399.996	0.980	0.883	1772224963.414
280	400.000	-0.006	400.001	0.585	4.589	1772224963.664
281	400.000	0.004	399.998	0.353	2.989	1772224963.892
282	400.000	-0.004	399.999	1.067	1.024	1772224964.165
283	400.000	-0.029	399.999	0.697	4.561	1772224964.411
284	400.000	0.025	399.999	0.346	2.539	1772224964.660
285	400.000	-0.018	399.999	0.964	0.904	1772224964.908
286	400.000	-0.021	400.000	0.601	4.791	1772224965.139
287	400.000	-0.013	399.999	0.405	3.318	1772224965.404
288	400.000	-0.004	400.002	0.958	0.932	1772224965.645
289	400.000	0.009	400.001	0.674	4.467	1772224965.923
290	400.000	-0.006	399.999	0.458	2.063	1772224966.236
291	400.000	-0.030	400.001	0.401	6.174	1772224966.517
292	400.000	0.012	400.001	0.642	3.878	1772224966.784
293	400.000	0.002	400.001	1.130	1.258	1772224967.015
294	400.000	-0.013	400.002	0.428	6.212	1772224967.301
295	400.000	-0.036	400.002	0.588	3.888	1772224967.552
296	400.000	0.008	400.001	1.108	1.243	1772224967.797
297	400.000	-0.007	399.996	0.338	5.231	1772224968.038
298	400.000	0.007	399.997	0.603	3.791	1772224968.273
299	400.000	0.013	399.999	1.086	1.328	1772224968.524
300	400.000	0.033	400.001	0.365	5.200	1772224968.775
301	400.000	0.001	400.001	0.695	3.744	1772224969.045
302	400.000	-0.002	400.004	1.049	1.124	1772224969.295
303	400.000	0.010	400.001	0.529	4.852	1772224969.532
304	400.000	-0.010	400.000	0.557	3.649	1772224969.770
305	400.000	-0.041	399.997	1.017	1.162	1772224970.014
306	400.000	0.001	400.002	0.440	5.090	1772224970.293
307	400.000	0.011	399.998	0.612	3.589	1772224970.529
308	400.000	-0.018	400.002	0.944	1.068	1772224970.852
309	400.000	-0.007	400.000	0.749	4.579	1772224971.093
310	400.000	0.031	399.999	0.329	2.599	1772224971.357
311	400.000	-0.050	400.001	0.926	0.823	1772224971.574
312	400.000	-0.021	400.000	0.741	4.578	1772224971.853
313	400.000	-0.031	400.001	0.378	2.284	1772224972.106
314	400.000	0.019	400.003	1.078	0.919	1772224972.345
315	400.000	0.006	400.003	0.673	4.621	1772224972.592
316	400.000	0.001	399.999	0.347	2.344	1772224972.830
317	400.000	0.014	399.999	0.812	0.681	1772224973.099
318	400.000	0.036	399.995	0.743	4.476	1772224973.324
319	400.000	-0.022	399.999	0.385	2.408	1772224973.603
320	400.000	-0.011	399.999	0.822	0.799	1772224973.835
321	400.000	-0.021	400.001	0.786	4.292	1772224974.107
322	400.000	0.010	399.998	0.615	1.772	1772224974.388
323	400.000	0.009	400.003	0.515	0.305	1772224974.644
324	400.000	-0.003	400.002	0.687	4.013	1772224974.899
325	400.000	-0.018	400.000	0.845	1.346	1772224975.176
326	400.000	0.003	399.996	0.428	6.069	1772224975.422
327	400.000	-0.027	399.999	0.700	3.859	1772224975.670
328	400.000	0.005	400.000	0.946	1.380	1772224975.896
329	400.000	0.006	399.997	0.483	0.159	1772224976.162
330	400.000	0.023	400.000	0.645	4.095	1772224976.392
331	400.000	-0.009	400.002	0.893	1.374	1772224976.637
332	400.000	-0.002	400.003	0.562	6.147	1772224976.897
333	400.000	0.023	400.002	0.607	3.732	1772224977.171
334	400.000	-0.006	400.001	1.091	1.249	1772224977.443
335	400.000	-0.044	400.000	0.442	5.227	1772224977.667
336	400.000	0.048	399.999	0.509	3.729	1772224977.933
337	400.000	0.000	399.998	0.969	1.224	1772224978.183
338	400.000	-0.009	399.999	0.454	5.674	1772224978.424
339	400.000	0.016	400.001	0.485	3.703	1772224978.679
340	400.000	0.020	399.998	1.089	1.228	1772224978.905
341	400.000	0.021	399.997	0.442	5.573	1772224979.177
342	400.000	0.019	399.999	0.584	3.827	1772224979.407
343	400.000	-0.004	400.001	1.029	1.238	1772224979.677
344	400.000	-0.009	400.001	0.475	5.036	1772224979.928
345	400.000	0.033	399.996	0.533	3.675	1772224980.162
346	400.000	0.022	399.998	1.077	1.242	1772224980.411
347	400.000	0.038	400.000	0.475	5.340	1772224980.686
348	400.000	0.000	399.998	0.531	3.500	1772224980.921
349	400.000	0.022	400.003	1.138	1.225	1772224981.144
350	400.000	-0.058	399.998	0.467	5.336	1772224981.422
351	400.000	-0.009	399.999	0.477	3.603	1772224981.663
352	400.000	-0.002	400.003	1.093	1.228	1772224981.911
353	400.000	-0.018	400.001	0.543	5.155	1772224982.177
354	400.000	0.023	400.000	0.441	3.640	1772224982.409
355	400.000	-0.015	399.998	1.117	1.143	1772224982.692
356	400.000	0.005	400.000	0.636	4.804	1772224982.919
357	400.000	-0.016	399.995	0.500	3.464	1772224983.171
358	400.000	0.016	400.000	1.053	1.043	1772224983.425
359	400.000	-0.007	400.001	0.609	4.933	1772224983.675
360	400.000	-0.015	399.999	0.488	3.335	1772224983.935
361	400.000	-0.005	400.002	1.077	1.112	1772224984.187
362	400.000	0.022	399.999	0.505	5.032	1772224984.412
363	400.000	0.023	400.005	0.418	3.659	1772224984.658
364	400.000	0.002	399.999	1.053	1.114	1772224984.933
365	400.000	0.004	399.999	0.644	4.814	1772224985.173
366	400.000	-0.019	399.999	0.453	3.541	1772224985.420
367	400.000	0.000	400.001	1.025	1.087	1772224985.679
368	400.000	0.012	400.000	0.491	4.958	1772224985.926
369	400.000	-0.013	400.001	0.441	3.455	1772224986.167
370	400.000	-0.015	399.999	1.035	1.117	1772224986.403
371	400.000	-0.001	400.000	0.475	5.156	1772224986.673
372	400.000	-0.027	400.001	0.525	3.536	1772224986.922
373	400.000	-0.056	400.000	1.130	1.139	1772224987.179
374	400.000	-0.036	400.002	0.538	4.843	1772224987.432
375	400.000	0.013	399.998	0.375	3.051	1772224987.729
376	400.000	0.004	399.997	1.008	0.887	1772224987.948
377	400.000	-0.033	400.000	0.582	4.708	1772224988.249
378	400.000	0.006	400.000	0.389	2.284	1772224988.484
379	400.000	-0.000	400.001	1.057	0.985	1772224988.725
380	400.000	-0.005	399.999	0.741	4.448	1772224988.998
381	400.000	-0.005	399.997	0.324	2.347	1772224989.240
382	400.000	0.024	400.000	0.826	0.848	1772224989.490
383	400.000	0.004	399.999	0.737	4.390	1772224989.713
384	400.000	0.009	400.003	0.500	1.964	1772224989.997
385	400.000	0.027	400.001	0.746	0.681	1772224990.230
386	400.000	-0.031	400.002	0.827	4.271	1772224990.505
387	400.000	0.042	400.002	0.693	1.618	1772224990.793
388	400.000	0.011	399.998	0.549	0.306	1772224991.049
389	400.000	-0.018	399.998	0.662	4.129	1772224991.269
390	400.000	-0.021	399.999	0.742	1.523	1772224991.543
391	400.000	-0.012	399.999	0.376	6.078	1772224991.787
392	400.000	0.007	399.999	0.719	3.975	1772224992.065
393	400.000	0.003	400.002	0.906	1.321	1772224992.365
394	400.000	0.010	400.001	0.457	5.069	1772224992.613
395	400.000	-0.017	400.000	0.519	3.586	1772224992.839
396	400.000	-0.018	400.000	0.936	1.202	1772224993.102
397	400.000	0.012	399.998	0.435	5.036	1772224993.374
398	400.000	-0.032	399.998	0.431	3.480	1772224993.619
399	400.000	0.026	400.000	0.960	1.123	1772224993.900
400	400.000	0.002	400.001	0.539	4.921	1772224994.142
401	400.000	0.013	399.999	0.327	3.263	1772224994.417
402	400.000	-0.016	400.000	0.838	0.825	1772224994.709
403	400.000	0.005	400.002	0.715	4.464	1772224994.937
404	400.000	-0.004	400.001	0.414	2.473	1772224995.219
405	400.000	-0.007	399.998	0.732	0.687	1772224995.467
406	400.000	0.010	400.001	0.652	4.387	1772224995.715
407	400.000	-0.015	400.002	0.447	1.757	1772224995.975
408	400.000	-0.004	400.000	0.636	0.667	1772224996.261
409	400.000	-0.034	399.998	0.708	4.161	1772224996.516
410	400.000	0.016	400.000	0.735	1.567	1772224996.766
411	400.000	0.011	399.999	0.436	0.299	1772224997.025
412	400.000	0.020	400.001	0.606	4.158	1772224997.273
413	400.000	-0.003	400.000	0.671	1.509	1772224997.505
414	400.000	0.057	399.998	0.569	0.561	1772224997.749
415	400.000	-0.020	399.996	0.610	4.281	1772224998.015
416	400.000	0.017	400.000	0.850	1.422	1772224998.275
417	400.000	-0.037	399.999	0.271	5.615	1772224998.608
418	400.000	0.022	400.001	0.298	3.311	1772224998.895
419	400.000	-0.021	400.000	1.008	1.035	1772224999.126
420	400.000	0.019	399.998	0.471	4.775	1772224999.394
421	400.000	0.026	400.003	0.243	2.752	1772224999.644
422	400.000	0.019	400.001	0.933	1.075	1772224999.897
423	400.000	0.059	400.000	0.581	4.888	1772225000.132
424	400.000	0.041	400.000	0.355	3.247	1772225000.392
425	400.000	-0.004	399.999	0.944	1.050	1772225000.634
426	400.000	0.024	400.001	0.651	4.810	1772225000.890
427	400.000	-0.008	399.997	0.350	3.190	1772225001.144
428	400.000	-0.027	399.999	0.918	1.034	1772225001.393
429	400.000	-0.040	400.003	0.740	4.545	1772225001.633
430	400.000	-0.013	400.004	0.384	2.992	1772225001.888
431	400.000	-0.011	400.000	0.965	0.988	1772225002.129
432	400.000	0.030	400.002	0.628	4.640	1772225002.394
433	400.000	0.000	400.002	0.342	2.562	1772225002.648
434	400.000	0.010	400.001	0.932	0.993	1772225002.911
435	400.000	0.021	399.999	0.647	4.598	1772225003.142
436	400.000	-0.019	400.000	0.412	2.368	1772225003.396
437	400.000	0.001	399.999	0.932	1.047	1772225003.637
438	400.000	-0.003	400.004	0.596	4.582	1772225003.914
439	400.000	-0.028	400.001	0.455	1.924	1772225004.202
440	400.000	-0.007	399.999	0.682	0.720	1772225004.459
441	400.000	0.000	399.999	0.726	4.165	1772225004.705
442	400.000	-0.034	400.000	0.568	1.935	1772225004.964
443	400.000	0.016	399.997	0.625	0.617	1772225005.205
444	400.000	-0.003	399.999	0.742	4.303	1772225005.448
445	400.000	-0.014	400.003	0.577	1.690	1772225005.703
446	400.000	-0.004	400.001	0.709	0.754	1772225005.936
447	400.000	-0.010	400.000	0.690	4.406	1772225006.212
448	400.000	-0.041	399.998	0.607	1.627	1772225006.460
449	400.000	0.016	399.998	0.697	0.633	1772225006.714
450	400.000	0.007	400.000	0.721	4.301	1772225006.951
451	400.000	0.010	399.998	0.596	1.751	1772225007.218
452	400.000	0.031	399.995	0.557	0.437	1772225007.469
453	400.000	0.000	399.999	0.646	4.104	1772225007.770
454	400.000	0.011	400.000	0.948	1.288	1772225008.013
455	400.000	0.002	400.000	0.444	5.887	1772225008.267
456	400.000	0.035	400.003	0.544	3.625	1772225008.526
457	400.000	-0.008	400.001	1.040	1.282	1772225008.762
458	400.000	0.009	400.000	0.444	5.643	1772225009.028
459	400.000	-0.003	399.998	0.641	3.676	1772225009.253
460	400.000	-0.012	400.000	0.915	1.344	1772225009.523
461	400.000	0.013	400.000	0.472	5.413	1772225009.779
462	400.000	0.011	400.003	0.562	3.694	1772225010.031
463	400.000	-0.021	400.003	0.998	1.237	1772225010.331
464	400.000	-0.001	400.000	0.636	4.945	1772225010.582
465	400.000	0.003	400.000	0.352	3.243	1772225010.806
466	400.000	0.003	400.000	0.973	1.160	1772225011.070
467	400.000	0.015	399.999	0.552	4.834	1772225011.357
468	400.000	0.019	399.998	0.422	2.042	1772225011.653
469	400.000	-0.002	400.002	0.742	0.880	1772225011.882
470	400.000	-0.008	400.001	0.634	4.463	1772225012.141
