Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
321	100.000	-0.024	100.000	4.222	4.270	1783098515.087
322	100.000	-0.002	100.004	0.923	0.567	1783098515.365
323	100.000	-0.007	99.998	4.316	1.180	1783098515.598
324	100.000	0.002	100.000	3.758	1.307	1783098515.864
325	100.000	0.015	99.999	1.023	3.131	1783098516.110
326	100.000	0.025	99.999	4.858	4.088	1783098516.367
327	100.000	0.043	99.998	2.943	4.439	1783098516.676
328	100.000	-0.022	99.998	2.775	1.049	1783098516.972
329	100.000	0.019	100.004	4.616	1.264	1783098517.215
330	100.000	-0.020	100.000	1.957	1.486	1783098517.471
331	100.000	-0.008	99.996	2.948	3.908	1783098517.731
332	100.000	-0.020	100.001	4.889	4.231	1783098517.951
333	100.000	-0.029	100.001	1.232	4.964	1783098518.225
334	100.000	-0.001	99.998	3.587	1.155	1783098518.478
335	100.000	-0.030	99.998	4.100	1.242	1783098518.781
336	100.000	-0.004	99.999	0.825	2.164	1783098519.005
337	100.000	-0.011	99.996	3.978	4.021	1783098519.299
338	100.000	0.012	99.999	3.009	4.366	1783098519.600
339	100.000	0.012	100.000	2.560	1.001	1783098519.856
340	100.000	0.017	100.005	4.776	1.148	1783098520.107
341	100.000	-0.000	100.000	2.907	1.194	1783098520.333
342	100.000	-0.011	100.003	1.738	3.985	1783098520.595
343	100.000	-0.041	99.999	4.541	4.253	1783098520.925
344	100.000	0.003	99.998	0.708	6.075	1783098521.223
345	100.000	0.036	99.999	4.246	1.142	1783098521.464
346	100.000	-0.020	100.001	4.098	1.180	1783098521.706
347	100.000	0.054	100.002	0.395	2.168	1783098521.964
348	100.000	0.016	100.001	4.333	4.181	1783098522.216
349	100.000	0.004	99.999	3.740	4.408	1783098522.470
350	100.000	0.005	100.003	1.429	0.514	1783098522.728
351	100.000	-0.031	99.998	4.351	1.114	1783098522.970
352	100.000	-0.033	100.000	3.736	1.137	1783098523.194
353	100.000	-0.008	100.002	0.562	3.469	1783098523.490
354	100.000	0.021	100.001	4.692	4.107	1783098523.723
355	100.000	-0.023	100.001	2.869	4.422	1783098524.008
356	100.000	-0.011	99.998	2.146	0.951	1783098524.233
357	100.000	-0.002	100.001	4.557	1.130	1783098524.543
358	100.000	0.026	99.998	1.821	1.216	1783098524.843
359	100.000	0.015	99.999	3.683	4.063	1783098525.157
360	100.000	-0.022	100.005	3.437	4.357	1783098525.438
361	100.000	-0.018	100.001	1.803	0.877	1783098525.711
362	100.000	0.009	100.004	4.636	1.180	1783098525.966
363	100.000	-0.036	100.000	3.129	1.232	1783098526.227
364	100.000	0.009	99.997	2.453	3.895	1783098526.519
365	100.000	-0.025	100.000	4.823	4.162	1783098526.763
366	100.000	-0.008	99.998	1.214	4.581	1783098527.022
367	100.000	0.005	99.999	2.825	1.124	1783098527.266
368	100.000	-0.018	100.000	4.295	1.203	1783098527.509
369	100.000	0.015	100.002	1.590	1.414	1783098527.752
370	100.000	0.027	99.993	3.167	4.033	1783098528.032
371	100.000	0.009	100.006	4.368	4.288	1783098528.326
372	100.000	0.010	100.002	0.716	0.003	1783098528.585
373	100.000	0.005	99.998	4.108	1.095	1783098528.839
374	100.000	-0.014	100.000	3.667	1.109	1783098529.081
375	100.000	0.007	100.003	0.327	3.052	1783098529.312
376	100.000	0.000	100.002	4.039	4.078	1783098529.574
377	100.000	-0.005	100.003	3.596	4.326	1783098529.827
378	100.000	-0.011	99.997	0.841	0.525	1783098530.083
379	100.000	-0.011	99.999	3.972	1.173	1783098530.324
380	100.000	0.002	100.002	2.969	1.243	1783098530.607
381	100.000	-0.004	100.002	1.873	3.982	1783098530.854
382	100.000	-0.001	99.999	4.804	4.128	1783098531.109
383	100.000	0.020	100.001	2.544	4.455	1783098531.372
384	100.000	-0.029	100.003	2.645	1.015	1783098531.675
385	100.000	0.003	99.999	4.019	1.175	1783098531.906
386	100.000	0.006	100.000	1.593	1.294	1783098532.165
387	100.000	0.010	99.998	2.794	4.053	1783098532.444
388	100.000	-0.022	100.003	3.733	4.258	1783098532.742
389	100.000	-0.032	99.997	1.073	0.800	1783098532.978
390	100.000	-0.005	100.002	4.309	1.176	1783098533.244
391	100.000	0.022	99.999	3.657	1.203	1783098533.497
392	100.000	0.014	99.995	0.865	3.991	1783098533.798
393	100.000	0.021	100.000	4.011	4.219	1783098534.050
394	100.000	-0.018	99.996	2.258	4.531	1783098534.310
395	100.000	-0.004	100.003	2.843	0.960	1783098534.538
396	100.000	0.012	100.000	4.601	1.123	1783098534.781
397	100.000	0.015	100.003	2.416	1.148	1783098535.059
398	100.000	0.028	100.000	1.980	4.133	1783098535.306
399	100.000	0.028	100.000	4.278	4.235	1783098535.559
400	100.000	0.012	100.000	1.335	4.657	1783098535.807
401	100.000	-0.014	100.003	3.253	1.053	1783098536.059
402	100.000	0.006	100.002	4.581	1.143	1783098536.284
403	100.000	-0.019	99.999	1.904	1.181	1783098536.550
404	100.000	-0.015	99.999	2.901	4.117	1783098536.805
405	100.000	0.019	100.003	4.384	4.284	1783098537.059
406	100.000	0.013	99.997	0.435	5.266	1783098537.341
407	100.000	-0.021	100.004	3.864	1.181	1783098537.615
408	100.000	-0.019	99.999	3.982	1.156	1783098537.844
409	100.000	-0.008	99.999	0.535	1.183	1783098538.116
410	100.000	0.008	100.003	3.929	4.155	1783098538.349
411	100.000	-0.013	99.999	3.770	4.284	1783098538.634
412	100.000	0.012	99.997	0.879	1.202	1783098538.874
413	100.000	-0.027	100.000	4.208	1.239	1783098539.109
414	100.000	0.048	100.003	3.673	1.102	1783098539.379
415	100.000	-0.008	100.003	0.605	4.033	1783098539.654
416	100.000	0.051	99.999	4.278	4.140	1783098539.896
417	100.000	0.024	99.999	2.664	4.285	1783098540.111
418	100.000	0.052	100.001	1.442	1.205	1783098540.398
419	100.000	0.001	100.001	4.378	1.182	1783098540.653
420	100.000	-0.053	99.997	2.793	1.100	1783098540.913
421	100.000	-0.020	99.999	1.350	4.188	1783098541.151
422	100.000	-0.041	99.999	3.968	4.199	1783098541.419
423	100.000	0.015	100.005	1.732	4.385	1783098541.654
424	100.000	0.009	99.998	2.742	1.245	1783098541.908
425	100.000	-0.031	100.002	4.623	1.251	1783098542.158
426	100.000	0.003	100.002	2.010	1.098	1783098542.422
427	100.000	-0.019	100.000	2.808	4.118	1783098542.739
428	100.000	0.044	99.999	3.896	4.250	1783098542.993
429	100.000	0.033	100.001	0.449	1.356	1783098543.285
430	100.000	0.006	99.997	4.207	1.211	1783098543.545
431	100.000	-0.045	99.998	2.936	1.079	1783098543.837
432	100.000	-0.020	100.005	1.419	4.176	1783098544.085
433	100.000	-0.041	100.001	4.033	4.202	1783098544.344
434	100.000	0.019	100.003	2.247	4.288	1783098544.597
435	100.000	-0.015	100.001	2.224	1.292	1783098544.840
436	100.000	-0.005	99.997	4.369	1.206	1783098545.089
437	100.000	-0.007	99.998	1.945	1.007	1783098545.339
438	100.000	-0.046	99.999	1.664	4.124	1783098545.569
439	100.000	0.009	100.000	4.126	4.200	1783098545.848
440	100.000	-0.014	100.001	1.491	4.288	1783098546.089
441	100.000	0.055	100.003	3.074	1.277	1783098546.349
442	100.000	0.008	100.002	4.234	1.219	1783098546.568
443	100.000	-0.012	100.002	1.622	0.973	1783098546.844
444	100.000	-0.019	99.997	2.936	4.241	1783098547.098
445	100.000	0.008	100.006	4.308	4.268	1783098547.319
446	100.000	-0.031	99.998	1.077	4.518	1783098547.598
447	100.000	-0.002	99.996	3.491	1.263	1783098547.853
448	100.000	-0.044	99.999	3.934	1.217	1783098548.128
449	100.000	0.025	100.001	0.924	1.117	1783098548.362
450	100.000	0.002	100.002	3.029	4.140	1783098548.614
451	100.000	-0.006	99.998	3.923	4.242	1783098548.852
452	100.000	0.013	100.001	0.175	0.081	1783098549.119
453	100.000	0.006	100.000	3.996	1.241	1783098549.377
454	100.000	0.005	99.999	3.739	1.217	1783098549.615
455	100.000	0.044	100.000	0.545	0.946	1783098549.862
456	100.000	-0.007	100.000	3.530	4.217	1783098550.103
457	100.000	0.020	100.004	3.595	4.361	1783098550.391
458	100.000	0.054	100.004	1.536	0.999	1783098550.700
459	100.000	0.053	99.995	4.245	1.222	1783098550.984
460	100.000	0.006	100.000	2.135	1.137	1783098551.222
461	100.000	0.015	100.001	2.331	4.074	1783098551.505
462	100.000	0.034	100.003	4.200	4.183	1783098551.790
463	100.000	-0.017	100.004	0.304	5.488	1783098552.048
464	100.000	-0.044	100.002	4.027	1.196	1783098552.327
465	100.000	0.002	100.002	3.755	1.228	1783098552.610
466	100.000	0.020	99.998	0.995	3.734	1783098552.882
467	100.000	-0.031	100.005	4.417	4.096	1783098553.143
