Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
106	400.000	0.010	400.001	0.279	3.680	1773331378.794
107	400.000	0.030	399.999	0.221	1.401	1773331379.026
108	400.000	-0.024	400.000	0.109	1.957	1773331379.301
109	400.000	0.006	400.000	0.126	3.357	1773331379.551
110	400.000	0.018	400.000	0.189	2.704	1773331379.876
111	400.000	0.034	400.002	0.172	3.449	1773331380.157
112	400.000	-0.003	399.998	0.142	4.324	1773331380.407
113	400.000	0.001	399.999	0.178	3.890	1773331380.667
114	400.000	-0.010	399.998	0.102	2.877	1773331380.917
115	400.000	-0.018	399.999	0.105	1.966	1773331381.187
116	400.000	0.012	400.001	0.139	3.428	1773331381.481
117	400.000	-0.002	400.000	0.039	2.267	1773331381.732
118	400.000	-0.022	400.001	0.211	2.897	1773331381.968
119	400.000	-0.002	399.999	0.134	3.147	1773331382.236
120	400.000	0.018	399.999	0.073	3.167	1773331382.557
121	400.000	0.006	399.997	0.143	2.927	1773331382.815
122	400.000	-0.000	399.998	0.054	2.315	1773331383.087
123	400.000	-0.001	400.002	0.166	3.822	1773331383.367
124	400.000	0.003	400.001	0.088	2.628	1773331383.635
125	400.000	0.020	400.001	0.190	1.817	1773331383.857
126	400.000	-0.011	400.002	0.111	4.093	1773331384.126
127	400.000	0.030	399.999	0.063	4.336	1773331384.373
128	400.000	0.001	400.001	0.183	0.171	1773331384.625
129	400.000	0.025	400.002	0.251	0.281	1773331384.899
130	400.000	-0.000	400.001	0.313	0.208	1773331385.182
131	400.000	0.004	399.998	0.209	6.209	1773331385.435
132	400.000	-0.016	400.000	0.218	0.543	1773331385.706
133	400.000	-0.031	400.002	0.162	0.227	1773331386.017
134	400.000	0.025	400.002	0.178	0.711	1773331386.264
135	400.000	-0.003	399.999	0.171	0.264	1773331386.531
136	400.000	0.007	400.000	0.689	0.812	1773331386.778
137	400.000	0.002	400.004	0.467	0.553	1773331386.993
138	400.000	-0.003	400.003	0.329	0.037	1773331387.277
139	400.000	0.040	399.999	0.191	4.559	1773331387.499
140	400.000	0.023	399.998	0.510	4.121	1773331387.772
141	400.000	0.005	399.996	0.717	3.968	1773331388.019
142	400.000	0.003	399.997	0.844	4.188	1773331388.267
143	400.000	-0.008	400.002	0.744	3.941	1773331388.524
144	400.000	0.019	399.998	0.752	3.665	1773331388.825
145	400.000	0.025	399.999	0.439	3.128	1773331389.074
146	400.000	-0.023	399.999	0.329	2.520	1773331389.337
147	400.000	0.026	400.000	0.302	1.250	1773331389.587
148	400.000	-0.002	400.002	0.503	1.240	1773331389.841
149	400.000	0.040	399.999	0.699	1.033	1773331390.139
