timestamp,position_mm
1771878118.5923371,0.0
1771878118.694186,0.093994140625
1771878118.7970214,0.19580078125
1771878118.8986628,0.298583984375
1771878119.001162,0.396240234375
1771878119.0968575,0.497314453125
1771878119.1989493,0.598388671875
1771878119.3010452,0.701416015625
1771878119.4033988,0.8037109375
1771878119.5048833,0.90576171875
1771878119.6069162,1.00732421875
1771878119.7094026,1.1083984375
1771878119.8050816,1.205322265625
1771878119.9057374,1.302734375
1771878120.0084171,1.408935546875
1771878120.1109629,1.51123046875
1771878120.2129316,1.610595703125
1771878120.3143854,1.712646484375
1771878120.4172034,1.81591796875
1771878120.5187929,1.917724609375
1771878120.6152167,2.013671875
1771878120.717246,2.114013671875
1771878120.8188095,2.21728515625
1771878120.920861,2.3193359375
1771878121.0229008,2.421875
1771878121.1248326,2.522216796875
1771878121.2270744,2.62158203125
1771878121.3230689,2.719970703125
1771878121.418786,2.816650390625
1771878121.5267968,2.92431640625
1771878121.6288714,3.027587890625
1771878121.7311306,3.128173828125
1771878121.8319077,3.22607421875
1771878121.928718,3.32275390625
1771878122.0320666,3.428466796875
1771878122.1331456,3.529541015625
1771878122.2348363,3.62939453125
1771878122.3361964,3.733154296875
1771878122.4387326,3.833984375
1771878122.540839,3.9375
1771878122.642585,4.03857421875
1771878122.7448592,4.139404296875
1771878122.8411949,4.236328125
1771878122.9432986,4.3408203125
1771878123.04486,4.44189453125
1771878123.147306,4.54443359375
1771878123.248102,4.6455078125
1771878123.3511605,4.749755859375
1771878123.452596,4.851318359375
1771878123.549102,4.9482421875
1771878123.651318,5.0498046875
1771878123.7530007,5.152587890625
1771878123.854809,5.2548828125
1771878123.9566574,5.357177734375
1771878124.0592587,5.459716796875
1771878124.1599798,5.56201171875
1771878124.257041,5.657470703125
1771878124.3589315,5.758056640625
1771878124.4609678,5.861083984375
1771878124.5630052,5.962646484375
1771878124.6650484,6.06396484375
1771878124.7666776,6.16552734375
1771878124.8689473,6.26513671875
1771878124.9590366,6.357421875
1771878125.0667226,6.46484375
1771878125.1689692,6.565673828125
1771878125.2710629,6.668212890625
1771878125.3729427,6.771484375
1771878125.4742517,6.873046875
1771878125.5710316,6.970703125
1771878125.6729407,7.071533203125
1771878125.7744627,7.17333984375
1771878125.8761642,7.27490234375
1771878125.9790273,7.378662109375
1771878126.0802245,7.479736328125
1771878126.1825223,7.58154296875
1771878126.2786536,7.675048828125
1771878126.3800273,7.779052734375
1771878126.4831767,7.88037109375
1771878126.5850208,7.984375
1771878126.6869273,8.084228515625
1771878126.7889423,8.186279296875
1771878126.8848145,8.2822265625
1771878126.980115,8.37939453125
1771878127.0888834,8.48779296875
1771878127.1907017,8.5888671875
1771878127.292943,8.691650390625
1771878127.395571,8.792724609375
1771878127.4965239,8.896728515625
1771878127.5986655,8.994873046875
1771878127.6950836,9.0947265625
1771878127.7967227,9.1953125
1771878127.8985622,9.29833984375
1771878128.000977,9.39990234375
1771878128.102785,9.50244140625
1771878128.1995456,9.595703125
1771878128.3010616,9.698974609375
1771878128.4030006,9.800537109375
1771878128.5049176,9.904052734375
1771878128.606996,10.004638671875
1771878128.7087915,10.10546875
1771878128.8108747,10.207763671875
1771878128.9070458,10.302734375
1771878129.0089002,10.4013671875
1771878129.1110396,10.507080078125
1771878129.2139678,10.6083984375
1771878129.314136,10.710693359375
1771878129.4168696,10.8134765625
1771878129.5186548,10.915771484375
1771878129.6146188,11.013671875
1771878129.7160676,11.113037109375
1771878129.81869,11.2158203125
1771878129.921082,11.31689453125
1771878130.0239387,11.420166015625
1771878130.1243145,11.520263671875
1771878130.2210026,11.615478515625
1771878130.3228192,11.7177734375
1771878130.4250536,11.82080078125
1771878130.520834,11.916259765625
1771878130.6286528,12.02294921875
1771878130.7306042,12.125244140625
1771878130.8322961,12.227294921875
1771878130.9290805,12.324462890625
1771878131.030042,12.422607421875
1771878131.13298,12.529541015625
1771878131.2346797,12.6298828125
1771878131.3366559,12.731689453125
1771878131.438803,12.833984375
1771878131.534393,12.92822265625
1771878131.636308,13.031494140625
1771878131.738913,13.133544921875
1771878131.8409383,13.237060546875
1771878131.9429064,13.341064453125
1771878132.0455282,13.4404296875
1771878132.1460545,13.543701171875
1771878132.2427077,13.6396484375
1771878132.3448064,13.7421875
1771878132.4461691,13.84375
1771878132.5429523,13.93994140625
1771878132.6504047,14.048095703125
1771878132.7529132,14.144287109375
1771878132.8550177,14.25048828125
1771878132.95101,14.3486328125
1771878133.052827,14.44677734375
1771878133.1549447,14.552734375
1771878133.256666,14.654052734375
1771878133.3588383,14.7568359375
1771878133.4607778,14.859619140625
1771878133.5631135,14.962158203125
1771878133.6646142,15.058837890625
1771878133.760811,15.15966796875
1771878133.8635504,15.261962890625
1771878133.9646537,15.36474609375
1771878134.0609293,15.459716796875
1771878134.1684847,15.566650390625
1771878134.2708588,15.6669921875
1771878134.373759,15.769287109375
1771878134.4741466,15.869384765625
1771878134.5709991,15.964111328125
1771878134.6727433,16.06982421875
1771878134.7749288,16.1728515625
1771878134.8770223,16.274169921875
1771878134.9800365,16.376220703125
1771878135.0802824,16.4794921875
1771878135.1828783,16.58056640625
1771878135.2798667,16.6767578125
1771878135.3800123,16.77880859375
1771878135.4828236,16.8818359375
1771878135.584949,16.984375
1771878135.687008,17.08544921875
1771878135.7888837,17.18701171875
1771878135.8910215,17.291015625
1771878135.9869337,17.3857421875
1771878136.0829918,17.482666015625
1771878136.1913462,17.587646484375
1771878136.2929382,17.69091796875
1771878136.394837,17.792236328125
1771878136.4966302,17.894287109375
