Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
138	500.000	0.005	500.000	1.879	5.167	1771616131.791
139	500.000	0.031	499.999	1.877	5.108	1771616132.003
140	500.000	0.018	500.002	2.007	5.120	1771616132.237
141	500.000	-0.052	500.002	1.981	5.147	1771616132.522
142	500.000	0.049	499.999	1.919	5.120	1771616132.734
143	500.000	-0.015	500.001	1.918	5.099	1771616132.928
144	500.000	0.002	500.000	1.892	5.119	1771616133.183
145	500.000	-0.010	499.997	1.888	5.171	1771616133.423
146	500.000	0.041	500.001	1.930	5.124	1771616133.612
147	500.000	-0.015	500.002	1.960	5.102	1771616133.810
148	500.000	-0.002	500.000	1.877	5.114	1771616134.075
149	500.000	-0.040	500.001	2.001	5.124	1771616134.301
150	500.000	0.004	500.000	1.891	5.156	1771616134.539
151	500.000	0.000	500.004	1.899	5.127	1771616134.810
152	500.000	0.019	499.997	1.970	5.138	1771616135.061
153	500.000	0.036	500.001	1.870	5.133	1771616135.300
154	500.000	0.044	499.999	1.913	5.073	1771616135.535
155	500.000	-0.042	499.998	1.976	5.142	1771616135.730
156	500.000	-0.029	500.002	1.899	5.105	1771616135.983
157	500.000	0.015	500.001	2.030	5.083	1771616136.178
158	500.000	-0.000	499.998	1.932	5.119	1771616136.423
159	500.000	-0.005	499.998	1.940	5.117	1771616136.672
160	500.000	0.010	499.993	1.849	5.189	1771616136.885
161	500.000	-0.021	500.000	1.827	5.148	1771616137.122
162	500.000	-0.055	500.002	1.911	5.153	1771616137.375
163	500.000	0.038	499.999	1.881	5.150	1771616137.644
164	500.000	-0.018	500.000	1.950	5.082	1771616137.874
165	500.000	-0.022	499.999	1.920	5.156	1771616138.133
166	500.000	0.001	500.001	1.967	5.134	1771616138.375
167	500.000	0.016	500.001	1.916	5.114	1771616138.638
168	500.000	0.004	499.998	2.023	5.073	1771616138.876
169	500.000	-0.061	500.001	1.937	5.088	1771616139.124
170	500.000	-0.013	499.999	1.904	5.163	1771616139.368
171	500.000	0.031	500.001	1.964	5.080	1771616139.615
172	500.000	0.003	499.999	1.945	5.089	1771616139.882
173	500.000	-0.027	499.998	1.866	5.091	1771616140.117
174	500.000	-0.023	500.005	1.946	5.109	1771616140.363
175	500.000	0.020	499.998	1.984	5.157	1771616140.626
176	500.000	0.002	500.003	1.984	5.085	1771616140.871
177	500.000	-0.019	500.000	1.932	5.137	1771616141.133
178	500.000	0.027	499.999	1.961	5.129	1771616141.389
179	500.000	-0.036	499.999	1.871	5.192	1771616141.629
180	500.000	0.019	499.999	1.888	5.121	1771616141.868
181	500.000	0.054	500.002	1.940	5.103	1771616142.127
182	500.000	0.027	499.998	1.841	5.106	1771616142.382
183	500.000	-0.040	499.999	1.885	5.129	1771616142.636
184	500.000	-0.055	500.000	1.932	5.092	1771616142.871
185	500.000	0.093	500.003	1.933	5.139	1771616143.095
186	500.000	0.024	499.999	1.966	5.157	1771616143.320
187	500.000	-0.037	500.000	1.874	5.137	1771616143.565
188	500.000	-0.022	499.996	1.898	5.113	1771616143.802
189	500.000	-0.012	500.000	2.028	5.095	1771616144.058
190	500.000	-0.009	500.000	1.927	5.144	1771616144.298
191	500.000	-0.002	499.999	1.954	5.099	1771616144.512
192	500.000	0.049	499.998	1.871	5.109	1771616144.760
193	500.000	0.014	500.000	1.908	5.104	1771616144.970
194	500.000	-0.006	500.001	1.991	5.032	1771616145.182
195	500.000	-0.084	499.999	1.985	5.150	1771616145.429
196	500.000	0.023	500.003	1.988	5.147	1771616145.671
197	500.000	-0.018	500.000	1.952	5.125	1771616145.945
198	500.000	-0.025	500.003	1.989	5.144	1771616146.190
199	500.000	-0.045	499.998	1.983	5.172	1771616146.423
200	500.000	0.020	500.000	2.007	5.148	1771616146.677
201	500.000	-0.031	500.001	1.948	5.150	1771616146.938
202	500.000	-0.048	500.002	1.944	5.166	1771616147.184
203	500.000	-0.019	499.997	1.931	5.117	1771616147.436
204	500.000	-0.009	499.997	1.952	5.142	1771616147.679
205	500.000	-0.013	500.000	1.866	5.133	1771616147.927
206	500.000	0.025	500.002	1.979	5.117	1771616148.187
207	500.000	0.025	500.000	1.897	5.103	1771616148.447
208	500.000	-0.023	500.002	1.853	5.120	1771616148.682
209	500.000	-0.042	500.001	1.928	5.151	1771616148.936
210	500.000	0.003	499.998	1.857	5.129	1771616149.196
211	500.000	0.004	499.999	1.869	5.132	1771616149.466
212	500.000	-0.027	499.997	1.974	5.144	1771616149.684
213	500.000	-0.028	499.999	1.962	5.171	1771616149.931
214	500.000	-0.056	500.001	1.938	5.137	1771616150.179
215	500.000	-0.005	500.001	1.985	5.113	1771616150.427
216	500.000	0.009	499.999	1.905	5.137	1771616150.619
217	500.000	-0.033	499.999	1.941	5.143	1771616150.887
218	500.000	-0.040	500.000	1.903	5.138	1771616151.134
219	500.000	0.003	499.998	2.026	5.119	1771616151.410
220	500.000	0.020	500.002	1.983	5.188	1771616151.623
221	500.000	0.002	499.998	1.924	5.131	1771616151.830
222	500.000	0.006	499.999	1.903	5.093	1771616152.100
223	500.000	-0.030	500.002	2.009	5.117	1771616152.318
224	500.000	0.019	500.000	1.953	5.160	1771616152.521
225	500.000	-0.069	500.000	1.872	5.141	1771616152.770
226	500.000	-0.047	500.000	1.928	5.113	1771616153.050
227	500.000	-0.013	500.000	1.883	5.119	1771616153.341
228	500.000	0.023	500.002	2.075	5.118	1771616153.553
229	500.000	0.031	499.999	2.013	5.139	1771616153.738
230	500.000	-0.046	500.000	1.845	5.124	1771616153.935
231	500.000	-0.005	500.004	1.951	5.124	1771616154.199
232	500.000	-0.010	499.996	1.928	5.113	1771616154.434
233	500.000	-0.025	500.000	2.005	5.150	1771616154.624
234	500.000	0.007	500.003	1.929	5.127	1771616154.876
235	500.000	0.012	500.003	1.943	5.107	1771616155.080
236	500.000	0.015	499.997	1.969	5.177	1771616155.313
237	500.000	0.066	499.999	2.024	5.138	1771616155.593
238	500.000	-0.003	499.999	2.004	5.136	1771616155.832
239	500.000	-0.018	500.002	1.992	5.092	1771616156.076
240	500.000	0.058	500.000	1.936	5.133	1771616156.347
241	500.000	0.005	500.002	1.941	5.150	1771616156.554
242	500.000	-0.016	500.000	1.965	5.106	1771616156.792
243	500.000	-0.028	500.001	1.995	5.142	1771616157.018
244	500.000	0.024	500.002	1.956	5.165	1771616157.266
245	500.000	-0.036	500.000	1.950	5.147	1771616157.530
246	500.000	0.016	500.000	1.924	5.112	1771616157.776
247	500.000	-0.033	500.001	1.953	5.114	1771616158.019
248	500.000	-0.046	500.000	1.935	5.132	1771616158.262
249	500.000	-0.013	499.999	1.932	5.154	1771616158.539
250	500.000	-0.004	499.999	1.836	5.090	1771616158.750
251	500.000	-0.035	500.003	1.944	5.121	1771616158.953
252	500.000	0.042	499.998	1.956	5.144	1771616159.185
253	500.000	0.034	499.999	1.907	5.174	1771616159.377
254	500.000	0.036	499.998	1.869	5.119	1771616159.641
255	500.000	-0.024	500.001	1.934	5.092	1771616159.891
256	500.000	0.006	499.998	1.933	5.078	1771616160.148
257	500.000	0.028	500.002	1.986	5.123	1771616160.388
258	500.000	0.022	500.001	1.989	5.124	1771616160.643
259	500.000	0.014	500.000	1.925	5.143	1771616160.904
260	500.000	-0.025	500.001	1.859	5.073	1771616161.144
261	500.000	0.024	499.998	1.923	5.119	1771616161.404
262	500.000	-0.005	500.001	2.013	5.130	1771616161.646
263	500.000	0.038	500.003	1.990	5.097	1771616161.896
264	500.000	-0.030	500.001	1.954	5.129	1771616162.124
265	500.000	0.064	499.999	1.832	5.148	1771616162.325
266	500.000	0.035	499.999	1.948	5.101	1771616162.581
267	500.000	-0.026	500.001	1.881	5.113	1771616162.825
268	500.000	0.002	499.999	1.934	5.088	1771616163.065
269	500.000	0.065	500.002	1.927	5.112	1771616163.348
270	500.000	-0.041	500.000	1.978	5.091	1771616163.583
271	500.000	0.019	499.997	1.979	5.068	1771616163.835
272	500.000	0.004	500.004	1.969	5.055	1771616164.070
273	500.000	0.001	499.998	1.978	5.119	1771616164.351
274	500.000	-0.058	500.001	2.012	5.119	1771616164.574
275	500.000	0.025	499.996	1.948	5.127	1771616164.844
276	500.000	0.027	500.002	2.009	5.080	1771616165.074
277	500.000	0.018	500.000	1.899	5.140	1771616165.326
278	500.000	-0.025	500.000	1.896	5.109	1771616165.578
279	500.000	-0.062	500.000	1.972	5.100	1771616165.818
280	500.000	0.004	499.996	1.979	5.087	1771616166.099
281	500.000	-0.035	500.003	1.977	5.156	1771616166.351
282	500.000	0.062	500.001	2.007	5.156	1771616166.589
283	500.000	0.032	499.999	1.854	5.182	1771616166.827
284	500.000	0.015	500.001	1.835	5.147	1771616167.099
285	500.000	0.000	500.000	1.895	5.116	1771616167.334
286	500.000	-0.025	500.003	1.880	5.129	1771616167.586
287	500.000	0.027	499.997	1.979	5.133	1771616167.843
288	500.000	-0.035	499.999	1.922	5.150	1771616168.075
289	500.000	-0.002	500.002	1.930	5.145	1771616168.331
290	500.000	0.041	499.997	1.902	5.118	1771616168.584
291	500.000	0.014	499.999	2.013	5.095	1771616168.814
292	500.000	-0.020	500.000	1.889	5.131	1771616168.988
293	500.000	0.047	499.997	1.993	5.120	1771616169.185
294	500.000	-0.016	500.002	1.908	5.119	1771616169.442
295	500.000	-0.032	499.996	1.949	5.130	1771616169.694
296	500.000	0.048	500.001	1.889	5.166	1771616169.940
297	500.000	0.036	500.002	1.921	5.131	1771616170.194
298	500.000	0.048	500.001	1.868	5.133	1771616170.445
299	500.000	0.001	499.998	1.858	5.109	1771616170.704
300	500.000	-0.023	499.996	1.964	5.091	1771616170.956
301	500.000	0.015	500.001	1.977	5.129	1771616171.205
302	500.000	-0.057	499.999	1.943	5.134	1771616171.456
303	500.000	-0.009	499.999	1.996	5.136	1771616171.714
304	500.000	0.010	499.999	1.894	5.173	1771616171.974
305	500.000	-0.030	499.998	1.909	5.143	1771616172.195
306	500.000	0.043	499.999	2.000	5.091	1771616172.389
307	500.000	0.013	499.999	1.990	5.142	1771616172.649
308	500.000	0.072	499.997	1.984	5.130	1771616172.890
309	500.000	0.057	500.001	1.923	5.125	1771616173.147
