Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
52	400.000	-0.003	399.997	0.319	4.467	1772224455.516
53	400.000	0.054	399.999	0.310	4.467	1772224455.764
54	400.000	-0.001	400.002	0.328	4.352	1772224456.062
55	400.000	0.036	400.000	0.265	4.378	1772224456.311
56	400.000	0.005	399.999	0.351	4.338	1772224456.577
57	400.000	0.018	399.997	0.241	4.518	1772224456.821
58	400.000	-0.033	400.001	0.395	4.369	1772224457.072
59	400.000	-0.022	400.000	0.289	4.522	1772224457.318
60	400.000	-0.032	399.998	0.449	4.419	1772224457.583
61	400.000	0.044	400.001	0.261	4.359	1772224457.841
62	400.000	-0.001	400.002	0.336	4.371	1772224458.101
63	400.000	-0.030	400.002	0.189	4.143	1772224458.339
64	400.000	0.016	399.999	0.346	4.211	1772224458.565
65	400.000	-0.027	399.998	0.331	4.291	1772224458.825
66	400.000	-0.045	400.000	0.255	4.390	1772224459.069
67	400.000	-0.024	399.999	0.333	4.318	1772224459.349
68	400.000	-0.019	400.002	0.326	4.239	1772224459.568
69	400.000	0.016	399.997	0.340	4.125	1772224459.811
70	400.000	0.014	400.000	0.273	4.387	1772224460.074
71	400.000	0.027	399.999	0.266	4.326	1772224460.353
72	400.000	0.029	399.998	0.292	4.608	1772224460.571
73	400.000	0.022	399.997	0.248	4.200	1772224460.816
74	400.000	0.034	399.998	0.270	4.427	1772224461.065
75	400.000	0.027	400.001	0.278	4.473	1772224461.331
76	400.000	-0.003	400.002	0.309	4.411	1772224461.574
77	400.000	-0.025	399.999	0.316	4.306	1772224461.840
78	400.000	-0.034	399.999	0.270	4.246	1772224462.109
79	400.000	-0.029	400.002	0.304	4.525	1772224462.361
80	400.000	0.057	400.001	0.343	4.317	1772224462.618
81	400.000	-0.002	400.000	0.217	4.567	1772224462.838
82	400.000	-0.042	400.002	0.249	4.168	1772224463.087
83	400.000	-0.016	399.999	0.312	4.275	1772224463.355
84	400.000	0.005	400.000	0.326	4.335	1772224463.605
85	400.000	-0.001	400.002	0.356	4.576	1772224463.847
86	400.000	-0.012	399.999	0.278	4.415	1772224464.102
87	400.000	-0.004	400.002	0.243	4.408	1772224464.342
88	400.000	-0.055	399.996	0.333	4.421	1772224464.591
89	400.000	-0.014	399.998	0.461	4.298	1772224464.851
90	400.000	-0.019	400.003	0.285	4.102	1772224465.100
91	400.000	0.043	400.001	0.377	4.259	1772224465.330
92	400.000	-0.004	400.000	0.291	4.331	1772224465.597
93	400.000	0.019	399.998	0.327	4.547	1772224465.851
94	400.000	0.009	400.001	0.250	4.223	1772224466.077
95	400.000	0.002	399.998	0.290	4.392	1772224466.350
96	400.000	0.014	399.996	0.187	4.776	1772224466.615
97	400.000	0.054	400.001	0.270	4.278	1772224466.867
98	400.000	0.020	400.000	0.241	4.553	1772224467.057
99	400.000	0.070	400.000	0.220	4.626	1772224467.299
100	400.000	0.004	400.002	0.288	4.260	1772224467.521
101	400.000	0.071	399.996	0.371	4.271	1772224467.776
102	400.000	-0.039	400.001	0.257	4.428	1772224468.026
103	400.000	0.001	400.000	0.259	4.373	1772224468.296
104	400.000	-0.023	400.001	0.318	4.359	1772224468.509
105	400.000	-0.013	400.001	0.292	4.511	1772224468.785
106	400.000	0.022	400.001	0.360	4.361	1772224469.014
107	400.000	0.021	399.997	0.291	4.108	1772224469.274
108	400.000	0.021	400.001	0.314	4.449	1772224469.512
109	400.000	-0.010	399.999	0.381	4.338	1772224469.789
110	400.000	-0.019	400.002	0.324	4.391	1772224470.042
111	400.000	0.014	399.998	0.297	4.425	1772224470.278
112	400.000	-0.013	400.002	0.284	4.439	1772224470.530
113	400.000	-0.012	400.000	0.376	4.437	1772224470.763
114	400.000	0.002	400.001	0.225	4.131	1772224471.022
115	400.000	0.034	399.999	0.271	4.281	1772224471.278
116	400.000	-0.017	400.000	0.360	4.332	1772224471.546
117	400.000	-0.008	400.001	0.299	4.532	1772224471.786
118	400.000	0.001	399.997	0.272	4.149	1772224472.035
119	400.000	0.007	400.001	0.310	4.263	1772224472.287
120	400.000	-0.006	400.001	0.295	4.300	1772224472.515
121	400.000	0.009	400.002	0.221	4.334	1772224472.786
122	400.000	-0.016	400.006	0.288	4.310	1772224473.012
123	400.000	0.001	399.997	0.339	4.301	1772224473.270
124	400.000	0.013	399.997	0.265	4.366	1772224473.519
125	400.000	-0.037	399.998	0.338	4.561	1772224473.789
126	400.000	-0.003	399.998	0.217	4.536	1772224474.048
127	400.000	0.025	400.000	0.287	4.474	1772224474.345
128	400.000	-0.008	400.001	0.331	4.231	1772224474.571
129	400.000	-0.015	399.997	0.255	4.238	1772224474.835
130	400.000	-0.018	400.000	0.249	4.661	1772224475.077
131	400.000	0.000	399.996	0.300	4.397	1772224475.352
132	400.000	0.016	400.000	0.271	4.554	1772224475.595
133	400.000	-0.005	399.998	0.263	4.412	1772224475.910
134	400.000	-0.024	400.002	0.292	4.358	1772224476.130
135	400.000	-0.005	400.002	0.235	4.252	1772224476.394
136	400.000	0.043	400.002	0.300	4.544	1772224476.636
137	400.000	0.020	400.002	0.307	4.319	1772224476.919
138	400.000	0.003	400.001	0.262	4.475	1772224477.202
139	400.000	-0.043	400.001	0.419	4.314	1772224477.460
140	400.000	-0.035	399.999	0.299	4.188	1772224477.703
141	400.000	0.015	400.002	0.239	4.131	1772224477.987
142	400.000	0.018	400.003	0.296	4.407	1772224478.220
143	400.000	0.012	400.005	0.267	4.329	1772224478.462
144	400.000	-0.009	400.000	0.276	4.413	1772224478.749
145	400.000	-0.042	399.999	0.286	4.490	1772224478.982
146	400.000	0.006	400.002	0.341	4.224	1772224479.232
147	400.000	-0.004	400.000	0.368	4.412	1772224479.462
148	400.000	-0.003	400.001	0.369	4.260	1772224479.736
149	400.000	-0.013	399.998	0.382	4.182	1772224479.973
150	400.000	-0.008	399.998	0.287	4.266	1772224480.242
151	400.000	-0.031	400.002	0.192	4.582	1772224480.496
152	400.000	-0.012	400.005	0.226	1.063	1772224480.807
153	400.000	0.039	400.000	0.217	1.561	1772224481.030
154	400.000	-0.010	400.000	0.228	1.363	1772224481.315
155	400.000	-0.000	400.001	0.225	1.341	1772224481.547
156	400.000	0.047	400.000	0.093	2.607	1772224481.795
157	400.000	-0.023	399.999	0.150	1.216	1772224482.036
158	400.000	-0.004	400.001	0.236	1.529	1772224482.305
159	400.000	-0.004	400.000	0.198	1.201	1772224482.561
160	400.000	0.040	400.000	0.081	1.434	1772224482.782
161	400.000	-0.010	400.004	0.246	1.329	1772224483.046
162	400.000	0.007	400.000	0.157	1.226	1772224483.300
163	400.000	-0.011	400.000	0.220	0.949	1772224483.545
164	400.000	-0.017	400.002	0.138	1.631	1772224483.796
165	400.000	-0.033	400.001	0.008	5.315	1772224484.024
166	400.000	0.006	400.000	0.094	2.295	1772224484.293
167	400.000	0.016	400.001	0.270	1.221	1772224484.530
168	400.000	0.019	399.998	0.242	0.982	1772224484.820
169	400.000	-0.034	400.001	0.030	1.702	1772224485.033
170	400.000	-0.024	400.001	0.159	1.016	1772224485.299
171	400.000	-0.010	400.003	0.039	4.381	1772224485.532
172	400.000	-0.013	400.001	0.200	0.498	1772224485.801
173	400.000	0.013	399.997	0.075	0.719	1772224486.055
174	400.000	0.002	399.999	0.093	0.567	1772224486.307
175	400.000	-0.036	399.997	0.074	4.872	1772224486.539
176	400.000	0.026	400.000	0.164	0.828	1772224486.810
177	400.000	-0.004	400.001	0.165	0.677	1772224487.049
178	400.000	0.010	399.999	0.117	5.432	1772224487.284
179	400.000	-0.005	400.000	0.268	0.765	1772224487.544
180	400.000	0.030	399.997	0.045	2.638	1772224487.801
181	400.000	0.001	400.003	0.024	4.599	1772224488.048
182	400.000	0.006	399.999	0.382	1.147	1772224488.300
183	400.000	-0.003	400.000	0.122	1.614	1772224488.548
184	400.000	-0.001	400.002	0.106	5.302	1772224488.799
185	400.000	-0.023	399.998	0.366	1.084	1772224489.033
186	400.000	0.025	399.999	0.158	1.251	1772224489.302
187	400.000	0.018	400.000	0.099	1.251	1772224489.549
188	400.000	0.003	400.003	0.247	1.040	1772224489.789
189	400.000	-0.035	400.004	0.065	0.242	1772224490.050
190	400.000	-0.021	400.000	0.048	0.231	1772224490.287
191	400.000	-0.025	400.002	0.268	1.274	1772224490.536
192	400.000	0.003	399.997	0.155	1.024	1772224490.826
193	400.000	-0.003	400.001	0.293	1.244	1772224491.143
194	400.000	0.003	400.001	0.158	0.988	1772224491.441
195	400.000	0.009	400.002	0.148	1.648	1772224491.681
196	400.000	0.007	400.001	0.243	1.116	1772224491.930
197	400.000	-0.003	399.998	0.179	0.925	1772224492.181
198	400.000	0.014	399.998	0.023	4.595	1772224492.453
199	400.000	-0.025	399.999	0.145	0.760	1772224492.737
200	400.000	0.004	399.997	0.152	0.867	1772224492.992
201	400.000	-0.008	400.000	0.344	0.965	1772224493.232
202	400.000	-0.003	400.000	0.126	1.478	1772224493.503
203	400.000	0.023	399.999	0.060	0.629	1772224493.751
204	400.000	0.011	400.002	0.415	1.365	1772224494.010
205	400.000	-0.007	399.999	0.127	0.760	1772224494.274
206	400.000	0.018	400.003	0.135	1.107	1772224494.565
207	400.000	0.030	400.001	0.069	1.396	1772224494.811
208	400.000	-0.017	399.999	0.100	0.958	1772224495.115
209	400.000	-0.013	400.005	0.164	1.993	1772224495.381
210	400.000	0.036	400.002	0.106	4.509	1772224495.630
211	400.000	-0.017	400.003	0.133	1.102	1772224495.863
212	400.000	0.009	400.004	0.120	0.978	1772224496.129
213	400.000	0.003	400.000	0.087	2.846	1772224496.387
214	400.000	0.006	400.001	0.180	0.686	1772224496.650
215	400.000	0.001	400.001	0.016	1.856	1772224496.968
216	400.000	0.004	399.999	0.200	1.220	1772224497.251
217	400.000	-0.013	399.999	0.102	2.416	1772224497.583
218	400.000	-0.014	400.002	0.096	1.755	1772224497.897
219	400.000	-0.007	399.998	0.150	1.127	1772224498.195
220	400.000	0.012	400.003	0.115	0.977	1772224498.433
221	400.000	-0.016	399.998	0.166	1.014	1772224498.700
222	400.000	0.050	399.999	0.267	1.221	1772224498.942
223	400.000	-0.006	399.997	0.178	3.962	1772224499.185
224	400.000	-0.019	400.000	0.224	0.964	1772224499.428
225	400.000	-0.036	400.002	0.344	1.263	1772224499.691
226	400.000	0.011	399.997	0.132	2.103	1772224499.944
227	400.000	-0.041	399.998	0.232	0.925	1772224500.177
228	400.000	-0.008	400.000	0.056	1.539	1772224500.424
229	400.000	-0.040	399.999	0.080	2.958	1772224500.691
230	400.000	0.010	399.999	0.714	3.991	1772224500.918
231	400.000	-0.022	400.003	0.799	4.049	1772224501.222
232	400.000	-0.010	400.002	0.860	4.088	1772224501.458
233	400.000	-0.013	400.001	0.737	4.150	1772224501.701
234	400.000	-0.000	400.002	0.695	3.956	1772224501.964
235	400.000	0.004	400.002	0.772	3.970	1772224502.232
236	400.000	0.029	399.999	0.725	4.052	1772224502.515
237	400.000	0.013	399.998	0.777	4.071	1772224502.762
238	400.000	-0.005	400.001	0.697	4.171	1772224503.010
239	400.000	0.036	400.000	0.878	1.429	1772224503.276
240	400.000	-0.034	399.997	0.299	5.207	1772224503.522
241	400.000	-0.026	400.000	0.395	3.496	1772224503.766
242	400.000	0.001	400.001	0.874	1.002	1772224504.019
243	400.000	-0.003	400.000	0.707	4.262	1772224504.242
244	400.000	0.017	400.002	0.579	1.670	1772224504.511
245	400.000	-0.011	400.003	0.246	5.799	1772224504.765
246	400.000	-0.006	400.000	0.332	2.786	1772224505.083
247	400.000	-0.037	400.000	0.684	0.843	1772224505.300
248	400.000	-0.025	400.001	0.674	4.300	1772224505.581
249	400.000	0.019	399.997	1.031	1.208	1772224505.816
250	400.000	-0.031	400.002	0.292	5.300	1772224506.093
251	400.000	0.055	399.998	0.279	2.205	1772224506.399
252	400.000	0.009	399.998	0.256	5.992	1772224506.695
253	400.000	-0.035	399.998	0.408	3.598	1772224506.958
254	400.000	0.009	400.000	0.845	0.881	1772224507.203
255	400.000	0.004	399.998	0.685	4.171	1772224507.474
256	400.000	-0.025	400.000	0.998	1.214	1772224507.734
257	400.000	0.002	399.999	0.322	5.083	1772224507.982
258	400.000	0.004	400.001	0.376	2.737	1772224508.229
259	400.000	-0.025	400.000	0.773	0.863	1772224508.481
260	400.000	-0.013	400.002	0.709	4.217	1772224508.733
261	400.000	-0.015	400.000	0.897	1.403	1772224508.972
262	400.000	0.013	400.003	0.372	4.836	1772224509.251
263	400.000	0.025	400.000	0.459	3.450	1772224509.478
264	400.000	0.026	399.998	1.097	0.983	1772224509.725
265	400.000	0.037	399.998	0.562	4.411	1772224509.979
266	400.000	-0.005	399.998	0.527	1.770	1772224510.249
267	400.000	-0.053	400.001	0.349	6.229	1772224510.483
268	400.000	0.018	400.000	0.709	3.964	1772224510.704
269	400.000	0.000	400.003	0.922	1.122	1772224510.998
270	400.000	-0.014	400.001	0.761	4.422	1772224511.229
271	400.000	-0.007	400.005	0.463	1.978	1772224511.511
272	400.000	-0.013	400.002	0.264	6.138	1772224511.815
273	400.000	0.003	399.999	0.360	2.895	1772224512.097
274	400.000	0.019	400.004	0.759	0.711	1772224512.364
275	400.000	-0.016	400.001	0.664	3.995	1772224512.615
276	400.000	0.005	400.003	0.902	1.368	1772224512.867
277	400.000	0.017	399.999	0.422	4.835	1772224513.125
278	400.000	-0.022	400.001	0.415	2.117	1772224513.427
279	400.000	-0.011	400.004	0.581	0.393	1772224513.659
280	400.000	0.005	400.004	0.644	4.106	1772224513.929
281	400.000	-0.024	400.000	1.098	1.143	1772224514.169
282	400.000	0.018	400.000	0.518	4.766	1772224514.438
283	400.000	-0.017	400.001	0.467	1.748	1772224514.717
284	400.000	0.007	400.001	0.380	0.169	1772224514.987
285	400.000	0.055	400.001	0.580	3.767	1772224515.202
286	400.000	-0.026	400.001	1.054	1.183	1772224515.505
287	400.000	-0.036	400.000	0.728	4.493	1772224515.730
288	400.000	0.025	399.996	0.503	1.985	1772224515.980
289	400.000	-0.023	400.001	0.514	0.375	1772224516.255
290	400.000	0.013	399.998	0.457	3.743	1772224516.548
291	400.000	0.019	399.999	1.016	0.916	1772224516.784
292	400.000	0.018	400.001	0.682	4.458	1772224517.066
293	400.000	-0.002	399.999	0.625	1.635	1772224517.297
294	400.000	0.009	400.002	0.338	6.102	1772224517.543
295	400.000	-0.010	400.001	0.584	3.887	1772224517.791
296	400.000	0.015	400.000	1.008	1.105	1772224518.051
297	400.000	-0.010	400.000	0.605	4.553	1772224518.293
298	400.000	0.042	400.001	0.359	2.741	1772224518.523
299	400.000	-0.014	399.998	0.672	0.703	1772224518.803
300	400.000	0.019	399.998	0.592	4.046	1772224519.063
301	400.000	0.015	400.000	0.972	1.042	1772224519.357
302	400.000	0.007	399.999	0.678	4.527	1772224519.582
303	400.000	0.008	400.001	0.558	1.654	1772224519.854
304	400.000	-0.007	400.002	0.280	5.681	1772224520.104
305	400.000	-0.046	400.000	0.440	3.778	1772224520.353
306	400.000	0.008	400.002	1.048	0.927	1772224520.610
307	400.000	0.032	400.001	0.645	4.433	1772224520.840
308	400.000	-0.015	399.999	0.628	1.654	1772224521.114
309	400.000	0.008	400.001	0.403	0.223	1772224521.377
310	400.000	-0.001	400.002	0.404	3.343	1772224521.663
311	400.000	0.026	400.003	0.967	0.905	1772224521.926
312	400.000	0.010	399.995	0.750	4.189	1772224522.178
313	400.000	-0.010	400.002	0.661	1.604	1772224522.413
314	400.000	0.042	400.000	0.329	6.168	1772224522.683
315	400.000	-0.002	399.996	0.400	3.471	1772224522.902
316	400.000	0.008	400.002	1.008	1.049	1772224523.175
317	400.000	-0.019	400.000	0.752	4.505	1772224523.406
318	400.000	-0.023	400.000	0.436	1.805	1772224523.670
319	400.000	-0.013	399.996	0.414	0.218	1772224523.925
320	400.000	0.020	399.997	0.566	3.972	1772224524.154
321	400.000	-0.004	400.000	0.941	1.205	1772224524.401
322	400.000	-0.003	399.997	0.515	4.913	1772224524.660
323	400.000	0.021	399.999	0.390	2.923	1772224524.910
324	400.000	0.007	399.999	0.713	0.710	1772224525.153
325	400.000	-0.015	400.000	0.711	4.230	1772224525.427
326	400.000	0.002	399.999	0.952	1.286	1772224525.678
327	400.000	0.004	400.002	0.554	4.818	1772224525.981
328	400.000	-0.021	400.001	0.508	1.764	1772224526.219
329	400.000	-0.005	400.002	0.530	0.275	1772224526.492
330	400.000	0.022	400.001	0.586	3.918	1772224526.713
331	400.000	0.015	400.004	0.918	1.264	1772224526.993
332	400.000	0.010	399.998	0.687	4.628	1772224527.224
333	400.000	0.027	399.997	0.325	2.965	1772224527.501
334	400.000	0.006	399.999	0.538	0.549	1772224527.749
335	400.000	0.017	400.000	0.699	4.108	1772224527.991
336	400.000	0.003	399.996	1.000	1.304	1772224528.258
337	400.000	0.002	399.999	0.487	4.852	1772224528.567
338	400.000	0.013	400.001	0.702	1.624	1772224528.866
339	400.000	0.019	400.000	0.433	5.472	1772224529.117
340	400.000	-0.001	400.002	0.518	3.629	1772224529.334
341	400.000	0.007	399.998	0.999	1.060	1772224529.599
342	400.000	-0.001	400.001	0.683	4.570	1772224529.860
343	400.000	0.013	399.999	0.649	1.526	1772224530.132
344	400.000	0.009	400.004	0.301	5.618	1772224530.418
345	400.000	-0.053	399.997	0.383	3.489	1772224530.667
346	400.000	-0.019	399.999	0.903	0.953	1772224530.899
347	400.000	-0.033	399.999	0.733	4.338	1772224531.173
348	400.000	0.017	400.001	0.721	1.573	1772224531.423
349	400.000	0.004	399.999	0.414	5.547	1772224531.651
350	400.000	-0.003	399.998	0.375	3.533	1772224531.961
351	400.000	0.035	400.002	0.526	0.618	1772224532.265
352	400.000	-0.013	400.001	0.665	4.055	1772224532.491
353	400.000	-0.002	400.000	1.114	1.309	1772224532.792
354	400.000	0.076	400.000	0.590	4.540	1772224533.091
355	400.000	0.015	400.003	0.849	1.455	1772224533.339
356	400.000	0.020	400.003	0.359	5.519	1772224533.611
357	400.000	0.002	399.998	0.446	3.347	1772224533.861
358	400.000	-0.000	400.000	0.848	0.971	1772224534.161
359	400.000	-0.023	400.000	0.746	4.111	1772224534.398
360	400.000	-0.003	400.002	0.814	1.387	1772224534.661
361	400.000	0.020	399.999	0.461	4.898	1772224534.914
362	400.000	-0.000	400.000	0.351	3.372	1772224535.155
363	400.000	0.012	399.997	0.914	0.851	1772224535.403
364	400.000	-0.008	399.998	0.619	4.279	1772224535.672
365	400.000	0.019	400.003	0.790	1.207	1772224535.976
366	400.000	0.006	399.999	0.526	4.774	1772224536.227
367	400.000	-0.023	399.998	0.321	2.408	1772224536.472
368	400.000	-0.026	399.999	0.785	0.897	1772224536.700
369	400.000	0.014	399.998	0.734	4.170	1772224536.970
370	400.000	0.012	400.001	0.797	1.325	1772224537.217
371	400.000	0.005	400.002	0.344	5.375	1772224537.477
372	400.000	0.015	399.998	0.346	3.585	1772224537.721
373	400.000	-0.001	400.004	0.900	1.014	1772224537.983
374	400.000	-0.001	399.999	0.697	4.346	1772224538.217
375	400.000	-0.014	399.997	0.483	1.872	1772224538.439
376	400.000	-0.027	400.001	0.342	6.179	1772224538.734
377	400.000	0.001	400.000	0.445	3.696	1772224538.971
378	400.000	-0.009	400.001	1.020	1.149	1772224539.221
379	400.000	0.018	400.000	0.615	4.587	1772224539.449
380	400.000	-0.007	399.999	0.383	2.142	1772224539.726
381	400.000	-0.011	399.997	0.550	0.552	1772224539.983
382	400.000	-0.042	400.002	0.539	3.859	1772224540.283
383	400.000	-0.020	399.998	0.937	1.076	1772224540.510
384	400.000	0.018	399.999	0.618	4.611	1772224540.799
385	400.000	0.015	400.001	0.508	1.635	1772224541.023
386	400.000	0.010	400.001	0.339	0.433	1772224541.307
387	400.000	0.023	400.003	0.341	3.522	1772224541.610
388	400.000	-0.033	400.004	0.739	0.926	1772224541.840
389	400.000	0.016	400.000	0.670	4.417	1772224542.090
390	400.000	0.013	399.999	0.640	1.466	1772224542.355
391	400.000	0.014	400.004	0.274	0.027	1772224542.601
392	400.000	-0.022	399.999	0.349	3.843	1772224542.857
393	400.000	-0.016	400.002	0.920	1.054	1772224543.080
394	400.000	-0.019	400.001	0.605	4.502	1772224543.334
395	400.000	-0.027	399.997	0.542	1.587	1772224543.598
396	400.000	-0.022	400.000	0.532	0.410	1772224543.841
397	400.000	-0.004	399.998	0.320	3.651	1772224544.159
398	400.000	0.009	400.001	0.863	1.137	1772224544.416
399	400.000	0.011	399.999	0.673	4.271	1772224544.668
400	400.000	-0.015	400.001	0.673	1.585	1772224544.905
401	400.000	0.008	399.999	0.299	6.219	1772224545.154
402	400.000	-0.027	400.003	0.442	3.791	1772224545.389
403	400.000	0.002	400.002	0.957	1.229	1772224545.662
404	400.000	-0.024	400.002	0.682	4.577	1772224545.916
405	400.000	0.010	399.999	0.420	1.887	1772224546.174
406	400.000	0.006	399.997	0.284	6.059	1772224546.459
407	400.000	-0.007	400.000	0.456	3.742	1772224546.720
408	400.000	0.018	400.000	0.921	1.083	1772224546.957
409	400.000	-0.028	399.999	0.627	4.482	1772224547.227
410	400.000	-0.004	400.001	0.581	1.747	1772224547.482
411	400.000	0.053	399.999	0.404	6.235	1772224547.714
412	400.000	-0.003	400.003	0.461	4.029	1772224547.972
413	400.000	-0.002	400.001	1.047	1.144	1772224548.196
414	400.000	-0.001	400.001	0.574	4.698	1772224548.489
415	400.000	-0.024	399.999	0.503	1.591	1772224548.786
416	400.000	-0.001	400.000	0.329	5.738	1772224549.028
417	400.000	0.019	399.999	0.411	3.496	1772224549.253
418	400.000	0.011	400.001	0.832	1.183	1772224549.529
419	400.000	0.018	400.003	0.612	4.580	1772224549.762
420	400.000	0.006	400.000	0.360	2.044	1772224550.029
421	400.000	0.012	399.998	0.380	0.347	1772224550.276
422	400.000	0.015	400.003	0.525	3.898	1772224550.556
423	400.000	-0.022	400.001	0.886	1.133	1772224550.839
424	400.000	-0.016	400.000	0.722	4.482	1772224551.096
425	400.000	0.010	400.000	0.550	1.566	1772224551.334
426	400.000	-0.019	399.999	0.377	6.088	1772224551.599
427	400.000	0.045	400.000	0.363	3.546	1772224551.856
428	400.000	0.044	399.996	0.941	1.139	1772224552.108
429	400.000	0.021	399.999	0.603	4.411	1772224552.400
430	400.000	-0.033	400.000	0.854	1.374	1772224552.660
431	400.000	0.020	399.998	0.388	5.634	1772224552.890
432	400.000	-0.034	400.000	0.384	3.557	1772224553.153
433	400.000	0.005	400.002	0.880	1.036	1772224553.402
434	400.000	0.004	399.998	0.631	4.354	1772224553.676
435	400.000	0.000	399.997	0.650	1.481	1772224553.973
436	400.000	-0.015	400.003	0.320	5.150	1772224554.215
437	400.000	0.028	400.002	0.288	2.825	1772224554.463
438	400.000	-0.015	399.999	0.733	0.918	1772224554.740
439	400.000	0.008	400.002	0.584	4.016	1772224555.019
440	400.000	0.016	399.998	0.926	1.238	1772224555.282
441	400.000	0.006	400.002	0.581	4.651	1772224555.533
442	400.000	0.009	400.002	0.276	2.085	1772224555.793
443	400.000	0.012	399.998	0.445	0.652	1772224556.037
444	400.000	0.001	400.000	0.596	4.212	1772224556.288
445	400.000	-0.053	399.997	0.828	1.284	1772224556.517
446	400.000	0.012	400.001	0.330	5.351	1772224556.762
447	400.000	-0.009	400.002	0.343	3.455	1772224557.030
448	400.000	-0.007	399.999	0.655	1.097	1772224557.289
449	400.000	-0.030	400.001	0.551	3.960	1772224557.610
450	400.000	-0.002	400.005	0.784	1.126	1772224557.909
451	400.000	-0.009	399.998	0.728	4.416	1772224558.135
452	400.000	0.029	399.998	0.434	1.788	1772224558.409
453	400.000	-0.004	400.000	0.288	5.817	1772224558.648
454	400.000	0.011	400.001	0.410	3.938	1772224558.921
455	400.000	0.010	399.999	0.866	1.122	1772224559.132
456	400.000	0.024	400.001	0.647	4.582	1772224559.386
457	400.000	-0.016	400.000	0.459	1.770	1772224559.661
458	400.000	-0.019	399.997	0.407	0.333	1772224559.904
459	400.000	0.025	400.000	0.593	3.849	1772224560.157
460	400.000	0.053	400.001	0.930	1.102	1772224560.406
461	400.000	0.009	400.001	0.601	4.740	1772224560.672
462	400.000	-0.024	399.999	0.498	1.589	1772224560.929
463	400.000	0.002	399.996	0.458	0.476	1772224561.206
464	400.000	-0.044	400.002	0.428	3.726	1772224561.468
465	400.000	0.002	400.001	0.730	1.058	1772224561.764
466	400.000	0.063	399.996	0.669	4.275	1772224561.987
467	400.000	-0.008	400.002	0.709	1.457	1772224562.241
468	400.000	0.002	399.999	0.295	6.136	1772224562.491
469	400.000	0.019	399.997	0.405	3.598	1772224562.758
