Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
36	400.000	0.064	400.001	0.384	1.303	1772226441.803
37	400.000	0.022	400.001	0.347	1.259	1772226442.013
38	400.000	0.033	399.998	0.158	4.242	1772226442.277
39	400.000	0.045	400.000	0.100	5.502	1772226442.500
40	400.000	-0.012	400.000	0.087	1.945	1772226442.751
41	400.000	-0.018	399.997	0.135	1.077	1772226442.974
42	400.000	0.046	400.000	0.188	1.316	1772226443.198
43	400.000	0.002	400.002	0.214	1.780	1772226443.473
44	400.000	-0.027	400.000	0.008	1.064	1772226443.713
45	400.000	0.018	400.001	0.191	0.914	1772226443.941
46	400.000	0.019	399.999	0.185	1.018	1772226444.207
47	400.000	0.016	400.003	0.288	1.435	1772226444.439
48	400.000	0.067	399.999	0.119	1.097	1772226444.625
49	400.000	0.007	400.000	0.143	0.896	1772226444.815
50	400.000	-0.031	399.998	0.180	1.678	1772226445.005
51	400.000	-0.046	400.000	0.082	1.457	1772226445.197
52	400.000	0.065	400.004	0.036	1.033	1772226445.416
53	400.000	0.035	399.999	0.170	1.344	1772226445.657
54	400.000	-0.082	400.000	0.010	2.329	1772226445.854
55	400.000	-0.011	400.004	0.111	2.005	1772226446.114
56	400.000	-0.048	400.002	0.053	1.786	1772226446.344
57	400.000	-0.038	400.002	0.226	1.706	1772226446.522
58	400.000	0.039	400.001	0.104	1.612	1772226446.715
59	400.000	-0.044	400.005	0.320	1.545	1772226446.986
60	400.000	-0.018	399.998	0.047	2.809	1772226447.224
61	400.000	-0.005	399.999	0.072	0.418	1772226447.473
62	400.000	-0.029	400.000	0.104	0.786	1772226447.732
63	400.000	-0.002	400.001	0.180	1.867	1772226447.993
64	400.000	-0.005	399.996	0.038	2.239	1772226448.216
65	400.000	-0.027	400.001	0.085	1.857	1772226448.417
66	400.000	0.055	399.998	0.245	1.077	1772226448.645
67	400.000	-0.026	400.002	0.164	1.512	1772226448.923
68	400.000	-0.017	400.000	0.120	4.204	1772226449.165
69	400.000	0.016	399.999	0.325	0.830	1772226449.407
70	400.000	0.001	399.999	0.330	1.445	1772226449.594
71	400.000	0.013	399.998	0.137	2.013	1772226449.789
72	400.000	-0.002	400.000	0.133	0.895	1772226449.991
73	400.000	0.013	400.000	0.204	0.593	1772226450.185
74	400.000	-0.009	399.998	0.246	1.178	1772226450.420
75	400.000	-0.006	400.000	0.018	5.665	1772226450.619
76	400.000	-0.014	399.999	0.116	0.584	1772226450.871
77	400.000	0.032	400.000	0.075	3.634	1772226451.053
78	400.000	0.043	400.000	0.021	3.562	1772226451.236
79	400.000	-0.005	400.001	0.050	1.733	1772226451.404
80	400.000	0.028	399.998	0.221	1.640	1772226451.606
81	400.000	-0.009	399.997	0.039	4.327	1772226451.877
82	400.000	-0.041	400.001	0.327	0.956	1772226452.106
83	400.000	0.024	400.003	0.108	5.652	1772226452.362
84	400.000	0.005	400.000	0.050	0.741	1772226452.531
85	400.000	-0.055	399.997	0.190	1.476	1772226452.748
86	400.000	0.041	400.000	0.037	5.974	1772226452.973
87	400.000	-0.039	400.001	0.081	1.428	1772226453.171
88	400.000	-0.056	400.000	0.115	1.279	1772226453.451
89	400.000	0.033	399.999	0.237	1.853	1772226453.670
90	400.000	0.033	400.000	0.019	2.947	1772226453.858
91	400.000	-0.048	399.998	0.091	4.180	1772226454.035
92	400.000	0.079	399.998	0.227	1.083	1772226454.247
93	400.000	-0.054	400.001	0.060	1.240	1772226454.495
94	400.000	-0.050	399.996	0.079	5.958	1772226454.693
95	400.000	-0.018	399.999	0.132	1.325	1772226454.912
96	400.000	0.002	400.001	0.090	1.703	1772226455.141
97	400.000	0.042	399.999	0.186	2.687	1772226455.351
98	400.000	-0.032	399.997	0.091	1.171	1772226455.536
99	400.000	0.038	400.000	0.254	1.015	1772226455.734
100	400.000	-0.007	399.999	0.017	3.914	1772226455.911
101	400.000	-0.016	399.997	0.261	0.738	1772226456.106
102	400.000	0.004	399.999	0.197	0.007	1772226456.370
103	400.000	-0.035	399.999	0.351	0.849	1772226456.598
104	400.000	0.066	400.000	0.105	1.268	1772226456.791
105	400.000	0.017	400.000	0.071	2.211	1772226456.991
106	400.000	-0.016	400.001	0.283	1.368	1772226457.256
107	400.000	-0.003	400.000	0.037	5.928	1772226457.479
108	400.000	0.015	400.002	0.364	0.934	1772226457.664
109	400.000	0.006	400.001	0.192	0.910	1772226457.841
110	400.000	0.033	400.000	0.723	4.083	1772226458.049
111	400.000	-0.034	400.002	0.866	4.359	1772226458.308
112	400.000	-0.009	399.998	0.769	4.478	1772226458.493
113	400.000	-0.033	400.001	0.785	4.399	1772226458.675
114	400.000	0.048	399.999	0.765	4.375	1772226458.855
115	400.000	-0.038	400.003	0.840	4.354	1772226459.055
116	400.000	0.043	400.003	0.874	4.492	1772226459.229
117	400.000	0.011	400.001	0.906	4.416	1772226459.410
118	400.000	0.003	399.999	0.911	4.238	1772226459.617
119	400.000	-0.053	400.001	0.855	4.394	1772226459.863
120	400.000	0.093	399.999	0.849	4.291	1772226460.099
121	400.000	-0.016	400.001	0.765	4.549	1772226460.297
122	400.000	0.048	400.001	0.634	3.797	1772226460.464
123	400.000	0.031	400.002	0.799	1.869	1772226460.672
124	400.000	0.027	399.999	0.889	1.027	1772226460.922
125	400.000	0.021	400.000	0.555	5.203	1772226461.123
126	400.000	-0.006	400.002	0.732	4.395	1772226461.349
127	400.000	0.015	399.999	0.551	2.090	1772226461.617
128	400.000	-0.041	400.001	1.097	1.059	1772226461.811
129	400.000	0.038	400.001	0.433	5.688	1772226461.989
130	400.000	-0.044	400.000	0.724	4.624	1772226462.200
131	400.000	-0.043	400.000	0.484	3.032	1772226462.455
132	400.000	-0.060	400.001	1.057	1.382	1772226462.670
133	400.000	-0.014	400.000	0.328	6.083	1772226462.895
134	400.000	0.002	400.004	0.794	4.601	1772226463.133
135	400.000	0.030	400.000	0.562	2.149	1772226463.356
136	400.000	0.066	400.000	1.304	1.262	1772226463.554
137	400.000	0.046	400.003	0.467	0.505	1772226463.734
138	400.000	0.027	399.998	0.641	4.692	1772226463.941
139	400.000	-0.009	399.999	0.634	4.085	1772226464.185
140	400.000	-0.024	400.000	0.815	1.714	1772226464.425
141	400.000	0.035	399.999	0.770	1.008	1772226464.620
142	400.000	0.018	400.002	0.536	5.089	1772226464.870
143	400.000	-0.025	399.999	0.588	4.009	1772226465.111
144	400.000	0.017	400.001	0.968	1.668	1772226465.346
145	400.000	-0.051	400.003	0.786	0.888	1772226465.540
146	400.000	0.063	400.000	0.566	5.074	1772226465.796
147	400.000	-0.027	400.001	0.683	4.206	1772226465.979
148	400.000	-0.025	399.999	0.788	2.104	1772226466.189
149	400.000	-0.038	400.001	0.977	1.142	1772226466.412
150	400.000	0.014	400.000	0.472	5.517	1772226466.619
151	400.000	-0.040	400.003	0.666	4.216	1772226466.862
152	400.000	0.008	400.000	0.491	2.227	1772226467.063
153	400.000	0.029	400.003	1.209	1.272	1772226467.305
154	400.000	-0.060	399.997	0.509	5.926	1772226467.524
155	400.000	-0.033	399.998	0.759	4.509	1772226467.769
156	400.000	0.036	399.997	0.490	2.516	1772226468.019
157	400.000	-0.039	399.998	1.061	1.089	1772226468.261
158	400.000	0.030	399.997	0.488	5.179	1772226468.499
159	400.000	-0.049	400.004	0.762	4.220	1772226468.758
160	400.000	-0.001	399.999	0.697	2.062	1772226468.944
161	400.000	0.040	399.997	1.051	1.096	1772226469.175
162	400.000	-0.022	399.998	0.516	5.146	1772226469.452
163	400.000	0.038	399.997	0.666	3.971	1772226469.685
164	400.000	-0.020	400.001	0.807	1.993	1772226469.867
165	400.000	-0.031	400.000	1.239	1.130	1772226470.047
166	400.000	-0.032	399.999	0.431	0.172	1772226470.231
167	400.000	-0.046	400.000	0.690	4.883	1772226470.416
168	400.000	0.061	400.002	0.763	3.934	1772226470.648
169	400.000	-0.041	399.998	0.770	1.633	1772226470.870
170	400.000	0.049	399.997	0.921	0.858	1772226471.072
171	400.000	-0.036	399.999	0.464	5.496	1772226471.251
172	400.000	-0.004	399.999	0.930	4.384	1772226471.448
173	400.000	-0.011	399.995	0.450	2.772	1772226471.703
174	400.000	-0.026	400.000	1.198	1.203	1772226471.945
175	400.000	0.089	399.999	0.407	0.031	1772226472.124
176	400.000	0.007	400.004	0.982	4.499	1772226472.312
177	400.000	-0.000	399.999	0.490	3.631	1772226472.478
178	400.000	-0.079	399.999	0.613	2.167	1772226472.680
179	400.000	-0.003	399.997	1.054	1.054	1772226472.936
180	400.000	0.015	400.002	0.571	5.214	1772226473.125
181	400.000	-0.016	400.001	0.769	4.506	1772226473.319
182	400.000	-0.023	399.996	0.503	3.109	1772226473.502
183	400.000	0.012	399.997	1.008	1.581	1772226473.705
184	400.000	0.064	399.999	0.828	0.856	1772226473.863
185	400.000	0.072	399.999	0.586	5.316	1772226474.057
186	400.000	0.026	400.003	0.686	4.401	1772226474.285
187	400.000	-0.026	400.001	0.483	2.846	1772226474.465
188	400.000	0.012	400.004	1.240	1.308	1772226474.657
189	400.000	-0.000	400.000	0.526	0.444	1772226474.893
190	400.000	-0.053	399.998	0.815	4.634	1772226475.090
191	400.000	-0.005	400.001	0.614	3.827	1772226475.354
192	400.000	0.033	399.997	0.925	1.706	1772226475.582
193	400.000	-0.016	400.001	0.641	0.736	1772226475.771
194	400.000	0.004	399.996	0.826	4.738	1772226476.038
195	400.000	0.025	399.998	0.588	3.559	1772226476.277
196	400.000	-0.025	399.997	1.155	1.379	1772226476.494
197	400.000	0.041	400.001	0.694	0.404	1772226476.712
198	400.000	-0.015	399.999	0.682	4.976	1772226476.956
199	400.000	-0.040	400.003	0.664	4.019	1772226477.188
200	400.000	-0.047	400.003	0.944	1.776	1772226477.387
201	400.000	0.020	399.998	0.696	0.842	1772226477.647
202	400.000	0.022	400.003	0.707	4.702	1772226477.878
203	400.000	0.067	399.998	0.603	3.910	1772226478.064
204	400.000	0.011	400.004	0.552	2.088	1772226478.249
205	400.000	0.026	399.999	1.088	1.234	1772226478.443
206	400.000	-0.030	399.999	0.458	6.035	1772226478.660
207	400.000	0.027	399.998	0.782	4.474	1772226478.907
208	400.000	0.058	399.998	0.433	2.578	1772226479.131
209	400.000	-0.031	399.998	1.036	1.180	1772226479.348
210	400.000	0.011	400.001	0.520	6.171	1772226479.600
211	400.000	-0.003	400.001	0.879	4.546	1772226479.822
212	400.000	0.007	400.003	0.573	2.516	1772226480.081
213	400.000	-0.048	399.999	1.192	1.237	1772226480.276
214	400.000	-0.030	399.999	0.581	6.116	1772226480.514
215	400.000	-0.016	400.001	0.841	4.366	1772226480.764
216	400.000	0.082	399.999	0.400	3.007	1772226480.959
217	400.000	-0.028	400.002	1.028	1.446	1772226481.180
218	400.000	0.012	400.002	0.585	0.108	1772226481.387
219	400.000	0.003	399.999	0.815	4.532	1772226481.637
220	400.000	0.006	399.998	0.440	3.622	1772226481.834
221	400.000	-0.026	399.999	0.916	1.675	1772226482.040
222	400.000	0.029	400.000	0.789	0.836	1772226482.261
223	400.000	-0.021	400.000	0.734	4.843	1772226482.526
224	400.000	-0.026	400.001	0.586	3.768	1772226482.763
225	400.000	0.016	399.999	0.820	1.708	1772226482.945
226	400.000	-0.020	400.000	0.812	0.731	1772226483.214
227	400.000	0.065	400.000	0.712	4.737	1772226483.452
228	400.000	0.027	400.000	0.550	3.621	1772226483.725
229	400.000	-0.015	400.003	1.019	1.533	1772226483.949
230	400.000	-0.031	400.000	0.793	0.740	1772226484.159
231	400.000	-0.002	399.999	0.703	4.889	1772226484.396
232	400.000	-0.040	400.002	0.545	3.787	1772226484.585
233	400.000	0.010	399.997	0.938	1.564	1772226484.828
234	400.000	-0.028	400.004	1.059	0.902	1772226484.999
235	400.000	0.018	399.996	0.491	5.365	1772226485.200
236	400.000	-0.014	400.000	0.892	4.250	1772226485.383
237	400.000	0.019	400.002	0.486	2.798	1772226485.631
238	400.000	-0.011	399.998	1.120	1.243	1772226485.846
239	400.000	0.017	400.000	0.532	6.201	1772226486.079
240	400.000	-0.028	400.001	0.757	4.455	1772226486.237
241	400.000	-0.027	400.000	0.691	3.822	1772226486.435
242	400.000	-0.018	399.999	0.833	1.766	1772226486.647
243	400.000	-0.016	399.999	1.005	0.924	1772226486.827
244	400.000	0.015	400.001	0.535	6.087	1772226487.032
245	400.000	0.006	399.999	0.931	4.325	1772226487.261
246	400.000	0.030	399.998	0.512	3.293	1772226487.442
247	400.000	-0.007	399.997	1.043	1.380	1772226487.630
248	400.000	0.013	400.001	0.980	0.679	1772226487.810
249	400.000	-0.025	399.999	0.618	5.240	1772226488.007
250	400.000	-0.005	400.001	0.886	4.300	1772226488.202
251	400.000	-0.034	400.000	0.482	2.579	1772226488.460
252	400.000	0.030	400.002	1.177	1.057	1772226488.691
253	400.000	-0.035	400.002	0.538	5.973	1772226488.875
254	400.000	0.054	400.001	0.856	4.519	1772226489.100
255	400.000	0.018	399.999	0.564	3.650	1772226489.308
256	400.000	0.007	399.999	1.043	1.392	1772226489.552
257	400.000	-0.063	400.002	0.456	0.201	1772226489.817
258	400.000	0.005	400.001	0.812	4.439	1772226490.061
259	400.000	-0.025	400.002	0.528	3.076	1772226490.238
260	400.000	-0.026	400.001	1.057	1.481	1772226490.509
261	400.000	-0.022	400.000	0.515	6.173	1772226490.747
262	400.000	-0.018	400.000	0.848	4.330	1772226490.998
263	400.000	-0.018	399.998	0.503	2.617	1772226491.244
264	400.000	-0.079	399.998	1.174	1.406	1772226491.421
265	400.000	-0.030	399.998	0.556	0.061	1772226491.634
266	400.000	-0.020	400.002	0.813	4.508	1772226491.876
267	400.000	-0.024	400.001	0.558	3.559	1772226492.106
268	400.000	-0.061	399.998	1.072	1.461	1772226492.312
269	400.000	0.056	400.000	0.650	0.480	1772226492.562
270	400.000	0.035	400.002	0.775	4.754	1772226492.810
271	400.000	0.025	400.001	0.355	3.271	1772226493.037
272	400.000	-0.025	400.002	1.099	1.539	1772226493.208
273	400.000	0.073	400.001	0.793	0.832	1772226493.428
274	400.000	-0.030	400.000	0.757	4.944	1772226493.635
275	400.000	0.041	400.000	0.688	3.936	1772226493.868
276	400.000	-0.001	399.998	0.799	1.764	1772226494.114
277	400.000	0.039	400.002	0.897	0.824	1772226494.326
278	400.000	0.001	399.999	0.679	5.074	1772226494.574
279	400.000	0.028	399.998	0.631	3.943	1772226494.802
280	400.000	0.017	399.998	0.847	1.766	1772226495.036
281	400.000	-0.007	400.000	1.010	0.925	1772226495.250
282	400.000	-0.000	399.999	0.701	5.004	1772226495.475
283	400.000	0.110	400.000	0.670	3.999	1772226495.739
284	400.000	-0.008	400.003	0.957	1.700	1772226495.964
285	400.000	0.024	400.000	0.966	0.940	1772226496.176
286	400.000	-0.011	400.002	0.634	5.117	1772226496.427
287	400.000	-0.017	400.001	0.670	3.962	1772226496.675
288	400.000	-0.000	399.996	0.845	1.832	1772226496.880
289	400.000	-0.054	400.000	0.908	0.857	1772226497.146
290	400.000	-0.026	400.001	0.717	4.876	1772226497.370
291	400.000	-0.021	399.999	0.645	3.848	1772226497.598
292	400.000	-0.016	400.002	0.816	1.819	1772226497.822
293	400.000	-0.039	399.997	1.096	1.017	1772226498.016
294	400.000	0.045	399.998	0.597	5.064	1772226498.262
295	400.000	-0.011	399.999	0.821	4.110	1772226498.514
296	400.000	0.003	400.000	0.857	1.656	1772226498.769
297	400.000	0.043	400.001	0.845	0.764	1772226499.009
298	400.000	-0.021	399.999	0.720	4.892	1772226499.257
299	400.000	-0.003	400.001	0.814	3.819	1772226499.434
300	400.000	-0.018	399.998	0.502	2.137	1772226499.605
301	400.000	0.032	400.000	1.127	1.367	1772226499.824
302	400.000	0.056	399.999	0.550	5.948	1772226500.072
303	400.000	-0.015	400.001	0.775	4.317	1772226500.257
304	400.000	0.002	400.001	0.579	3.694	1772226500.455
305	400.000	0.043	399.999	1.071	1.483	1772226500.685
306	400.000	-0.009	400.003	0.829	0.722	1772226500.857
307	400.000	0.024	399.998	0.676	5.083	1772226501.057
308	400.000	0.027	399.997	0.837	4.029	1772226501.321
309	400.000	-0.006	400.001	0.615	1.828	1772226501.516
310	400.000	0.071	399.999	1.085	1.008	1772226501.754
311	400.000	0.012	399.999	0.631	5.293	1772226502.008
312	400.000	0.001	400.002	0.605	3.985	1772226502.261
313	400.000	0.099	399.998	0.787	1.709	1772226502.500
314	400.000	-0.003	400.000	1.080	0.972	1772226502.691
315	400.000	-0.050	400.001	0.563	5.400	1772226502.877
316	400.000	-0.029	400.003	0.829	4.148	1772226503.109
317	400.000	-0.015	399.997	0.428	2.460	1772226503.308
318	400.000	0.008	400.002	1.150	1.168	1772226503.580
319	400.000	0.038	399.999	0.568	5.745	1772226503.805
320	400.000	0.055	400.001	0.809	4.429	1772226503.988
321	400.000	-0.029	399.999	0.443	3.213	1772226504.190
322	400.000	-0.014	399.998	1.053	1.507	1772226504.447
323	400.000	-0.013	399.999	0.559	0.102	1772226504.688
324	400.000	0.028	399.999	0.878	4.392	1772226504.950
325	400.000	-0.014	400.001	0.451	2.470	1772226505.209
326	400.000	-0.013	400.001	1.097	1.234	1772226505.464
327	400.000	-0.033	400.000	0.552	5.934	1772226505.684
328	400.000	-0.073	400.001	0.719	4.138	1772226505.953
329	400.000	-0.025	399.999	0.660	1.883	1772226506.200
330	400.000	0.057	399.998	0.873	1.103	1772226506.428
331	400.000	0.018	400.001	0.547	5.206	1772226506.638
332	400.000	-0.011	400.000	0.795	4.121	1772226506.887
333	400.000	0.029	400.000	0.628	2.006	1772226507.122
334	400.000	0.011	399.999	1.108	1.256	1772226507.326
335	400.000	-0.021	400.002	0.554	5.756	1772226507.582
336	400.000	0.007	400.003	0.785	4.108	1772226507.808
337	400.000	0.033	400.000	0.399	2.401	1772226508.014
338	400.000	0.048	399.999	1.057	1.243	1772226508.262
339	400.000	-0.012	400.002	0.508	5.417	1772226508.522
340	400.000	-0.041	399.996	0.711	4.019	1772226508.761
341	400.000	0.018	400.001	0.624	1.960	1772226509.013
342	400.000	-0.020	400.001	1.018	1.121	1772226509.239
343	400.000	-0.045	399.997	0.622	5.080	1772226509.413
344	400.000	0.077	400.003	0.803	4.504	1772226509.628
345	400.000	-0.001	400.000	0.415	3.374	1772226509.828
346	400.000	0.007	400.003	1.113	1.375	1772226510.044
347	400.000	0.032	400.001	0.599	0.360	1772226510.269
348	400.000	-0.020	400.001	0.767	4.624	1772226510.457
349	400.000	0.041	399.999	0.726	3.983	1772226510.641
350	400.000	-0.034	400.001	0.641	1.945	1772226510.878
351	400.000	0.070	399.998	1.009	1.169	1772226511.095
352	400.000	-0.073	400.000	0.498	5.721	1772226511.291
353	400.000	-0.008	399.998	0.863	4.406	1772226511.474
354	400.000	0.039	400.000	0.499	3.447	1772226511.670
355	400.000	0.044	399.999	0.965	1.581	1772226511.938
356	400.000	-0.049	399.998	0.544	0.295	1772226512.168
357	400.000	-0.020	399.999	0.752	4.511	1772226512.389
358	400.000	0.006	399.999	0.488	3.536	1772226512.613
359	400.000	-0.015	400.003	1.000	1.569	1772226512.844
360	400.000	0.002	400.001	0.673	0.715	1772226513.022
361	400.000	0.009	399.999	0.636	5.034	1772226513.228
362	400.000	-0.015	400.001	0.653	3.978	1772226513.483
363	400.000	0.032	399.997	0.816	1.577	1772226513.689
364	400.000	-0.041	399.998	0.842	1.082	1772226513.925
365	400.000	0.091	399.999	0.567	5.151	1772226514.167
366	400.000	0.050	400.001	0.603	3.947	1772226514.411
367	400.000	0.025	399.998	0.650	1.709	1772226514.606
368	400.000	-0.037	399.999	0.935	1.020	1772226514.839
369	400.000	-0.013	400.003	0.552	5.357	1772226515.031
370	400.000	0.001	399.999	0.705	4.203	1772226515.226
371	400.000	0.033	400.002	0.458	2.522	1772226515.472
372	400.000	-0.019	400.002	1.090	1.402	1772226515.648
373	400.000	-0.011	400.001	0.812	0.581	1772226515.841
374	400.000	-0.053	400.001	0.553	5.049	1772226516.008
375	400.000	-0.005	400.003	0.703	4.121	1772226516.215
376	400.000	-0.059	399.996	0.641	1.859	1772226516.477
377	400.000	-0.001	400.000	0.906	1.053	1772226516.665
378	400.000	-0.006	400.002	0.544	5.537	1772226516.913
379	400.000	-0.055	400.000	0.691	4.188	1772226517.169
380	400.000	-0.018	399.999	0.580	1.942	1772226517.401
381	400.000	-0.024	399.999	0.868	1.143	1772226517.601
382	400.000	-0.043	400.000	0.522	5.576	1772226517.849
383	400.000	-0.028	400.002	0.724	4.166	1772226518.094
384	400.000	0.014	399.999	0.543	1.865	1772226518.295
385	400.000	0.075	399.999	1.071	1.239	1772226518.539
386	400.000	-0.029	400.002	0.564	5.392	1772226518.795
387	400.000	-0.002	400.000	0.736	4.086	1772226519.058
388	400.000	-0.009	400.000	0.623	2.019	1772226519.253
389	400.000	0.009	400.001	0.963	1.047	1772226519.502
390	400.000	-0.006	399.999	0.628	5.183	1772226519.760
391	400.000	-0.047	400.000	0.634	3.869	1772226519.982
392	400.000	-0.006	399.996	0.613	1.835	1772226520.177
393	400.000	0.069	400.000	0.959	1.175	1772226520.351
394	400.000	-0.016	399.997	0.535	0.040	1772226520.549
395	400.000	0.024	400.000	0.768	4.640	1772226520.731
396	400.000	0.000	399.998	0.509	3.741	1772226520.900
397	400.000	-0.068	400.002	0.576	1.836	1772226521.102
398	400.000	0.062	400.001	1.026	1.110	1772226521.305
399	400.000	0.018	400.001	0.468	5.715	1772226521.548
400	400.000	-0.027	400.000	0.729	4.264	1772226521.751
401	400.000	0.038	399.999	0.425	2.679	1772226522.008
402	400.000	-0.018	400.000	0.966	1.258	1772226522.237
403	400.000	-0.022	400.002	0.403	5.994	1772226522.435
404	400.000	0.026	399.999	0.722	4.456	1772226522.674
405	400.000	-0.023	400.001	0.379	2.333	1772226522.928
406	400.000	-0.012	399.999	1.121	1.339	1772226523.118
407	400.000	0.023	400.001	0.568	0.321	1772226523.303
408	400.000	0.001	400.003	0.719	4.820	1772226523.507
409	400.000	-0.001	399.997	0.582	3.797	1772226523.755
410	400.000	-0.006	400.003	0.990	1.556	1772226523.998
411	400.000	0.020	400.002	0.573	0.596	1772226524.220
412	400.000	-0.041	400.001	0.669	4.966	1772226524.425
413	400.000	0.001	400.002	0.533	3.932	1772226524.699
414	400.000	-0.027	400.000	0.918	1.567	1772226524.919
415	400.000	-0.068	400.000	0.928	0.831	1772226525.096
416	400.000	0.002	400.000	0.558	5.282	1772226525.283
417	400.000	0.015	400.000	0.782	4.125	1772226525.504
418	400.000	0.004	400.000	0.554	2.085	1772226525.752
419	400.000	0.026	400.000	1.005	1.138	1772226525.977
420	400.000	0.013	400.001	0.520	5.909	1772226526.183
421	400.000	0.036	400.002	0.792	4.173	1772226526.428
422	400.000	-0.001	399.999	0.389	2.201	1772226526.669
423	400.000	0.058	399.998	1.085	1.328	1772226526.887
424	400.000	-0.019	400.000	0.515	5.978	1772226527.130
425	400.000	0.024	399.999	0.729	4.188	1772226527.353
426	400.000	-0.029	399.998	0.373	3.270	1772226527.536
427	400.000	0.024	399.999	1.003	1.545	1772226527.722
428	400.000	-0.049	400.000	0.885	0.878	1772226527.902
429	400.000	-0.041	400.004	0.602	5.085	1772226528.082
430	400.000	0.107	400.003	0.678	4.287	1772226528.306
431	400.000	0.020	400.003	0.517	2.280	1772226528.558
432	400.000	0.068	400.000	0.981	1.180	1772226528.808
433	400.000	-0.043	399.997	0.562	5.094	1772226529.052
434	400.000	0.025	400.001	0.781	4.143	1772226529.255
435	400.000	0.007	400.000	0.481	2.118	1772226529.488
436	400.000	0.037	399.998	1.064	1.118	1772226529.731
437	400.000	-0.031	400.001	0.541	5.851	1772226529.944
438	400.000	0.015	400.002	0.752	4.244	1772226530.181
439	400.000	0.004	399.997	0.460	2.102	1772226530.447
440	400.000	0.037	400.001	0.968	1.067	1772226530.656
441	400.000	-0.063	400.001	0.606	5.971	1772226530.875
442	400.000	-0.047	400.001	0.797	4.227	1772226531.136
443	400.000	-0.010	400.002	0.626	1.900	1772226531.356
444	400.000	0.038	400.004	0.998	1.216	1772226531.552
445	400.000	-0.019	400.004	0.527	6.116	1772226531.801
446	400.000	-0.035	400.000	0.649	4.448	1772226531.982
447	400.000	0.019	399.997	0.435	3.146	1772226532.169
448	400.000	0.026	399.997	0.988	1.706	1772226532.359
449	400.000	-0.005	400.000	0.908	0.972	1772226532.538
450	400.000	-0.039	400.000	0.598	5.530	1772226532.743
451	400.000	-0.003	399.999	0.846	4.216	1772226532.978
452	400.000	-0.019	400.000	0.422	2.525	1772226533.184
453	400.000	0.016	399.998	1.041	1.479	1772226533.381
454	400.000	-0.030	400.001	0.530	0.255	1772226533.610
455	400.000	-0.023	400.000	0.777	4.518	1772226533.809
456	400.000	0.008	400.002	0.561	3.801	1772226534.059
457	400.000	0.017	400.000	0.991	1.490	1772226534.306
458	400.000	0.017	400.000	0.737	0.476	1772226534.499
459	400.000	0.026	400.000	0.684	4.858	1772226534.727
460	400.000	0.029	400.000	0.554	3.852	1772226534.910
461	400.000	0.023	400.001	0.701	2.020	1772226535.115
462	400.000	-0.016	399.999	0.838	1.090	1772226535.371
463	400.000	0.007	400.000	0.655	5.229	1772226535.612
464	400.000	-0.032	400.000	0.727	4.133	1772226535.794
465	400.000	0.046	399.998	0.373	2.450	1772226535.986
466	400.000	0.059	399.998	1.007	1.394	1772226536.170
467	400.000	0.010	400.001	0.541	0.232	1772226536.423
468	400.000	-0.049	400.002	0.832	4.573	1772226536.666
