Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
93	200.000	-0.009	199.999	2.235	4.207	1783100194.472
94	200.000	-0.009	199.997	2.303	4.193	1783100194.726
95	200.000	0.034	200.002	2.279	4.213	1783100195.033
96	200.000	-0.031	200.001	2.275	4.158	1783100195.328
97	200.000	-0.055	200.000	2.586	4.388	1783100195.572
98	200.000	0.036	199.999	2.057	4.059	1783100195.843
99	200.000	0.032	200.001	1.536	3.499	1783100196.085
100	200.000	-0.058	199.999	1.647	2.715	1783100196.374
101	200.000	0.010	200.005	2.285	2.102	1783100196.651
102	200.000	-0.031	200.003	3.082	1.766	1783100196.907
103	200.000	-0.002	199.998	3.536	1.531	1783100197.165
104	200.000	-0.040	199.998	3.456	1.333	1783100197.431
105	200.000	0.074	200.001	2.910	1.035	1783100197.666
106	200.000	-0.007	199.997	1.947	0.666	1783100197.937
107	200.000	-0.014	200.000	1.328	5.711	1783100198.218
108	200.000	-0.056	199.997	2.055	5.020	1783100198.458
109	200.000	0.009	199.999	2.853	4.770	1783100198.722
110	200.000	0.050	200.000	2.984	4.610	1783100198.989
111	200.000	-0.002	199.998	2.581	4.413	1783100199.224
112	200.000	0.031	199.998	2.013	4.064	1783100199.476
113	200.000	0.010	200.002	1.595	3.608	1783100199.724
114	200.000	-0.019	200.005	1.468	2.813	1783100199.998
115	200.000	-0.029	200.001	2.077	2.182	1783100200.282
116	200.000	0.016	200.000	2.964	1.787	1783100200.544
117	200.000	-0.062	199.999	3.571	1.524	1783100200.796
118	200.000	0.027	199.997	3.453	1.285	1783100201.099
119	200.000	0.053	199.999	2.924	1.016	1783100201.319
120	200.000	-0.010	199.999	2.062	0.647	1783100201.623
121	200.000	0.005	199.998	1.337	5.778	1783100201.921
122	200.000	-0.032	200.002	2.228	5.004	1783100202.170
123	200.000	0.037	199.999	2.778	4.750	1783100202.408
124	200.000	-0.004	200.000	3.015	4.617	1783100202.660
125	200.000	-0.008	200.004	2.500	4.424	1783100202.920
126	200.000	-0.034	200.001	1.869	3.991	1783100203.228
127	200.000	0.024	200.003	1.447	3.345	1783100203.471
128	200.000	0.033	199.999	1.606	2.749	1783100203.726
129	200.000	0.044	199.994	2.209	2.125	1783100203.957
130	200.000	-0.008	199.997	2.917	1.804	1783100204.249
131	200.000	-0.010	200.000	3.437	1.507	1783100204.546
132	200.000	0.050	200.002	3.520	1.268	1783100204.794
133	200.000	0.085	199.999	2.874	1.031	1783100205.051
134	200.000	-0.008	200.000	1.993	0.577	1783100205.299
135	200.000	0.015	200.001	1.400	5.851	1783100205.586
136	200.000	0.056	200.003	2.085	5.019	1783100205.857
137	200.000	0.008	200.001	2.796	4.790	1783100206.106
138	200.000	-0.006	199.999	2.847	4.594	1783100206.351
139	200.000	-0.009	199.998	2.465	4.409	1783100206.566
140	200.000	-0.027	199.999	2.017	4.125	1783100206.875
141	200.000	0.029	200.001	1.545	3.481	1783100207.170
142	200.000	0.009	199.997	1.633	2.704	1783100207.415
143	200.000	-0.024	200.001	2.151	2.183	1783100207.658
144	200.000	0.007	200.000	2.834	1.806	1783100207.900
145	200.000	0.012	199.999	3.423	1.557	1783100208.175
146	200.000	0.021	200.003	3.509	1.273	1783100208.460
147	200.000	0.016	200.001	2.955	1.031	1783100208.743
148	200.000	0.005	199.999	1.908	0.524	1783100209.028
149	200.000	-0.045	200.001	1.474	5.805	1783100209.284
150	200.000	0.046	200.000	2.077	4.995	1783100209.534
151	200.000	0.049	199.999	2.796	4.712	1783100209.854
152	200.000	0.029	200.002	2.874	4.548	1783100210.129
153	200.000	-0.001	199.997	2.302	4.300	1783100210.405
154	200.000	-0.006	199.999	1.822	3.854	1783100210.683
155	200.000	0.036	200.000	1.491	3.212	1783100210.913
156	200.000	0.057	199.998	1.674	2.630	1783100211.171
157	200.000	-0.021	200.003	2.281	2.078	1783100211.449
158	200.000	0.004	199.999	3.241	1.645	1783100211.768
159	200.000	0.031	199.998	3.606	1.392	1783100212.065
160	200.000	0.015	199.997	3.162	1.146	1783100212.354
161	200.000	0.024	200.000	2.152	0.776	1783100212.617
162	200.000	-0.003	199.999	1.503	0.088	1783100212.855
163	200.000	0.015	200.000	1.765	5.322	1783100213.124
164	200.000	0.007	199.998	2.368	4.852	1783100213.363
165	200.000	-0.004	200.002	2.833	4.706	1783100213.631
166	200.000	-0.010	199.995	2.761	4.481	1783100213.873
167	200.000	-0.016	200.005	2.219	4.298	1783100214.111
168	200.000	-0.023	200.000	1.574	3.797	1783100214.357
169	200.000	-0.028	200.004	1.512	3.089	1783100214.629
170	200.000	0.028	199.997	1.849	2.502	1783100214.871
171	200.000	-0.013	200.001	2.522	1.993	1783100215.102
172	200.000	0.048	200.000	3.146	1.698	1783100215.367
173	200.000	-0.026	200.000	3.490	1.463	1783100215.621
174	200.000	-0.026	199.998	3.504	1.242	1783100215.876
175	200.000	0.041	199.996	2.740	0.976	1783100216.128
176	200.000	0.032	200.000	1.834	0.517	1783100216.374
177	200.000	0.022	200.004	1.375	5.762	1783100216.628
178	200.000	-0.021	200.000	1.885	5.136	1783100216.866
179	200.000	-0.010	199.998	2.685	4.780	1783100217.122
180	200.000	0.045	199.998	2.954	4.629	1783100217.375
181	200.000	0.021	200.000	2.581	4.463	1783100217.673
182	200.000	0.015	199.997	1.913	4.100	1783100217.940
183	200.000	-0.017	200.003	1.430	3.370	1783100218.185
184	200.000	0.001	200.004	1.632	2.701	1783100218.419
185	200.000	-0.010	200.001	2.081	2.191	1783100218.684
186	200.000	-0.076	199.998	2.713	1.825	1783100218.926
187	200.000	0.043	200.003	3.352	1.595	1783100219.187
188	200.000	0.060	199.998	3.543	1.396	1783100219.445
189	200.000	-0.066	200.001	3.183	1.175	1783100219.739
190	200.000	-0.019	200.003	2.261	0.791	1783100219.974
191	200.000	0.021	199.999	1.443	0.107	1783100220.247
192	200.000	-0.034	200.004	1.585	5.397	1783100220.490
193	200.000	0.006	200.003	2.568	4.885	1783100220.788
194	200.000	-0.006	200.000	2.973	4.641	1783100221.033
195	200.000	-0.020	199.999	2.655	4.501	1783100221.312
196	200.000	0.006	200.002	2.077	4.247	1783100221.539
197	200.000	-0.021	200.001	1.587	3.727	1783100221.815
198	200.000	-0.019	200.002	1.587	2.917	1783100222.068
199	200.000	-0.069	200.002	1.964	2.240	1783100222.394
200	200.000	-0.007	200.003	2.829	1.849	1783100222.682
201	200.000	-0.026	199.998	3.456	1.544	1783100222.940
202	200.000	0.015	200.001	3.574	1.371	1783100223.183
203	200.000	0.016	199.998	3.234	1.157	1783100223.450
204	200.000	-0.041	200.002	2.162	0.707	1783100223.754
205	200.000	0.019	199.997	1.360	6.095	1783100223.976
206	200.000	0.055	199.999	1.779	5.230	1783100224.262
207	200.000	-0.044	200.002	2.775	4.817	1783100224.539
208	200.000	0.021	200.002	2.855	4.597	1783100224.813
209	200.000	0.018	199.996	2.530	4.449	1783100225.049
210	200.000	0.009	199.998	1.882	4.082	1783100225.304
211	200.000	-0.001	200.001	1.400	3.565	1783100225.544
212	200.000	0.006	199.997	1.475	2.919	1783100225.811
213	200.000	-0.014	200.002	2.041	2.259	1783100226.060
214	200.000	0.032	200.001	2.548	1.881	1783100226.330
215	200.000	-0.023	199.996	3.300	1.612	1783100226.610
216	200.000	0.003	200.000	3.499	1.380	1783100226.885
217	200.000	0.013	199.998	3.127	1.164	1783100227.190
218	200.000	-0.013	200.002	2.114	0.722	1783100227.439
219	200.000	-0.027	199.998	1.272	6.144	1783100227.663
220	200.000	0.029	200.001	1.819	5.242	1783100227.943
221	200.000	0.036	200.002	2.607	4.797	1783100228.185
222	200.000	0.023	200.000	3.001	4.684	1783100228.436
223	200.000	-0.033	200.000	2.698	4.542	1783100228.691
224	200.000	-0.002	200.002	1.983	4.241	1783100228.930
225	200.000	-0.019	199.998	1.539	3.741	1783100229.179
226	200.000	0.003	199.998	1.489	3.054	1783100229.424
227	200.000	-0.072	200.002	1.941	2.428	1783100229.700
228	200.000	0.031	199.998	2.650	1.925	1783100230.019
229	200.000	-0.004	199.996	3.386	1.578	1783100230.319
230	200.000	0.043	199.999	3.465	1.362	1783100230.568
231	200.000	-0.014	200.005	2.960	1.052	1783100230.858
232	200.000	0.047	200.001	2.103	0.681	1783100231.116
233	200.000	-0.022	200.001	1.438	6.090	1783100231.343
234	200.000	0.013	199.999	1.767	5.204	1783100231.618
235	200.000	0.021	199.998	2.612	4.797	1783100231.846
236	200.000	0.029	199.998	2.867	4.666	1783100232.116
237	200.000	0.033	200.001	2.758	4.498	1783100232.369
238	200.000	-0.001	199.999	2.094	4.234	1783100232.617
239	200.000	-0.016	200.004	1.609	3.765	1783100232.875
240	200.000	-0.044	200.001	1.416	3.061	1783100233.104
241	200.000	-0.005	200.005	1.767	2.403	1783100233.356
242	200.000	0.017	200.002	2.350	2.031	1783100233.613
243	200.000	-0.010	199.999	3.070	1.674	1783100233.864
244	200.000	0.015	200.002	3.464	1.442	1783100234.126
245	200.000	-0.044	199.999	3.283	1.190	1783100234.416
246	200.000	0.005	200.000	2.594	0.822	1783100234.674
247	200.000	-0.042	199.999	1.602	0.278	1783100234.930
248	200.000	-0.030	199.998	1.477	5.613	1783100235.167
249	200.000	0.066	199.998	2.233	4.961	1783100235.435
250	200.000	-0.011	199.998	2.870	4.754	1783100235.687
251	200.000	-0.009	200.001	2.832	4.570	1783100236.000
252	200.000	-0.011	199.999	2.263	4.347	1783100236.256
253	200.000	0.022	200.004	1.576	3.867	1783100236.512
254	200.000	0.046	200.000	1.468	3.098	1783100236.813
255	200.000	0.022	200.002	1.718	2.404	1783100237.057
256	200.000	-0.010	200.001	2.392	1.984	1783100237.292
257	200.000	-0.009	200.001	3.154	1.691	1783100237.567
258	200.000	0.050	200.001	3.565	1.416	1783100237.865
259	200.000	0.039	199.999	3.371	1.195	1783100238.123
260	200.000	0.003	200.010	2.520	0.878	1783100238.368
261	200.000	-0.008	200.001	1.683	0.373	1783100238.594
262	200.000	0.016	200.002	1.494	5.770	1783100238.847
263	200.000	-0.000	200.000	2.148	4.972	1783100239.126
264	200.000	0.017	200.000	2.871	4.735	1783100239.436
265	200.000	0.024	200.003	2.845	4.563	1783100239.674
266	200.000	0.055	200.002	2.354	4.309	1783100239.962
267	200.000	-0.013	200.001	1.650	3.797	1783100240.216
268	200.000	-0.014	199.999	1.411	3.134	1783100240.466
269	200.000	0.007	200.003	1.654	2.538	1783100240.716
270	200.000	0.024	200.001	2.302	2.038	1783100240.940
271	200.000	0.010	199.998	3.030	1.732	1783100241.216
272	200.000	0.030	200.001	3.460	1.515	1783100241.448
273	200.000	-0.027	199.999	3.456	1.301	1783100241.729
274	200.000	0.011	199.998	2.749	0.969	1783100242.001
275	200.000	-0.018	200.001	1.947	0.580	1783100242.274
276	200.000	0.033	200.004	1.342	5.735	1783100242.510
277	200.000	0.026	200.002	1.988	5.079	1783100242.792
278	200.000	0.020	199.998	2.834	4.741	1783100243.088
279	200.000	-0.021	199.999	2.884	4.574	1783100243.344
280	200.000	-0.027	200.003	2.530	4.424	1783100243.576
281	200.000	-0.020	199.998	1.773	3.986	1783100243.835
282	200.000	-0.006	200.000	1.476	3.380	1783100244.093
283	200.000	0.020	199.999	1.687	2.602	1783100244.404
284	200.000	0.005	200.002	2.253	2.087	1783100244.658
285	200.000	0.028	199.999	3.046	1.708	1783100244.948
286	200.000	0.069	199.999	3.541	1.461	1783100245.233
287	200.000	0.027	200.003	3.452	1.219	1783100245.502
288	200.000	0.041	200.000	2.486	0.926	1783100245.772
289	200.000	-0.034	200.003	1.291	0.204	1783100246.004
290	200.000	0.018	200.001	1.468	5.415	1783100246.292
291	200.000	0.022	200.000	2.515	4.867	1783100246.600
292	200.000	-0.030	199.999	3.139	4.692	1783100246.849
293	200.000	0.010	200.000	2.887	4.538	1783100247.152
294	200.000	0.023	199.998	2.204	4.293	1783100247.374
295	200.000	-0.056	199.995	1.543	3.732	1783100247.668
296	200.000	0.018	200.006	1.519	3.077	1783100247.950
297	200.000	-0.008	199.996	1.955	2.315	1783100248.201
298	200.000	-0.015	200.001	2.573	1.910	1783100248.451
299	200.000	0.047	200.000	3.265	1.635	1783100248.720
300	200.000	0.023	200.001	3.590	1.416	1783100248.978
301	200.000	-0.063	199.997	3.141	1.123	1783100249.278
302	200.000	0.021	199.999	2.300	0.812	1783100249.530
303	200.000	-0.013	200.001	1.354	0.253	1783100249.772
304	200.000	-0.014	200.003	1.593	5.219	1783100250.024
305	200.000	-0.026	199.997	2.193	4.872	1783100250.318
306	200.000	-0.051	200.000	2.891	4.691	1783100250.598
307	200.000	0.012	200.000	2.816	4.530	1783100250.855
308	200.000	-0.019	199.999	2.077	4.262	1783100251.080
309	200.000	-0.007	199.998	1.543	3.713	1783100251.360
310	200.000	-0.019	199.999	1.528	2.938	1783100251.596
311	200.000	0.025	200.001	1.956	2.403	1783100251.857
312	200.000	0.001	200.000	2.547	1.931	1783100252.110
313	200.000	0.021	200.001	3.097	1.679	1783100252.354
314	200.000	0.037	199.997	3.538	1.459	1783100252.601
315	200.000	-0.009	200.001	3.477	1.239	1783100252.831
316	200.000	-0.011	199.999	2.651	0.974	1783100253.097
317	200.000	0.014	200.001	1.918	0.589	1783100253.331
318	200.000	0.052	199.999	1.355	5.890	1783100253.609
319	200.000	-0.079	200.002	2.237	5.000	1783100253.928
320	200.000	-0.008	199.999	2.920	4.726	1783100254.215
321	200.000	0.007	200.002	2.842	4.526	1783100254.482
322	200.000	-0.002	200.003	2.310	4.373	1783100254.720
323	200.000	-0.030	200.000	1.765	3.944	1783100254.984
324	200.000	-0.020	199.998	1.422	3.190	1783100255.224
325	200.000	0.034	200.001	1.756	2.542	1783100255.495
326	200.000	-0.033	200.002	2.408	2.057	1783100255.756
327	200.000	-0.007	200.000	3.008	1.699	1783100256.064
328	200.000	-0.012	199.999	3.548	1.431	1783100256.369
329	200.000	0.025	199.999	3.027	1.136	1783100256.650
330	200.000	0.021	199.997	2.284	0.820	1783100256.911
331	200.000	-0.031	200.004	1.597	0.228	1783100257.154
332	200.000	-0.013	200.004	1.678	5.346	1783100257.435
333	200.000	0.004	200.000	2.584	4.882	1783100257.722
334	200.000	0.064	199.999	2.842	4.654	1783100257.985
335	200.000	-0.002	200.000	2.854	4.509	1783100258.202
336	200.000	-0.050	199.999	2.193	4.293	1783100258.479
337	200.000	-0.072	200.000	1.509	3.676	1783100258.724
338	200.000	0.022	199.999	1.519	3.065	1783100258.977
339	200.000	0.014	200.004	1.852	2.462	1783100259.236
340	200.000	0.005	199.999	2.447	1.952	1783100259.531
341	200.000	0.029	200.000	2.929	1.722	1783100259.749
342	200.000	0.015	200.000	3.459	1.454	1783100260.038
343	200.000	-0.020	200.001	3.280	1.197	1783100260.270
344	200.000	0.007	199.999	2.626	0.939	1783100260.547
345	200.000	-0.027	199.997	1.788	0.480	1783100260.772
346	200.000	-0.038	199.996	1.466	5.703	1783100261.040
347	200.000	0.019	200.004	2.190	5.011	1783100261.295
348	200.000	-0.003	200.001	2.967	4.768	1783100261.587
349	200.000	-0.002	200.001	2.938	4.583	1783100261.851
350	200.000	-0.019	200.000	2.452	4.366	1783100262.123
351	200.000	0.005	199.998	1.752	3.959	1783100262.362
352	200.000	0.020	199.998	1.441	3.265	1783100262.641
353	200.000	0.006	199.999	1.861	2.492	1783100262.915
354	200.000	0.013	199.997	2.383	2.022	1783100263.183
355	200.000	-0.014	199.999	3.141	1.705	1783100263.439
356	200.000	-0.018	200.002	3.427	1.414	1783100263.702
357	200.000	-0.020	200.002	3.357	1.180	1783100263.961
358	200.000	0.039	199.997	2.539	0.887	1783100264.218
359	200.000	0.033	199.999	1.615	0.279	1783100264.468
360	200.000	-0.028	200.003	1.538	5.585	1783100264.735
361	200.000	-0.008	200.002	2.416	4.949	1783100264.994
362	200.000	0.039	200.001	2.934	4.750	1783100265.239
363	200.000	0.017	199.997	2.976	4.602	1783100265.484
364	200.000	0.017	199.999	2.406	4.462	1783100265.726
365	200.000	0.030	200.002	1.739	4.104	1783100265.986
366	200.000	0.021	200.001	1.420	3.411	1783100266.236
367	200.000	0.035	199.998	1.566	2.775	1783100266.486
368	200.000	0.025	200.003	2.187	2.187	1783100266.743
369	200.000	-0.003	200.001	2.800	1.815	1783100267.050
370	200.000	-0.047	200.003	3.369	1.535	1783100267.278
371	200.000	0.044	199.998	3.430	1.316	1783100267.547
372	200.000	0.002	199.999	2.970	1.075	1783100267.783
373	200.000	-0.011	199.997	1.997	0.633	1783100268.039
374	200.000	-0.039	199.997	1.306	6.125	1783100268.292
375	200.000	-0.033	199.999	1.943	5.155	1783100268.564
376	200.000	0.000	199.995	2.721	4.760	1783100268.847
377	200.000	0.028	200.001	3.012	4.639	1783100269.125
378	200.000	-0.045	199.999	2.663	4.468	1783100269.428
379	200.000	0.020	200.000	1.819	4.051	1783100269.726
380	200.000	0.036	199.996	1.448	3.268	1783100269.972
381	200.000	0.016	199.999	1.704	2.613	1783100270.232
382	200.000	-0.039	200.002	2.244	2.124	1783100270.509
383	200.000	-0.005	200.001	2.887	1.757	1783100270.774
384	200.000	0.023	200.000	3.353	1.480	1783100271.046
385	200.000	0.008	199.999	3.277	1.258	1783100271.272
386	200.000	-0.020	200.000	2.875	1.007	1783100271.535
387	200.000	-0.000	199.997	1.803	0.581	1783100271.805
388	200.000	-0.014	199.999	1.176	5.890	1783100272.047
389	200.000	-0.023	199.996	1.931	5.067	1783100272.296
390	200.000	-0.022	200.003	2.646	4.734	1783100272.506
391	200.000	-0.013	199.996	2.983	4.610	1783100272.803
392	200.000	0.017	199.999	2.624	4.453	1783100273.129
393	200.000	-0.016	199.999	1.895	4.096	1783100273.420
394	200.000	-0.027	200.002	1.419	3.410	1783100273.679
395	200.000	-0.031	199.999	1.675	2.566	1783100273.987
396	200.000	0.032	200.000	2.425	2.013	1783100274.284
397	200.000	-0.009	200.001	3.073	1.673	1783100274.540
398	200.000	0.037	200.002	3.420	1.422	1783100274.790
399	200.000	0.018	199.997	3.292	1.215	1783100275.063
400	200.000	0.010	199.999	2.774	0.961	1783100275.300
401	200.000	-0.021	199.998	1.621	0.422	1783100275.537
402	200.000	0.039	200.003	1.350	5.739	1783100275.799
403	200.000	0.017	199.996	2.153	4.943	1783100276.105
404	200.000	-0.006	200.000	2.942	4.681	1783100276.350
405	200.000	-0.009	199.999	2.945	4.586	1783100276.616
406	200.000	0.027	200.002	2.417	4.404	1783100276.854
407	200.000	-0.003	200.001	1.795	4.109	1783100277.089
408	200.000	-0.043	200.001	1.313	3.401	1783100277.371
409	200.000	-0.015	199.998	1.692	2.631	1783100277.684
410	200.000	-0.013	200.000	2.363	2.021	1783100278.004
411	200.000	0.023	199.999	3.117	1.642	1783100278.278
412	200.000	-0.044	200.003	3.302	1.371	1783100278.558
413	200.000	0.049	200.000	3.067	1.098	1783100278.860
414	200.000	-0.014	200.003	2.202	0.696	1783100279.109
415	200.000	-0.065	199.997	1.426	6.270	1783100279.337
416	200.000	0.010	199.997	1.656	5.329	1783100279.614
417	200.000	0.015	199.999	2.651	4.852	1783100279.839
418	200.000	0.013	200.001	2.943	4.698	1783100280.104
419	200.000	0.052	200.001	2.967	4.595	1783100280.356
420	200.000	-0.001	200.001	2.278	4.378	1783100280.627
421	200.000	-0.037	199.999	1.510	3.963	1783100280.902
422	200.000	-0.008	200.001	1.362	3.154	1783100281.180
423	200.000	0.044	200.000	1.761	2.479	1783100281.408
424	200.000	0.060	200.002	2.290	2.082	1783100281.661
425	200.000	-0.003	199.997	3.002	1.698	1783100281.946
426	200.000	-0.031	200.001	3.362	1.439	1783100282.231
427	200.000	-0.030	199.997	3.305	1.188	1783100282.463
428	200.000	-0.024	200.004	2.594	0.916	1783100282.733
429	200.000	0.042	200.005	1.625	0.376	1783100282.971
430	200.000	-0.026	200.003	1.406	5.712	1783100283.246
431	200.000	-0.009	200.001	2.375	4.928	1783100283.539
432	200.000	-0.004	199.997	2.967	4.703	1783100283.858
433	200.000	0.013	199.999	2.790	4.513	1783100284.159
434	200.000	-0.030	200.000	2.212	4.323	1783100284.389
435	200.000	0.022	199.998	1.576	3.851	1783100284.656
436	200.000	-0.001	200.000	1.536	2.975	1783100284.884
437	200.000	0.004	200.002	1.850	2.447	1783100285.155
438	200.000	-0.022	200.000	2.455	2.059	1783100285.429
439	200.000	-0.015	200.001	3.119	1.694	1783100285.729
440	200.000	-0.006	199.997	3.337	1.394	1783100285.950
441	200.000	0.027	199.998	3.425	1.214	1783100286.220
442	200.000	0.001	200.003	2.471	0.862	1783100286.465
443	200.000	0.028	199.997	1.565	0.267	1783100286.769
444	200.000	-0.001	199.997	1.673	5.316	1783100287.078
445	200.000	-0.008	199.996	2.572	4.799	1783100287.370
446	200.000	-0.003	200.001	3.051	4.651	1783100287.621
447	200.000	0.058	200.001	2.903	4.503	1783100287.861
448	200.000	-0.016	199.999	2.172	4.294	1783100288.117
449	200.000	0.019	200.002	1.603	3.798	1783100288.377
450	200.000	-0.059	199.999	1.548	2.978	1783100288.673
451	200.000	-0.022	200.001	1.974	2.361	1783100288.921
452	200.000	-0.054	200.001	2.579	1.990	1783100289.187
453	200.000	-0.028	199.996	3.157	1.645	1783100289.480
454	200.000	-0.015	199.999	3.327	1.358	1783100289.752
455	200.000	0.029	199.999	2.976	1.110	1783100289.986
456	200.000	-0.034	200.001	2.317	0.807	1783100290.229
457	200.000	-0.026	200.003	1.434	0.162	1783100290.478
458	200.000	-0.019	200.000	1.595	5.367	1783100290.749
459	200.000	-0.020	199.996	2.402	4.869	1783100291.018
460	200.000	0.049	199.997	2.987	4.634	1783100291.321
461	200.000	-0.023	199.999	2.853	4.470	1783100291.616
462	200.000	0.026	200.002	2.179	4.231	1783100291.872
463	200.000	-0.002	200.002	1.554	3.709	1783100292.117
464	200.000	0.035	200.001	1.475	2.966	1783100292.390
465	200.000	0.028	199.999	2.111	2.303	1783100292.684
466	200.000	0.032	199.994	2.721	1.893	1783100292.931
467	200.000	-0.041	199.997	3.249	1.645	1783100293.171
468	200.000	0.023	199.998	3.482	1.380	1783100293.431
469	200.000	-0.059	199.996	3.269	1.137	1783100293.657
