Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
117	400.000	0.011	400.001	0.578	2.701	1773171338.408
118	400.000	-0.007	399.998	0.478	6.079	1773171338.702
119	400.000	-0.003	400.000	0.427	4.449	1773171339.007
120	400.000	0.058	399.998	0.765	1.989	1773171339.227
121	400.000	-0.001	400.001	0.642	5.842	1773171339.512
122	400.000	0.005	399.999	0.344	3.367	1773171339.827
123	400.000	0.014	399.998	0.270	0.743	1773171340.131
124	400.000	-0.024	400.002	0.479	5.199	1773171340.422
125	400.000	-0.030	400.003	0.870	1.952	1773171340.713
126	400.000	0.005	399.998	0.836	5.533	1773171341.009
127	400.000	0.060	399.999	0.503	2.911	1773171341.318
128	400.000	0.032	399.999	0.330	0.503	1773171341.622
129	400.000	0.007	400.000	0.645	5.446	1773171341.876
130	400.000	0.003	400.003	0.865	2.302	1773171342.127
131	400.000	0.015	400.000	0.422	6.036	1773171342.421
132	400.000	-0.018	400.000	0.419	4.664	1773171342.692
133	400.000	-0.046	400.002	0.697	1.847	1773171343.020
134	400.000	0.046	400.003	0.854	5.427	1773171343.336
135	400.000	-0.006	399.997	0.853	2.372	1773171343.640
136	400.000	0.003	400.000	0.484	6.037	1773171343.943
137	400.000	-0.020	400.000	0.155	3.905	1773171344.202
138	400.000	0.009	399.997	0.573	1.696	1773171344.510
139	400.000	-0.001	399.999	0.870	5.483	1773171344.804
140	400.000	-0.001	400.000	0.862	2.389	1773171345.117
141	400.000	-0.010	399.998	0.545	5.935	1773171345.404
142	400.000	-0.029	400.002	0.386	5.173	1773171345.674
143	400.000	0.004	399.998	0.655	1.784	1773171345.998
144	400.000	0.011	400.000	0.819	5.300	1773171346.300
145	400.000	0.022	400.001	0.860	2.457	1773171346.611
146	400.000	0.004	400.002	0.524	5.916	1773171346.934
147	400.000	0.010	399.999	0.461	3.961	1773171347.218
148	400.000	-0.047	400.000	0.466	1.539	1773171347.553
149	400.000	-0.034	400.001	0.682	5.442	1773171347.835
150	400.000	0.004	400.001	0.789	2.562	1773171348.092
151	400.000	-0.010	399.999	0.469	5.952	1773171348.356
152	400.000	-0.015	399.999	0.543	4.712	1773171348.690
153	400.000	0.026	400.003	0.806	1.860	1773171348.986
154	400.000	0.001	399.998	0.694	5.476	1773171349.299
155	400.000	-0.014	400.003	0.851	2.578	1773171349.600
156	400.000	0.029	400.000	0.369	6.188	1773171349.868
157	400.000	0.013	400.000	0.447	4.662	1773171350.173
158	400.000	0.021	400.001	0.684	1.896	1773171350.483
159	400.000	0.013	400.001	0.780	5.629	1773171350.787
160	400.000	-0.015	400.003	0.833	2.701	1773171351.106
161	400.000	-0.001	400.000	0.610	6.142	1773171351.393
162	400.000	0.009	400.002	0.461	4.467	1773171351.658
163	400.000	-0.019	399.999	0.929	1.943	1773171351.913
164	400.000	0.010	399.999	0.761	5.701	1773171352.213
165	400.000	-0.002	400.001	0.375	2.851	1773171352.472
166	400.000	-0.006	400.002	0.831	1.383	1773171352.735
167	400.000	-0.016	399.999	0.715	5.708	1773171353.052
168	400.000	0.004	400.001	0.771	2.469	1773171353.341
169	400.000	-0.020	399.997	0.675	6.270	1773171353.641
170	400.000	0.000	400.002	0.486	4.589	1773171353.910
171	400.000	0.006	399.998	0.795	1.904	1773171354.181
172	400.000	-0.011	400.003	0.750	5.526	1773171354.478
173	400.000	0.002	400.003	0.683	2.749	1773171354.801
174	400.000	0.013	400.000	0.536	0.274	1773171355.099
175	400.000	0.031	400.001	0.340	4.004	1773171355.407
176	400.000	0.015	400.000	0.449	1.785	1773171355.743
177	400.000	0.001	400.001	0.730	5.266	1773171356.039
178	400.000	0.001	400.004	0.927	2.115	1773171356.376
179	400.000	-0.017	400.002	0.727	5.780	1773171356.651
180	400.000	0.041	399.999	0.452	3.431	1773171356.933
181	400.000	0.045	399.999	0.743	1.576	1773171357.227
182	400.000	-0.018	399.998	0.790	5.394	1773171357.480
183	400.000	0.027	399.999	0.716	2.637	1773171357.791
184	400.000	0.021	400.003	0.334	0.496	1773171358.036
185	400.000	0.014	400.005	0.620	5.100	1773171358.367
186	400.000	0.014	399.999	0.858	2.098	1773171358.682
187	400.000	0.005	400.001	0.918	5.522	1773171358.983
188	400.000	-0.003	400.001	0.790	2.569	1773171359.291
189	400.000	-0.011	399.998	0.576	6.065	1773171359.579
190	400.000	0.021	400.002	0.620	4.952	1773171359.873
191	400.000	-0.029	400.002	0.797	1.868	1773171360.148
192	400.000	-0.043	400.001	0.836	5.668	1773171360.426
193	400.000	-0.010	399.998	0.630	3.189	1773171360.729
194	400.000	-0.012	399.998	0.383	0.859	1773171361.050
195	400.000	-0.015	400.003	0.530	4.912	1773171361.369
196	400.000	0.024	399.999	0.778	1.649	1773171361.693
197	400.000	-0.021	400.000	0.809	5.635	1773171361.993
198	400.000	0.036	400.007	0.864	2.578	1773171362.312
199	400.000	0.009	399.995	0.516	6.168	1773171362.631
200	400.000	-0.034	400.000	0.377	3.696	1773171362.906
201	400.000	0.013	399.999	0.390	2.013	1773171363.181
202	400.000	0.010	400.000	0.813	5.371	1773171363.465
203	400.000	-0.015	400.000	0.864	2.425	1773171363.740
204	400.000	0.014	400.001	0.526	0.631	1773171364.048
205	400.000	0.009	399.997	0.387	4.853	1773171364.355
206	400.000	-0.011	399.999	0.818	1.776	1773171364.672
207	400.000	-0.041	399.999	0.756	5.477	1773171364.975
208	400.000	0.016	399.999	0.819	2.559	1773171365.225
209	400.000	-0.016	399.998	0.471	0.288	1773171365.539
210	400.000	0.029	399.997	0.527	4.918	1773171365.791
211	400.000	0.027	400.001	0.935	2.291	1773171366.033
212	400.000	0.018	399.999	0.730	6.182	1773171366.303
213	400.000	-0.050	399.999	0.506	4.465	1773171366.575
214	400.000	0.002	399.998	0.789	1.857	1773171366.882
215	400.000	-0.015	400.000	0.835	5.479	1773171367.184
216	400.000	0.019	399.999	0.729	2.733	1773171367.491
217	400.000	-0.015	400.003	0.494	5.878	1773171367.794
218	400.000	-0.027	400.000	0.405	4.404	1773171368.051
219	400.000	0.021	399.999	0.773	1.829	1773171368.364
220	400.000	-0.022	400.002	0.850	5.596	1773171368.622
221	400.000	-0.007	400.000	0.651	2.942	1773171368.939
222	400.000	-0.015	399.998	0.515	0.602	1773171369.248
223	400.000	0.005	400.000	0.480	4.942	1773171369.537
224	400.000	0.010	400.001	0.732	1.965	1773171369.874
225	400.000	-0.005	400.002	0.778	5.601	1773171370.181
226	400.000	0.002	400.003	0.742	2.459	1773171370.434
227	400.000	0.016	400.000	0.444	0.233	1773171370.768
228	400.000	-0.011	400.000	0.326	4.274	1773171371.078
229	400.000	-0.054	400.002	0.755	1.943	1773171371.381
230	400.000	-0.015	400.002	0.767	5.655	1773171371.683
231	400.000	-0.027	400.001	0.935	2.401	1773171372.001
232	400.000	0.010	399.999	0.603	6.126	1773171372.297
233	400.000	-0.017	400.000	0.420	4.079	1773171372.540
234	400.000	-0.002	400.001	0.774	1.892	1773171372.858
235	400.000	0.006	399.997	0.713	5.685	1773171373.132
236	400.000	-0.026	400.000	0.723	2.769	1773171373.452
237	400.000	-0.018	399.999	0.407	0.367	1773171373.706
238	400.000	0.001	400.000	0.429	5.305	1773171374.014
239	400.000	-0.010	400.001	1.090	2.162	1773171374.241
240	400.000	0.011	399.998	0.622	6.173	1773171374.513
241	400.000	-0.012	400.003	0.364	3.769	1773171374.825
242	400.000	0.017	399.999	0.420	1.636	1773171375.136
243	400.000	-0.006	399.998	0.683	5.213	1773171375.451
244	400.000	-0.018	400.002	0.964	2.409	1773171375.748
245	400.000	-0.020	400.000	0.640	0.115	1773171376.005
246	400.000	0.022	399.999	0.550	3.861	1773171376.324
247	400.000	0.001	400.002	0.769	1.537	1773171376.628
248	400.000	0.012	399.998	0.783	5.531	1773171376.864
249	400.000	-0.003	399.998	0.735	2.868	1773171377.132
250	400.000	-0.008	400.001	0.417	0.806	1773171377.431
251	400.000	-0.024	399.999	0.509	5.020	1773171377.713
252	400.000	-0.003	400.000	0.868	2.133	1773171378.024
253	400.000	-0.001	400.002	0.881	5.811	1773171378.273
254	400.000	-0.011	400.001	0.598	3.265	1773171378.606
255	400.000	0.023	400.000	0.567	1.234	1773171378.924
256	400.000	0.002	400.004	0.643	4.983	1773171379.235
257	400.000	0.005	399.996	0.933	2.164	1773171379.522
258	400.000	-0.013	399.998	0.811	5.758	1773171379.829
259	400.000	-0.005	400.002	0.769	3.142	1773171380.082
260	400.000	-0.003	399.999	0.439	1.393	1773171380.342
261	400.000	0.026	400.002	0.752	5.609	1773171380.652
262	400.000	0.014	399.998	0.841	2.612	1773171380.977
263	400.000	0.023	400.000	0.729	6.065	1773171381.282
264	400.000	-0.016	400.004	0.544	2.945	1773171381.591
265	400.000	-0.042	399.998	0.586	0.910	1773171381.906
266	400.000	-0.009	399.998	0.610	4.941	1773171382.208
267	400.000	-0.010	400.001	0.976	2.217	1773171382.539
268	400.000	-0.009	399.999	0.723	5.757	1773171382.820
269	400.000	-0.008	400.002	0.624	3.061	1773171383.098
270	400.000	-0.006	399.999	0.427	0.774	1773171383.392
271	400.000	-0.023	400.001	0.426	4.777	1773171383.672
272	400.000	0.003	400.003	1.036	2.348	1773171383.926
273	400.000	0.012	399.999	0.618	6.111	1773171384.168
274	400.000	0.027	400.002	0.649	4.693	1773171384.425
275	400.000	0.006	400.000	0.816	2.262	1773171384.731
276	400.000	0.019	400.000	0.772	5.956	1773171384.998
277	400.000	-0.040	400.001	0.530	2.654	1773171385.312
278	400.000	-0.001	399.997	0.528	1.319	1773171385.600
279	400.000	-0.020	399.999	0.671	5.146	1773171385.859
280	400.000	0.025	400.001	0.847	2.348	1773171386.120
281	400.000	0.001	400.001	0.494	0.206	1773171386.449
282	400.000	0.013	399.998	0.562	3.909	1773171386.749
283	400.000	0.022	399.999	0.614	1.666	1773171387.055
284	400.000	-0.007	400.000	0.652	5.351	1773171387.350
285	400.000	0.025	400.000	1.010	2.177	1773171387.657
286	400.000	0.025	400.004	0.801	6.068	1773171387.937
287	400.000	-0.012	400.000	0.553	3.763	1773171388.258
288	400.000	0.006	399.997	0.667	1.332	1773171388.554
289	400.000	-0.042	400.001	0.843	5.571	1773171388.812
290	400.000	0.003	400.000	0.870	2.625	1773171389.082
291	400.000	-0.012	400.003	0.508	0.739	1773171389.383
292	400.000	-0.006	400.002	0.552	4.554	1773171389.701
293	400.000	-0.004	400.000	0.655	1.977	1773171390.002
294	400.000	0.002	400.004	0.722	5.396	1773171390.321
295	400.000	-0.007	399.994	0.950	2.291	1773171390.654
296	400.000	-0.016	399.997	0.638	5.905	1773171390.943
297	400.000	0.001	400.002	0.569	3.315	1773171391.251
298	400.000	0.012	400.001	0.382	1.191	1773171391.530
299	400.000	0.035	400.000	0.600	5.332	1773171391.818
300	400.000	0.025	400.000	1.008	2.414	1773171392.117
301	400.000	0.031	399.999	0.591	6.195	1773171392.378
302	400.000	0.012	399.996	0.446	3.922	1773171392.695
303	400.000	-0.005	399.997	0.811	1.601	1773171393.001
304	400.000	-0.004	400.000	0.843	5.538	1773171393.290
305	400.000	-0.018	399.999	1.006	2.305	1773171393.617
306	400.000	0.005	400.001	0.689	6.082	1773171393.931
307	400.000	0.029	399.997	0.632	2.744	1773171394.256
308	400.000	0.007	400.003	0.589	1.108	1773171394.553
309	400.000	0.015	399.999	0.617	5.259	1773171394.802
310	400.000	-0.023	400.002	0.993	2.425	1773171395.073
311	400.000	0.016	400.002	0.538	0.182	1773171395.362
312	400.000	-0.031	400.000	0.455	4.079	1773171395.628
313	400.000	0.024	399.999	0.980	1.838	1773171395.939
314	400.000	-0.011	399.996	0.953	5.663	1773171396.223
315	400.000	0.002	399.998	0.876	2.972	1773171396.495
316	400.000	-0.040	400.000	0.532	0.917	1773171396.806
317	400.000	-0.019	400.002	0.567	4.692	1773171397.085
318	400.000	-0.002	400.001	0.917	2.253	1773171397.381
319	400.000	0.018	399.999	0.742	5.918	1773171397.650
320	400.000	0.018	400.000	0.627	3.064	1773171397.940
321	400.000	-0.020	400.000	0.641	1.716	1773171398.245
322	400.000	-0.008	399.999	0.543	5.444	1773171398.571
323	400.000	0.004	400.004	1.014	2.128	1773171398.862
324	400.000	0.012	400.002	0.783	6.101	1773171399.188
325	400.000	0.035	400.002	0.724	2.822	1773171399.498
326	400.000	-0.005	399.999	0.485	0.785	1773171399.795
327	400.000	0.001	400.002	0.649	4.924	1773171400.042
328	400.000	0.012	399.997	0.887	2.409	1773171400.304
329	400.000	0.009	400.001	0.675	6.259	1773171400.613
330	400.000	-0.039	400.001	0.575	3.445	1773171400.921
331	400.000	-0.026	400.001	0.897	1.715	1773171401.185
332	400.000	-0.006	399.999	0.680	5.753	1773171401.495
333	400.000	-0.004	400.002	0.878	2.448	1773171401.820
334	400.000	-0.003	400.001	0.672	6.056	1773171402.128
335	400.000	-0.018	400.001	0.455	3.424	1773171402.441
336	400.000	-0.054	399.999	0.680	1.276	1773171402.745
337	400.000	0.012	400.001	0.724	5.442	1773171403.005
338	400.000	-0.008	399.995	1.053	2.450	1773171403.308
339	400.000	-0.034	400.000	0.562	0.183	1773171403.550
340	400.000	-0.003	400.001	0.719	4.396	1773171403.815
341	400.000	0.009	399.999	1.098	2.003	1773171404.071
342	400.000	0.027	399.999	0.752	0.052	1773171404.376
343	400.000	0.026	400.003	0.604	3.311	1773171404.637
344	400.000	0.028	399.997	0.694	1.612	1773171404.916
345	400.000	0.042	400.001	0.747	5.576	1773171405.236
346	400.000	-0.001	399.998	0.936	2.707	1773171405.467
347	400.000	0.033	399.998	0.500	0.861	1773171405.744
348	400.000	0.006	399.997	0.778	4.830	1773171405.999
349	400.000	-0.008	400.002	0.857	2.253	1773171406.321
350	400.000	0.019	399.999	0.745	5.889	1773171406.641
351	400.000	-0.028	400.000	0.722	3.152	1773171406.958
352	400.000	-0.011	399.996	0.622	0.946	1773171407.252
353	400.000	-0.007	400.001	0.671	4.948	1773171407.541
354	400.000	-0.016	399.999	1.104	2.273	1773171407.810
355	400.000	0.007	399.999	0.789	6.022	1773171408.130
356	400.000	-0.007	399.999	0.649	2.757	1773171408.413
357	400.000	0.017	400.003	0.691	1.299	1773171408.715
358	400.000	-0.019	400.000	0.523	5.286	1773171409.015
359	400.000	0.016	399.998	1.059	2.215	1773171409.295
360	400.000	0.001	400.000	0.688	5.843	1773171409.643
361	400.000	-0.021	400.001	0.759	2.875	1773171409.950
362	400.000	0.004	399.998	0.765	0.665	1773171410.249
363	400.000	0.005	400.001	0.561	4.964	1773171410.483
364	400.000	0.007	400.001	0.925	2.446	1773171410.744
365	400.000	-0.001	400.000	0.742	0.419	1773171411.002
366	400.000	0.004	400.007	0.489	4.685	1773171411.321
367	400.000	0.009	399.998	0.968	1.863	1773171411.630
368	400.000	0.002	400.001	0.767	5.484	1773171411.911
369	400.000	-0.010	400.001	0.931	3.070	1773171412.207
370	400.000	-0.009	400.001	0.545	0.618	1773171412.499
371	400.000	0.028	400.001	0.472	4.839	1773171412.784
372	400.000	-0.017	399.997	0.879	2.072	1773171413.060
373	400.000	-0.020	399.998	0.801	6.032	1773171413.373
374	400.000	0.010	400.000	0.772	2.966	1773171413.653
375	400.000	0.007	399.995	0.508	1.028	1773171413.957
376	400.000	-0.022	399.999	0.518	5.049	1773171414.259
377	400.000	-0.029	399.997	0.919	2.209	1773171414.575
378	400.000	-0.006	399.997	0.837	5.575	1773171414.872
379	400.000	0.005	400.004	0.738	2.845	1773171415.185
380	400.000	-0.017	400.000	0.845	0.926	1773171415.451
381	400.000	-0.007	399.998	0.478	5.155	1773171415.756
382	400.000	0.014	399.999	1.071	2.001	1773171416.063
383	400.000	-0.005	399.998	0.805	5.758	1773171416.351
384	400.000	0.003	400.003	0.629	2.933	1773171416.603
385	400.000	-0.040	400.002	0.721	1.775	1773171416.873
386	400.000	-0.004	400.000	0.763	5.683	1773171417.197
387	400.000	0.007	399.997	0.912	2.563	1773171417.505
388	400.000	0.018	399.999	0.841	6.259	1773171417.815
389	400.000	-0.027	400.000	0.601	3.385	1773171418.120
390	400.000	0.003	400.000	0.881	1.300	1773171418.381
391	400.000	-0.032	399.999	0.724	5.233	1773171418.692
392	400.000	-0.016	400.002	1.025	2.386	1773171418.996
393	400.000	-0.031	400.001	0.655	6.232	1773171419.303
394	400.000	0.005	399.997	0.529	3.324	1773171419.592
395	400.000	-0.006	400.003	0.781	1.537	1773171419.887
396	400.000	-0.036	400.003	0.681	5.511	1773171420.176
397	400.000	0.033	399.997	1.014	2.539	1773171420.433
398	400.000	0.016	400.002	0.597	0.227	1773171420.746
399	400.000	0.001	399.999	0.352	4.048	1773171421.075
400	400.000	-0.014	400.001	0.799	1.482	1773171421.357
401	400.000	-0.028	400.002	0.620	5.237	1773171421.666
402	400.000	0.006	399.998	1.045	2.541	1773171421.940
403	400.000	0.016	399.999	0.565	0.331	1773171422.215
404	400.000	0.028	400.000	0.300	4.889	1773171422.480
405	400.000	-0.003	399.996	1.054	2.224	1773171422.735
406	400.000	0.003	400.000	0.699	6.087	1773171423.016
407	400.000	-0.014	399.998	0.722	3.425	1773171423.296
408	400.000	-0.004	400.003	0.834	1.958	1773171423.561
409	400.000	-0.028	399.999	0.787	5.685	1773171423.844
410	400.000	-0.033	400.001	1.035	2.835	1773171424.134
411	400.000	0.007	399.998	0.667	0.772	1773171424.440
412	400.000	0.000	400.001	0.551	4.784	1773171424.737
413	400.000	-0.033	399.999	0.948	2.216	1773171424.994
414	400.000	-0.027	400.000	0.751	5.788	1773171425.301
415	400.000	-0.001	399.998	0.947	2.961	1773171425.645
416	400.000	0.016	400.001	0.694	0.500	1773171425.951
417	400.000	-0.002	399.998	0.302	4.287	1773171426.240
418	400.000	-0.002	399.999	0.652	1.915	1773171426.560
419	400.000	-0.027	399.999	0.784	5.632	1773171426.819
420	400.000	0.009	399.998	0.934	2.875	1773171427.105
421	400.000	-0.025	400.001	0.599	0.483	1773171427.434
422	400.000	-0.008	399.998	0.368	4.873	1773171427.672
423	400.000	0.005	400.003	1.124	2.355	1773171427.944
424	400.000	-0.036	399.998	0.553	5.981	1773171428.247
425	400.000	0.025	400.000	0.793	3.112	1773171428.576
426	400.000	0.009	400.000	0.676	0.912	1773171428.859
427	400.000	-0.019	400.001	0.443	5.048	1773171429.131
428	400.000	-0.010	400.001	1.106	2.437	1773171429.433
429	400.000	0.014	399.998	0.571	5.990	1773171429.738
430	400.000	0.011	399.999	0.729	3.032	1773171430.045
431	400.000	0.027	399.999	0.661	1.177	1773171430.290
432	400.000	-0.023	400.003	0.741	5.670	1773171430.564
433	400.000	0.019	399.998	0.958	2.498	1773171430.883
434	400.000	-0.012	399.997	0.676	5.983	1773171431.197
435	400.000	0.011	400.002	0.668	3.509	1773171431.491
436	400.000	-0.025	399.999	0.717	1.653	1773171431.760
437	400.000	-0.015	399.999	0.672	5.640	1773171432.040
438	400.000	0.001	400.001	0.994	2.678	1773171432.310
439	400.000	0.023	400.000	0.626	0.628	1773171432.616
440	400.000	0.005	400.002	0.389	4.786	1773171432.870
441	400.000	0.010	400.000	0.929	2.293	1773171433.195
442	400.000	0.020	400.000	0.621	5.636	1773171433.495
443	400.000	0.041	399.999	0.989	2.888	1773171433.800
444	400.000	0.034	399.996	0.478	0.497	1773171434.060
445	400.000	-0.010	400.001	0.486	4.896	1773171434.381
446	400.000	-0.016	400.002	0.862	2.241	1773171434.672
447	400.000	-0.026	400.001	0.921	6.046	1773171434.942
448	400.000	-0.023	400.001	0.762	2.902	1773171435.252
449	400.000	-0.014	400.000	0.505	0.939	1773171435.529
450	400.000	-0.019	400.000	0.582	5.404	1773171435.805
451	400.000	-0.022	399.999	0.981	2.646	1773171436.080
452	400.000	0.011	400.001	0.566	6.133	1773171436.366
453	400.000	0.002	399.998	0.503	4.903	1773171436.618
454	400.000	-0.017	400.003	0.904	2.005	1773171436.907
455	400.000	0.012	399.998	0.768	6.010	1773171437.186
456	400.000	0.020	399.999	0.867	2.992	1773171437.507
457	400.000	0.011	399.994	0.491	0.596	1773171437.787
458	400.000	-0.019	400.001	0.293	4.707	1773171438.109
459	400.000	-0.025	400.000	1.043	1.998	1773171438.391
460	400.000	0.013	399.999	0.689	5.837	1773171438.676
461	400.000	0.028	400.002	0.860	2.897	1773171439.001
462	400.000	0.000	399.999	0.669	0.391	1773171439.311
463	400.000	0.013	400.001	0.386	4.215	1773171439.587
464	400.000	0.002	399.998	1.025	2.089	1773171439.863
465	400.000	-0.004	400.003	0.774	5.566	1773171440.194
466	400.000	0.022	400.002	0.925	2.881	1773171440.485
467	400.000	0.000	399.996	0.641	0.620	1773171440.740
468	400.000	-0.021	400.000	0.640	5.402	1773171441.020
469	400.000	0.011	400.000	1.160	2.477	1773171441.306
