Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
1	100.000	0.005	100.002	2.098	1.145	1772746181.674
2	100.000	0.019	100.001	2.012	1.081	1772746182.045
3	100.000	-0.003	100.000	2.051	1.130	1772746182.389
4	100.000	-0.009	99.998	2.004	1.086	1772746182.797
5	100.000	-0.002	100.004	1.932	1.041	1772746183.193
6	100.000	0.005	100.000	2.003	1.086	1772746183.545
7	100.000	0.010	99.997	2.087	1.133	1772746183.937
8	100.000	0.009	100.000	2.053	1.109	1772746184.323
9	100.000	0.013	99.998	2.144	1.141	1772746184.655
10	100.000	0.010	99.999	2.177	1.252	1772746185.055
11	100.000	-0.012	100.004	1.988	1.085	1772746185.403
12	100.000	0.004	100.002	1.976	1.061	1772746185.820
13	100.000	0.012	99.997	2.040	1.138	1772746186.155
14	100.000	-0.018	100.004	2.129	1.179	1772746186.552
15	100.000	-0.012	100.002	2.076	1.139	1772746186.916
16	100.000	0.009	100.003	2.105	1.061	1772746187.273
17	100.000	0.002	100.003	2.086	1.047	1772746187.640
18	100.000	0.019	100.003	2.068	1.111	1772746188.058
19	100.000	0.006	99.999	2.079	1.070	1772746188.434
20	100.000	-0.026	99.999	2.016	1.070	1772746188.814
21	100.000	-0.011	100.002	2.012	1.066	1772746189.169
22	100.000	-0.004	99.998	2.144	1.063	1772746189.549
23	100.000	-0.020	99.998	2.012	1.084	1772746189.904
24	100.000	-0.012	100.002	2.069	1.048	1772746190.293
25	100.000	-0.020	100.004	2.025	1.075	1772746190.681
26	100.000	-0.004	100.003	2.131	1.048	1772746191.065
27	100.000	0.010	100.003	2.024	0.997	1772746191.455
28	100.000	-0.022	99.999	1.946	1.089	1772746191.777
29	100.000	0.021	99.999	2.040	1.069	1772746192.173
30	100.000	0.003	99.997	2.116	1.052	1772746192.545
31	100.000	-0.012	100.001	2.118	1.107	1772746192.929
32	100.000	0.010	100.002	2.138	1.113	1772746193.294
33	100.000	-0.019	99.997	2.185	1.073	1772746193.685
34	100.000	0.010	100.003	2.038	1.055	1772746194.079
35	100.000	0.016	100.003	2.056	1.002	1772746194.419
36	100.000	0.002	99.996	2.170	1.119	1772746194.772
37	100.000	0.011	100.001	2.115	1.078	1772746195.179
38	100.000	-0.004	99.999	1.971	1.067	1772746195.557
39	100.000	0.005	100.002	1.985	1.072	1772746195.931
40	100.000	-0.000	100.000	2.015	1.115	1772746196.315
41	100.000	-0.001	100.003	2.190	1.143	1772746196.676
42	100.000	-0.023	99.999	2.120	1.109	1772746197.025
43	100.000	0.006	100.003	1.937	1.058	1772746197.399
44	100.000	0.012	100.001	2.096	1.129	1772746197.839
45	100.000	-0.019	99.995	2.029	1.121	1772746198.205
46	100.000	-0.003	100.005	2.046	1.121	1772746198.584
47	100.000	-0.017	100.003	2.093	1.072	1772746198.939
48	100.000	-0.023	99.999	1.999	1.089	1772746199.317
49	100.000	0.004	100.003	2.125	1.166	1772746199.698
50	100.000	-0.001	99.996	2.194	1.124	1772746200.076
51	100.000	0.030	99.997	2.054	1.074	1772746200.471
52	100.000	-0.014	100.001	2.120	1.123	1772746200.837
53	100.000	0.006	99.998	2.152	1.180	1772746201.201
54	100.000	-0.019	100.002	2.067	1.166	1772746201.562
55	100.000	-0.004	100.002	2.025	1.095	1772746201.958
56	100.000	0.020	99.999	2.048	1.132	1772746202.350
57	100.000	-0.002	100.001	2.089	1.149	1772746202.725
58	100.000	0.003	99.996	2.116	1.108	1772746203.075
59	100.000	0.012	100.000	2.068	1.077	1772746203.472
60	100.000	-0.009	99.999	1.997	1.116	1772746203.824
61	100.000	-0.024	99.999	1.983	1.150	1772746204.187
62	100.000	-0.012	99.999	2.023	1.059	1772746204.581
63	100.000	0.003	99.994	2.128	1.076	1772746204.957
64	100.000	0.004	100.000	2.038	1.107	1772746205.337
65	100.000	-0.002	100.000	2.199	1.147	1772746205.697
66	100.000	0.001	100.000	2.010	1.080	1772746206.088
67	100.000	-0.006	99.995	2.118	1.078	1772746206.500
68	100.000	0.007	100.001	1.901	1.089	1772746206.884
69	100.000	0.017	100.003	2.148	1.072	1772746207.224
70	100.000	0.005	100.004	2.113	1.081	1772746207.622
71	100.000	-0.000	100.002	1.956	1.066	1772746207.984
72	100.000	0.000	99.999	2.112	1.147	1772746208.342
73	100.000	0.005	100.002	1.996	1.115	1772746208.724
74	100.000	-0.012	99.996	2.048	1.090	1772746209.110
75	100.000	-0.004	100.003	2.079	1.088	1772746209.480
76	100.000	-0.007	99.997	2.100	1.122	1772746209.859
77	100.000	0.006	100.004	2.164	1.169	1772746210.253
78	100.000	0.003	100.001	2.106	1.154	1772746210.617
79	100.000	-0.003	100.001	2.026	1.074	1772746210.997
80	100.000	0.010	100.003	2.147	1.099	1772746211.365
81	100.000	0.021	100.001	1.928	1.149	1772746211.742
82	100.000	0.005	100.003	2.020	1.124	1772746212.107
83	100.000	0.005	100.005	2.112	1.053	1772746212.474
84	100.000	0.015	99.998	1.966	1.033	1772746212.863
85	100.000	-0.005	100.004	1.993	1.037	1772746213.222
86	100.000	0.009	99.999	1.952	1.068	1772746213.599
87	100.000	-0.000	100.000	2.105	1.090	1772746214.005
88	100.000	-0.026	99.999	2.084	1.092	1772746214.408
89	100.000	0.006	100.000	2.063	1.097	1772746214.805
90	100.000	-0.013	100.000	2.134	1.086	1772746215.206
91	100.000	0.012	99.998	2.136	1.086	1772746215.618
92	100.000	0.005	100.001	2.088	1.049	1772746215.982
93	100.000	0.004	100.001	2.006	1.019	1772746216.356
94	100.000	-0.001	100.000	1.990	0.991	1772746216.724
95	100.000	-0.010	99.997	1.947	0.977	1772746217.108
96	100.000	-0.000	100.003	2.075	1.017	1772746217.477
97	100.000	0.003	99.999	2.139	1.068	1772746217.859
98	100.000	0.012	99.999	2.173	1.076	1772746218.235
99	100.000	0.003	100.000	2.119	1.088	1772746218.599
100	100.000	-0.003	100.002	2.043	1.051	1772746218.951
101	100.000	-0.012	99.998	2.089	0.984	1772746219.359
102	100.000	-0.000	100.003	2.122	1.050	1772746219.753
103	100.000	0.001	99.998	2.185	1.071	1772746220.095
104	100.000	-0.011	100.003	2.021	1.029	1772746220.508
105	100.000	0.003	100.001	2.078	1.076	1772746220.873
106	100.000	0.004	100.001	2.146	1.044	1772746221.228
107	100.000	-0.004	99.997	2.088	1.072	1772746221.605
108	100.000	-0.002	100.001	2.117	1.093	1772746221.999
109	100.000	-0.005	99.997	2.098	1.097	1772746222.376
110	100.000	0.002	100.001	2.056	1.099	1772746222.723
111	100.000	-0.017	99.998	2.292	1.152	1772746223.105
112	100.000	0.010	99.997	2.010	1.048	1772746223.491
113	100.000	0.009	100.003	2.159	1.097	1772746223.843
114	100.000	-0.003	100.000	2.126	1.085	1772746224.228
115	100.000	-0.005	100.002	1.982	1.098	1772746224.605
116	100.000	-0.001	99.997	2.163	1.073	1772746224.984
117	100.000	-0.001	100.000	1.861	1.064	1772746225.360
118	100.000	-0.013	99.999	2.132	1.071	1772746225.739
119	100.000	-0.002	99.998	2.018	1.030	1772746226.123
120	100.000	0.002	99.997	2.198	1.040	1772746226.493
121	100.000	-0.011	100.002	2.061	1.080	1772746226.851
122	100.000	-0.010	100.000	2.047	1.015	1772746227.245
123	100.000	-0.004	100.003	2.007	1.078	1772746227.628
124	100.000	0.005	100.000	2.095	1.039	1772746227.980
