Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
348	900.000	-0.016	900.000	0.084	6.161	1772056954.294
349	900.000	-0.010	900.002	0.051	0.333	1772056954.544
350	900.000	-0.002	900.002	0.084	2.930	1772056954.809
351	900.000	-0.008	900.004	0.095	6.195	1772056955.059
352	900.000	-0.000	900.002	0.067	6.231	1772056955.338
353	900.000	-0.004	899.999	0.086	3.106	1772056955.573
354	900.000	-0.015	899.999	0.026	6.197	1772056955.869
355	900.000	0.025	900.004	0.061	5.766	1772056956.179
356	900.000	-0.020	900.002	0.121	3.664	1772056956.477
357	900.000	0.013	899.997	0.080	0.133	1772056956.788
358	900.000	0.002	900.000	0.002	5.951	1772056957.029
359	900.000	0.030	900.001	0.093	3.212	1772056957.272
360	900.000	0.007	900.002	0.102	0.318	1772056957.535
361	900.000	0.003	900.004	0.016	5.946	1772056957.790
362	900.000	0.003	900.000	0.088	3.240	1772056958.046
363	900.000	0.025	900.000	0.083	6.256	1772056958.329
364	900.000	0.009	900.002	0.060	6.189	1772056958.578
365	900.000	-0.007	900.004	0.071	3.247	1772056958.844
366	900.000	-0.049	900.002	0.073	5.921	1772056959.069
367	900.000	0.009	899.997	0.045	0.049	1772056959.343
368	900.000	0.001	899.999	0.077	4.153	1772056959.588
369	900.000	-0.006	900.002	0.072	1.956	1772056959.827
370	900.000	0.011	900.000	0.082	5.642	1772056960.103
371	900.000	-0.035	899.998	0.046	1.793	1772056960.357
372	900.000	-0.016	899.998	0.058	1.450	1772056960.600
373	900.000	0.005	899.998	0.030	0.092	1772056960.820
374	900.000	-0.042	900.001	0.066	0.552	1772056961.112
375	900.000	0.006	900.000	0.176	2.965	1772056961.357
376	900.000	0.000	900.002	0.042	5.351	1772056961.597
377	900.000	0.026	900.000	0.084	0.097	1772056961.850
378	900.000	-0.018	899.997	0.070	3.756	1772056962.111
379	900.000	0.013	899.999	0.037	4.664	1772056962.394
380	900.000	0.018	900.002	0.121	0.054	1772056962.647
381	900.000	-0.013	900.002	0.070	3.413	1772056962.915
382	900.000	0.018	900.003	0.079	3.077	1772056963.156
383	900.000	0.005	899.999	0.044	6.082	1772056963.411
384	900.000	0.021	900.000	0.087	4.365	1772056963.672
385	900.000	0.033	899.995	0.079	3.018	1772056963.958
386	900.000	-0.027	900.003	0.128	0.142	1772056964.229
387	900.000	0.004	900.000	0.010	6.132	1772056964.455
388	900.000	0.024	900.003	0.059	3.733	1772056964.732
389	900.000	0.013	899.996	0.091	5.531	1772056964.977
390	900.000	0.008	899.998	0.029	0.599	1772056965.198
391	900.000	0.006	899.998	0.130	3.337	1772056965.444
392	900.000	-0.016	900.002	0.045	4.025	1772056965.716
393	900.000	0.028	900.002	0.095	6.252	1772056965.972
394	900.000	0.006	900.003	0.071	3.277	1772056966.284
395	900.000	-0.029	900.000	0.074	6.074	1772056966.573
396	900.000	-0.003	899.997	0.111	0.670	1772056966.830
397	900.000	0.003	900.003	0.088	3.296	1772056967.077
398	900.000	0.015	899.999	0.059	1.740	1772056967.330
399	900.000	0.001	899.999	0.040	5.652	1772056967.595
400	900.000	0.005	899.999	0.099	2.912	1772056967.908
401	900.000	-0.044	900.002	0.076	3.721	1772056968.194
402	900.000	0.019	899.998	0.075	0.169	1772056968.445
403	900.000	-0.044	899.999	0.049	1.301	1772056968.667
404	900.000	-0.019	900.003	0.043	3.263	1772056968.953
405	900.000	-0.012	900.000	0.115	6.152	1772056969.186
406	900.000	0.008	900.003	0.009	6.225	1772056969.452
407	900.000	-0.005	899.999	0.144	3.452	1772056969.695
408	900.000	-0.020	899.998	0.032	6.238	1772056969.956
409	900.000	0.010	899.995	0.030	5.850	1772056970.217
410	900.000	-0.016	899.999	0.103	3.278	1772056970.511
411	900.000	-0.011	900.000	0.048	5.640	1772056970.746
412	900.000	0.013	900.006	0.052	4.093	1772056971.017
413	900.000	-0.029	900.005	0.132	3.492	1772056971.257
414	900.000	0.014	899.999	0.027	5.484	1772056971.550
415	900.000	-0.031	900.002	0.119	0.089	1772056971.816
416	900.000	0.040	899.998	0.106	3.123	1772056972.074
417	900.000	0.020	899.998	0.082	2.889	1772056972.335
418	900.000	0.003	900.001	0.028	0.538	1772056972.607
419	900.000	0.055	899.998	0.119	3.771	1772056972.856
420	900.000	-0.021	899.999	0.046	3.888	1772056973.125
421	900.000	0.001	900.001	0.042	6.135	1772056973.425
422	900.000	-0.046	900.000	0.098	3.642	1772056973.677
423	900.000	0.023	900.002	0.035	3.407	1772056973.898
424	900.000	0.003	900.002	0.061	5.254	1772056974.167
425	900.000	0.002	899.999	0.017	2.517	1772056974.431
426	900.000	0.009	899.999	0.151	3.219	1772056974.742
427	900.000	0.012	900.000	0.069	0.248	1772056974.984
428	900.000	0.015	900.000	0.078	6.257	1772056975.224
429	900.000	0.037	900.000	0.077	3.007	1772056975.476
430	900.000	0.020	900.001	0.065	0.617	1772056975.739
431	900.000	-0.010	900.000	0.087	0.919	1772056975.990
432	900.000	0.030	899.998	0.094	3.022	1772056976.274
433	900.000	0.015	900.002	0.077	0.075	1772056976.531
434	900.000	-0.013	899.999	0.076	0.661	1772056976.803
435	900.000	0.021	899.998	0.065	3.208	1772056977.101
436	900.000	0.005	899.999	0.094	5.820	1772056977.344
437	900.000	0.042	900.001	0.035	6.043	1772056977.572
438	900.000	-0.011	900.005	0.124	2.951	1772056977.845
439	900.000	-0.013	900.000	0.031	4.159	1772056978.094
440	900.000	-0.021	899.998	0.143	5.812	1772056978.413
441	900.000	0.013	900.000	0.125	3.197	1772056978.644
442	900.000	0.016	900.003	0.041	5.040	1772056978.893
443	900.000	-0.007	900.000	0.074	6.045	1772056979.147
444	900.000	-0.022	899.996	0.058	5.623	1772056979.412
445	900.000	-0.018	900.001	0.095	3.573	1772056979.645
446	900.000	-0.001	900.000	0.073	5.645	1772056979.898
447	900.000	-0.017	900.002	0.055	6.159	1772056980.138
448	900.000	0.011	899.997	0.070	3.151	1772056980.401
449	900.000	-0.003	900.002	0.044	2.635	1772056980.647
450	900.000	-0.031	899.998	0.153	0.118	1772056980.866
451	900.000	-0.022	900.001	0.106	3.316	1772056981.162
452	900.000	0.017	899.999	0.121	3.803	1772056981.383
453	900.000	-0.012	900.001	0.032	1.115	1772056981.667
454	900.000	-0.027	900.001	0.059	3.771	1772056981.928
455	900.000	0.017	900.001	0.041	3.917	1772056982.230
456	900.000	-0.030	900.000	0.112	6.030	1772056982.456
457	900.000	0.028	900.000	0.086	0.140	1772056982.717
458	900.000	0.023	900.001	0.118	3.163	1772056982.969
459	900.000	-0.006	899.997	0.066	5.729	1772056983.224
460	900.000	-0.007	899.999	0.109	5.466	1772056983.480
461	900.000	-0.021	899.998	0.113	4.101	1772056983.712
462	900.000	-0.014	899.997	0.055	4.945	1772056983.980
463	900.000	0.023	900.000	0.083	5.920	1772056984.212
464	900.000	0.017	900.002	0.043	4.002	1772056984.458
465	900.000	0.019	899.996	0.056	3.310	1772056984.711
466	900.000	0.023	900.002	0.080	0.543	1772056984.948
467	900.000	-0.005	900.005	0.039	2.508	1772056985.235
468	900.000	0.007	900.003	0.112	3.456	1772056985.541
469	900.000	0.005	899.997	0.038	5.089	1772056985.767
