Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
307	100.000	-0.023	100.002	3.993	5.350	1771878151.452
308	100.000	-0.035	100.000	1.075	3.781	1771878151.684
309	100.000	-0.035	100.002	4.140	2.269	1771878151.955
310	100.000	0.022	100.002	4.599	1.819	1771878152.198
311	100.000	0.021	100.002	4.118	0.767	1771878152.449
312	100.000	0.017	100.000	5.661	5.986	1771878152.734
313	100.000	-0.003	100.003	3.584	5.320	1771878153.005
314	100.000	0.014	100.001	1.722	2.779	1771878153.233
315	100.000	-0.008	100.000	4.708	2.159	1771878153.510
316	100.000	-0.024	99.996	4.401	1.577	1771878153.764
317	100.000	0.007	100.000	4.729	0.384	1771878154.018
318	100.000	0.011	99.998	5.695	5.835	1771878154.267
319	100.000	0.014	100.001	3.029	5.250	1771878154.491
320	100.000	-0.040	100.000	2.148	2.524	1771878154.771
321	100.000	-0.030	100.005	5.064	2.085	1771878154.994
322	100.000	0.003	100.006	4.222	1.521	1771878155.262
323	100.000	0.056	99.999	5.246	0.207	1771878155.506
324	100.000	-0.002	99.998	6.077	5.885	1771878155.758
325	100.000	-0.001	100.001	3.014	5.241	1771878156.004
326	100.000	-0.018	99.998	2.209	2.485	1771878156.235
327	100.000	-0.016	100.001	4.814	2.080	1771878156.528
328	100.000	-0.004	100.000	4.415	1.434	1771878156.760
329	100.000	-0.022	100.001	5.317	0.320	1771878157.022
330	100.000	-0.009	100.003	5.557	5.791	1771878157.255
331	100.000	-0.029	100.002	2.828	5.230	1771878157.528
332	100.000	-0.009	99.993	2.898	2.395	1771878157.773
333	100.000	0.044	100.002	4.850	2.091	1771878158.005
334	100.000	-0.037	100.000	4.303	1.388	1771878158.282
335	100.000	-0.015	99.999	5.946	0.182	1771878158.577
336	100.000	-0.014	99.997	4.907	5.718	1771878158.828
337	100.000	0.049	99.999	0.913	4.637	1771878159.081
338	100.000	0.022	100.000	3.728	2.230	1771878159.337
339	100.000	-0.005	100.001	4.309	1.906	1771878159.554
340	100.000	-0.042	99.999	4.103	0.955	1771878159.837
341	100.000	0.001	99.998	5.863	6.227	1771878160.087
342	100.000	0.038	100.002	4.001	5.624	1771878160.405
343	100.000	0.025	100.000	1.493	2.448	1771878160.724
344	100.000	0.016	99.998	4.157	1.986	1771878161.025
345	100.000	-0.010	99.999	3.731	1.091	1771878161.288
346	100.000	0.019	99.999	5.640	6.260	1771878161.587
347	100.000	-0.040	99.996	4.776	5.653	1771878161.817
348	100.000	-0.024	100.004	0.631	4.864	1771878162.088
349	100.000	0.001	100.002	3.422	2.197	1771878162.328
350	100.000	0.024	100.001	3.588	1.797	1771878162.594
351	100.000	-0.001	100.004	4.104	0.666	1771878162.843
352	100.000	0.057	100.001	5.487	6.085	1771878163.068
353	100.000	0.030	100.001	4.374	5.459	1771878163.343
354	100.000	0.011	100.003	0.694	3.840	1771878163.569
355	100.000	0.051	99.999	3.461	2.119	1771878163.830
356	100.000	0.019	100.001	3.354	1.776	1771878164.077
357	100.000	0.034	100.003	4.195	0.645	1771878164.354
358	100.000	-0.023	100.001	5.526	6.098	1771878164.644
359	100.000	0.015	99.995	3.216	5.535	1771878164.915
360	100.000	-0.026	99.996	2.273	2.153	1771878165.221
361	100.000	0.017	99.996	3.549	2.000	1771878165.472
362	100.000	0.026	100.000	3.031	0.989	1771878165.769
363	100.000	-0.042	99.997	5.368	0.017	1771878166.007
364	100.000	-0.036	100.001	4.693	5.842	1771878166.266
365	100.000	-0.059	100.000	0.467	5.907	1771878166.550
366	100.000	-0.016	100.004	3.680	2.045	1771878166.841
367	100.000	-0.011	99.997	3.488	1.587	1771878167.067
368	100.000	0.033	100.001	4.134	0.480	1771878167.346
369	100.000	0.033	100.000	5.772	6.073	1771878167.570
370	100.000	0.053	99.994	3.659	5.658	1771878167.849
371	100.000	-0.022	100.002	1.233	1.940	1771878168.074
372	100.000	0.040	99.997	3.860	2.015	1771878168.301
373	100.000	-0.025	100.002	3.524	1.695	1771878168.578
374	100.000	0.004	100.007	3.907	0.456	1771878168.840
375	100.000	0.036	100.005	5.783	6.094	1771878169.095
376	100.000	0.036	99.998	2.591	5.580	1771878169.411
377	100.000	-0.041	99.996	2.400	2.165	1771878169.641
378	100.000	0.029	99.997	4.267	1.972	1771878169.935
379	100.000	-0.057	100.000	3.925	1.210	1771878170.208
380	100.000	-0.012	99.994	5.363	0.241	1771878170.482
381	100.000	-0.009	100.001	4.329	5.765	1771878170.782
382	100.000	0.022	100.005	0.559	2.752	1771878171.015
383	100.000	0.002	100.000	3.875	2.106	1771878171.256
384	100.000	-0.010	99.999	3.956	1.741	1771878171.525
385	100.000	-0.036	100.003	4.172	0.628	1771878171.785
386	100.000	-0.003	100.004	5.924	6.191	1771878172.017
387	100.000	0.030	100.002	4.289	5.782	1771878172.269
388	100.000	0.046	100.005	0.674	2.728	1771878172.501
389	100.000	0.021	100.005	4.471	2.071	1771878172.780
390	100.000	-0.024	99.996	4.041	1.687	1771878173.009
391	100.000	0.009	100.002	4.354	0.690	1771878173.246
392	100.000	-0.005	99.998	5.813	6.135	1771878173.522
393	100.000	0.003	99.999	3.877	5.473	1771878173.773
394	100.000	-0.021	100.001	1.129	2.974	1771878174.017
395	100.000	-0.033	100.001	4.335	2.044	1771878174.285
396	100.000	0.026	100.001	3.802	1.527	1771878174.549
397	100.000	0.001	100.003	4.585	0.488	1771878174.826
398	100.000	0.037	99.999	5.308	5.817	1771878175.109
399	100.000	-0.045	100.001	2.001	5.069	1771878175.386
400	100.000	-0.012	99.998	3.648	2.193	1771878175.666
401	100.000	0.011	100.001	3.884	1.807	1771878175.921
402	100.000	-0.006	100.002	3.873	0.867	1771878176.152
403	100.000	0.006	100.001	5.437	6.272	1771878176.431
404	100.000	0.026	99.998	4.266	5.692	1771878176.664
405	100.000	-0.013	100.004	0.649	4.225	1771878176.939
406	100.000	0.030	99.999	4.640	2.179	1771878177.220
407	100.000	0.036	100.000	3.872	1.567	1771878177.497
408	100.000	0.012	100.002	4.757	0.447	1771878177.735
409	100.000	-0.042	99.997	5.687	6.060	1771878177.999
410	100.000	-0.041	99.998	2.957	5.514	1771878178.252
411	100.000	-0.047	99.998	2.246	2.550	1771878178.548
412	100.000	-0.050	99.999	4.617	2.102	1771878178.802
413	100.000	0.036	100.000	3.545	1.247	1771878179.059
414	100.000	-0.038	100.003	5.218	0.195	1771878179.318
415	100.000	-0.006	100.003	4.712	5.777	1771878179.632
416	100.000	0.028	100.003	0.541	3.461	1771878179.925
417	100.000	-0.009	100.001	3.914	2.289	1771878180.154
418	100.000	0.011	100.000	3.606	1.841	1771878180.435
419	100.000	-0.003	99.997	4.250	0.637	1771878180.672
420	100.000	-0.019	100.000	5.566	6.139	1771878180.913
421	100.000	-0.005	100.001	3.412	5.732	1771878181.164
422	100.000	-0.038	99.998	1.098	2.767	1771878181.422
423	100.000	-0.011	100.001	4.123	2.302	1771878181.668
424	100.000	-0.007	99.996	3.430	1.853	1771878181.975
425	100.000	0.012	99.998	4.598	0.277	1771878182.269
426	100.000	-0.005	100.000	5.007	5.886	1771878182.507
427	100.000	0.059	99.998	1.231	5.277	1771878182.788
428	100.000	-0.008	100.001	2.803	2.373	1771878183.033
429	100.000	-0.000	99.998	3.995	2.137	1771878183.279
430	100.000	-0.007	100.005	3.104	1.154	1771878183.516
431	100.000	0.009	99.998	5.208	0.210	1771878183.763
432	100.000	0.002	99.999	5.130	5.928	1771878184.016
433	100.000	-0.004	100.002	1.646	5.608	1771878184.253
434	100.000	-0.022	99.999	2.527	2.349	1771878184.546
435	100.000	0.007	100.005	3.769	2.115	1771878184.845
436	100.000	0.013	100.005	3.241	0.945	1771878185.066
437	100.000	-0.008	99.998	4.997	6.260	1771878185.337
438	100.000	-0.004	100.003	3.982	5.642	1771878185.559
439	100.000	0.026	99.996	0.286	3.244	1771878185.858
440	100.000	0.020	100.001	3.760	2.195	1771878186.115
441	100.000	0.006	100.002	3.343	1.869	1771878186.357
442	100.000	-0.044	100.000	3.521	0.701	1771878186.601
443	100.000	0.011	100.000	4.933	6.217	1771878186.860
444	100.000	-0.054	100.000	3.464	5.654	1771878187.104
445	100.000	-0.040	99.995	0.651	2.637	1771878187.336
446	100.000	0.007	99.999	3.810	2.185	1771878187.611
447	100.000	-0.015	99.998	3.489	1.864	1771878187.852
448	100.000	-0.035	100.005	3.363	0.675	1771878188.102
449	100.000	-0.002	100.002	5.130	6.265	1771878188.340
450	100.000	0.009	100.005	3.615	5.658	1771878188.570
451	100.000	0.032	99.998	0.796	2.721	1771878188.851
452	100.000	-0.009	100.004	3.846	2.186	1771878189.075
453	100.000	0.006	100.002	3.038	1.849	1771878189.347
454	100.000	-0.013	100.003	3.395	0.452	1771878189.599
455	100.000	0.005	99.998	5.095	6.133	1771878189.867
456	100.000	0.001	100.004	3.169	5.629	1771878190.097
457	100.000	0.037	99.999	0.702	2.563	1771878190.354
458	100.000	0.047	99.997	3.661	2.100	1771878190.604
459	100.000	0.026	99.997	3.130	1.711	1771878190.837
460	100.000	0.020	100.002	4.025	0.478	1771878191.105
461	100.000	0.037	100.001	5.460	6.079	1771878191.335
462	100.000	0.093	100.001	3.322	5.635	1771878191.593
463	100.000	0.049	100.005	0.725	2.631	1771878191.850
464	100.000	-0.071	99.997	3.497	2.125	1771878192.101
465	100.000	-0.020	99.994	3.232	1.487	1771878192.353
466	100.000	-0.019	100.000	4.131	0.403	1771878192.603
