Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
53	500.000	0.019	500.000	0.050	1.142	1771880033.773
54	500.000	-0.007	500.000	0.044	3.429	1771880034.053
55	500.000	0.035	500.001	0.113	4.728	1771880034.275
56	500.000	-0.029	500.001	0.053	3.388	1771880034.554
57	500.000	-0.008	500.000	0.010	4.311	1771880034.789
58	500.000	-0.007	500.001	0.048	3.494	1771880035.060
59	500.000	0.055	499.999	0.022	3.256	1771880035.289
60	500.000	0.023	500.000	0.016	4.814	1771880035.520
61	500.000	-0.013	499.999	0.077	5.165	1771880035.802
62	500.000	0.007	500.000	0.061	3.838	1771880036.062
63	500.000	-0.020	499.996	0.044	4.998	1771880036.313
64	500.000	-0.015	499.996	0.065	3.728	1771880036.531
65	500.000	-0.055	500.000	0.083	4.076	1771880036.725
66	500.000	-0.067	500.001	0.130	3.834	1771880037.005
67	500.000	-0.055	499.999	0.083	4.267	1771880037.263
68	500.000	0.053	500.003	0.089	4.303	1771880037.500
69	500.000	0.030	500.000	0.043	4.508	1771880037.760
70	500.000	0.034	499.997	0.152	4.326	1771880038.003
71	500.000	0.015	500.000	0.079	1.162	1771880038.259
72	500.000	0.019	499.999	0.014	5.124	1771880038.497
73	500.000	0.004	500.002	0.031	2.382	1771880038.759
74	500.000	0.023	500.000	0.078	4.775	1771880038.993
75	500.000	0.007	500.003	0.094	4.002	1771880039.258
76	500.000	-0.028	500.001	0.051	1.474	1771880039.526
77	500.000	-0.018	500.000	0.059	2.415	1771880039.729
78	500.000	-0.011	500.000	0.074	0.249	1771880039.984
79	500.000	-0.053	500.001	0.027	3.900	1771880040.216
80	500.000	0.000	500.004	0.070	4.367	1771880040.451
81	500.000	0.062	500.001	0.075	4.615	1771880040.726
82	500.000	0.016	499.999	0.046	3.084	1771880041.027
83	500.000	0.000	500.000	0.051	1.727	1771880041.259
84	500.000	0.024	499.998	0.065	3.172	1771880041.515
85	500.000	-0.012	500.002	0.072	4.650	1771880041.746
86	500.000	0.003	500.003	0.008	5.666	1771880041.996
87	500.000	0.020	500.002	0.097	0.182	1771880042.263
88	500.000	-0.023	499.998	0.063	3.516	1771880042.499
89	500.000	0.005	500.000	0.008	0.839	1771880042.779
90	500.000	0.028	500.001	0.084	4.677	1771880042.996
91	500.000	0.004	500.001	0.126	3.609	1771880043.240
92	500.000	0.029	500.004	0.057	3.610	1771880043.503
93	500.000	-0.019	500.000	0.082	4.427	1771880043.733
94	500.000	-0.004	500.001	0.030	2.904	1771880043.995
95	500.000	0.042	499.998	0.090	2.019	1771880044.238
96	500.000	0.042	499.996	0.074	3.921	1771880044.497
97	500.000	0.003	500.000	0.106	4.998	1771880044.753
98	500.000	0.015	499.998	0.057	2.025	1771880044.999
99	500.000	-0.021	500.000	0.123	3.853	1771880045.263
100	500.000	-0.015	499.999	0.134	4.201	1771880045.482
101	500.000	-0.064	500.001	0.131	3.672	1771880045.762
102	500.000	0.018	500.000	0.052	2.969	1771880045.982
103	500.000	0.032	500.001	0.056	2.381	1771880046.259
104	500.000	0.023	500.002	0.042	2.511	1771880046.501
105	500.000	-0.072	499.997	0.032	1.104	1771880046.754
106	500.000	-0.014	500.000	0.067	1.430	1771880047.011
107	500.000	-0.033	500.003	0.024	3.876	1771880047.285
108	500.000	0.008	500.001	0.036	3.077	1771880047.544
109	500.000	-0.017	500.000	0.040	5.948	1771880047.786
110	500.000	-0.000	499.999	0.106	2.148	1771880048.040
111	500.000	-0.001	500.003	0.064	4.264	1771880048.275
112	500.000	-0.018	499.998	0.015	3.517	1771880048.550
113	500.000	0.010	500.002	0.013	1.516	1771880048.776
114	500.000	0.025	500.002	0.042	3.704	1771880049.037
115	500.000	-0.030	499.999	0.115	4.529	1771880049.283
116	500.000	-0.022	500.000	0.066	4.552	1771880049.532
117	500.000	-0.050	500.000	0.090	4.243	1771880049.781
118	500.000	-0.017	500.002	0.092	3.715	1771880050.009
119	500.000	-0.045	499.999	0.047	4.838	1771880050.292
120	500.000	0.021	500.001	0.122	4.333	1771880050.520
121	500.000	0.054	500.000	0.044	2.574	1771880050.770
122	500.000	0.042	500.001	0.139	3.630	1771880051.022
123	500.000	-0.024	500.002	0.150	3.810	1771880051.292
124	500.000	-0.030	500.002	0.026	2.254	1771880051.514
125	500.000	0.031	500.001	0.119	3.927	1771880051.797
126	500.000	0.034	500.000	0.138	4.532	1771880052.039
127	500.000	-0.023	500.002	0.100	4.218	1771880052.271
128	500.000	0.029	500.002	0.085	4.003	1771880052.519
129	500.000	-0.020	500.004	0.068	5.248	1771880052.772
130	500.000	-0.022	500.002	0.117	4.409	1771880053.023
131	500.000	-0.020	500.000	0.090	4.062	1771880053.285
132	500.000	0.043	500.000	0.062	3.682	1771880053.525
133	500.000	-0.058	500.001	0.105	4.129	1771880053.781
134	500.000	-0.023	500.001	0.065	3.453	1771880054.025
135	500.000	-0.044	499.999	0.123	3.793	1771880054.300
136	500.000	-0.047	500.003	0.165	3.979	1771880054.523
137	500.000	-0.011	500.000	0.069	2.794	1771880054.802
138	500.000	0.001	499.998	0.106	4.295	1771880055.020
139	500.000	-0.007	500.002	0.129	4.004	1771880055.273
140	500.000	-0.001	499.998	0.112	3.499	1771880055.522
141	500.000	0.033	499.998	0.149	4.265	1771880055.790
142	500.000	-0.040	500.000	0.145	4.270	1771880056.028
143	500.000	0.044	500.002	0.071	3.462	1771880056.272
144	500.000	-0.054	500.001	0.165	4.265	1771880056.541
145	500.000	-0.021	499.998	0.153	3.875	1771880056.765
146	500.000	0.019	500.001	0.139	3.734	1771880057.024
147	500.000	0.002	500.003	0.116	3.850	1771880057.265
148	500.000	-0.015	500.002	0.176	4.978	1771880057.540
149	500.000	0.042	500.000	0.159	3.840	1771880057.788
150	500.000	0.022	500.002	0.133	3.196	1771880058.011
151	500.000	0.019	500.004	0.148	3.936	1771880058.287
152	500.000	-0.013	500.000	0.101	3.806	1771880058.538
153	500.000	-0.010	500.003	0.124	4.023	1771880058.775
154	500.000	0.044	500.003	0.061	0.124	1771880059.018
155	500.000	-0.016	499.996	0.059	3.003	1771880059.280
156	500.000	-0.050	500.000	0.039	1.620	1771880059.533
157	500.000	0.059	499.999	0.102	0.167	1771880059.787
158	500.000	-0.028	500.000	0.025	3.851	1771880060.036
159	500.000	0.015	499.999	0.084	5.766	1771880060.279
160	500.000	-0.012	500.001	0.045	3.278	1771880060.538
161	500.000	0.053	500.002	0.069	4.110	1771880060.769
162	500.000	0.038	500.000	0.057	3.407	1771880061.021
163	500.000	0.049	499.999	0.035	4.802	1771880061.299
164	500.000	0.038	499.999	0.086	4.380	1771880061.536
165	500.000	-0.019	499.999	0.087	4.491	1771880061.820
166	500.000	-0.025	499.997	0.167	4.402	1771880062.056
167	500.000	0.010	500.000	0.116	4.456	1771880062.308
168	500.000	0.016	500.002	0.183	3.803	1771880062.535
169	500.000	-0.001	499.999	0.119	4.072	1771880062.837
170	500.000	-0.028	500.001	0.134	4.125	1771880063.049
171	500.000	0.005	499.998	0.137	4.463	1771880063.282
172	500.000	-0.036	499.998	0.117	4.523	1771880063.548
173	500.000	0.014	500.002	0.185	3.891	1771880063.805
174	500.000	-0.021	500.000	0.087	3.640	1771880064.052
175	500.000	0.048	500.002	0.197	4.243	1771880064.301
176	500.000	0.031	500.002	0.038	1.339	1771880064.575
177	500.000	-0.030	500.004	0.100	4.425	1771880064.798
178	500.000	-0.091	499.999	0.042	4.077	1771880065.020
179	500.000	0.015	500.003	0.190	4.796	1771880065.243
180	500.000	0.048	500.002	0.068	2.061	1771880065.475
181	500.000	0.042	500.001	0.252	4.492	1771880065.721
182	500.000	0.019	499.999	0.070	5.239	1771880066.006
183	500.000	-0.009	500.001	0.177	4.574	1771880066.220
184	500.000	-0.042	500.004	0.060	1.960	1771880066.491
185	500.000	0.039	499.998	0.202	4.829	1771880066.742
186	500.000	-0.032	500.001	0.016	6.149	1771880066.975
187	500.000	0.011	500.004	0.123	5.684	1771880067.237
188	500.000	0.012	500.003	0.020	6.139	1771880067.472
189	500.000	-0.023	500.000	0.162	4.444	1771880067.722
190	500.000	0.022	500.001	0.018	3.885	1771880067.979
191	500.000	0.021	500.002	0.110	5.010	1771880068.259
192	500.000	0.029	500.000	0.079	2.231	1771880068.490
193	500.000	-0.009	500.000	0.129	4.463	1771880068.722
194	500.000	-0.000	500.002	0.050	1.438	1771880068.985
195	500.000	0.021	500.005	0.156	4.287	1771880069.221
196	500.000	-0.113	500.000	0.021	4.019	1771880069.482
197	500.000	-0.043	499.998	0.152	4.431	1771880069.721
198	500.000	-0.015	500.000	0.041	3.653	1771880070.001
199	500.000	0.035	500.000	0.210	4.453	1771880070.251
200	500.000	-0.084	500.000	0.070	2.794	1771880070.481
201	500.000	0.001	500.004	0.193	4.744	1771880070.731
202	500.000	0.009	500.002	0.045	0.368	1771880070.955
203	500.000	0.003	500.000	0.174	4.476	1771880071.203
204	500.000	-0.041	499.999	0.117	4.835	1771880071.446
205	500.000	-0.021	500.001	0.166	4.601	1771880071.660
206	500.000	-0.074	499.998	0.050	0.460	1771880071.858
207	500.000	-0.004	500.000	0.181	4.418	1771880072.140
208	500.000	-0.025	499.997	0.100	4.323	1771880072.354
209	500.000	-0.038	499.997	0.117	3.876	1771880072.558
210	500.000	0.023	500.002	0.112	4.854	1771880072.832
211	500.000	-0.025	500.000	0.029	4.416	1771880073.068
212	500.000	0.028	500.001	0.238	4.274	1771880073.326
213	500.000	-0.051	500.000	0.202	5.224	1771880073.589
214	500.000	-0.002	499.999	0.115	3.862	1771880073.884
215	500.000	0.015	500.001	0.143	4.530	1771880074.114
216	500.000	-0.000	499.998	0.111	3.915	1771880074.373
217	500.000	0.054	499.999	0.154	5.268	1771880074.628
218	500.000	0.011	499.999	0.129	3.241	1771880074.888
219	500.000	0.017	499.999	0.097	4.738	1771880075.151
220	500.000	0.015	499.999	0.041	4.029	1771880075.392
221	500.000	-0.002	499.998	0.126	4.792	1771880075.651
222	500.000	0.081	500.000	0.042	1.699	1771880075.893
223	500.000	-0.004	499.996	0.156	4.899	1771880076.140
224	500.000	-0.062	500.001	0.093	3.463	1771880076.362
225	500.000	-0.044	500.001	0.125	5.068	1771880076.633
226	500.000	0.013	499.999	0.047	3.597	1771880076.891
227	500.000	0.035	499.998	0.108	4.920	1771880077.134
228	500.000	0.050	499.998	0.048	6.068	1771880077.372
229	500.000	0.024	500.001	0.023	0.125	1771880077.599
230	500.000	-0.028	500.003	0.054	5.919	1771880077.885
231	500.000	-0.017	499.998	0.106	4.297	1771880078.150
232	500.000	-0.015	500.001	0.069	4.211	1771880078.395
233	500.000	0.012	500.003	0.182	4.367	1771880078.626
234	500.000	-0.028	499.998	0.020	1.169	1771880078.893
235	500.000	0.021	500.001	0.170	4.178	1771880079.154
236	500.000	0.032	499.999	0.077	3.685	1771880079.412
237	500.000	0.020	500.000	0.095	4.646	1771880079.637
238	500.000	-0.010	500.000	0.029	2.841	1771880079.870
239	500.000	0.080	500.000	0.119	4.679	1771880080.152
240	500.000	0.020	499.997	0.057	1.223	1771880080.388
241	500.000	-0.009	499.999	0.106	4.604	1771880080.666
242	500.000	0.045	500.001	0.059	4.623	1771880080.892
243	500.000	0.013	500.002	0.145	4.792	1771880081.136
244	500.000	-0.010	500.001	0.043	4.769	1771880081.392
245	500.000	0.011	500.004	0.165	4.476	1771880081.617
246	500.000	-0.028	500.002	0.068	4.979	1771880081.880
247	500.000	-0.024	499.998	0.104	4.324	1771880082.139
248	500.000	-0.006	500.000	0.027	0.890	1771880082.418
249	500.000	-0.042	500.004	0.147	4.271	1771880082.647
250	500.000	-0.028	500.000	0.056	5.905	1771880082.915
251	500.000	-0.003	500.002	0.146	3.756	1771880083.154
252	500.000	0.055	500.001	0.043	3.138	1771880083.403
253	500.000	-0.023	500.001	0.176	4.158	1771880083.661
254	500.000	-0.019	500.000	0.044	0.637	1771880083.892
255	500.000	-0.002	500.001	0.161	4.366	1771880084.147
256	500.000	0.042	499.999	0.021	3.124	1771880084.388
257	500.000	0.026	499.999	0.209	3.705	1771880084.649
258	500.000	-0.036	500.000	0.043	2.802	1771880084.887
259	500.000	-0.009	499.999	0.108	4.084	1771880085.151
260	500.000	0.023	499.999	0.122	4.885	1771880085.389
261	500.000	-0.030	500.001	0.177	4.276	1771880085.619
262	500.000	0.032	500.000	0.066	3.295	1771880085.817
263	500.000	-0.011	499.998	0.057	6.021	1771880086.091
264	500.000	0.009	499.999	0.022	3.580	1771880086.332
265	500.000	0.030	499.998	0.154	4.719	1771880086.593
266	500.000	-0.027	500.001	0.110	3.631	1771880086.823
267	500.000	-0.024	499.999	0.075	3.546	1771880087.083
268	500.000	-0.012	499.999	0.046	4.336	1771880087.336
269	500.000	0.007	499.998	0.204	4.174	1771880087.606
270	500.000	0.001	499.999	0.081	5.540	1771880087.823
271	500.000	-0.029	500.000	0.078	4.436	1771880088.084
272	500.000	0.043	500.000	0.044	5.787	1771880088.334
273	500.000	0.026	500.001	0.129	4.175	1771880088.576
274	500.000	-0.005	500.000	0.016	1.757	1771880088.832
275	500.000	0.067	500.000	0.253	4.042	1771880089.086
276	500.000	0.025	499.999	0.059	3.900	1771880089.318
277	500.000	-0.019	500.000	0.151	4.382	1771880089.600
278	500.000	0.038	500.000	0.100	0.638	1771880089.853
279	500.000	-0.023	499.996	0.215	4.083	1771880090.096
280	500.000	0.019	500.000	0.062	5.747	1771880090.335
281	500.000	-0.012	499.999	0.173	4.310	1771880090.614
282	500.000	0.009	499.999	0.067	4.336	1771880090.869
283	500.000	0.050	499.999	0.139	4.023	1771880091.119
284	500.000	0.008	499.998	0.084	0.535	1771880091.358
285	500.000	0.033	499.999	0.131	4.165	1771880091.641
286	500.000	-0.007	500.000	0.034	5.963	1771880091.861
287	500.000	-0.000	500.000	0.229	3.808	1771880092.104
288	500.000	0.023	500.002	0.133	4.829	1771880092.372
289	500.000	0.023	500.002	0.167	3.992	1771880092.621
290	500.000	0.055	500.000	0.051	4.578	1771880092.867
291	500.000	-0.023	500.002	0.197	4.044	1771880093.132
292	500.000	0.007	500.002	0.040	0.147	1771880093.364
293	500.000	0.028	500.003	0.240	3.835	1771880093.617
294	500.000	0.028	499.999	0.121	0.306	1771880093.846
295	500.000	-0.013	499.999	0.103	4.369	1771880094.123
296	500.000	0.006	499.998	0.137	5.497	1771880094.345
297	500.000	0.057	500.002	0.169	3.466	1771880094.615
298	500.000	0.013	500.000	0.037	5.341	1771880094.854
299	500.000	-0.016	500.001	0.122	4.163	1771880095.128
300	500.000	0.018	499.998	0.029	4.525	1771880095.361
301	500.000	-0.013	499.999	0.095	3.350	1771880095.590
302	500.000	-0.035	500.001	0.121	4.455	1771880095.839
303	500.000	-0.018	500.000	0.138	3.411	1771880096.114
304	500.000	0.028	500.002	0.025	6.050	1771880096.375
305	500.000	-0.024	500.002	0.128	4.014	1771880096.624
306	500.000	-0.002	499.999	0.049	0.818	1771880096.889
307	500.000	0.070	499.998	0.183	3.659	1771880097.130
308	500.000	0.017	500.001	0.050	4.717	1771880097.373
309	500.000	-0.004	499.999	0.145	3.592	1771880097.665
310	500.000	0.014	500.000	0.066	4.911	1771880097.863
311	500.000	-0.012	500.003	0.270	3.811	1771880098.136
312	500.000	-0.026	500.001	0.045	4.549	1771880098.381
313	500.000	-0.000	499.997	0.135	3.346	1771880098.659
314	500.000	-0.084	500.004	0.099	3.146	1771880098.878
315	500.000	0.040	499.996	0.208	3.943	1771880099.133
316	500.000	-0.047	499.999	0.071	4.073	1771880099.383
317	500.000	-0.034	500.000	0.240	3.919	1771880099.605
318	500.000	-0.025	500.002	0.041	5.295	1771880099.877
319	500.000	-0.015	499.998	0.284	3.811	1771880100.098
320	500.000	-0.001	499.997	0.060	4.570	1771880100.397
321	500.000	0.009	500.000	0.211	4.037	1771880100.631
322	500.000	-0.042	499.998	0.099	4.108	1771880100.870
323	500.000	0.017	499.996	0.167	3.848	1771880101.125
324	500.000	0.027	499.998	0.110	4.317	1771880101.373
325	500.000	0.014	500.001	0.178	3.923	1771880101.618
326	500.000	-0.015	499.998	0.065	2.551	1771880101.868
327	500.000	0.032	500.002	0.163	4.113	1771880102.136
328	500.000	0.003	500.000	0.084	4.228	1771880102.401
329	500.000	0.037	500.004	0.122	2.788	1771880102.660
330	500.000	-0.019	499.997	0.033	6.235	1771880102.904
331	500.000	0.011	499.999	0.257	3.923	1771880103.141
332	500.000	0.053	500.001	0.123	1.000	1771880103.388
333	500.000	-0.070	500.001	0.212	3.667	1771880103.665
334	500.000	-0.031	499.999	0.019	5.339	1771880103.927
335	500.000	-0.039	499.999	0.305	3.985	1771880104.125
336	500.000	-0.037	500.002	0.062	6.012	1771880104.388
337	500.000	0.011	499.995	0.172	3.705	1771880104.637
338	500.000	-0.043	500.001	0.031	0.381	1771880104.901
339	500.000	-0.020	500.001	0.181	3.585	1771880105.126
340	500.000	-0.008	499.999	0.059	0.624	1771880105.370
341	500.000	-0.030	499.997	0.179	3.809	1771880105.632
342	500.000	0.029	500.002	0.034	1.693	1771880105.893
343	500.000	-0.018	499.997	0.183	4.054	1771880106.137
344	500.000	0.019	500.001	0.073	3.918	1771880106.371
345	500.000	-0.026	499.999	0.146	3.836	1771880106.632
346	500.000	0.008	500.001	0.105	5.222	1771880106.883
347	500.000	0.035	499.999	0.232	3.922	1771880107.096
348	500.000	0.001	500.001	0.069	3.980	1771880107.363
349	500.000	0.018	500.000	0.093	3.895	1771880107.617
350	500.000	0.023	499.998	0.016	5.033	1771880107.874
351	500.000	-0.041	499.999	0.195	4.068	1771880108.104
352	500.000	-0.002	500.001	0.054	4.960	1771880108.325
353	500.000	0.002	500.000	0.111	3.951	1771880108.593
354	500.000	0.027	500.000	0.019	2.281	1771880108.838
355	500.000	0.010	499.998	0.112	3.815	1771880109.104
356	500.000	-0.016	500.003	0.067	5.194	1771880109.348
357	500.000	-0.020	499.999	0.240	3.835	1771880109.593
358	500.000	0.032	500.002	0.153	4.511	1771880109.852
359	500.000	-0.025	499.999	0.141	3.834	1771880110.091
360	500.000	-0.002	499.999	0.043	5.138	1771880110.338
361	500.000	-0.012	500.000	0.191	3.339	1771880110.595
362	500.000	-0.016	499.998	0.112	5.805	1771880110.852
363	500.000	0.046	500.000	0.194	3.519	1771880111.100
364	500.000	0.016	500.000	0.102	4.296	1771880111.329
365	500.000	0.023	499.998	0.214	3.531	1771880111.576
366	500.000	-0.002	499.998	0.159	3.709	1771880111.814
367	500.000	0.012	500.000	0.110	3.896	1771880112.063
368	500.000	-0.020	499.998	0.060	0.491	1771880112.306
369	500.000	-0.051	500.001	0.109	3.876	1771880112.538
370	500.000	-0.043	500.000	0.022	4.253	1771880112.807
371	500.000	-0.015	500.001	0.152	3.480	1771880113.043
372	500.000	0.009	500.001	0.077	6.138	1771880113.312
373	500.000	0.061	500.001	0.116	3.560	1771880113.558
374	500.000	-0.038	500.002	0.014	3.258	1771880113.794
375	500.000	-0.010	499.998	0.152	3.312	1771880114.050
376	500.000	0.051	499.998	0.025	4.935	1771880114.305
377	500.000	-0.006	500.000	0.140	3.860	1771880114.546
378	500.000	-0.031	499.998	0.048	3.876	1771880114.770
379	500.000	-0.005	499.997	0.070	4.000	1771880114.971
380	500.000	0.055	499.996	0.047	2.954	1771880115.236
381	500.000	-0.038	499.999	0.163	4.274	1771880115.477
382	500.000	0.021	500.000	0.042	3.981	1771880115.747
383	500.000	0.016	500.000	0.127	3.797	1771880115.984
384	500.000	0.009	499.999	0.009	4.376	1771880116.224
385	500.000	-0.026	499.998	0.043	3.266	1771880116.467
386	500.000	0.003	499.995	0.023	5.125	1771880116.751
387	500.000	-0.002	500.000	0.034	3.309	1771880117.013
388	500.000	-0.010	500.001	0.069	4.294	1771880117.240
389	500.000	0.016	500.002	0.152	4.156	1771880117.478
390	500.000	0.032	500.004	0.061	0.950	1771880117.748
391	500.000	0.031	500.003	0.155	3.741	1771880117.981
392	500.000	-0.034	499.997	0.035	5.737	1771880118.230
393	500.000	0.004	500.000	0.082	3.908	1771880118.495
394	500.000	-0.001	500.000	0.068	4.897	1771880118.736
395	500.000	-0.025	500.002	0.203	3.872	1771880118.984
396	500.000	-0.013	500.002	0.058	3.368	1771880119.232
397	500.000	0.008	500.002	0.203	3.796	1771880119.487
398	500.000	-0.003	500.000	0.055	5.447	1771880119.758
399	500.000	0.007	499.997	0.179	3.426	1771880120.013
400	500.000	-0.028	499.997	0.086	4.417	1771880120.261
401	500.000	-0.029	500.002	0.149	3.637	1771880120.510
402	500.000	-0.008	500.001	0.143	4.048	1771880120.723
403	500.000	0.042	499.999	0.132	4.052	1771880120.925
404	500.000	0.016	499.999	0.087	3.446	1771880121.190
405	500.000	-0.015	499.998	0.142	4.075	1771880121.404
406	500.000	0.004	499.998	0.091	3.760	1771880121.611
407	500.000	0.023	500.000	0.141	4.342	1771880121.882
408	500.000	0.056	500.002	0.068	2.819	1771880122.097
409	500.000	0.033	499.997	0.117	4.688	1771880122.300
410	500.000	-0.005	499.998	0.164	3.462	1771880122.575
411	500.000	0.010	499.997	0.132	3.964	1771880122.834
412	500.000	-0.010	500.000	0.184	3.520	1771880123.067
413	500.000	0.054	500.000	0.122	4.080	1771880123.313
414	500.000	0.049	499.999	0.172	3.522	1771880123.538
415	500.000	-0.023	499.997	0.084	3.777	1771880123.826
416	500.000	-0.021	499.999	0.160	3.391	1771880124.053
417	500.000	-0.017	500.001	0.018	1.827	1771880124.314
418	500.000	0.022	499.999	0.059	3.335	1771880124.567
419	500.000	0.024	499.999	0.081	4.791	1771880124.808
420	500.000	0.033	499.998	0.115	4.122	1771880125.040
421	500.000	-0.010	500.004	0.020	2.646	1771880125.262
422	500.000	-0.012	499.999	0.241	3.569	1771880125.537
423	500.000	-0.022	500.001	0.033	5.164	1771880125.768
424	500.000	0.014	500.000	0.173	3.713	1771880125.991
425	500.000	-0.057	500.000	0.115	5.110	1771880126.236
426	500.000	0.033	499.998	0.170	3.284	1771880126.498
427	500.000	0.015	500.004	0.043	5.797	1771880126.776
428	500.000	-0.001	500.001	0.115	4.044	1771880127.007
429	500.000	0.005	499.999	0.010	5.043	1771880127.249
430	500.000	0.059	500.001	0.174	3.504	1771880127.510
431	500.000	0.060	500.002	0.096	5.358	1771880127.751
432	500.000	0.024	500.000	0.114	3.352	1771880128.006
433	500.000	0.049	499.996	0.114	3.864	1771880128.238
434	500.000	0.015	500.000	0.146	3.924	1771880128.493
435	500.000	0.004	500.002	0.061	3.842	1771880128.737
436	500.000	0.036	499.999	0.161	3.468	1771880129.011
437	500.000	-0.011	499.998	0.031	4.932	1771880129.265
438	500.000	-0.016	500.000	0.249	3.575	1771880129.484
439	500.000	0.016	500.003	0.059	4.751	1771880129.760
440	500.000	0.003	500.003	0.082	3.130	1771880130.020
441	500.000	-0.012	500.000	0.047	4.965	1771880130.252
442	500.000	0.006	500.005	0.126	3.172	1771880130.502
443	500.000	0.024	499.999	0.106	3.910	1771880130.751
444	500.000	-0.034	500.000	0.166	3.320	1771880131.006
445	500.000	0.035	500.001	0.056	4.508	1771880131.244
446	500.000	0.022	500.002	0.139	3.105	1771880131.484
447	500.000	0.020	500.002	0.157	4.752	1771880131.725
448	500.000	-0.048	500.000	0.121	2.891	1771880132.012
449	500.000	-0.007	500.002	0.105	6.240	1771880132.241
450	500.000	0.020	500.001	0.157	3.247	1771880132.511
451	500.000	-0.004	499.999	0.091	3.689	1771880132.765
452	500.000	0.038	500.001	0.170	3.387	1771880132.996
453	500.000	0.035	500.002	0.061	3.790	1771880133.250
454	500.000	-0.002	500.000	0.152	2.924	1771880133.477
455	500.000	-0.021	500.003	0.145	4.284	1771880133.753
456	500.000	-0.053	500.000	0.230	3.401	1771880133.979
457	500.000	-0.010	499.999	0.137	4.232	1771880134.258
458	500.000	-0.013	500.001	0.210	3.420	1771880134.510
459	500.000	-0.008	499.996	0.052	3.701	1771880134.758
460	500.000	-0.097	500.000	0.132	3.789	1771880134.990
461	500.000	0.024	500.000	0.010	2.637	1771880135.270
462	500.000	-0.050	500.001	0.166	3.579	1771880135.522
463	500.000	-0.048	500.000	0.198	4.125	1771880135.750
464	500.000	0.033	500.002	0.121	2.888	1771880136.001
465	500.000	0.009	500.003	0.114	4.739	1771880136.247
466	500.000	-0.000	500.000	0.179	3.308	1771880136.515
467	500.000	0.059	499.998	0.049	3.150	1771880136.743
468	500.000	0.024	500.000	0.172	3.477	1771880137.011
469	500.000	-0.018	499.998	0.054	3.904	1771880137.250
