Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
97	600.000	0.034	600.000	0.155	1.507	1771887847.285
98	600.000	0.025	599.999	0.217	1.194	1771887847.525
99	600.000	-0.001	600.001	0.176	1.099	1771887847.724
100	600.000	0.031	599.999	0.233	1.324	1771887848.018
101	600.000	0.017	599.999	0.199	1.064	1771887848.233
102	600.000	-0.039	599.999	0.181	1.263	1771887848.459
103	600.000	0.011	600.000	0.167	1.122	1771887848.704
104	600.000	-0.015	600.000	0.151	1.120	1771887848.933
105	600.000	0.063	599.996	0.186	1.120	1771887849.141
106	600.000	-0.019	600.001	0.195	1.101	1771887849.405
107	600.000	0.046	599.999	0.168	1.162	1771887849.653
108	600.000	0.022	599.999	0.307	1.101	1771887849.900
109	600.000	0.031	600.000	0.181	0.991	1771887850.145
110	600.000	0.026	599.998	0.144	1.065	1771887850.378
111	600.000	0.004	600.000	0.146	1.317	1771887850.636
112	600.000	-0.065	599.999	0.158	1.326	1771887850.888
113	600.000	-0.035	600.001	0.131	1.472	1771887851.175
114	600.000	-0.039	600.000	0.178	1.677	1771887851.408
115	600.000	0.014	599.999	0.198	1.515	1771887851.660
116	600.000	-0.037	599.999	0.218	1.161	1771887851.909
117	600.000	0.029	599.999	0.153	1.227	1771887852.125
118	600.000	-0.033	599.997	0.184	1.376	1771887852.407
119	600.000	0.018	600.001	0.146	1.315	1771887852.642
120	600.000	-0.017	600.000	0.143	1.293	1771887852.921
121	600.000	-0.006	600.000	0.164	1.205	1771887853.164
122	600.000	0.032	600.001	0.151	2.448	1771887853.398
123	600.000	0.007	600.003	0.155	1.707	1771887853.665
124	600.000	0.011	600.002	0.144	1.347	1771887853.904
125	600.000	0.002	599.999	0.195	1.036	1771887854.146
126	600.000	-0.067	599.999	0.221	1.275	1771887854.382
127	600.000	0.015	600.001	0.161	0.969	1771887854.661
128	600.000	-0.023	600.001	0.169	1.175	1771887854.891
129	600.000	-0.030	600.002	0.196	1.077	1771887855.143
130	600.000	-0.049	600.004	0.144	1.486	1771887855.405
131	600.000	0.001	600.000	0.167	1.570	1771887855.640
132	600.000	0.019	600.001	0.196	0.884	1771887855.894
133	600.000	0.009	599.997	0.149	1.417	1771887856.129
134	600.000	-0.011	599.998	0.187	0.944	1771887856.401
135	600.000	-0.045	599.999	0.216	1.379	1771887856.635
136	600.000	-0.033	600.000	0.183	1.252	1771887856.913
137	600.000	0.019	600.000	0.117	1.104	1771887857.138
138	600.000	0.048	600.000	0.247	1.025	1771887857.397
139	600.000	0.046	599.998	0.189	1.510	1771887857.633
140	600.000	0.021	599.996	0.171	1.645	1771887857.904
141	600.000	0.012	600.000	0.152	1.347	1771887858.154
142	600.000	0.034	599.998	0.221	0.995	1771887858.378
143	600.000	0.011	599.995	0.258	0.934	1771887858.647
144	600.000	-0.002	600.001	0.235	0.991	1771887858.892
145	600.000	-0.012	600.000	0.182	1.471	1771887859.168
146	600.000	-0.008	600.000	0.271	1.028	1771887859.399
147	600.000	-0.006	599.998	0.215	1.361	1771887859.641
148	600.000	-0.002	600.002	0.206	1.027	1771887859.911
149	600.000	-0.045	599.997	0.132	1.131	1771887860.144
150	600.000	0.055	599.999	0.136	1.683	1771887860.401
151	600.000	0.007	599.999	0.215	1.219	1771887860.641
152	600.000	0.035	599.999	0.132	1.266	1771887860.912
153	600.000	0.030	599.996	0.185	1.212	1771887861.177
154	600.000	-0.010	599.999	0.164	1.134	1771887861.473
155	600.000	-0.002	599.999	0.179	1.197	1771887861.689
156	600.000	0.009	599.996	0.172	1.336	1771887861.956
157	600.000	-0.024	600.000	0.194	1.776	1771887862.213
158	600.000	-0.006	599.999	0.128	1.598	1771887862.463
159	600.000	-0.029	600.002	0.147	0.826	1771887862.687
160	600.000	-0.031	600.002	0.282	0.993	1771887862.927
161	600.000	-0.007	599.997	0.176	1.242	1771887863.198
162	600.000	0.001	600.003	0.229	0.955	1771887863.455
163	600.000	-0.009	600.000	0.221	0.861	1771887863.731
164	600.000	-0.009	599.998	0.173	1.332	1771887863.953
165	600.000	-0.019	600.002	0.224	1.224	1771887864.235
166	600.000	-0.035	599.999	0.166	1.241	1771887864.488
167	600.000	-0.033	600.002	0.145	1.358	1771887864.735
168	600.000	0.011	600.002	0.225	1.029	1771887864.975
169	600.000	-0.002	600.002	0.128	1.376	1771887865.215
170	600.000	-0.023	599.999	0.211	0.947	1771887865.491
171	600.000	-0.001	600.002	0.250	0.978	1771887865.724
172	600.000	-0.009	599.997	0.169	1.170	1771887865.980
173	600.000	-0.023	600.002	0.213	1.227	1771887866.233
174	600.000	-0.008	599.999	0.171	1.294	1771887866.473
175	600.000	-0.022	599.998	0.147	1.212	1771887866.731
176	600.000	-0.019	600.000	0.211	1.005	1771887866.956
177	600.000	0.018	599.999	0.287	0.983	1771887867.246
178	600.000	0.006	600.001	0.176	1.151	1771887867.466
179	600.000	0.032	600.003	0.145	1.034	1771887867.728
180	600.000	0.019	600.001	0.149	1.173	1771887867.986
181	600.000	-0.025	600.001	0.179	0.966	1771887868.215
182	600.000	0.031	599.999	0.216	1.422	1771887868.462
183	600.000	0.049	600.000	0.211	0.934	1771887868.717
184	600.000	-0.035	599.999	0.104	1.184	1771887868.983
185	600.000	0.059	600.000	0.187	0.914	1771887869.209
186	600.000	0.015	600.003	0.246	0.872	1771887869.469
187	600.000	0.021	599.999	0.159	0.716	1771887869.713
188	600.000	-0.034	600.003	0.160	0.870	1771887869.959
189	600.000	-0.011	599.999	0.172	0.686	1771887870.209
190	600.000	0.008	600.000	0.268	1.084	1771887870.465
191	600.000	0.003	600.002	0.164	0.998	1771887870.739
192	600.000	-0.012	600.000	0.210	0.881	1771887871.003
193	600.000	-0.027	600.000	0.096	1.643	1771887871.254
194	600.000	-0.022	599.999	0.144	1.111	1771887871.486
195	600.000	-0.036	600.001	0.125	1.112	1771887871.759
196	600.000	0.029	600.000	0.199	1.339	1771887871.990
197	600.000	-0.011	600.000	0.110	0.861	1771887872.274
198	600.000	0.022	600.003	0.139	1.329	1771887872.510
199	600.000	-0.025	600.002	0.202	0.963	1771887872.771
200	600.000	-0.025	600.002	0.217	0.952	1771887873.000
201	600.000	0.002	599.999	0.206	0.941	1771887873.236
202	600.000	0.044	600.000	0.181	0.977	1771887873.509
203	600.000	-0.088	600.000	0.132	1.033	1771887873.740
204	600.000	0.030	599.999	0.188	1.316	1771887874.011
205	600.000	-0.014	600.000	0.191	0.727	1771887874.257
206	600.000	0.002	600.001	0.232	0.860	1771887874.515
207	600.000	0.064	600.001	0.207	0.861	1771887874.759
208	600.000	0.003	600.001	0.266	1.015	1771887874.983
209	600.000	-0.041	599.999	0.182	0.959	1771887875.257
210	600.000	-0.001	599.999	0.230	1.230	1771887875.508
211	600.000	-0.029	599.997	0.188	1.211	1771887875.754
212	600.000	-0.064	600.002	0.231	0.838	1771887875.989
213	600.000	-0.029	599.998	0.145	1.405	1771887876.271
214	600.000	-0.003	600.001	0.169	1.072	1771887876.534
215	600.000	-0.004	599.998	0.164	1.065	1771887876.807
216	600.000	0.040	599.999	0.190	1.066	1771887877.033
217	600.000	-0.007	600.000	0.191	0.690	1771887877.258
218	600.000	0.050	600.000	0.218	1.213	1771887877.463
219	600.000	-0.001	600.000	0.173	0.991	1771887877.732
220	600.000	0.038	600.001	0.310	1.166	1771887877.954
221	600.000	-0.013	600.001	0.140	0.883	1771887878.233
222	600.000	0.002	600.000	0.167	1.020	1771887878.478
223	600.000	0.031	600.001	0.194	1.212	1771887878.733
224	600.000	0.009	600.002	0.213	1.483	1771887878.984
225	600.000	0.040	599.999	0.174	0.760	1771887879.221
226	600.000	0.056	600.000	0.127	1.037	1771887879.473
227	600.000	0.027	600.004	0.210	0.977	1771887879.728
228	600.000	0.021	599.999	0.234	1.093	1771887879.981
229	600.000	-0.012	599.998	0.138	1.534	1771887880.240
230	600.000	0.012	600.004	0.223	1.066	1771887880.482
231	600.000	-0.027	599.999	0.111	1.201	1771887880.735
232	600.000	0.004	599.998	0.120	0.854	1771887880.951
233	600.000	0.020	600.001	0.214	0.820	1771887881.232
234	600.000	0.055	599.999	0.163	1.173	1771887881.507
235	600.000	0.009	600.002	0.210	0.947	1771887881.733
236	600.000	0.015	600.000	0.210	1.177	1771887881.959
237	600.000	-0.027	600.001	0.182	1.184	1771887882.231
238	600.000	-0.011	599.999	0.222	0.856	1771887882.477
239	600.000	-0.007	599.999	0.140	1.108	1771887882.704
240	600.000	0.027	599.998	0.144	1.334	1771887882.981
241	600.000	-0.027	600.002	0.149	1.383	1771887883.209
242	600.000	-0.037	599.999	0.228	1.148	1771887883.463
243	600.000	-0.001	600.001	0.168	0.697	1771887883.727
244	600.000	0.034	599.994	0.147	0.914	1771887883.970
245	600.000	-0.034	600.000	0.119	0.986	1771887884.231
246	600.000	-0.027	600.001	0.189	0.981	1771887884.458
247	600.000	0.007	600.001	0.223	1.097	1771887884.731
248	600.000	0.035	600.000	0.175	1.444	1771887884.962
249	600.000	-0.071	600.000	0.197	1.004	1771887885.226
250	600.000	0.004	600.000	0.183	1.146	1771887885.456
251	600.000	0.012	599.997	0.073	1.764	1771887885.686
252	600.000	-0.030	599.999	0.131	1.216	1771887885.946
253	600.000	0.068	600.000	0.203	1.127	1771887886.165
254	600.000	-0.010	599.999	0.158	0.862	1771887886.392
255	600.000	-0.003	599.999	0.179	1.147	1771887886.673
256	600.000	-0.004	599.999	0.224	0.885	1771887886.886
257	600.000	0.025	599.997	0.216	1.051	1771887887.157
258	600.000	0.058	600.001	0.176	1.506	1771887887.392
259	600.000	-0.002	600.003	0.199	1.235	1771887887.652
260	600.000	0.016	600.001	0.154	1.292	1771887887.907
261	600.000	-0.002	600.001	0.151	1.589	1771887888.155
262	600.000	0.058	600.003	0.113	1.234	1771887888.406
263	600.000	-0.004	600.001	0.166	0.847	1771887888.657
264	600.000	0.052	600.002	0.146	1.213	1771887888.907
265	600.000	-0.030	600.002	0.130	1.354	1771887889.136
266	600.000	0.023	600.000	0.242	0.963	1771887889.387
267	600.000	-0.055	600.002	0.172	1.011	1771887889.661
268	600.000	0.011	599.998	0.136	1.203	1771887889.910
269	600.000	0.006	600.001	0.247	0.954	1771887890.147
270	600.000	-0.001	600.000	0.174	1.077	1771887890.373
271	600.000	-0.023	599.998	0.183	1.219	1771887890.650
272	600.000	0.022	599.997	0.190	1.137	1771887890.894
273	600.000	-0.004	600.000	0.227	0.966	1771887891.152
274	600.000	0.002	599.999	0.198	0.804	1771887891.396
275	600.000	-0.033	599.998	0.132	1.814	1771887891.651
276	600.000	0.066	599.999	0.129	1.515	1771887891.902
277	600.000	-0.106	599.996	0.228	0.577	1771887892.138
278	600.000	-0.005	600.000	0.108	0.486	1771887892.397
279	600.000	0.013	599.998	0.200	1.465	1771887892.627
280	600.000	-0.000	600.003	0.200	1.196	1771887892.886
281	600.000	-0.004	600.002	0.217	1.173	1771887893.147
282	600.000	-0.025	600.001	0.219	1.056	1771887893.393
283	600.000	-0.006	600.003	0.201	0.739	1771887893.640
284	600.000	-0.029	599.999	0.112	1.306	1771887893.906
285	600.000	-0.023	599.999	0.223	0.967	1771887894.184
286	600.000	0.058	600.002	0.035	1.702	1771887894.388
287	600.000	-0.021	600.001	0.163	1.160	1771887894.665
288	600.000	-0.018	600.000	0.199	1.228	1771887894.916
289	600.000	-0.002	600.004	0.165	1.448	1771887895.168
290	600.000	0.000	600.000	0.132	1.091	1771887895.425
291	600.000	-0.011	600.001	0.211	0.980	1771887895.674
292	600.000	-0.024	599.997	0.210	1.134	1771887895.934
293	600.000	-0.018	599.998	0.193	1.038	1771887896.171
294	600.000	-0.087	600.000	0.166	0.736	1771887896.395
295	600.000	0.018	599.998	0.209	1.456	1771887896.647
296	600.000	-0.006	599.999	0.259	0.917	1771887896.871
297	600.000	0.044	600.000	0.191	1.271	1771887897.141
298	600.000	0.042	599.998	0.184	1.528	1771887897.374
299	600.000	0.048	599.999	0.163	1.024	1771887897.652
300	600.000	-0.006	599.999	0.203	0.779	1771887897.870
301	600.000	-0.026	600.001	0.208	1.412	1771887898.136
302	600.000	0.020	600.002	0.165	1.107	1771887898.382
303	600.000	-0.019	599.998	0.170	0.696	1771887898.625
304	600.000	0.012	600.000	0.108	1.405	1771887898.881
305	600.000	0.022	599.999	0.191	0.926	1771887899.152
306	600.000	0.009	600.004	0.231	1.430	1771887899.396
307	600.000	-0.025	600.002	0.177	1.299	1771887899.647
308	600.000	0.021	599.997	0.136	1.194	1771887899.891
309	600.000	-0.028	600.001	0.287	0.831	1771887900.129
310	600.000	0.008	600.000	0.222	1.147	1771887900.391
311	600.000	0.016	599.999	0.211	0.828	1771887900.636
312	600.000	0.018	599.998	0.112	0.963	1771887900.867
313	600.000	-0.014	600.002	0.214	1.189	1771887901.131
314	600.000	-0.004	600.001	0.229	0.852	1771887901.381
315	600.000	-0.016	599.999	0.173	1.336	1771887901.637
316	600.000	0.030	599.996	0.105	0.876	1771887901.890
317	600.000	-0.030	600.001	0.211	1.003	1771887902.131
318	600.000	0.005	599.999	0.177	0.981	1771887902.376
319	600.000	0.009	600.000	0.266	0.836	1771887902.617
320	600.000	0.016	600.002	0.158	0.963	1771887902.872
321	600.000	-0.053	599.999	0.210	0.981	1771887903.118
322	600.000	-0.005	600.000	0.195	0.867	1771887903.376
323	600.000	0.018	599.998	0.179	1.177	1771887903.638
324	600.000	0.010	599.999	0.208	0.936	1771887903.882
325	600.000	0.020	600.000	0.190	1.034	1771887904.139
326	600.000	-0.011	599.997	0.189	0.964	1771887904.378
327	600.000	-0.042	599.999	0.226	1.027	1771887904.632
328	600.000	-0.011	599.996	0.194	0.900	1771887904.867
329	600.000	-0.039	600.000	0.195	0.979	1771887905.129
330	600.000	-0.022	600.002	0.117	1.151	1771887905.379
331	600.000	-0.042	599.999	0.154	1.082	1771887905.653
332	600.000	-0.010	599.999	0.202	0.876	1771887905.913
333	600.000	0.036	599.999	0.197	1.523	1771887906.174
334	600.000	0.014	600.000	0.110	0.679	1771887906.405
335	600.000	0.041	600.002	0.132	0.679	1771887906.675
336	600.000	-0.005	599.998	0.122	1.285	1771887906.926
337	600.000	-0.023	599.999	0.168	1.000	1771887907.201
338	600.000	-0.029	600.001	0.187	0.955	1771887907.426
339	600.000	0.052	599.999	0.251	1.010	1771887907.658
340	600.000	-0.018	600.002	0.236	0.872	1771887907.931
341	600.000	-0.013	599.997	0.160	1.087	1771887908.165
342	600.000	0.015	599.999	0.208	1.047	1771887908.439
343	600.000	0.001	600.001	0.169	1.808	1771887908.668
344	600.000	-0.009	599.997	0.205	1.059	1771887908.917
345	600.000	-0.018	600.002	0.093	1.111	1771887909.178
346	600.000	-0.005	600.000	0.192	0.950	1771887909.417
347	600.000	0.031	600.003	0.165	1.295	1771887909.679
348	600.000	-0.031	599.997	0.146	1.267	1771887909.905
349	600.000	-0.006	599.999	0.130	0.736	1771887910.117
350	600.000	-0.013	599.999	0.194	1.081	1771887910.402
351	600.000	0.009	600.000	0.188	1.275	1771887910.625
352	600.000	-0.036	599.999	0.157	0.602	1771887910.895
353	600.000	0.003	600.000	0.177	0.682	1771887911.103
354	600.000	-0.008	599.999	0.200	0.817	1771887911.357
355	600.000	0.041	599.998	0.188	1.100	1771887911.600
356	600.000	0.016	600.000	0.231	1.459	1771887911.831
357	600.000	-0.038	599.999	0.125	1.043	1771887912.111
358	600.000	0.008	599.996	0.189	1.093	1771887912.334
359	600.000	0.037	600.000	0.263	1.122	1771887912.612
360	600.000	0.066	600.000	0.182	0.908	1771887912.832
361	600.000	0.092	599.998	0.186	1.151	1771887913.100
362	600.000	-0.030	599.995	0.136	1.256	1771887913.359
363	600.000	-0.024	599.999	0.192	0.951	1771887913.596
364	600.000	0.034	600.001	0.220	1.019	1771887913.855
365	600.000	0.027	599.998	0.089	1.107	1771887914.105
366	600.000	-0.040	600.001	0.170	1.215	1771887914.337
367	600.000	-0.032	600.000	0.131	0.888	1771887914.591
368	600.000	0.069	600.000	0.251	0.837	1771887914.862
369	600.000	-0.000	599.999	0.226	1.174	1771887915.099
370	600.000	-0.029	600.000	0.205	1.172	1771887915.354
371	600.000	-0.036	600.000	0.159	1.263	1771887915.589
372	600.000	0.010	599.998	0.101	1.015	1771887915.836
373	600.000	0.036	599.997	0.192	0.893	1771887916.099
374	600.000	0.053	599.998	0.168	0.681	1771887916.343
375	600.000	-0.033	600.003	0.142	0.820	1771887916.621
376	600.000	0.005	600.001	0.131	0.452	1771887916.832
377	600.000	0.012	600.001	0.090	1.230	1771887917.094
378	600.000	0.017	599.999	0.163	0.803	1771887917.363
379	600.000	-0.045	599.997	0.207	0.901	1771887917.630
380	600.000	-0.020	600.000	0.225	1.084	1771887917.890
381	600.000	-0.031	600.000	0.120	1.168	1771887918.100
382	600.000	0.014	599.996	0.164	1.205	1771887918.321
383	600.000	-0.047	600.000	0.194	0.771	1771887918.577
384	600.000	0.018	599.998	0.129	1.277	1771887918.831
385	600.000	-0.039	599.998	0.164	1.617	1771887919.092
386	600.000	-0.053	600.003	0.160	0.527	1771887919.313
387	600.000	0.022	599.999	0.225	0.897	1771887919.597
388	600.000	0.015	599.998	0.212	1.018	1771887919.817
389	600.000	0.019	599.999	0.157	0.631	1771887920.074
390	600.000	0.040	600.000	0.127	1.192	1771887920.327
391	600.000	-0.040	600.000	0.083	1.482	1771887920.597
392	600.000	-0.015	600.001	0.118	0.868	1771887920.849
393	600.000	-0.009	600.000	0.153	0.716	1771887921.115
394	600.000	0.044	600.002	0.191	0.908	1771887921.363
395	600.000	0.010	600.002	0.212	1.084	1771887921.630
396	600.000	0.029	600.002	0.179	0.969	1771887921.880
397	600.000	0.072	600.001	0.195	1.012	1771887922.158
398	600.000	-0.000	600.000	0.197	1.155	1771887922.398
399	600.000	-0.026	599.995	0.130	1.257	1771887922.646
400	600.000	0.021	600.006	0.222	0.873	1771887922.898
401	600.000	-0.034	599.997	0.127	1.033	1771887923.143
402	600.000	0.045	600.004	0.113	1.211	1771887923.390
403	600.000	-0.017	599.999	0.134	1.257	1771887923.646
404	600.000	0.001	599.998	0.181	0.898	1771887923.920
405	600.000	-0.044	600.001	0.213	1.127	1771887924.156
406	600.000	0.003	600.001	0.223	1.254	1771887924.396
407	600.000	-0.045	600.002	0.181	0.961	1771887924.644
408	600.000	0.058	599.999	0.092	0.791	1771887924.887
409	600.000	-0.035	599.996	0.193	1.388	1771887925.168
410	600.000	0.011	600.001	0.151	1.070	1771887925.393
411	600.000	-0.032	600.001	0.160	0.956	1771887925.652
412	600.000	-0.028	600.004	0.233	0.856	1771887925.889
413	600.000	0.002	600.001	0.194	0.680	1771887926.165
414	600.000	0.091	600.000	0.125	0.637	1771887926.396
415	600.000	0.040	600.000	0.271	0.811	1771887926.625
416	600.000	0.048	599.998	0.130	0.782	1771887926.904
417	600.000	0.016	599.997	0.233	1.175	1771887927.130
418	600.000	0.032	599.997	0.144	1.189	1771887927.394
419	600.000	0.037	599.998	0.169	0.710	1771887927.630
420	600.000	0.023	600.002	0.210	1.055	1771887927.911
421	600.000	-0.027	599.999	0.208	0.958	1771887928.162
422	600.000	-0.011	600.002	0.194	0.825	1771887928.368
423	600.000	-0.014	599.999	0.168	1.394	1771887928.629
424	600.000	0.064	600.000	0.272	1.119	1771887928.848
425	600.000	-0.021	600.001	0.260	0.766	1771887929.054
426	600.000	-0.007	599.999	0.180	0.995	1771887929.294
427	600.000	0.004	599.999	0.188	1.116	1771887929.545
428	600.000	-0.045	599.999	0.146	1.045	1771887929.785
429	600.000	-0.033	600.001	0.219	0.940	1771887930.054
430	600.000	0.034	600.000	0.207	1.019	1771887930.326
431	600.000	-0.033	599.999	0.221	1.178	1771887930.569
432	600.000	-0.043	599.999	0.198	1.151	1771887930.799
433	600.000	-0.005	599.999	0.150	0.950	1771887931.076
434	600.000	0.005	600.000	0.173	1.094	1771887931.326
435	600.000	0.044	599.999	0.210	1.044	1771887931.574
436	600.000	-0.021	600.005	0.291	0.687	1771887931.805
437	600.000	-0.053	599.999	0.204	1.276	1771887932.065
438	600.000	0.012	600.002	0.221	0.908	1771887932.333
439	600.000	0.060	599.998	0.168	0.783	1771887932.575
440	600.000	0.070	600.000	0.216	0.973	1771887932.817
441	600.000	-0.025	600.000	0.175	1.186	1771887933.076
442	600.000	-0.034	600.000	0.223	1.020	1771887933.333
443	600.000	0.041	600.003	0.222	0.755	1771887933.547
444	600.000	-0.007	600.000	0.188	1.053	1771887933.819
445	600.000	0.074	600.000	0.209	0.767	1771887934.066
446	600.000	-0.011	600.002	0.256	0.743	1771887934.337
447	600.000	0.024	599.997	0.178	0.952	1771887934.599
448	600.000	0.037	599.997	0.223	1.439	1771887934.811
449	600.000	0.015	599.999	0.154	0.907	1771887935.070
450	600.000	-0.014	600.000	0.201	0.556	1771887935.317
451	600.000	0.006	600.000	0.235	1.036	1771887935.577
452	600.000	-0.068	599.997	0.067	1.299	1771887935.811
453	600.000	0.009	599.999	0.222	0.614	1771887936.094
454	600.000	0.016	599.997	0.289	0.858	1771887936.327
455	600.000	-0.050	600.000	0.214	1.037	1771887936.558
456	600.000	0.042	600.000	0.156	1.291	1771887936.799
457	600.000	0.030	600.000	0.286	1.109	1771887937.048
458	600.000	0.022	600.005	0.246	0.731	1771887937.325
459	600.000	-0.023	599.998	0.178	0.972	1771887937.583
460	600.000	0.039	599.997	0.162	0.932	1771887937.830
461	600.000	-0.010	600.001	0.236	1.115	1771887938.080
462	600.000	-0.045	600.003	0.188	0.902	1771887938.317
463	600.000	0.011	600.000	0.265	0.957	1771887938.565
464	600.000	-0.016	600.000	0.201	0.822	1771887938.801
465	600.000	-0.015	600.002	0.144	1.132	1771887939.085
466	600.000	0.045	600.000	0.114	0.657	1771887939.306
467	600.000	0.016	599.999	0.213	0.865	1771887939.577
468	600.000	-0.028	600.000	0.175	0.968	1771887939.831
469	600.000	0.011	600.000	0.170	0.839	1771887940.077
