Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
53	400.000	-0.058	399.999	0.119	4.276	1772228217.431
54	400.000	-0.042	400.001	0.086	4.210	1772228217.716
55	400.000	0.001	400.002	0.117	4.401	1772228217.980
56	400.000	-0.007	399.999	0.043	4.658	1772228218.217
57	400.000	-0.017	400.001	0.095	4.154	1772228218.483
58	400.000	-0.001	399.998	0.098	4.089	1772228218.727
59	400.000	0.032	400.001	0.126	4.661	1772228218.984
60	400.000	-0.004	400.000	0.042	1.009	1772228219.221
61	400.000	-0.031	399.998	0.066	4.964	1772228219.498
62	400.000	0.005	400.000	0.126	4.580	1772228219.791
63	400.000	0.031	399.998	0.071	4.651	1772228220.022
64	400.000	0.051	399.997	0.140	4.411	1772228220.280
65	400.000	-0.030	400.003	0.120	3.989	1772228220.546
66	400.000	0.020	399.999	0.069	4.878	1772228220.789
67	400.000	0.015	400.001	0.072	4.335	1772228221.019
68	400.000	0.017	400.000	0.062	4.005	1772228221.329
69	400.000	-0.005	400.001	0.081	4.677	1772228221.623
70	400.000	-0.002	399.999	0.069	5.578	1772228221.890
71	400.000	0.018	400.001	0.058	4.665	1772228222.138
72	400.000	0.047	399.998	0.061	5.901	1772228222.380
73	400.000	-0.038	400.001	0.101	4.533	1772228222.602
74	400.000	-0.041	400.004	0.135	4.513	1772228222.863
75	400.000	-0.012	400.001	0.130	3.822	1772228223.110
76	400.000	0.027	400.001	0.112	3.813	1772228223.380
77	400.000	0.017	399.999	0.133	4.227	1772228223.659
78	400.000	0.040	399.999	0.072	4.079	1772228223.924
79	400.000	0.007	400.001	0.171	3.945	1772228224.148
80	400.000	-0.011	399.999	0.098	3.687	1772228224.442
81	400.000	0.006	400.000	0.104	3.608	1772228224.779
82	400.000	-0.004	400.002	0.073	4.494	1772228225.055
83	400.000	0.010	400.000	0.083	4.049	1772228225.313
84	400.000	0.011	400.002	0.057	5.075	1772228225.546
85	400.000	0.027	400.000	0.092	4.385	1772228225.805
86	400.000	0.010	400.000	0.098	4.977	1772228226.047
87	400.000	-0.051	399.997	0.133	4.047	1772228226.321
88	400.000	0.015	399.995	0.196	3.990	1772228226.553
89	400.000	0.014	400.000	0.085	3.900	1772228226.798
90	400.000	0.003	399.996	0.132	4.453	1772228227.051
91	400.000	0.016	399.999	0.078	5.160	1772228227.307
92	400.000	0.015	400.001	0.053	3.740	1772228227.581
93	400.000	-0.002	400.001	0.117	4.208	1772228227.871
94	400.000	0.017	400.003	0.131	4.274	1772228228.109
95	400.000	-0.015	400.000	0.062	5.145	1772228228.362
96	400.000	-0.018	399.999	0.152	4.087	1772228228.638
97	400.000	0.032	400.004	0.065	2.831	1772228228.877
98	400.000	-0.001	400.001	0.047	3.796	1772228229.121
99	400.000	0.013	399.999	0.134	3.790	1772228229.368
100	400.000	0.021	400.002	0.039	4.367	1772228229.613
101	400.000	0.007	399.999	0.080	3.259	1772228229.870
102	400.000	0.020	399.997	0.121	4.644	1772228230.109
103	400.000	-0.038	400.001	0.109	4.661	1772228230.386
104	400.000	0.021	400.001	0.047	2.902	1772228230.610
105	400.000	0.012	400.002	0.208	4.027	1772228230.874
106	400.000	-0.010	399.999	0.103	3.839	1772228231.106
107	400.000	0.048	400.000	0.107	4.735	1772228231.358
108	400.000	-0.008	399.998	0.098	3.774	1772228231.634
109	400.000	0.004	399.998	0.092	3.265	1772228231.938
110	400.000	0.027	399.998	0.326	1.590	1772228232.187
111	400.000	0.018	400.000	0.041	2.789	1772228232.430
112	400.000	0.022	399.999	0.201	1.538	1772228232.692
113	400.000	-0.029	400.000	0.082	1.792	1772228232.991
114	400.000	-0.013	400.001	0.041	2.636	1772228233.247
115	400.000	0.003	400.000	0.108	1.682	1772228233.516
116	400.000	0.010	400.003	0.259	1.472	1772228233.756
117	400.000	-0.021	400.004	0.057	2.048	1772228233.981
118	400.000	0.039	399.999	0.173	1.606	1772228234.262
119	400.000	0.032	399.998	0.120	1.920	1772228234.505
120	400.000	0.017	400.001	0.196	1.397	1772228234.748
121	400.000	-0.001	400.000	0.063	2.242	1772228235.004
122	400.000	0.008	399.998	0.139	1.418	1772228235.268
123	400.000	0.012	400.001	0.143	1.202	1772228235.514
124	400.000	-0.019	400.001	0.202	1.476	1772228235.764
125	400.000	0.007	400.002	0.134	1.541	1772228236.000
126	400.000	0.015	400.001	0.049	0.959	1772228236.249
127	400.000	0.029	400.000	0.276	1.171	1772228236.510
128	400.000	-0.024	399.999	0.196	0.803	1772228236.743
129	400.000	-0.001	400.001	0.027	0.122	1772228237.021
130	400.000	0.024	399.998	0.040	0.546	1772228237.302
131	400.000	-0.027	400.000	0.143	0.673	1772228237.572
132	400.000	0.024	400.002	0.182	1.228	1772228237.813
133	400.000	-0.019	399.999	0.237	1.447	1772228238.080
134	400.000	-0.004	399.997	0.079	1.190	1772228238.314
135	400.000	0.035	399.999	0.097	0.172	1772228238.573
136	400.000	-0.012	399.997	0.052	0.872	1772228238.851
137	400.000	-0.027	400.000	0.111	1.888	1772228239.152
138	400.000	0.004	400.000	0.189	1.577	1772228239.386
139	400.000	0.027	400.002	0.036	5.057	1772228239.663
140	400.000	-0.019	399.997	0.038	1.337	1772228239.953
141	400.000	0.017	400.001	0.306	1.449	1772228240.200
142	400.000	-0.002	400.001	0.090	5.396	1772228240.430
143	400.000	-0.024	399.999	0.155	1.709	1772228240.712
144	400.000	0.011	400.001	0.351	1.648	1772228240.941
145	400.000	-0.006	399.999	0.046	2.610	1772228241.217
146	400.000	-0.000	399.995	0.212	1.543	1772228241.485
147	400.000	0.009	399.999	0.181	1.403	1772228241.765
148	400.000	-0.007	400.002	0.132	1.137	1772228241.997
149	400.000	0.025	400.002	0.317	1.733	1772228242.267
150	400.000	0.013	399.999	0.079	2.259	1772228242.514
151	400.000	-0.061	399.997	0.077	0.409	1772228242.763
152	400.000	-0.022	400.002	0.215	1.677	1772228243.019
153	400.000	0.040	400.003	0.076	1.867	1772228243.258
154	400.000	0.075	400.000	0.145	1.243	1772228243.504
155	400.000	0.030	399.999	0.258	1.449	1772228243.755
156	400.000	-0.009	400.002	0.052	1.394	1772228244.039
157	400.000	0.008	400.002	0.085	1.046	1772228244.315
158	400.000	0.034	399.998	0.072	0.987	1772228244.570
159	400.000	0.037	399.996	0.045	1.759	1772228244.794
160	400.000	-0.072	400.000	0.042	3.608	1772228245.060
161	400.000	0.039	400.001	0.006	0.302	1772228245.313
162	400.000	0.030	399.998	0.259	1.257	1772228245.571
163	400.000	-0.010	400.000	0.153	1.439	1772228245.823
164	400.000	0.003	399.999	0.083	3.768	1772228246.062
165	400.000	-0.066	400.000	0.101	1.001	1772228246.305
166	400.000	-0.011	399.998	0.306	1.827	1772228246.558
167	400.000	0.056	400.003	0.073	2.106	1772228246.812
168	400.000	-0.046	400.001	0.063	2.112	1772228247.066
169	400.000	0.065	400.002	0.305	1.732	1772228247.321
170	400.000	-0.010	399.996	0.048	3.700	1772228247.575
171	400.000	-0.053	400.001	0.193	1.924	1772228247.820
172	400.000	0.037	400.000	0.176	1.617	1772228248.083
173	400.000	0.049	400.001	0.042	1.847	1772228248.344
174	400.000	0.034	399.999	0.138	4.252	1772228248.598
175	400.000	0.063	400.000	0.201	0.704	1772228248.819
176	400.000	-0.010	400.002	0.091	2.792	1772228249.090
177	400.000	0.014	400.003	0.114	5.599	1772228249.315
178	400.000	-0.010	399.999	0.209	1.590	1772228249.587
179	400.000	0.045	399.997	0.226	1.389	1772228249.847
180	400.000	0.087	400.002	0.053	5.897	1772228250.165
181	400.000	-0.029	400.002	0.078	0.299	1772228250.458
182	400.000	-0.029	400.003	0.063	1.810	1772228250.690
183	400.000	0.055	400.000	0.036	5.198	1772228250.965
184	400.000	-0.017	399.999	0.178	1.003	1772228251.218
185	400.000	-0.042	399.998	0.404	1.090	1772228251.478
186	400.000	-0.027	399.998	0.065	2.901	1772228251.707
187	400.000	-0.014	399.995	0.182	1.300	1772228251.981
188	400.000	0.050	399.998	0.760	4.725	1772228252.210
189	400.000	-0.031	400.003	0.776	4.705	1772228252.451
190	400.000	0.023	400.002	0.896	4.825	1772228252.742
191	400.000	-0.003	399.999	0.851	4.690	1772228253.008
192	400.000	-0.015	400.000	0.859	4.750	1772228253.262
193	400.000	-0.058	400.003	0.784	4.778	1772228253.543
194	400.000	-0.003	400.001	0.797	4.737	1772228253.789
195	400.000	0.039	399.999	0.829	4.903	1772228254.004
196	400.000	0.046	400.001	0.679	5.001	1772228254.271
197	400.000	-0.040	400.000	0.486	3.585	1772228254.520
198	400.000	-0.026	400.001	1.107	1.615	1772228254.754
199	400.000	0.002	400.001	0.505	0.426	1772228255.015
200	400.000	-0.019	400.002	0.783	4.674	1772228255.258
201	400.000	-0.010	399.996	0.468	2.458	1772228255.530
202	400.000	0.040	399.998	1.059	1.201	1772228255.770
203	400.000	-0.051	399.997	0.533	5.600	1772228256.040
204	400.000	0.045	400.001	0.644	4.071	1772228256.289
205	400.000	-0.051	400.002	0.787	1.760	1772228256.599
206	400.000	0.012	400.001	0.563	0.606	1772228256.829
207	400.000	0.062	400.001	0.802	4.605	1772228257.097
208	400.000	0.026	399.999	0.498	3.009	1772228257.336
209	400.000	-0.030	400.002	1.185	1.345	1772228257.576
210	400.000	-0.005	400.002	0.409	5.730	1772228257.840
211	400.000	0.019	400.004	0.748	4.507	1772228258.088
212	400.000	-0.053	399.998	0.544	2.253	1772228258.355
213	400.000	-0.008	400.003	0.758	1.066	1772228258.651
214	400.000	-0.002	399.999	0.628	4.933	1772228258.872
215	400.000	0.029	400.002	0.606	4.169	1772228259.142
216	400.000	-0.013	399.999	1.036	1.738	1772228259.390
217	400.000	0.004	399.997	0.596	0.667	1772228259.649
218	400.000	-0.017	400.000	0.788	4.733	1772228259.883
219	400.000	0.009	400.001	0.452	3.057	1772228260.141
220	400.000	-0.029	400.002	0.956	1.190	1772228260.407
221	400.000	0.013	399.998	0.508	5.482	1772228260.651
222	400.000	-0.003	399.999	0.827	4.206	1772228260.906
223	400.000	-0.042	399.999	0.752	2.069	1772228261.161
224	400.000	-0.063	399.997	0.588	0.836	1772228261.463
225	400.000	-0.017	400.001	0.802	4.702	1772228261.690
226	400.000	-0.062	399.998	0.406	3.237	1772228261.958
227	400.000	0.045	400.000	1.068	1.445	1772228262.214
228	400.000	0.009	400.000	0.497	5.391	1772228262.527
229	400.000	-0.037	399.998	0.658	4.133	1772228262.770
230	400.000	-0.054	399.998	0.678	1.957	1772228263.009
231	400.000	0.010	400.001	0.804	0.863	1772228263.268
232	400.000	-0.054	399.999	0.756	4.871	1772228263.529
233	400.000	0.035	400.001	0.385	3.289	1772228263.757
234	400.000	0.005	400.003	1.037	1.566	1772228264.027
235	400.000	-0.009	399.998	0.497	0.016	1772228264.279
236	400.000	0.011	399.998	0.830	4.683	1772228264.529
237	400.000	-0.004	400.000	0.391	2.954	1772228264.779
238	400.000	-0.030	400.002	1.079	1.413	1772228265.010
239	400.000	0.011	400.001	0.515	5.893	1772228265.298
240	400.000	0.029	399.999	0.702	4.188	1772228265.596
241	400.000	-0.000	400.001	0.771	1.935	1772228265.842
242	400.000	-0.018	400.003	0.805	0.790	1772228266.059
243	400.000	0.027	400.000	0.848	4.752	1772228266.318
244	400.000	-0.025	399.995	0.533	3.744	1772228266.560
245	400.000	-0.006	400.001	1.037	1.575	1772228266.841
246	400.000	0.009	400.001	0.533	5.999	1772228267.099
247	400.000	0.046	399.995	0.730	4.343	1772228267.415
248	400.000	0.022	400.000	0.714	2.047	1772228267.662
249	400.000	-0.029	400.003	0.893	0.986	1772228267.891
250	400.000	0.005	400.000	0.805	4.953	1772228268.144
251	400.000	0.014	399.998	0.537	3.727	1772228268.421
252	400.000	0.020	399.999	1.074	1.599	1772228268.653
253	400.000	0.018	400.003	0.573	0.270	1772228268.937
254	400.000	0.006	400.000	0.779	4.517	1772228269.197
255	400.000	0.009	400.000	0.631	2.350	1772228269.474
256	400.000	0.037	400.002	0.951	1.105	1772228269.696
257	400.000	-0.023	400.000	0.587	5.272	1772228269.967
258	400.000	-0.023	400.001	0.684	4.078	1772228270.232
259	400.000	-0.002	400.000	1.052	1.719	1772228270.520
260	400.000	0.020	399.998	0.495	0.234	1772228270.759
261	400.000	-0.010	399.997	0.860	4.677	1772228271.031
262	400.000	-0.031	400.001	0.479	2.531	1772228271.332
263	400.000	-0.032	399.998	0.824	0.934	1772228271.587
264	400.000	0.035	400.002	0.707	4.919	1772228271.826
265	400.000	-0.033	399.998	0.608	3.900	1772228272.096
266	400.000	0.038	400.002	1.110	1.696	1772228272.332
267	400.000	-0.016	400.000	0.579	0.394	1772228272.608
268	400.000	0.044	399.999	0.894	4.549	1772228272.902
269	400.000	-0.010	400.001	0.526	2.667	1772228273.154
270	400.000	0.008	400.006	1.050	1.217	1772228273.384
271	400.000	0.003	399.999	0.671	5.428	1772228273.655
272	400.000	-0.018	400.003	0.800	4.369	1772228273.896
273	400.000	0.010	400.001	0.927	1.737	1772228274.172
274	400.000	-0.014	400.000	0.504	0.245	1772228274.466
275	400.000	-0.020	399.999	0.924	4.489	1772228274.715
276	400.000	0.028	400.004	0.455	2.840	1772228274.951
277	400.000	-0.008	399.997	1.230	1.335	1772228275.191
278	400.000	0.003	400.000	0.563	5.573	1772228275.472
279	400.000	0.035	399.996	0.742	4.131	1772228275.711
280	400.000	-0.010	399.997	0.731	2.046	1772228275.972
281	400.000	-0.006	400.000	0.972	0.974	1772228276.223
282	400.000	0.011	400.002	0.823	4.973	1772228276.479
283	400.000	-0.011	400.000	0.609	3.874	1772228276.692
284	400.000	0.001	400.001	0.895	1.785	1772228276.965
285	400.000	0.008	400.000	0.571	0.212	1772228277.217
286	400.000	0.002	399.997	0.886	4.682	1772228277.465
287	400.000	0.010	399.999	0.412	3.211	1772228277.710
288	400.000	-0.029	400.002	1.150	1.514	1772228277.975
289	400.000	0.028	399.999	0.523	0.003	1772228278.216
290	400.000	-0.043	400.001	0.770	4.851	1772228278.438
291	400.000	-0.017	400.004	0.410	3.097	1772228278.706
292	400.000	-0.025	400.002	1.000	1.280	1772228278.961
293	400.000	0.022	400.002	0.622	5.455	1772228279.216
294	400.000	0.026	399.996	0.805	4.201	1772228279.462
295	400.000	0.028	400.004	0.691	2.018	1772228279.679
296	400.000	-0.032	400.001	0.806	0.924	1772228279.972
297	400.000	0.011	399.999	0.751	4.789	1772228280.204
298	400.000	-0.032	399.999	0.558	3.871	1772228280.480
299	400.000	0.042	400.000	1.180	1.615	1772228280.706
300	400.000	-0.005	399.998	0.646	0.303	1772228280.967
301	400.000	-0.019	399.999	0.913	4.621	1772228281.228
302	400.000	0.012	399.999	0.526	2.664	1772228281.513
303	400.000	-0.022	400.002	1.002	1.047	1772228281.819
304	400.000	0.004	400.003	0.850	4.834	1772228282.058
305	400.000	-0.007	399.997	0.526	3.689	1772228282.333
306	400.000	-0.020	399.999	1.172	1.401	1772228282.647
307	400.000	0.004	400.002	0.625	5.398	1772228282.936
308	400.000	-0.002	400.003	0.898	4.166	1772228283.167
309	400.000	-0.034	400.000	0.822	2.013	1772228283.429
310	400.000	-0.024	399.999	0.854	0.926	1772228283.651
311	400.000	0.010	400.000	0.741	5.009	1772228283.915
312	400.000	-0.028	399.999	0.541	3.747	1772228284.182
313	400.000	-0.004	399.999	1.013	1.744	1772228284.425
314	400.000	0.044	400.001	0.650	0.403	1772228284.677
315	400.000	0.023	400.000	0.825	4.508	1772228284.904
316	400.000	0.004	400.000	0.425	3.038	1772228285.178
317	400.000	-0.017	400.001	1.113	1.407	1772228285.434
318	400.000	0.027	400.001	0.594	5.360	1772228285.753
319	400.000	0.022	399.998	0.657	4.025	1772228285.977
320	400.000	0.005	399.997	0.896	1.926	1772228286.240
321	400.000	0.032	399.998	0.818	0.720	1772228286.478
322	400.000	-0.024	400.002	0.713	4.809	1772228286.754
323	400.000	-0.004	400.000	0.427	3.471	1772228286.977
324	400.000	-0.004	399.997	1.097	1.610	1772228287.246
325	400.000	0.005	400.001	0.520	6.163	1772228287.505
326	400.000	0.031	400.000	0.912	4.422	1772228287.760
327	400.000	0.022	399.999	0.566	2.135	1772228288.051
328	400.000	0.029	400.001	0.958	1.010	1772228288.305
329	400.000	-0.003	400.000	0.756	5.036	1772228288.547
330	400.000	0.026	400.000	0.658	3.948	1772228288.809
331	400.000	-0.006	400.000	1.028	1.773	1772228289.062
332	400.000	-0.009	399.998	0.689	0.616	1772228289.309
333	400.000	-0.004	400.003	0.884	4.700	1772228289.558
334	400.000	0.035	400.001	0.440	3.122	1772228289.782
335	400.000	-0.018	399.997	1.055	1.520	1772228290.064
336	400.000	-0.008	400.000	0.585	5.774	1772228290.312
337	400.000	-0.037	400.002	0.851	4.435	1772228290.555
338	400.000	0.010	399.995	0.495	2.375	1772228290.813
339	400.000	-0.003	399.998	1.055	1.259	1772228291.063
340	400.000	0.010	400.000	0.738	5.258	1772228291.300
341	400.000	-0.012	399.999	0.787	4.114	1772228291.527
342	400.000	-0.022	400.002	0.785	1.955	1772228291.804
343	400.000	-0.004	400.003	0.721	0.835	1772228292.055
344	400.000	0.014	400.004	0.783	5.025	1772228292.305
345	400.000	-0.037	400.001	0.505	3.861	1772228292.556
346	400.000	0.016	400.001	0.989	1.728	1772228292.776
347	400.000	0.011	399.999	0.546	0.306	1772228293.064
348	400.000	0.006	399.999	0.812	4.678	1772228293.323
349	400.000	0.001	400.002	0.446	2.647	1772228293.628
350	400.000	0.028	399.999	1.015	1.324	1772228293.882
351	400.000	0.049	399.996	0.665	5.340	1772228294.127
352	400.000	-0.026	399.999	0.657	4.146	1772228294.347
353	400.000	0.007	399.999	0.803	1.859	1772228294.633
354	400.000	0.007	400.000	0.843	0.808	1772228294.865
355	400.000	-0.004	400.000	0.804	4.749	1772228295.130
356	400.000	-0.018	400.000	0.359	3.334	1772228295.362
357	400.000	0.019	400.003	1.130	1.549	1772228295.642
358	400.000	0.017	399.999	0.595	5.790	1772228295.950
359	400.000	-0.012	399.998	0.653	4.217	1772228296.224
360	400.000	0.001	399.998	0.884	1.778	1772228296.499
361	400.000	-0.004	399.997	0.660	0.696	1772228296.729
362	400.000	0.045	400.001	0.843	4.762	1772228296.984
363	400.000	-0.024	400.003	0.400	3.264	1772228297.259
364	400.000	-0.012	399.999	1.117	1.300	1772228297.569
365	400.000	-0.021	399.999	0.616	5.587	1772228297.813
366	400.000	0.006	399.998	0.725	4.354	1772228298.076
367	400.000	0.017	400.001	0.877	1.816	1772228298.355
368	400.000	0.023	400.000	0.706	0.554	1772228298.615
369	400.000	-0.002	399.998	0.884	4.697	1772228298.859
370	400.000	0.025	399.997	0.432	3.100	1772228299.134
371	400.000	-0.042	400.000	1.093	1.467	1772228299.365
372	400.000	-0.020	400.000	0.514	6.151	1772228299.634
373	400.000	-0.020	400.001	0.795	4.256	1772228299.918
374	400.000	-0.026	400.001	0.667	2.010	1772228300.188
375	400.000	0.016	400.001	0.806	1.146	1772228300.415
376	400.000	0.004	400.001	0.723	5.042	1772228300.685
377	400.000	0.010	399.999	0.514	3.865	1772228300.944
378	400.000	0.001	400.002	1.023	1.682	1772228301.195
379	400.000	0.007	399.996	0.491	0.285	1772228301.481
380	400.000	0.020	400.000	0.765	4.472	1772228301.738
381	400.000	-0.005	399.998	0.449	2.472	1772228301.986
382	400.000	0.020	400.002	1.105	1.339	1772228302.225
383	400.000	-0.021	400.000	0.588	5.572	1772228302.490
384	400.000	0.018	400.001	0.772	4.234	1772228302.750
385	400.000	0.005	400.003	0.768	1.953	1772228302.991
386	400.000	0.002	399.999	0.849	1.006	1772228303.211
387	400.000	-0.018	399.999	0.756	5.018	1772228303.510
388	400.000	-0.026	399.997	0.467	3.752	1772228303.802
389	400.000	0.032	399.998	1.048	1.577	1772228304.060
390	400.000	-0.004	399.997	0.539	6.017	1772228304.332
391	400.000	-0.010	400.000	0.702	4.481	1772228304.612
392	400.000	0.027	400.000	0.788	1.952	1772228304.874
393	400.000	0.013	400.001	0.735	1.047	1772228305.132
394	400.000	-0.019	400.005	0.768	5.093	1772228305.376
395	400.000	0.019	400.002	0.546	3.927	1772228305.611
396	400.000	0.019	399.999	0.964	1.789	1772228305.842
397	400.000	-0.027	400.005	0.765	0.741	1772228306.105
398	400.000	0.007	400.001	0.832	4.786	1772228306.357
399	400.000	-0.018	400.001	0.410	3.335	1772228306.631
400	400.000	-0.010	399.998	1.012	1.554	1772228306.864
401	400.000	0.024	399.999	0.550	5.979	1772228307.133
402	400.000	0.016	399.999	0.756	4.309	1772228307.381
403	400.000	0.004	399.995	0.483	2.356	1772228307.639
404	400.000	0.004	400.000	0.960	1.180	1772228307.877
405	400.000	0.006	400.002	0.651	5.452	1772228308.110
406	400.000	-0.016	399.998	0.747	4.173	1772228308.362
407	400.000	-0.007	400.002	0.773	1.994	1772228308.619
408	400.000	0.017	400.000	0.920	1.073	1772228308.857
409	400.000	0.018	400.001	0.729	4.972	1772228309.120
410	400.000	-0.010	400.004	0.528	3.783	1772228309.388
411	400.000	-0.021	399.997	0.925	1.687	1772228309.632
412	400.000	0.018	400.000	0.455	0.157	1772228309.913
413	400.000	0.015	400.000	0.753	4.458	1772228310.198
414	400.000	-0.032	400.002	0.635	2.025	1772228310.485
415	400.000	-0.059	400.000	0.716	0.990	1772228310.717
416	400.000	-0.022	400.003	0.652	5.122	1772228310.987
417	400.000	0.012	399.998	0.614	3.891	1772228311.222
418	400.000	0.011	400.000	0.904	1.700	1772228311.500
419	400.000	0.024	400.003	0.584	0.381	1772228311.727
420	400.000	-0.007	400.000	0.830	4.781	1772228311.972
421	400.000	0.021	399.998	0.378	3.274	1772228312.226
422	400.000	-0.009	399.999	0.960	1.480	1772228312.503
423	400.000	0.021	400.000	0.557	5.469	1772228312.777
424	400.000	0.001	399.999	0.694	4.220	1772228313.036
425	400.000	-0.008	400.001	0.762	1.940	1772228313.282
426	400.000	-0.021	400.001	0.773	0.933	1772228313.550
427	400.000	-0.008	399.999	0.734	4.816	1772228313.814
428	400.000	0.024	400.001	0.352	3.389	1772228314.116
429	400.000	0.031	399.999	0.997	1.399	1772228314.343
430	400.000	-0.015	400.000	0.580	5.732	1772228314.607
431	400.000	-0.010	400.000	0.760	4.416	1772228314.863
432	400.000	-0.001	400.000	0.668	2.174	1772228315.114
433	400.000	0.012	400.002	1.014	1.183	1772228315.354
434	400.000	-0.007	400.001	0.697	5.348	1772228315.583
435	400.000	-0.034	400.005	0.581	4.114	1772228315.849
436	400.000	0.009	400.003	0.905	1.839	1772228316.099
437	400.000	0.007	400.000	0.722	0.950	1772228316.352
438	400.000	0.026	400.001	0.811	4.932	1772228316.609
439	400.000	0.021	400.002	0.454	3.665	1772228316.848
440	400.000	0.002	399.997	0.967	1.686	1772228317.108
441	400.000	0.030	400.000	0.547	0.066	1772228317.333
442	400.000	-0.012	400.001	0.797	4.807	1772228317.590
443	400.000	-0.009	400.003	0.413	3.080	1772228317.850
444	400.000	-0.006	400.003	1.120	1.369	1772228318.119
445	400.000	0.025	399.999	0.531	5.509	1772228318.358
446	400.000	-0.026	400.001	0.751	4.349	1772228318.602
447	400.000	0.033	400.000	0.634	2.092	1772228318.860
448	400.000	0.011	399.998	0.901	1.101	1772228319.078
449	400.000	0.023	400.002	0.652	5.134	1772228319.357
450	400.000	0.020	399.999	0.613	4.059	1772228319.587
451	400.000	-0.030	400.001	0.936	1.741	1772228319.859
452	400.000	0.021	399.996	0.521	0.328	1772228320.134
453	400.000	0.001	400.000	0.816	4.535	1772228320.427
454	400.000	0.019	400.003	0.408	2.438	1772228320.739
455	400.000	0.033	399.998	0.797	0.947	1772228320.996
456	400.000	-0.011	400.000	0.799	5.006	1772228321.247
457	400.000	-0.000	399.999	0.641	3.796	1772228321.485
458	400.000	-0.020	400.001	0.960	1.746	1772228321.749
459	400.000	0.024	400.000	0.552	0.206	1772228322.021
460	400.000	0.002	400.001	0.736	4.509	1772228322.295
461	400.000	-0.001	400.002	0.511	2.370	1772228322.551
462	400.000	-0.009	400.001	0.931	1.237	1772228322.841
463	400.000	-0.016	399.999	0.646	5.201	1772228323.078
464	400.000	0.015	400.000	0.620	3.949	1772228323.354
465	400.000	0.028	399.997	0.898	1.732	1772228323.584
466	400.000	-0.011	400.002	0.584	0.677	1772228323.832
467	400.000	-0.015	400.002	0.832	4.731	1772228324.086
468	400.000	0.015	400.004	0.385	3.251	1772228324.350
469	400.000	-0.029	399.999	0.838	1.300	1772228324.654
