Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
97	300.000	-0.002	300.004	0.248	1.507	1783099316.766
98	300.000	0.011	300.001	0.424	1.510	1783099317.015
99	300.000	0.014	300.001	0.251	1.759	1783099317.300
100	300.000	-0.022	299.999	0.244	1.360	1783099317.597
101	300.000	-0.026	299.999	0.390	1.503	1783099317.853
102	300.000	0.020	300.001	0.549	2.131	1783099318.085
103	300.000	-0.035	300.007	0.484	1.612	1783099318.341
104	300.000	-0.032	299.998	0.204	1.401	1783099318.600
105	300.000	0.031	300.002	0.230	2.190	1783099318.917
106	300.000	0.010	300.004	0.211	1.633	1783099319.162
107	300.000	0.032	299.998	0.142	1.856	1783099319.413
108	300.000	0.002	300.000	0.269	0.970	1783099319.637
109	300.000	0.014	300.000	0.363	1.727	1783099319.911
110	300.000	-0.012	299.998	0.143	2.236	1783099320.146
111	300.000	-0.029	299.999	0.410	1.939	1783099320.413
112	300.000	-0.009	299.996	0.099	1.776	1783099320.667
113	300.000	0.019	300.001	0.525	2.198	1783099320.921
114	300.000	0.016	299.998	0.428	1.313	1783099321.167
115	300.000	0.032	299.997	0.235	1.837	1783099321.471
116	300.000	-0.008	299.997	0.350	1.895	1783099321.716
117	300.000	0.013	299.998	0.474	2.126	1783099321.954
118	300.000	-0.007	300.003	0.317	1.652	1783099322.230
119	300.000	-0.010	300.000	0.364	2.756	1783099322.494
120	300.000	0.007	299.999	0.149	2.092	1783099322.788
121	300.000	0.012	300.002	0.305	2.590	1783099323.067
122	300.000	0.001	299.999	0.316	2.326	1783099323.361
123	300.000	-0.002	299.997	0.333	1.901	1783099323.626
124	300.000	-0.006	300.001	0.359	2.777	1783099323.863
125	300.000	-0.014	300.000	0.136	2.426	1783099324.132
126	300.000	-0.045	299.997	0.230	1.394	1783099324.373
127	300.000	-0.027	300.002	0.136	2.556	1783099324.699
128	300.000	-0.002	300.002	0.400	1.967	1783099324.966
129	300.000	-0.054	300.000	0.407	2.527	1783099325.212
130	300.000	0.002	299.999	0.426	1.968	1783099325.481
131	300.000	-0.005	300.000	0.176	1.727	1783099325.769
132	300.000	0.005	300.004	0.156	2.290	1783099326.041
133	300.000	-0.030	299.998	0.324	2.125	1783099326.334
134	300.000	-0.009	300.000	0.277	1.391	1783099326.586
135	300.000	0.094	300.001	0.299	3.082	1783099326.830
136	300.000	-0.005	299.999	0.300	2.362	1783099327.095
137	300.000	-0.050	300.002	0.155	2.039	1783099327.327
138	300.000	-0.037	300.003	0.318	1.963	1783099327.592
139	300.000	0.005	300.001	0.935	6.188	1783099327.837
140	300.000	-0.035	300.000	1.109	0.176	1783099328.089
141	300.000	0.038	299.998	1.109	0.140	1783099328.329
142	300.000	0.019	300.003	1.141	0.099	1783099328.573
143	300.000	0.005	300.001	1.087	0.087	1783099328.835
144	300.000	-0.007	299.998	1.147	0.120	1783099329.069
145	300.000	0.000	300.002	1.166	0.094	1783099329.327
146	300.000	-0.042	300.000	1.113	0.164	1783099329.592
147	300.000	0.026	299.998	1.174	0.122	1783099329.831
148	300.000	0.029	299.998	1.099	0.040	1783099330.079
149	300.000	-0.005	300.002	0.758	4.813	1783099330.315
150	300.000	-0.065	300.000	1.287	3.423	1783099330.579
151	300.000	0.036	300.000	1.536	2.435	1783099330.807
152	300.000	-0.027	299.999	1.366	1.114	1783099331.077
153	300.000	-0.050	299.998	0.996	6.238	1783099331.335
154	300.000	-0.016	299.999	0.796	4.602	1783099331.595
155	300.000	0.007	300.001	1.443	3.212	1783099331.884
156	300.000	0.051	300.000	1.407	2.007	1783099332.124
157	300.000	0.049	300.003	1.344	0.748	1783099332.379
158	300.000	-0.018	300.001	0.860	5.734	1783099332.663
159	300.000	-0.017	300.000	0.995	3.886	1783099332.953
160	300.000	0.042	299.998	1.634	2.912	1783099333.212
161	300.000	-0.017	300.002	1.364	1.606	1783099333.434
162	300.000	-0.044	300.001	1.291	0.399	1783099333.707
163	300.000	0.010	300.002	0.759	5.218	1783099333.951
164	300.000	0.027	299.996	1.243	3.605	1783099334.250
165	300.000	0.017	300.004	1.451	2.564	1783099334.496
166	300.000	-0.019	299.999	1.381	1.289	1783099334.742
167	300.000	-0.023	299.998	1.066	0.009	1783099335.001
168	300.000	-0.054	300.000	0.830	5.004	1783099335.250
169	300.000	0.003	300.003	1.234	3.477	1783099335.492
170	300.000	-0.020	299.996	1.432	2.390	1783099335.794
171	300.000	0.027	299.999	1.275	0.839	1783099336.081
172	300.000	0.043	300.000	0.851	5.680	1783099336.400
173	300.000	0.062	300.002	1.175	3.750	1783099336.656
174	300.000	-0.029	300.001	1.544	2.922	1783099336.887
175	300.000	-0.035	300.001	1.288	1.552	1783099337.161
176	300.000	-0.009	300.000	1.115	0.277	1783099337.447
177	300.000	0.056	300.001	0.768	5.025	1783099337.693
178	300.000	-0.039	300.000	1.304	3.479	1783099337.964
179	300.000	0.048	299.998	1.425	2.457	1783099338.253
180	300.000	-0.012	299.999	1.252	0.774	1783099338.511
181	300.000	-0.017	299.998	0.854	5.778	1783099338.832
182	300.000	0.019	300.001	0.970	3.975	1783099339.088
183	300.000	-0.025	300.003	1.520	2.888	1783099339.358
184	300.000	0.043	300.001	1.390	1.516	1783099339.616
185	300.000	-0.060	299.996	1.165	0.221	1783099339.889
186	300.000	0.016	299.999	0.720	4.938	1783099340.164
187	300.000	0.049	300.002	1.295	3.491	1783099340.412
188	300.000	0.008	299.996	1.446	2.331	1783099340.675
189	300.000	0.047	300.001	1.327	0.994	1783099340.921
190	300.000	-0.015	300.001	1.042	6.207	1783099341.189
191	300.000	-0.035	299.998	0.732	4.449	1783099341.471
192	300.000	-0.005	299.996	1.500	3.174	1783099341.725
193	300.000	0.022	300.002	1.379	2.093	1783099341.984
194	300.000	-0.056	299.998	1.389	0.782	1783099342.237
195	300.000	-0.003	300.001	0.870	5.776	1783099342.530
196	300.000	-0.003	300.002	1.061	3.884	1783099342.775
197	300.000	0.029	300.003	1.455	2.846	1783099343.035
198	300.000	-0.030	300.000	1.355	1.454	1783099343.332
199	300.000	0.002	300.001	1.124	0.238	1783099343.602
200	300.000	-0.012	300.002	0.787	5.043	1783099343.844
201	300.000	-0.017	300.001	1.178	3.612	1783099344.082
202	300.000	-0.040	300.002	1.450	2.566	1783099344.342
203	300.000	0.020	299.996	1.393	1.124	1783099344.611
204	300.000	0.019	300.000	1.036	6.212	1783099344.916
205	300.000	-0.007	300.001	0.804	4.584	1783099345.149
206	300.000	-0.029	300.003	1.425	3.285	1783099345.420
207	300.000	0.035	300.001	1.520	2.208	1783099345.644
208	300.000	0.013	299.997	1.302	0.921	1783099345.918
209	300.000	-0.040	299.998	0.979	5.962	1783099346.148
210	300.000	-0.022	300.004	0.921	4.488	1783099346.420
211	300.000	-0.020	300.000	1.467	3.147	1783099346.705
212	300.000	0.016	299.999	1.322	1.746	1783099347.000
213	300.000	0.024	299.998	1.287	0.460	1783099347.233
214	300.000	0.005	300.005	0.841	5.258	1783099347.506
215	300.000	-0.032	300.004	1.171	3.658	1783099347.811
216	300.000	0.041	300.001	1.526	2.456	1783099348.059
217	300.000	-0.019	300.006	1.219	1.261	1783099348.298
218	300.000	-0.027	299.999	1.109	0.087	1783099348.573
219	300.000	0.013	300.000	0.885	4.661	1783099348.882
220	300.000	-0.049	300.001	1.355	3.072	1783099349.174
221	300.000	-0.030	300.003	1.340	1.711	1783099349.440
222	300.000	0.027	300.000	1.263	0.484	1783099349.667
223	300.000	-0.011	299.999	0.827	5.660	1783099349.932
224	300.000	-0.049	300.003	0.994	4.059	1783099350.195
225	300.000	0.011	300.000	1.495	2.943	1783099350.439
226	300.000	0.055	299.997	1.314	1.626	1783099350.700
227	300.000	0.006	300.000	1.209	0.258	1783099350.997
228	300.000	-0.016	299.999	0.706	4.917	1783099351.235
229	300.000	-0.057	299.998	1.164	3.677	1783099351.516
230	300.000	0.015	299.998	1.418	2.536	1783099351.789
231	300.000	-0.064	300.002	1.304	1.034	1783099352.093
232	300.000	-0.038	300.001	0.987	5.984	1783099352.342
233	300.000	0.045	300.002	0.865	4.572	1783099352.579
234	300.000	0.047	300.002	1.354	3.310	1783099352.830
235	300.000	0.024	300.000	1.394	2.057	1783099353.132
236	300.000	-0.005	300.000	1.257	0.547	1783099353.431
237	300.000	0.039	299.998	0.782	5.405	1783099353.678
238	300.000	0.010	300.000	1.099	3.931	1783099353.928
239	300.000	-0.034	300.001	1.528	2.831	1783099354.180
240	300.000	0.030	299.999	1.285	1.455	1783099354.450
241	300.000	-0.030	300.000	1.131	0.244	1783099354.740
242	300.000	0.038	300.001	0.854	4.663	1783099355.040
243	300.000	-0.012	300.005	1.420	3.250	1783099355.277
244	300.000	0.038	299.999	1.370	2.161	1783099355.535
245	300.000	0.035	300.007	1.314	0.818	1783099355.782
246	300.000	-0.026	300.001	0.988	6.072	1783099356.068
247	300.000	0.102	300.001	0.836	4.232	1783099356.329
248	300.000	0.005	300.001	1.443	3.053	1783099356.609
249	300.000	-0.025	300.004	1.328	1.657	1783099356.840
250	300.000	0.032	300.001	1.384	0.542	1783099357.118
251	300.000	-0.023	300.000	0.821	5.588	1783099357.368
252	300.000	0.013	300.000	1.090	3.819	1783099357.669
253	300.000	0.042	299.999	1.478	2.661	1783099357.907
254	300.000	-0.023	300.002	1.359	1.247	1783099358.162
255	300.000	0.030	300.001	1.104	0.146	1783099358.416
256	300.000	0.034	299.999	0.726	5.055	1783099358.672
257	300.000	0.077	300.001	1.237	3.563	1783099358.920
258	300.000	0.007	300.006	1.446	2.702	1783099359.155
259	300.000	0.006	300.001	1.389	1.215	1783099359.421
260	300.000	0.033	299.998	1.188	0.194	1783099359.655
261	300.000	0.005	300.002	0.764	4.972	1783099359.933
262	300.000	0.053	300.001	1.326	3.399	1783099360.239
263	300.000	-0.045	299.998	1.400	2.215	1783099360.474
264	300.000	-0.030	300.002	1.318	0.944	1783099360.705
265	300.000	-0.054	300.001	1.047	6.150	1783099360.977
266	300.000	-0.029	299.998	0.920	4.546	1783099361.216
267	300.000	0.052	299.999	1.398	3.313	1783099361.478
268	300.000	-0.086	299.997	1.318	2.119	1783099361.734
269	300.000	0.031	300.001	1.297	0.841	1783099361.979
270	300.000	0.003	299.998	0.911	5.906	1783099362.240
271	300.000	0.029	300.002	0.841	4.183	1783099362.542
272	300.000	0.011	300.004	1.487	2.980	1783099362.781
273	300.000	-0.006	300.006	1.297	1.901	1783099363.024
274	300.000	0.006	300.000	1.240	0.463	1783099363.301
275	300.000	-0.016	299.999	0.734	5.328	1783099363.617
276	300.000	-0.038	300.002	1.312	3.566	1783099363.916
277	300.000	-0.017	300.000	1.431	2.256	1783099364.176
278	300.000	0.001	300.003	1.443	1.001	1783099364.419
279	300.000	-0.006	299.998	1.019	6.274	1783099364.662
280	300.000	0.008	299.999	0.776	4.688	1783099364.893
281	300.000	-0.006	299.998	1.362	3.383	1783099365.162
282	300.000	-0.012	299.999	1.490	2.384	1783099365.399
283	300.000	-0.044	299.998	1.274	0.967	1783099365.678
284	300.000	0.045	300.000	0.877	5.917	1783099365.966
285	300.000	0.080	300.000	0.989	4.161	1783099366.228
286	300.000	-0.010	300.000	1.453	3.176	1783099366.465
287	300.000	0.035	299.999	1.324	2.062	1783099366.721
288	300.000	-0.008	300.003	1.341	0.579	1783099366.961
289	300.000	-0.010	299.998	0.873	5.653	1783099367.221
290	300.000	0.005	300.000	0.953	4.040	1783099367.485
291	300.000	0.006	300.001	1.515	2.954	1783099367.791
292	300.000	-0.068	299.998	1.370	1.499	1783099368.014
293	300.000	-0.031	299.998	1.195	0.410	1783099368.287
294	300.000	0.042	300.002	0.834	5.158	1783099368.539
295	300.000	-0.019	300.001	1.142	3.715	1783099368.793
296	300.000	0.021	300.000	1.473	2.830	1783099369.019
297	300.000	-0.014	299.999	1.335	1.430	1783099369.277
298	300.000	-0.035	299.998	1.189	0.347	1783099369.531
299	300.000	-0.003	299.998	0.805	5.105	1783099369.781
300	300.000	-0.040	300.003	1.105	3.773	1783099370.040
301	300.000	-0.029	300.001	1.575	2.703	1783099370.291
302	300.000	0.042	299.999	1.343	1.119	1783099370.597
303	300.000	0.030	300.000	0.924	6.201	1783099370.826
304	300.000	0.004	299.997	0.852	4.634	1783099371.128
305	300.000	0.005	300.003	1.427	3.204	1783099371.436
306	300.000	0.043	300.003	1.328	1.823	1783099371.685
307	300.000	0.032	300.000	1.291	0.598	1783099371.939
308	300.000	0.020	300.001	0.837	5.488	1783099372.200
309	300.000	-0.028	299.998	1.077	3.955	1783099372.496
310	300.000	-0.011	300.003	1.467	2.868	1783099372.734
311	300.000	-0.034	299.999	1.240	1.596	1783099372.997
312	300.000	-0.006	300.000	1.238	0.241	1783099373.241
313	300.000	-0.006	299.999	0.764	5.229	1783099373.472
314	300.000	-0.003	299.998	1.064	3.684	1783099373.754
315	300.000	-0.053	299.997	1.450	2.554	1783099374.071
316	300.000	0.030	299.999	1.449	1.110	1783099374.305
317	300.000	-0.001	299.999	1.002	0.071	1783099374.554
318	300.000	-0.033	300.005	0.811	4.723	1783099374.816
319	300.000	0.031	300.000	1.248	3.453	1783099375.062
320	300.000	-0.036	299.999	1.551	2.476	1783099375.307
321	300.000	-0.035	299.997	1.349	1.076	1783099375.540
322	300.000	0.020	299.996	0.982	0.089	1783099375.806
323	300.000	0.030	299.998	0.865	4.749	1783099376.034
324	300.000	-0.030	299.997	1.335	3.478	1783099376.325
325	300.000	-0.045	300.002	1.350	2.110	1783099376.607
326	300.000	-0.050	300.003	1.303	0.664	1783099376.911
327	300.000	0.003	299.996	0.813	5.556	1783099377.137
328	300.000	0.019	300.000	0.884	4.090	1783099377.400
329	300.000	0.017	300.002	1.514	3.065	1783099377.675
330	300.000	0.032	299.995	1.338	1.593	1783099377.969
331	300.000	0.001	300.001	1.259	0.314	1783099378.216
332	300.000	-0.038	300.001	0.814	5.187	1783099378.458
333	300.000	-0.034	299.996	1.097	3.719	1783099378.728
334	300.000	-0.002	300.000	1.513	2.626	1783099379.013
335	300.000	-0.014	300.001	1.411	1.230	1783099379.277
336	300.000	-0.020	299.999	1.001	0.020	1783099379.539
337	300.000	0.036	300.001	0.737	4.632	1783099379.853
338	300.000	-0.012	300.001	1.476	3.107	1783099380.144
339	300.000	-0.028	299.999	1.295	1.822	1783099380.382
340	300.000	0.020	299.999	1.302	0.657	1783099380.624
341	300.000	0.003	300.004	0.792	5.679	1783099380.911
342	300.000	0.008	300.000	1.097	3.773	1783099381.209
343	300.000	0.019	299.995	1.520	2.732	1783099381.462
344	300.000	0.080	299.998	1.316	1.160	1783099381.784
345	300.000	-0.005	299.993	0.936	6.063	1783099382.080
346	300.000	-0.009	300.000	0.862	4.210	1783099382.336
347	300.000	0.064	300.000	1.451	3.150	1783099382.615
348	300.000	-0.047	300.000	1.388	1.743	1783099382.923
349	300.000	0.015	299.998	1.201	0.344	1783099383.173
350	300.000	0.051	300.001	0.831	4.955	1783099383.479
351	300.000	-0.012	299.996	1.183	3.600	1783099383.714
352	300.000	0.009	300.001	1.456	2.612	1783099383.963
353	300.000	-0.057	299.998	1.271	1.232	1783099384.224
354	300.000	0.004	299.997	1.090	0.131	1783099384.477
355	300.000	-0.068	300.000	0.642	4.870	1783099384.738
356	300.000	0.028	300.000	1.283	3.399	1783099385.041
357	300.000	-0.058	300.003	1.411	2.285	1783099385.262
358	300.000	0.016	299.999	1.318	0.880	1783099385.565
359	300.000	0.049	300.002	0.886	5.933	1783099385.830
360	300.000	-0.011	300.000	0.967	4.208	1783099386.095
361	300.000	0.005	299.998	1.467	3.126	1783099386.333
362	300.000	-0.007	299.999	1.374	1.969	1783099386.605
363	300.000	0.006	300.005	1.290	0.617	1783099386.855
364	300.000	0.007	300.003	0.847	5.455	1783099387.125
365	300.000	0.048	299.999	1.096	3.862	1783099387.387
366	300.000	-0.072	299.998	1.458	2.695	1783099387.703
367	300.000	-0.009	299.996	1.325	1.197	1783099387.994
368	300.000	0.020	300.001	0.990	6.267	1783099388.253
369	300.000	0.006	300.001	0.736	4.551	1783099388.528
370	300.000	-0.006	300.001	1.360	3.163	1783099388.808
371	300.000	0.030	300.001	1.407	1.930	1783099389.074
372	300.000	-0.015	299.998	1.308	0.703	1783099389.294
373	300.000	0.041	300.004	0.841	5.849	1783099389.565
374	300.000	0.036	299.999	0.996	4.169	1783099389.808
375	300.000	0.019	300.001	1.467	3.040	1783099390.076
376	300.000	0.003	300.000	1.468	1.832	1783099390.340
377	300.000	-0.003	300.004	1.217	0.495	1783099390.645
378	300.000	-0.047	299.999	0.837	4.885	1783099390.938
379	300.000	-0.000	300.000	1.191	3.464	1783099391.200
380	300.000	-0.029	300.000	1.568	2.535	1783099391.442
381	300.000	0.009	300.002	1.359	1.191	1783099391.704
382	300.000	0.004	300.000	1.023	0.079	1783099391.968
383	300.000	0.008	300.000	0.866	4.580	1783099392.240
384	300.000	-0.039	300.002	1.327	3.256	1783099392.515
385	300.000	-0.000	299.995	1.446	2.096	1783099392.768
386	300.000	-0.034	299.996	1.404	0.828	1783099393.022
387	300.000	-0.064	300.000	0.824	5.899	1783099393.271
388	300.000	-0.020	300.003	0.749	4.273	1783099393.511
389	300.000	-0.040	300.000	1.400	3.255	1783099393.774
390	300.000	0.003	300.001	1.357	1.951	1783099394.072
391	300.000	-0.015	300.003	1.309	0.648	1783099394.313
392	300.000	-0.003	300.000	0.820	5.543	1783099394.585
393	300.000	0.021	299.997	1.089	3.671	1783099394.876
394	300.000	-0.015	299.998	1.469	2.453	1783099395.199
395	300.000	0.010	300.001	1.298	0.894	1783099395.518
396	300.000	-0.008	300.004	0.804	5.579	1783099395.826
397	300.000	-0.005	300.000	1.049	3.920	1783099396.070
398	300.000	0.054	300.005	1.538	2.978	1783099396.316
399	300.000	-0.023	300.002	1.352	1.694	1783099396.574
400	300.000	0.013	300.001	1.241	0.487	1783099396.796
401	300.000	0.011	299.998	0.791	5.291	1783099397.069
402	300.000	0.029	300.004	1.119	3.834	1783099397.311
403	300.000	0.003	299.999	1.529	2.845	1783099397.586
404	300.000	0.005	300.000	1.369	1.633	1783099397.823
405	300.000	0.027	299.996	1.227	0.408	1783099398.110
406	300.000	0.078	300.000	0.772	4.950	1783099398.341
407	300.000	-0.008	299.999	1.066	3.697	1783099398.608
408	300.000	0.001	300.001	1.513	2.648	1783099398.899
409	300.000	0.031	299.999	1.328	1.183	1783099399.164
410	300.000	-0.011	300.005	1.046	0.095	1783099399.375
411	300.000	-0.041	299.997	0.812	4.781	1783099399.654
412	300.000	-0.006	300.000	1.342	3.424	1783099399.899
413	300.000	0.016	299.999	1.450	2.374	1783099400.172
414	300.000	0.010	299.999	1.239	0.862	1783099400.490
415	300.000	0.009	299.998	0.862	5.541	1783099400.743
416	300.000	-0.036	300.002	0.933	4.016	1783099401.048
417	300.000	-0.021	300.006	1.524	2.846	1783099401.292
418	300.000	0.023	300.001	1.472	1.657	1783099401.543
419	300.000	-0.034	299.997	1.194	0.439	1783099401.803
420	300.000	0.031	300.000	0.739	5.225	1783099402.048
421	300.000	-0.044	299.998	1.082	3.832	1783099402.290
422	300.000	0.003	300.002	1.523	2.876	1783099402.533
423	300.000	-0.005	300.002	1.376	1.511	1783099402.789
424	300.000	-0.024	299.999	1.244	0.388	1783099403.058
425	300.000	-0.053	299.999	0.806	5.162	1783099403.345
426	300.000	0.004	299.997	1.254	3.593	1783099403.570
427	300.000	0.012	299.999	1.577	2.639	1783099403.837
428	300.000	-0.024	299.998	1.392	1.218	1783099404.083
429	300.000	0.020	300.001	1.081	0.035	1783099404.356
430	300.000	-0.030	300.005	0.893	4.717	1783099404.612
431	300.000	-0.004	300.002	1.213	3.492	1783099404.866
432	300.000	0.001	299.998	1.480	2.372	1783099405.117
433	300.000	0.033	300.001	1.325	0.940	1783099405.410
434	300.000	0.038	299.996	0.945	6.002	1783099405.644
435	300.000	0.014	300.004	0.775	4.437	1783099405.931
436	300.000	0.003	299.999	1.468	3.159	1783099406.160
437	300.000	0.004	299.997	1.466	2.193	1783099406.419
438	300.000	0.004	300.000	1.444	0.854	1783099406.663
439	300.000	-0.043	299.999	0.894	6.012	1783099406.909
440	300.000	0.011	299.998	0.963	4.302	1783099407.159
441	300.000	0.011	300.000	1.382	3.158	1783099407.388
442	300.000	-0.004	300.002	1.436	2.056	1783099407.677
443	300.000	-0.017	300.002	1.396	0.591	1783099407.977
444	300.000	0.042	300.000	0.826	5.487	1783099408.236
445	300.000	0.035	300.002	0.935	3.858	1783099408.472
446	300.000	0.034	299.998	1.495	2.808	1783099408.740
447	300.000	-0.050	300.002	1.368	1.437	1783099409.033
448	300.000	-0.004	299.999	1.196	0.153	1783099409.282
449	300.000	-0.002	300.003	0.840	4.929	1783099409.509
450	300.000	-0.015	299.996	1.081	3.642	1783099409.787
451	300.000	0.043	299.999	1.541	2.631	1783099410.005
452	300.000	-0.020	299.999	1.456	1.241	1783099410.305
453	300.000	0.010	299.997	1.022	6.214	1783099410.598
454	300.000	-0.023	299.999	0.777	4.450	1783099410.860
455	300.000	0.004	299.999	1.354	3.150	1783099411.178
456	300.000	0.014	300.000	1.294	1.569	1783099411.477
457	300.000	0.004	299.999	1.350	0.364	1783099411.723
458	300.000	-0.022	299.996	0.778	5.153	1783099411.964
459	300.000	-0.011	300.003	1.147	3.682	1783099412.249
460	300.000	0.016	299.999	1.505	2.658	1783099412.502
461	300.000	0.059	300.001	1.362	1.300	1783099412.753
462	300.000	-0.048	300.000	1.130	0.050	1783099412.976
463	300.000	0.012	299.999	0.849	5.027	1783099413.253
464	300.000	0.046	300.001	1.153	3.551	1783099413.490
465	300.000	0.025	300.002	1.586	2.588	1783099413.768
466	300.000	0.037	299.999	1.358	1.057	1783099414.063
467	300.000	-0.021	299.997	0.932	6.057	1783099414.319
468	300.000	-0.035	300.001	0.798	4.476	1783099414.559
469	300.000	0.016	300.003	1.434	3.157	1783099414.836
