Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
60	200.000	-0.010	200.010	2.947	6.109	1771878431.380
61	200.000	-0.062	200.013	2.988	6.113	1771878431.621
62	200.000	0.030	200.012	2.933	6.099	1771878431.897
63	200.000	-0.016	200.009	2.899	6.121	1771878432.185
64	200.000	-0.021	200.006	2.907	6.217	1771878432.435
65	200.000	0.048	200.008	2.929	6.240	1771878432.667
66	200.000	-0.016	200.006	3.009	6.193	1771878432.940
67	200.000	-0.033	200.004	2.993	6.273	1771878433.184
68	200.000	-0.034	200.007	2.948	6.220	1771878433.443
69	200.000	0.086	200.002	3.030	6.272	1771878433.698
70	200.000	0.066	200.010	2.922	6.230	1771878433.933
71	200.000	-0.011	200.008	2.930	6.234	1771878434.196
72	200.000	-0.045	200.002	3.031	0.027	1771878434.445
73	200.000	-0.020	200.009	2.888	0.056	1771878434.697
74	200.000	0.001	200.001	2.978	0.046	1771878434.927
75	200.000	0.005	200.002	2.928	0.062	1771878435.205
76	200.000	-0.018	200.000	2.981	0.036	1771878435.444
77	200.000	0.076	200.000	3.102	0.060	1771878435.666
78	200.000	-0.037	199.999	2.914	0.106	1771878435.937
79	200.000	0.015	200.000	2.830	0.108	1771878436.185
80	200.000	-0.032	200.003	2.936	0.172	1771878436.439
81	200.000	-0.037	200.001	3.010	0.189	1771878436.685
82	200.000	0.019	200.001	2.922	0.148	1771878436.909
83	200.000	-0.032	200.002	2.940	0.153	1771878437.199
84	200.000	-0.064	200.001	3.052	0.167	1771878437.437
85	200.000	0.006	200.003	2.999	0.099	1771878437.691
86	200.000	0.001	200.002	2.996	0.175	1771878437.918
87	200.000	-0.051	199.996	2.976	0.193	1771878438.186
88	200.000	-0.009	200.001	3.060	0.168	1771878438.449
89	200.000	0.010	200.002	3.047	0.176	1771878438.671
90	200.000	0.012	199.999	2.991	0.144	1771878438.927
91	200.000	0.035	200.004	2.939	0.189	1771878439.196
92	200.000	0.039	199.999	2.971	0.181	1771878439.456
93	200.000	-0.025	200.004	2.975	0.194	1771878439.688
94	200.000	-0.036	200.001	3.050	0.210	1771878439.921
95	200.000	-0.018	199.999	3.024	0.240	1771878440.195
96	200.000	-0.007	200.001	2.993	0.165	1771878440.457
97	200.000	0.015	200.000	3.043	0.189	1771878440.728
98	200.000	-0.005	200.003	2.935	0.170	1771878441.008
99	200.000	0.012	199.999	2.894	0.137	1771878441.227
100	200.000	0.016	200.001	3.000	0.138	1771878441.516
101	200.000	0.030	199.998	2.998	0.157	1771878441.759
102	200.000	-0.056	200.000	3.039	0.096	1771878441.995
103	200.000	0.016	199.999	3.058	0.147	1771878442.251
104	200.000	-0.018	200.001	3.035	0.184	1771878442.484
105	200.000	0.036	200.004	2.964	0.145	1771878442.751
106	200.000	0.055	200.002	2.988	0.104	1771878442.995
107	200.000	-0.029	199.998	3.088	0.206	1771878443.278
108	200.000	0.001	200.003	2.951	0.213	1771878443.557
109	200.000	0.019	200.001	3.100	0.158	1771878443.811
110	200.000	0.032	200.002	3.079	0.156	1771878444.090
111	200.000	-0.004	200.000	2.918	0.098	1771878444.366
112	200.000	0.026	200.001	2.952	0.162	1771878444.630
113	200.000	-0.041	200.000	3.085	0.147	1771878444.875
114	200.000	-0.053	200.001	2.956	0.081	1771878445.105
115	200.000	0.018	199.997	3.052	0.086	1771878445.369
116	200.000	-0.007	200.002	3.009	0.155	1771878445.610
117	200.000	-0.039	199.997	2.963	0.160	1771878445.875
118	200.000	-0.020	200.001	3.044	0.203	1771878446.168
119	200.000	0.032	200.000	2.936	0.242	1771878446.449
120	200.000	0.005	199.998	3.021	0.240	1771878446.664
121	200.000	0.003	200.000	2.983	0.232	1771878446.938
122	200.000	-0.002	199.999	3.022	0.248	1771878447.192
123	200.000	0.017	199.999	3.007	0.223	1771878447.482
124	200.000	-0.001	200.001	2.968	0.187	1771878447.710
125	200.000	0.007	199.997	2.960	0.235	1771878447.982
126	200.000	-0.001	199.998	3.017	0.219	1771878448.214
127	200.000	-0.022	200.000	3.016	0.173	1771878448.497
128	200.000	0.003	200.001	2.966	0.144	1771878448.790
129	200.000	-0.004	200.002	3.000	0.156	1771878449.090
130	200.000	-0.013	200.003	3.006	0.198	1771878449.359
131	200.000	-0.003	199.997	2.980	0.189	1771878449.603
132	200.000	-0.012	199.998	3.015	0.175	1771878449.847
133	200.000	0.016	199.997	3.032	0.228	1771878450.091
134	200.000	0.000	199.998	2.944	0.194	1771878450.318
135	200.000	-0.044	200.000	3.035	0.242	1771878450.615
136	200.000	-0.029	199.999	3.096	0.194	1771878450.860
137	200.000	-0.019	200.002	3.000	0.202	1771878451.170
138	200.000	-0.003	199.998	3.018	0.192	1771878451.410
139	200.000	-0.009	199.998	2.921	0.188	1771878451.645
140	200.000	-0.016	200.004	3.015	0.181	1771878451.883
141	200.000	-0.002	200.003	3.026	0.184	1771878452.164
142	200.000	0.002	199.997	2.986	0.187	1771878452.411
143	200.000	-0.045	200.001	3.037	0.218	1771878452.657
144	200.000	-0.035	199.999	3.048	0.243	1771878452.937
145	200.000	-0.010	200.001	2.926	0.192	1771878453.214
146	200.000	0.066	199.996	2.936	0.220	1771878453.457
147	200.000	0.031	200.002	3.041	0.181	1771878453.733
148	200.000	-0.089	200.001	2.996	0.156	1771878454.005
149	200.000	-0.015	199.999	3.000	0.107	1771878454.265
150	200.000	0.051	200.001	2.955	0.151	1771878454.501
151	200.000	0.066	199.997	2.915	0.131	1771878454.775
152	200.000	-0.062	200.002	2.926	0.133	1771878455.029
153	200.000	0.025	199.999	2.940	0.226	1771878455.264
154	200.000	-0.026	200.008	2.972	0.166	1771878455.510
155	200.000	0.018	200.001	2.998	0.219	1771878455.748
156	200.000	0.039	199.999	3.082	0.151	1771878456.031
157	200.000	-0.001	200.002	2.964	0.152	1771878456.331
158	200.000	-0.020	199.998	2.921	0.157	1771878456.589
159	200.000	0.009	199.997	1.972	0.095	1771878456.838
160	200.000	0.006	200.003	0.767	4.019	1771878457.087
161	200.000	0.010	199.999	0.955	6.060	1771878457.323
162	200.000	-0.027	200.000	0.959	3.797	1771878457.575
163	200.000	-0.026	200.003	1.058	3.831	1771878457.829
164	200.000	-0.005	199.997	0.503	4.276	1771878458.100
165	200.000	0.042	200.000	1.627	3.704	1771878458.358
166	200.000	0.025	199.999	0.612	4.296	1771878458.639
167	200.000	0.052	199.999	0.557	4.496	1771878458.892
168	200.000	0.016	199.999	0.552	6.024	1771878459.158
169	200.000	0.003	200.002	0.487	5.036	1771878459.408
170	200.000	-0.044	200.000	0.580	4.814	1771878459.659
171	200.000	-0.006	200.000	0.538	4.906	1771878459.909
172	200.000	-0.019	200.000	0.334	5.475	1771878460.206
173	200.000	-0.028	200.001	0.441	5.800	1771878460.438
174	200.000	-0.000	199.998	0.536	5.665	1771878460.724
175	200.000	-0.001	199.999	0.544	5.792	1771878461.007
176	200.000	0.011	199.998	0.529	5.420	1771878461.269
177	200.000	-0.015	199.998	1.224	0.154	1771878461.491
178	200.000	0.028	200.001	0.415	5.388	1771878461.780
179	200.000	0.002	199.999	0.641	6.146	1771878462.018
180	200.000	-0.013	200.000	0.305	4.628	1771878462.272
181	200.000	-0.002	199.999	0.365	4.782	1771878462.535
182	200.000	-0.011	200.000	0.449	5.320	1771878462.827
183	200.000	0.022	200.002	0.453	5.115	1771878463.068
184	200.000	0.026	200.003	0.335	4.962	1771878463.340
185	200.000	-0.009	200.001	0.533	5.698	1771878463.592
186	200.000	0.025	199.998	0.637	4.117	1771878463.846
187	200.000	0.010	200.001	0.611	5.633	1771878464.134
188	200.000	0.014	199.994	0.410	5.220	1771878464.407
189	200.000	-0.000	200.001	0.554	4.716	1771878464.645
190	200.000	-0.001	200.002	0.841	4.730	1771878464.907
191	200.000	-0.044	200.001	0.796	5.522	1771878465.167
192	200.000	-0.020	200.000	0.200	4.044	1771878465.464
193	200.000	0.029	200.004	0.248	4.445	1771878465.766
194	200.000	0.013	199.995	0.406	4.935	1771878466.029
195	200.000	-0.012	200.002	0.325	5.605	1771878466.244
196	200.000	-0.070	200.001	0.620	5.499	1771878466.541
197	200.000	-0.001	199.998	0.464	5.417	1771878466.849
198	200.000	0.017	200.001	0.500	5.468	1771878467.150
199	200.000	-0.048	200.001	0.216	5.965	1771878467.400
200	200.000	-0.052	199.999	0.589	4.102	1771878467.627
201	200.000	-0.028	200.003	0.320	4.600	1771878467.897
202	200.000	0.073	200.000	0.462	5.553	1771878468.160
203	200.000	-0.024	200.001	0.644	5.358	1771878468.462
204	200.000	-0.024	199.996	0.690	5.475	1771878468.708
205	200.000	0.019	200.003	0.601	6.270	1771878468.933
206	200.000	0.017	199.998	0.579	5.680	1771878469.191
207	200.000	-0.002	200.005	0.538	5.014	1771878469.458
208	200.000	0.034	199.998	0.661	5.349	1771878469.709
209	200.000	-0.032	200.000	0.436	4.745	1771878469.962
210	200.000	-0.042	199.997	0.432	4.693	1771878470.226
211	200.000	0.036	199.999	0.498	4.194	1771878470.485
212	200.000	0.037	199.998	0.506	5.012	1771878470.744
213	200.000	-0.064	199.999	0.303	5.400	1771878471.043
214	200.000	0.001	200.005	0.339	4.407	1771878471.267
215	200.000	-0.000	199.999	0.406	5.627	1771878471.533
216	200.000	-0.028	199.998	0.693	5.700	1771878471.807
217	200.000	-0.030	199.998	0.580	4.137	1771878472.105
218	200.000	0.037	200.000	0.498	4.528	1771878472.338
219	200.000	0.015	200.000	0.555	5.373	1771878472.594
220	200.000	-0.012	200.000	0.574	5.787	1771878472.853
221	200.000	-0.016	199.996	0.601	5.388	1771878473.171
222	200.000	0.005	200.000	0.598	5.771	1771878473.400
223	200.000	-0.026	199.999	0.588	5.885	1771878473.666
224	200.000	0.013	199.999	0.541	4.442	1771878473.898
225	200.000	-0.046	199.995	0.324	5.051	1771878474.175
226	200.000	-0.043	200.000	0.396	4.252	1771878474.402
227	200.000	0.049	200.000	0.456	5.508	1771878474.690
228	200.000	-0.018	200.003	0.617	6.020	1771878474.977
229	200.000	0.023	199.998	0.454	5.542	1771878475.293
230	200.000	0.016	200.002	0.452	4.071	1771878475.528
231	200.000	0.050	200.001	0.256	4.916	1771878475.786
232	200.000	0.053	200.000	0.462	4.943	1771878476.054
233	200.000	0.004	199.999	0.340	5.151	1771878476.296
234	200.000	-0.029	200.002	0.682	6.079	1771878476.522
235	200.000	-0.020	200.000	0.984	6.047	1771878476.792
236	200.000	0.002	200.000	3.094	3.266	1771878477.042
237	200.000	0.046	199.998	3.127	3.310	1771878477.300
238	200.000	0.027	200.000	3.120	3.278	1771878477.531
239	200.000	-0.003	199.997	3.118	3.274	1771878477.799
240	200.000	-0.010	200.000	3.254	3.253	1771878478.043
241	200.000	0.008	200.002	3.262	3.289	1771878478.276
242	200.000	0.012	199.999	3.095	3.218	1771878478.549
243	200.000	-0.019	199.999	3.208	3.240	1771878478.777
244	200.000	-0.006	200.000	3.241	3.258	1771878479.023
245	200.000	0.051	199.996	1.891	0.628	1771878479.287
246	200.000	-0.016	200.003	2.319	5.655	1771878479.538
247	200.000	-0.012	199.997	3.191	3.366	1771878479.779
248	200.000	0.014	199.997	1.866	0.569	1771878480.031
249	200.000	-0.030	200.001	2.337	5.617	1771878480.286
250	200.000	0.054	200.003	3.030	3.306	1771878480.542
251	200.000	0.002	200.002	2.572	0.470	1771878480.800
252	200.000	0.006	200.001	1.635	4.815	1771878481.087
253	200.000	0.010	199.998	2.195	3.018	1771878481.344
254	200.000	0.022	200.000	3.586	0.164	1771878481.605
255	200.000	0.006	200.001	2.338	3.806	1771878481.916
256	200.000	-0.013	199.999	0.984	2.196	1771878482.177
257	200.000	-0.033	200.005	3.318	6.145	1771878482.420
258	200.000	-0.034	199.999	2.817	3.648	1771878482.684
259	200.000	0.025	200.003	0.877	1.545	1771878482.924
260	200.000	-0.011	200.001	3.676	6.170	1771878483.164
261	200.000	-0.032	200.000	3.055	3.568	1771878483.463
262	200.000	-0.004	200.002	1.646	0.938	1771878483.743
263	200.000	-0.011	200.001	2.397	5.639	1771878483.997
264	200.000	-0.016	199.998	3.318	3.426	1771878484.212
265	200.000	0.008	199.999	1.949	0.678	1771878484.486
266	200.000	-0.009	199.996	2.500	5.653	1771878484.718
267	200.000	-0.005	199.999	3.122	3.438	1771878484.993
268	200.000	0.008	200.000	2.686	0.539	1771878485.229
269	200.000	0.002	200.002	2.181	5.473	1771878485.504
270	200.000	-0.012	200.001	2.692	3.198	1771878485.800
271	200.000	-0.038	200.002	3.324	0.267	1771878486.059
272	200.000	0.000	200.003	2.243	3.954	1771878486.352
273	200.000	0.000	200.001	1.062	2.412	1771878486.607
274	200.000	0.018	200.004	3.745	0.040	1771878486.845
275	200.000	-0.029	200.000	2.647	3.759	1771878487.119
276	200.000	-0.024	200.002	1.030	2.439	1771878487.347
277	200.000	-0.004	200.000	3.610	6.248	1771878487.608
278	200.000	0.011	200.000	2.849	3.594	1771878487.864
279	200.000	-0.039	199.997	0.922	1.651	1771878488.136
280	200.000	-0.020	200.001	2.611	5.857	1771878488.453
281	200.000	-0.002	200.001	2.811	3.324	1771878488.741
282	200.000	0.020	200.003	2.936	0.411	1771878489.010
283	200.000	-0.013	199.996	1.789	4.874	1771878489.239
284	200.000	0.004	199.999	2.543	3.069	1771878489.505
285	200.000	0.012	199.999	3.423	0.189	1771878489.759
286	200.000	-0.016	199.999	1.933	4.559	1771878490.032
287	200.000	-0.018	199.999	1.230	2.732	1771878490.324
288	200.000	0.044	199.998	3.693	6.175	1771878490.581
289	200.000	-0.018	200.001	2.656	3.774	1771878490.822
290	200.000	-0.025	199.997	1.121	2.449	1771878491.080
291	200.000	-0.035	200.001	3.077	5.989	1771878491.407
292	200.000	0.018	200.003	3.080	3.308	1771878491.692
293	200.000	0.035	199.999	2.506	0.368	1771878491.931
294	200.000	0.025	200.000	1.877	5.170	1771878492.215
295	200.000	0.016	200.000	2.376	3.112	1771878492.511
296	200.000	-0.009	200.002	3.585	0.186	1771878492.744
297	200.000	0.020	199.996	1.972	4.378	1771878493.012
298	200.000	-0.007	199.999	1.921	2.960	1771878493.268
299	200.000	-0.004	200.003	3.344	6.155	1771878493.578
300	200.000	-0.026	200.002	3.036	3.622	1771878493.807
301	200.000	-0.020	199.995	0.832	2.253	1771878494.050
302	200.000	-0.019	199.999	3.616	6.185	1771878494.308
303	200.000	-0.006	200.003	2.705	3.750	1771878494.568
304	200.000	0.015	200.002	0.803	2.087	1771878494.799
305	200.000	-0.007	199.998	3.590	6.185	1771878495.058
306	200.000	-0.013	200.001	2.820	3.644	1771878495.317
307	200.000	-0.006	200.000	0.946	1.866	1771878495.553
308	200.000	-0.026	200.000	3.820	6.087	1771878495.819
309	200.000	-0.013	200.003	3.062	3.487	1771878496.045
310	200.000	-0.033	199.998	0.936	2.171	1771878496.314
311	200.000	-0.029	200.000	3.523	6.041	1771878496.560
312	200.000	-0.013	199.998	2.880	3.618	1771878496.808
313	200.000	-0.002	199.996	0.930	1.432	1771878497.064
314	200.000	-0.025	200.001	3.583	6.077	1771878497.313
315	200.000	0.003	199.999	3.138	3.503	1771878497.574
316	200.000	0.017	199.999	0.838	1.562	1771878497.812
317	200.000	0.041	200.003	3.462	6.037	1771878498.065
318	200.000	0.002	200.000	3.044	3.554	1771878498.294
319	200.000	-0.006	199.999	0.735	2.123	1771878498.572
320	200.000	-0.013	200.000	3.564	6.031	1771878498.813
321	200.000	0.006	199.997	2.939	3.617	1771878499.073
322	200.000	-0.057	200.000	1.211	0.986	1771878499.323
323	200.000	0.007	200.001	3.549	6.082	1771878499.557
324	200.000	0.005	199.995	3.001	3.645	1771878499.820
325	200.000	-0.008	199.996	0.941	1.377	1771878500.049
326	200.000	0.008	200.003	3.279	6.030	1771878500.329
327	200.000	-0.004	200.000	3.102	3.499	1771878500.566
328	200.000	0.003	200.003	0.760	1.383	1771878500.831
329	200.000	-0.013	199.999	2.646	5.708	1771878501.115
330	200.000	-0.016	199.999	3.142	3.327	1771878501.388
331	200.000	-0.020	200.004	1.999	0.459	1771878501.610
332	200.000	0.005	200.002	2.461	5.620	1771878501.876
333	200.000	0.032	200.003	3.090	3.266	1771878502.131
334	200.000	0.007	200.001	2.452	0.365	1771878502.402
335	200.000	-0.008	199.998	1.689	4.764	1771878502.686
336	200.000	0.004	200.004	2.205	3.090	1771878502.956
337	200.000	0.011	199.998	3.434	0.216	1771878503.190
338	200.000	-0.020	199.998	1.790	4.414	1771878503.461
339	200.000	-0.011	199.998	2.425	3.078	1771878503.707
340	200.000	-0.027	199.998	3.421	0.144	1771878503.946
341	200.000	-0.003	199.997	1.743	4.510	1771878504.183
342	200.000	-0.002	200.001	2.582	3.115	1771878504.432
343	200.000	-0.004	200.000	3.364	0.151	1771878504.698
344	200.000	0.004	200.000	1.773	4.430	1771878504.931
345	200.000	0.018	200.001	2.350	3.160	1771878505.206
346	200.000	-0.009	200.001	3.545	0.040	1771878505.485
347	200.000	-0.043	200.000	2.560	3.811	1771878505.752
348	200.000	-0.013	200.000	1.240	2.690	1771878505.983
349	200.000	-0.004	200.000	3.627	6.251	1771878506.255
350	200.000	-0.015	199.999	2.835	3.692	1771878506.521
351	200.000	-0.015	199.999	0.899	1.305	1771878506.817
352	200.000	-0.026	199.996	3.076	5.950	1771878507.061
353	200.000	-0.030	200.000	3.143	3.541	1771878507.312
354	200.000	-0.000	200.001	1.323	0.787	1771878507.538
355	200.000	-0.065	199.999	3.168	5.990	1771878507.820
356	200.000	-0.051	200.001	3.176	3.382	1771878508.079
357	200.000	0.013	200.001	1.736	0.615	1771878508.336
358	200.000	0.025	200.002	2.270	5.599	1771878508.594
359	200.000	-0.018	200.001	3.067	3.363	1771878508.835
360	200.000	0.005	199.997	2.216	0.467	1771878509.086
361	200.000	-0.013	199.999	2.368	5.655	1771878509.350
362	200.000	-0.003	199.999	3.065	3.315	1771878509.607
363	200.000	0.016	200.003	2.899	0.276	1771878509.913
364	200.000	-0.009	199.999	1.602	4.361	1771878510.207
365	200.000	-0.012	200.000	1.589	2.918	1771878510.466
366	200.000	0.010	200.000	3.716	0.102	1771878510.693
367	200.000	-0.008	199.996	2.087	4.049	1771878510.965
368	200.000	-0.033	200.000	1.044	2.673	1771878511.196
369	200.000	0.007	199.996	3.699	0.033	1771878511.461
370	200.000	-0.008	200.000	2.397	3.884	1771878511.713
371	200.000	0.034	200.003	1.178	2.845	1771878511.960
372	200.000	0.030	200.002	3.668	0.037	1771878512.210
373	200.000	-0.006	200.000	2.467	3.802	1771878512.442
374	200.000	0.021	200.000	1.228	2.637	1771878512.688
375	200.000	-0.038	200.000	3.553	0.037	1771878512.947
376	200.000	0.009	200.003	2.665	3.803	1771878513.204
377	200.000	0.005	199.999	0.675	2.018	1771878513.453
378	200.000	-0.007	200.002	3.604	6.264	1771878513.713
379	200.000	-0.001	200.001	2.739	3.702	1771878513.964
380	200.000	-0.015	199.999	0.971	1.942	1771878514.211
381	200.000	0.038	199.999	3.379	6.162	1771878514.454
382	200.000	0.019	200.002	2.746	3.707	1771878514.677
383	200.000	0.026	200.003	0.877	2.232	1771878514.958
384	200.000	-0.019	200.000	3.321	6.091	1771878515.207
385	200.000	0.033	200.002	2.919	3.602	1771878515.460
386	200.000	0.006	200.001	0.841	1.297	1771878515.704
387	200.000	0.020	199.999	3.428	6.163	1771878515.934
388	200.000	-0.013	199.996	2.663	3.728	1771878516.202
389	200.000	-0.081	200.005	0.795	1.739	1771878516.445
390	200.000	0.010	199.998	3.169	6.061	1771878516.730
391	200.000	0.030	200.001	3.014	3.386	1771878516.961
392	200.000	0.013	200.002	1.061	0.680	1771878517.228
393	200.000	0.035	199.999	2.972	5.921	1771878517.476
394	200.000	-0.010	200.003	3.077	3.484	1771878517.717
395	200.000	0.001	200.001	1.243	0.721	1771878517.972
396	200.000	0.026	200.001	2.968	5.942	1771878518.235
397	200.000	-0.040	200.001	3.227	3.513	1771878518.475
398	200.000	-0.005	200.000	1.162	0.733	1771878518.699
399	200.000	-0.006	199.998	2.885	5.931	1771878518.976
400	200.000	-0.022	200.001	2.951	3.419	1771878519.219
401	200.000	0.042	200.002	1.370	0.583	1771878519.492
402	200.000	0.082	200.003	1.947	5.497	1771878519.791
403	200.000	-0.040	199.999	2.627	3.243	1771878520.044
404	200.000	0.073	199.997	2.803	0.340	1771878520.270
405	200.000	0.006	200.002	1.727	5.260	1771878520.536
406	200.000	-0.020	199.997	2.619	3.189	1771878520.797
407	200.000	0.021	199.999	3.347	0.158	1771878521.099
408	200.000	-0.011	199.999	2.057	4.040	1771878521.335
409	200.000	-0.020	200.001	1.625	2.948	1771878521.592
410	200.000	-0.001	200.004	3.430	0.010	1771878521.841
411	200.000	0.031	199.998	2.409	3.991	1771878522.139
412	200.000	-0.002	200.001	0.763	1.290	1771878522.434
413	200.000	0.000	199.999	2.834	5.938	1771878522.706
414	200.000	-0.050	199.992	3.188	3.464	1771878522.938
415	200.000	-0.031	199.999	1.633	0.588	1771878523.195
416	200.000	0.010	200.003	2.994	5.956	1771878523.413
417	200.000	-0.017	199.999	3.142	3.572	1771878523.695
418	200.000	-0.019	199.995	1.457	0.727	1771878523.930
419	200.000	-0.057	200.002	2.641	5.820	1771878524.198
420	200.000	-0.031	200.001	3.108	3.430	1771878524.454
421	200.000	-0.017	199.999	2.098	0.420	1771878524.751
422	200.000	0.021	199.999	1.747	5.053	1771878525.003
423	200.000	0.006	200.001	2.903	3.345	1771878525.271
424	200.000	0.003	199.997	3.217	0.209	1771878525.570
425	200.000	0.010	199.998	1.934	4.222	1771878525.811
426	200.000	-0.010	200.001	2.297	3.101	1771878526.072
427	200.000	-0.015	199.996	3.483	0.039	1771878526.320
428	200.000	0.033	199.996	1.945	4.204	1771878526.543
429	200.000	0.023	199.999	1.976	3.054	1771878526.806
430	200.000	0.036	200.003	3.488	0.058	1771878527.058
431	200.000	0.038	200.002	2.013	4.045	1771878527.319
432	200.000	0.021	200.000	1.435	2.884	1771878527.585
433	200.000	0.006	200.000	3.411	6.188	1771878527.886
434	200.000	0.002	199.998	2.781	3.581	1771878528.107
435	200.000	0.010	200.000	0.736	2.051	1771878528.369
436	200.000	0.041	200.000	3.318	6.148	1771878528.627
437	200.000	-0.019	200.002	2.866	3.620	1771878528.885
438	200.000	-0.037	199.998	0.808	1.321	1771878529.133
439	200.000	-0.017	200.005	2.745	5.944	1771878529.436
440	200.000	0.025	200.003	3.019	3.454	1771878529.694
441	200.000	0.073	200.003	2.049	0.458	1771878529.963
442	200.000	-0.038	200.001	2.089	5.583	1771878530.193
443	200.000	-0.007	200.002	2.946	3.327	1771878530.474
444	200.000	0.025	200.000	2.423	0.387	1771878530.699
445	200.000	0.032	200.002	1.860	5.475	1771878530.959
446	200.000	-0.016	199.999	2.767	3.282	1771878531.217
447	200.000	0.067	200.001	2.865	0.314	1771878531.526
448	200.000	-0.050	200.000	1.918	4.305	1771878531.748
449	200.000	0.001	200.004	2.354	3.147	1771878532.022
450	200.000	0.022	199.998	3.485	0.174	1771878532.274
451	200.000	0.005	199.998	2.076	4.179	1771878532.518
452	200.000	0.071	200.001	1.716	3.006	1771878532.785
453	200.000	-0.056	199.996	3.569	0.187	1771878533.013
454	200.000	0.007	200.001	2.008	4.117	1771878533.272
455	200.000	-0.041	199.998	1.654	2.934	1771878533.524
456	200.000	0.051	200.001	3.516	0.037	1771878533.780
457	200.000	0.007	199.996	2.296	3.982	1771878534.038
458	200.000	0.046	200.003	0.886	2.351	1771878534.334
459	200.000	0.043	200.001	3.111	6.002	1771878534.578
460	200.000	0.035	200.000	2.950	3.526	1771878534.840
461	200.000	0.030	199.999	0.893	1.327	1771878535.070
462	200.000	-0.032	199.998	3.254	6.118	1771878535.328
463	200.000	0.002	199.998	3.080	3.570	1771878535.581
464	200.000	-0.010	200.000	0.761	1.253	1771878535.812
465	200.000	0.007	200.002	3.282	6.128	1771878536.080
466	200.000	0.062	199.998	3.047	3.567	1771878536.313
467	200.000	0.018	200.002	0.729	1.435	1771878536.597
468	200.000	-0.027	199.999	2.797	5.909	1771878536.834
469	200.000	-0.008	199.999	3.119	3.506	1771878537.096
