Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
94	200.000	-0.031	199.999	2.774	6.018	1.328	1782941729.212
95	200.000	-0.014	200.007	2.799	3.823	1.328	1782941729.451
96	200.000	-0.044	200.002	2.489	1.692	1.328	1782941729.760
97	200.000	0.043	200.000	3.037	5.476	1.328	1782941730.014
98	200.000	-0.052	200.001	2.653	3.397	1.328	1782941730.254
99	200.000	0.006	200.002	2.583	1.305	1.328	1782941730.531
100	200.000	-0.022	199.994	2.894	4.931	1.328	1782941730.823
101	200.000	-0.012	199.996	2.623	3.024	1.328	1782941731.078
102	200.000	-0.033	199.998	2.701	0.551	1.328	1782941731.329
103	200.000	0.020	200.002	3.048	4.754	1.328	1782941731.591
104	200.000	-0.003	199.999	2.583	2.638	1.328	1782941731.880
105	200.000	-0.009	200.001	2.798	0.119	1.328	1782941732.141
106	200.000	0.043	200.000	2.709	4.281	1.328	1782941732.368
107	200.000	0.024	199.998	2.512	2.536	1.328	1782941732.647
108	200.000	-0.005	200.002	2.857	5.941	1.328	1782941732.926
109	200.000	-0.043	200.004	2.704	3.810	1.328	1782941733.201
110	200.000	-0.050	199.997	2.489	1.923	1.328	1782941733.441
111	200.000	-0.012	199.996	3.184	5.744	1.328	1782941733.698
112	200.000	0.015	199.995	2.701	3.744	1.328	1782941733.935
113	200.000	0.008	199.998	2.706	1.792	1.328	1782941734.209
114	200.000	0.005	199.999	3.016	5.303	1.328	1782941734.498
115	200.000	0.004	200.000	2.668	3.348	1.328	1782941734.756
116	200.000	-0.047	199.994	2.705	1.019	1.328	1782941735.010
117	200.000	0.017	199.998	3.121	5.035	1.328	1782941735.263
118	200.000	-0.054	200.002	2.622	3.087	1.328	1782941735.530
119	200.000	0.011	199.999	3.004	0.827	1.328	1782941735.788
120	200.000	-0.036	200.001	2.840	4.528	1.328	1782941736.087
121	200.000	0.038	200.000	2.383	2.039	1.328	1782941736.416
122	200.000	-0.051	199.997	2.784	5.318	1.328	1782941736.722
123	200.000	-0.012	200.001	2.576	3.134	1.328	1782941737.042
124	200.000	-0.030	199.999	2.724	0.360	1.328	1782941737.333
125	200.000	-0.006	200.000	3.006	4.415	1.328	1782941737.589
126	200.000	-0.027	200.002	2.638	2.451	1.328	1782941737.831
127	200.000	0.012	199.998	3.031	6.168	1.328	1782941738.115
128	200.000	-0.010	199.998	2.687	3.735	1.328	1782941738.427
129	200.000	-0.005	200.004	2.691	1.342	1.328	1782941738.708
130	200.000	0.032	200.004	2.939	5.020	1.328	1782941738.997
131	200.000	-0.006	200.000	2.477	2.842	1.328	1782941739.302
132	200.000	0.058	200.002	3.006	0.059	1.328	1782941739.559
133	200.000	0.090	200.003	2.854	4.334	1.328	1782941739.790
134	200.000	0.045	200.001	2.514	2.636	1.328	1782941740.056
135	200.000	-0.051	200.000	2.662	6.069	1.328	1782941740.373
136	200.000	-0.012	200.000	2.660	3.629	1.328	1782941740.675
137	200.000	0.007	199.998	2.750	1.287	1.328	1782941740.927
138	200.000	0.032	199.999	3.114	5.155	1.328	1782941741.169
139	200.000	0.058	200.001	2.579	2.991	1.328	1782941741.504
140	200.000	0.002	200.004	2.754	0.137	1.328	1782941741.808
141	200.000	0.009	200.003	3.024	4.114	1.328	1782941742.035
142	200.000	0.032	200.002	2.673	2.351	1.328	1782941742.306
143	200.000	-0.007	199.999	3.082	6.047	1.328	1782941742.538
144	200.000	0.019	200.000	2.980	4.103	1.328	1782941742.808
145	200.000	0.014	200.000	2.486	1.965	1.328	1782941743.088
146	200.000	0.025	200.000	3.134	5.711	1.328	1782941743.356
147	200.000	0.042	200.002	2.880	3.735	1.328	1782941743.608
148	200.000	-0.034	199.998	2.443	1.090	1.328	1782941743.937
149	200.000	-0.008	200.003	3.152	4.747	1.328	1782941744.236
150	200.000	0.060	200.001	2.746	2.731	1.328	1782941744.451
151	200.000	-0.006	200.002	2.949	0.537	1.328	1782941744.738
152	200.000	-0.053	199.998	2.976	4.368	1.328	1782941744.969
153	200.000	-0.031	199.999	2.661	2.630	1.328	1782941745.250
154	200.000	-0.053	199.998	2.994	6.141	1.328	1782941745.557
155	200.000	0.048	200.000	2.689	3.638	1.328	1782941745.847
156	200.000	0.035	199.998	2.562	1.397	1.328	1782941746.117
157	200.000	0.020	199.998	3.053	4.942	1.328	1782941746.401
158	200.000	0.023	199.999	2.687	2.993	1.328	1782941746.669
159	200.000	0.007	200.000	2.873	0.563	1.328	1782941746.935
160	200.000	0.001	199.999	2.786	4.331	1.328	1782941747.256
161	200.000	-0.025	199.995	2.558	1.911	1.328	1782941747.548
162	200.000	0.009	200.000	3.228	5.652	1.328	1782941747.777
163	200.000	-0.004	199.997	2.809	3.676	1.328	1782941748.046
164	200.000	0.042	199.999	2.612	1.593	1.328	1782941748.303
165	200.000	-0.029	199.999	3.215	5.509	1.328	1782941748.545
166	200.000	0.024	200.000	2.684	3.542	1.328	1782941748.806
167	200.000	-0.006	199.992	2.589	1.277	1.328	1782941749.118
168	200.000	0.036	199.997	2.960	4.739	1.328	1782941749.427
169	200.000	-0.001	200.001	2.520	2.382	1.328	1782941749.721
