Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
93	200.000	-0.004	200.002	0.834	5.304	1.328	1783012941.660
94	200.000	-0.018	199.997	0.644	0.358	1.328	1783012941.930
95	200.000	-0.002	199.999	0.670	1.154	1.328	1783012942.188
96	200.000	-0.008	200.002	1.226	1.819	1.328	1783012942.433
97	200.000	0.025	199.999	1.298	2.831	1.328	1783012942.681
98	200.000	-0.030	200.001	1.179	4.093	1.328	1783012942.916
99	200.000	-0.021	200.003	0.761	5.379	1.328	1783012943.193
100	200.000	0.003	199.998	0.687	0.549	1.328	1783012943.413
101	200.000	-0.104	200.003	0.786	1.076	1.328	1783012943.689
102	200.000	-0.029	200.002	1.105	1.960	1.328	1783012943.910
103	200.000	0.002	200.001	1.348	3.038	1.328	1783012944.177
104	200.000	0.005	200.002	0.975	4.218	1.328	1783012944.422
105	200.000	0.013	200.000	0.739	5.590	1.328	1783012944.697
106	200.000	0.060	200.004	0.725	0.617	1.328	1783012944.979
107	200.000	-0.005	199.999	0.786	1.249	1.328	1783012945.233
108	200.000	0.006	199.998	1.160	2.355	1.328	1783012945.480
109	200.000	-0.024	199.997	1.412	3.379	1.328	1783012945.736
110	200.000	-0.038	200.001	0.768	4.779	1.328	1783012945.988
111	200.000	0.069	200.003	0.549	6.061	1.328	1783012946.233
112	200.000	-0.006	200.003	0.447	0.959	1.328	1783012946.481
113	200.000	0.008	200.002	1.048	1.370	1.328	1783012946.746
114	200.000	-0.014	200.005	1.273	2.348	1.328	1783012946.986
115	200.000	-0.070	200.000	1.155	3.391	1.328	1783012947.220
116	200.000	0.044	200.002	0.948	4.717	1.328	1783012947.492
117	200.000	0.053	200.005	0.734	5.987	1.328	1783012947.711
118	200.000	0.030	200.004	0.663	0.778	1.328	1783012947.992
119	200.000	0.021	200.007	0.862	1.571	1.328	1783012948.248
120	200.000	-0.013	199.999	1.306	2.407	1.328	1783012948.492
121	200.000	0.018	199.999	1.343	3.506	1.328	1783012948.744
122	200.000	-0.028	200.000	0.801	4.932	1.328	1783012949.012
123	200.000	-0.042	200.000	0.529	0.258	1.328	1783012949.317
124	200.000	0.032	200.002	0.906	1.084	1.328	1783012949.567
125	200.000	-0.014	200.003	1.183	1.721	1.328	1783012949.797
126	200.000	-0.033	199.996	1.479	2.629	1.328	1783012950.035
127	200.000	0.033	200.002	1.177	4.050	1.328	1783012950.314
128	200.000	-0.011	199.999	0.783	5.454	1.328	1783012950.557
129	200.000	-0.001	200.003	0.692	0.482	1.328	1783012950.802
130	200.000	0.017	200.003	0.401	1.353	1.328	1783012951.040
131	200.000	0.019	200.004	1.084	1.795	1.328	1783012951.300
132	200.000	0.006	200.000	1.304	2.912	1.328	1783012951.558
133	200.000	-0.055	200.001	1.048	3.985	1.328	1783012951.794
134	200.000	0.027	200.000	0.731	5.631	1.328	1783012952.053
135	200.000	0.043	200.003	0.475	0.421	1.328	1783012952.299
136	200.000	0.030	199.999	0.797	1.143	1.328	1783012952.551
137	200.000	0.003	199.998	1.149	1.895	1.328	1783012952.786
138	200.000	-0.009	199.998	1.262	2.692	1.328	1783012953.057
139	200.000	-0.018	199.997	1.004	4.099	1.328	1783012953.283
140	200.000	-0.041	199.999	0.860	5.563	1.328	1783012953.554
141	200.000	0.029	200.003	0.663	0.478	1.328	1783012953.793
142	200.000	-0.046	200.000	0.644	1.139	1.328	1783012954.067
143	200.000	-0.046	200.001	1.304	2.091	1.328	1783012954.341
144	200.000	-0.006	200.002	1.381	3.211	1.328	1783012954.611
145	200.000	0.031	199.999	0.863	4.600	1.328	1783012954.859
146	200.000	0.026	200.000	0.850	6.044	1.328	1783012955.124
147	200.000	-0.042	200.002	0.817	0.902	1.328	1783012955.371
148	200.000	-0.022	200.003	0.911	1.638	1.328	1783012955.608
149	200.000	-0.004	199.998	1.130	2.204	1.328	1783012955.875
150	200.000	0.020	200.002	1.306	3.282	1.328	1783012956.107
151	200.000	-0.015	200.004	0.951	4.459	1.328	1783012956.360
152	200.000	-0.008	199.997	0.791	6.142	1.328	1783012956.580
153	200.000	0.004	200.001	0.751	0.946	1.328	1783012956.854
154	200.000	0.012	199.998	1.073	1.429	1.328	1783012957.092
155	200.000	-0.009	199.999	1.161	2.268	1.328	1783012957.390
156	200.000	-0.006	200.004	1.239	3.638	1.328	1783012957.660
157	200.000	0.020	200.000	0.771	5.129	1.328	1783012957.958
158	200.000	-0.023	199.999	0.793	0.343	1.328	1783012958.212
159	200.000	0.010	200.000	0.585	1.133	1.328	1783012958.463
160	200.000	-0.060	199.999	0.988	1.906	1.328	1783012958.729
161	200.000	0.003	200.003	1.291	2.832	1.328	1783012958.966
162	200.000	0.034	199.999	0.965	3.896	1.328	1783012959.212
163	200.000	-0.022	200.001	0.703	5.668	1.328	1783012959.493
164	200.000	-0.031	199.999	0.673	0.603	1.328	1783012959.740
165	200.000	0.045	200.001	0.719	1.173	1.328	1783012960.007
166	200.000	0.032	200.000	1.207	1.826	1.328	1783012960.225
167	200.000	-0.036	200.005	1.195	3.034	1.328	1783012960.493
168	200.000	-0.016	200.003	1.078	4.278	1.328	1783012960.744
169	200.000	-0.050	200.002	0.734	5.919	1.328	1783012960.987
170	200.000	-0.095	199.997	0.586	5.694	1.328	1783012961.254
171	200.000	-0.023	199.999	0.747	1.211	1.328	1783012961.471
172	200.000	0.035	199.998	1.102	2.010	1.328	1783012961.741
173	200.000	-0.026	200.001	1.251	2.920	1.328	1783012961.994
174	200.000	-0.013	199.999	1.154	4.458	1.328	1783012962.245
175	200.000	0.014	200.001	0.838	5.769	1.328	1783012962.488
176	200.000	0.019	199.995	0.745	0.490	1.328	1783012962.762
177	200.000	-0.028	199.999	0.672	1.317	1.328	1783012962.994
178	200.000	0.019	199.998	1.179	2.023	1.328	1783012963.234
179	200.000	-0.000	200.003	1.440	2.994	1.328	1783012963.491
180	200.000	0.053	200.001	1.052	4.254	1.328	1783012963.723
181	200.000	0.001	200.000	0.684	5.741	1.328	1783012963.993
182	200.000	0.033	199.999	0.655	0.617	1.328	1783012964.249
183	200.000	0.002	199.999	0.949	1.427	1.328	1783012964.501
184	200.000	-0.025	200.001	1.345	1.969	1.328	1783012964.738
185	200.000	-0.009	200.001	1.398	3.009	1.328	1783012964.971
186	200.000	0.042	200.002	1.180	4.362	1.328	1783012965.246
187	200.000	0.003	200.002	0.888	5.832	1.328	1783012965.472
188	200.000	0.009	200.002	0.762	0.780	1.328	1783012965.744
189	200.000	-0.007	200.000	0.888	1.197	1.328	1783012965.975
190	200.000	-0.024	199.998	1.193	2.027	1.328	1783012966.243
191	200.000	-0.036	200.001	1.396	3.132	1.328	1783012966.500
192	200.000	0.031	200.001	0.892	4.629	1.328	1783012966.727
193	200.000	-0.050	200.000	0.755	5.773	1.328	1783012966.986
194	200.000	-0.035	199.997	0.729	0.881	1.328	1783012967.232
195	200.000	-0.005	200.002	0.731	1.329	1.328	1783012967.494
196	200.000	-0.008	199.999	1.293	2.059	1.328	1783012967.725
197	200.000	-0.029	199.998	1.359	3.132	1.328	1783012968.002
198	200.000	0.005	199.997	0.998	4.510	1.328	1783012968.250
199	200.000	-0.026	199.999	0.700	5.702	1.328	1783012968.500
200	200.000	0.013	200.000	0.619	0.737	1.328	1783012968.746
201	200.000	0.002	199.999	0.847	1.346	1.328	1783012968.967
202	200.000	-0.018	200.003	0.852	2.608	1.328	1783012969.243
203	200.000	0.055	200.003	1.388	3.198	1.328	1783012969.506
204	200.000	0.049	199.999	0.896	4.509	1.328	1783012969.750
205	200.000	0.008	200.002	0.526	6.038	1.328	1783012969.977
206	200.000	0.012	200.000	0.844	0.903	1.328	1783012970.240
207	200.000	0.002	200.000	0.929	1.525	1.328	1783012970.475
208	200.000	0.050	200.003	1.337	2.122	1.328	1783012970.728
209	200.000	-0.011	199.995	1.475	3.153	1.328	1783012971.009
210	200.000	0.032	199.998	0.984	4.633	1.328	1783012971.220
211	200.000	0.018	200.002	0.776	6.120	1.328	1783012971.508
212	200.000	0.056	199.996	0.653	1.068	1.328	1783012971.736
213	200.000	0.023	199.996	0.693	1.537	1.328	1783012971.981
214	200.000	0.017	199.999	1.275	1.999	1.328	1783012972.232
215	200.000	-0.007	199.999	1.164	3.323	1.328	1783012972.506
216	200.000	-0.011	200.000	1.066	4.728	1.328	1783012972.749
217	200.000	-0.098	199.998	0.721	5.992	1.328	1783012972.986
218	200.000	0.001	200.001	0.679	1.113	1.328	1783012973.242
219	200.000	0.011	199.999	0.769	1.556	1.328	1783012973.471
220	200.000	-0.016	200.002	1.003	2.364	1.328	1783012973.748
221	200.000	0.051	200.001	1.313	3.397	1.328	1783012973.978
222	200.000	0.028	199.999	0.862	4.584	1.328	1783012974.238
223	200.000	-0.011	200.003	0.716	0.274	1.328	1783012974.481
224	200.000	0.020	200.000	0.769	1.117	1.328	1783012974.741
