Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
94	200.000	-0.164	200.004	2.588	2.702	1.328	1785287814.517
95	200.000	0.072	200.000	2.579	2.500	1.352	1785287814.704
96	200.000	-0.011	200.000	0.789	2.123	1.328	1785287814.871
97	200.000	-0.302	200.002	1.898	0.022	1.336	1785287815.078
98	200.000	-0.007	199.999	3.068	0.002	1.347	1785287815.256
99	200.000	0.107	199.999	2.123	6.195	1.328	1785287815.454
100	200.000	0.123	200.005	0.582	4.868	1.328	1785287815.661
101	200.000	-0.075	199.999	2.070	2.885	1.328	1785287815.906
102	200.000	0.145	200.003	2.835	2.601	1.328	1785287816.110
103	200.000	-0.094	200.003	1.275	2.314	1.373	1785287816.318
104	200.000	-0.121	199.998	1.598	0.038	1.328	1785287816.522
105	200.000	-0.198	199.999	2.916	6.280	1.328	1785287816.724
106	200.000	0.132	199.998	2.446	6.210	1.345	1785287816.897
107	200.000	0.022	199.999	0.599	5.549	1.391	1785287817.088
108	200.000	0.135	200.003	1.446	3.233	1.379	1785287817.276
109	200.000	-0.098	199.999	2.629	2.675	1.348	1785287817.466
110	200.000	-0.068	200.001	2.595	2.600	1.328	1785287817.661
111	200.000	-0.025	199.999	0.726	1.770	1.332	1785287817.834
112	200.000	0.047	200.002	2.009	0.060	1.328	1785287818.030
113	200.000	0.269	199.999	2.973	6.276	1.328	1785287818.205
114	200.000	0.116	200.001	2.259	6.180	1.341	1785287818.382
115	200.000	-0.124	200.000	0.607	5.365	1.281	1785287818.566
116	200.000	0.174	200.001	1.433	3.180	1.347	1785287818.740
117	200.000	-0.052	199.998	2.650	2.701	1.328	1785287818.958
118	200.000	0.014	199.998	2.384	2.553	1.328	1785287819.149
119	200.000	-0.216	200.002	0.690	1.771	1.328	1785287819.338
120	200.000	-0.043	199.999	2.262	0.105	1.332	1785287819.528
121	200.000	0.270	200.001	2.960	6.276	1.351	1785287819.709
122	200.000	0.105	200.003	1.807	6.101	1.343	1785287819.916
123	200.000	0.356	200.001	0.509	4.255	1.328	1785287820.069
124	200.000	0.258	199.998	1.718	3.105	1.352	1785287820.285
125	200.000	0.253	199.998	2.874	2.629	1.328	1785287820.527
126	200.000	0.143	200.003	1.766	2.406	1.328	1785287820.709
127	200.000	-0.143	199.997	0.908	0.538	1.328	1785287820.905
128	200.000	-0.018	200.000	2.826	0.015	1.341	1785287821.101
129	200.000	0.008	199.998	2.367	6.173	1.347	1785287821.318
130	200.000	0.286	200.000	0.690	5.394	1.328	1785287821.528
131	200.000	0.113	199.999	1.902	2.966	1.336	1785287821.785
132	200.000	-0.013	199.999	2.781	2.615	1.328	1785287821.984
133	200.000	-0.223	200.000	1.440	2.461	1.328	1785287822.205
134	200.000	-0.235	200.001	1.340	0.058	1.328	1785287822.378
135	200.000	0.261	199.997	2.873	6.271	1.328	1785287822.564
136	200.000	-0.100	199.997	2.633	6.173	1.328	1785287822.774
137	200.000	-0.058	200.000	0.795	5.599	1.376	1785287822.947
138	200.000	-0.080	200.005	1.132	3.309	1.393	1785287823.153
139	200.000	0.503	200.004	2.457	2.806	1.328	1785287823.325
140	200.000	0.130	200.000	2.603	2.610	1.328	1785287823.528
141	200.000	0.118	200.002	1.037	2.044	1.328	1785287823.719
142	200.000	-0.648	199.998	1.606	0.118	1.328	1785287823.906
143	200.000	0.146	200.000	2.996	6.270	1.328	1785287824.106
144	200.000	0.171	200.002	1.923	6.077	1.338	1785287824.356
145	200.000	-0.097	200.000	0.607	3.998	1.328	1785287824.549
146	200.000	0.007	199.997	2.218	2.903	1.328	1785287824.791
147	200.000	-0.045	200.001	2.717	2.578	1.328	1785287824.965
148	200.000	-0.002	200.002	1.383	2.390	1.328	1785287825.161
149	200.000	0.190	199.998	1.332	0.303	1.328	1785287825.339
150	200.000	-0.003	199.999	2.939	0.006	1.347	1785287825.544
151	200.000	-0.314	200.000	2.472	6.178	1.352	1785287825.727
152	200.000	-0.082	200.003	0.749	5.582	1.328	1785287825.918
153	200.000	0.123	199.998	1.371	3.230	1.376	1785287826.107
154	200.000	0.068	199.995	2.559	2.783	1.328	1785287826.300
155	200.000	0.059	200.003	2.622	2.545	1.328	1785287826.496
156	200.000	0.202	200.002	1.134	2.390	1.328	1785287826.658
157	200.000	-0.220	199.997	1.570	0.109	1.328	1785287826.863
158	200.000	0.063	200.001	3.053	6.244	1.346	1785287827.096
159	200.000	-0.056	199.999	1.587	5.986	1.328	1785287827.355
160	200.000	-0.279	200.008	1.053	3.437	1.316	1785287827.545
161	200.000	0.185	200.004	2.392	2.846	1.328	1785287827.738
162	200.000	0.081	200.002	2.784	2.560	1.366	1785287827.911
163	200.000	0.207	199.999	1.571	2.423	1.328	1785287828.104
164	200.000	0.031	200.003	1.157	0.081	1.328	1785287828.276
165	200.000	0.017	199.999	2.843	0.045	1.328	1785287828.473
166	200.000	0.045	199.999	2.666	6.210	1.348	1785287828.653
167	200.000	0.453	199.998	1.325	5.894	1.351	1785287828.858
168	200.000	0.210	200.000	1.284	3.307	1.363	1785287829.051
169	200.000	0.111	200.001	2.441	2.855	1.328	1785287829.237
170	200.000	-0.726	200.000	2.682	2.587	1.328	1785287829.434
171	200.000	0.119	200.003	0.952	2.184	1.328	1785287829.649
172	200.000	0.169	200.000	2.182	6.223	1.328	1785287829.853
173	200.000	-0.322	199.997	3.102	6.173	1.328	1785287830.032
174	200.000	-0.072	200.003	2.170	6.170	1.328	1785287830.209
175	200.000	-0.038	200.000	0.505	4.818	1.322	1785287830.420
176	200.000	0.095	199.997	1.903	3.029	1.328	1785287830.623
177	200.000	0.382	200.001	2.854	2.627	1.328	1785287830.851
178	200.000	0.080	200.000	1.828	2.329	1.359	1785287831.047
179	200.000	0.152	199.998	0.824	0.139	1.328	1785287831.211
180	200.000	-0.248	200.002	2.698	0.004	1.328	1785287831.415
181	200.000	0.162	199.999	2.839	6.185	1.328	1785287831.588
182	200.000	0.018	199.998	1.511	5.946	1.328	1785287831.781
183	200.000	-0.021	200.001	0.852	3.519	1.405	1785287831.970
184	200.000	0.100	199.999	2.284	2.881	1.328	1785287832.149
185	200.000	-0.216	200.003	2.822	2.575	1.328	1785287832.368
186	200.000	0.181	200.001	1.315	2.304	1.328	1785287832.605
187	200.000	-0.017	200.004	1.891	6.249	1.328	1785287832.800
188	200.000	-0.205	200.001	2.984	6.234	1.328	1785287833.030
189	200.000	0.166	200.003	1.928	6.105	1.359	1785287833.218
190	200.000	-0.226	200.004	0.576	4.190	1.421	1785287833.410
191	200.000	-0.104	200.004	2.109	2.978	1.328	1785287833.605
192	200.000	0.033	199.995	2.807	2.626	1.359	1785287833.799
193	200.000	0.349	200.000	1.788	2.404	1.328	1785287834.013
194	200.000	0.148	200.003	0.905	0.395	1.328	1785287834.201
195	200.000	0.138	199.999	2.774	6.249	1.343	1785287834.402
196	200.000	0.199	199.997	2.639	6.179	1.349	1785287834.593
197	200.000	0.145	200.000	1.162	5.744	1.328	1785287834.780
198	200.000	-0.311	200.000	1.316	3.454	1.310	1785287834.979
199	200.000	-0.088	200.005	2.541	2.801	1.347	1785287835.166
200	200.000	0.225	199.999	2.758	2.505	1.352	1785287835.352
201	200.000	-0.140	200.002	1.360	2.248	1.328	1785287835.533
202	200.000	-0.281	199.999	1.287	0.191	1.328	1785287835.721
203	200.000	-0.072	199.999	2.903	6.231	1.328	1785287835.928
204	200.000	0.098	199.997	2.430	6.110	1.328	1785287836.103
205	200.000	-0.057	200.001	0.793	5.614	1.328	1785287836.288
206	200.000	0.002	199.998	1.445	3.294	1.328	1785287836.464
207	200.000	-0.228	200.001	2.500	2.836	1.328	1785287836.630
208	200.000	-0.311	200.002	2.627	2.530	1.328	1785287836.838
209	200.000	-0.204	200.004	1.336	2.237	1.328	1785287837.002
210	200.000	-0.250	200.001	1.106	0.187	1.351	1785287837.231
211	200.000	-0.004	200.000	3.049	6.208	1.328	1785287837.423
212	200.000	0.144	200.002	2.485	6.168	1.343	1785287837.633
213	200.000	0.031	199.996	0.574	4.965	1.328	1785287837.796
214	200.000	0.132	200.003	1.595	3.194	1.328	1785287837.973
215	200.000	0.334	199.997	2.653	2.687	1.328	1785287838.170
216	200.000	-0.288	199.995	2.530	2.497	1.328	1785287838.373
217	200.000	0.016	200.003	0.839	1.992	1.328	1785287838.554
218	200.000	-0.095	200.002	1.857	0.027	1.370	1785287838.756
219	200.000	0.156	200.001	3.030	6.221	1.347	1785287838.930
220	200.000	-0.380	199.999	2.109	6.042	1.341	1785287839.154
221	200.000	0.149	200.000	0.738	3.672	1.390	1785287839.399
222	200.000	0.226	200.001	2.168	2.919	1.328	1785287839.562
223	200.000	-0.060	200.004	2.725	2.542	1.350	1785287839.765
224	200.000	-0.118	199.999	1.576	2.295	1.328	1785287839.999
225	200.000	-0.157	199.999	1.407	0.101	1.341	1785287840.205
226	200.000	0.201	199.997	3.014	6.186	1.328	1785287840.468
227	200.000	-0.219	200.002	1.815	5.981	1.328	1785287840.686
228	200.000	0.128	199.999	0.990	3.433	1.363	1785287840.902
229	200.000	0.131	200.000	2.481	2.881	1.328	1785287841.077
230	200.000	0.386	199.996	2.739	2.556	1.327	1785287841.269
231	200.000	-0.096	199.998	1.831	2.344	1.328	1785287841.466
232	200.000	-0.084	200.000	1.564	0.084	1.353	1785287841.691
233	200.000	0.040	199.998	3.041	6.198	1.328	1785287841.932
234	200.000	0.178	200.001	2.053	6.003	1.328	1785287842.137
235	200.000	0.208	199.998	0.587	3.899	1.448	1785287842.315
236	200.000	-0.227	200.005	2.061	2.941	1.336	1785287842.516
237	200.000	0.006	200.001	2.756	2.638	1.328	1785287842.749
238	200.000	0.139	200.002	1.218	2.104	1.335	1785287843.026
239	200.000	0.007	199.998	2.220	6.279	1.328	1785287843.256
240	200.000	-0.041	200.003	2.989	6.150	1.328	1785287843.439
241	200.000	0.106	200.000	1.729	6.075	1.328	1785287843.613
242	200.000	0.037	199.996	0.636	3.828	1.341	1785287843.816
243	200.000	0.189	200.002	2.243	2.944	1.370	1785287844.011
244	200.000	0.027	200.002	2.662	2.605	1.328	1785287844.186
245	200.000	-0.265	200.001	1.939	2.382	1.328	1785287844.382
246	200.000	-0.191	200.003	0.800	0.769	1.328	1785287844.592
247	200.000	-0.135	200.005	2.827	6.208	1.328	1785287844.777
248	200.000	0.149	199.997	2.868	6.178	1.366	1785287844.959
249	200.000	0.123	200.000	1.341	5.931	1.328	1785287845.142
250	200.000	-0.052	199.999	0.941	3.417	1.364	1785287845.324
251	200.000	-0.156	199.999	2.355	2.834	1.360	1785287845.505
252	200.000	-0.019	200.001	2.673	2.550	1.328	1785287845.709
253	200.000	0.000	200.000	1.745	2.297	1.328	1785287845.900
254	200.000	0.108	200.003	1.048	0.486	1.328	1785287846.088
255	200.000	0.104	200.000	2.830	6.236	1.342	1785287846.292
256	200.000	-0.283	199.999	2.446	6.110	1.328	1785287846.523
257	200.000	0.023	199.996	0.600	4.947	1.328	1785287846.721
258	200.000	0.147	200.000	1.798	3.016	1.331	1785287846.887
259	200.000	-0.123	200.000	2.609	2.772	1.328	1785287847.069
260	200.000	-0.305	200.000	2.459	2.431	1.356	1785287847.270
261	200.000	0.212	200.001	0.871	1.831	1.328	1785287847.449
262	200.000	-0.229	200.007	1.992	0.065	1.331	1785287847.650
263	200.000	-0.208	199.999	3.027	6.215	1.328	1785287847.824
264	200.000	-0.105	200.004	2.213	6.117	1.338	1785287848.046
265	200.000	0.216	199.998	0.660	4.913	1.416	1785287848.213
266	200.000	0.029	199.996	1.946	3.019	1.393	1785287848.392
267	200.000	0.049	199.998	2.635	2.708	1.366	1785287848.565
268	200.000	-0.126	200.002	2.347	2.474	1.328	1785287848.778
269	200.000	0.173	199.996	0.877	1.215	1.328	1785287848.985
270	200.000	-0.036	199.997	2.432	6.254	1.328	1785287849.225
271	200.000	0.102	200.002	2.605	6.163	1.328	1785287849.462
272	200.000	0.368	199.997	0.727	5.321	1.346	1785287849.664
273	200.000	-0.198	200.008	1.577	3.208	1.310	1785287849.839
274	200.000	-0.140	199.999	2.730	2.775	1.328	1785287850.041
275	200.000	-0.115	200.002	2.311	2.485	1.328	1785287850.288
276	200.000	0.156	200.001	0.976	0.619	1.355	1785287850.528
277	200.000	0.207	200.002	2.816	6.277	1.345	1785287850.714
278	200.000	0.246	199.998	2.703	6.198	1.341	1785287850.894
279	200.000	0.002	200.000	1.376	5.949	1.353	1785287851.071
280	200.000	0.237	200.000	1.179	3.364	1.396	1785287851.261
281	200.000	-0.177	199.999	2.475	2.814	1.354	1785287851.437
282	200.000	-0.486	199.999	2.768	2.526	1.328	1785287851.618
283	200.000	-0.188	200.000	1.618	2.191	1.328	1785287851.835
284	200.000	-0.254	199.999	1.504	0.165	1.328	1785287852.024
285	200.000	0.050	200.001	2.923	6.204	1.348	1785287852.221
286	200.000	0.368	200.001	2.710	6.101	1.368	1785287852.397
287	200.000	-0.048	200.002	0.971	5.580	1.361	1785287852.596
288	200.000	-0.090	200.001	1.599	3.241	1.328	1785287852.760
289	200.000	-0.039	199.997	2.623	2.796	1.328	1785287852.967
290	200.000	0.251	200.000	2.550	2.450	1.346	1785287853.146
291	200.000	0.111	200.001	1.197	1.976	1.332	1785287853.342
292	200.000	-0.155	199.999	1.616	0.183	1.328	1785287853.521
293	200.000	-0.215	199.998	3.043	6.227	1.337	1785287853.696
294	200.000	-0.366	199.999	2.649	6.082	1.343	1785287853.899
295	200.000	-0.205	200.000	0.795	5.430	1.383	1785287854.099
296	200.000	0.134	200.000	1.791	3.089	1.328	1785287854.346
297	200.000	0.308	199.997	2.752	2.480	1.356	1785287854.519
298	200.000	-0.043	200.001	2.146	2.342	1.328	1785287854.709
299	200.000	0.158	200.001	0.682	1.282	1.328	1785287854.875
300	200.000	0.019	200.001	2.432	6.247	1.363	1785287855.078
301	200.000	0.139	200.000	3.010	6.178	1.328	1785287855.258
302	200.000	-0.012	200.004	1.875	5.977	1.328	1785287855.471
303	200.000	0.313	200.000	0.795	3.644	1.328	1785287855.649
304	200.000	0.069	199.999	2.099	2.913	1.349	1785287855.838
305	200.000	-0.454	200.001	2.890	2.615	1.328	1785287856.032
306	200.000	-0.091	200.000	1.830	2.269	1.355	1785287856.220
307	200.000	0.083	200.004	0.900	0.711	1.328	1785287856.401
308	200.000	0.425	200.002	2.625	6.267	1.360	1785287856.592
309	200.000	0.146	200.000	2.906	6.110	1.328	1785287856.807
310	200.000	-0.263	200.003	1.208	5.830	1.364	1785287857.013
311	200.000	0.039	199.995	1.342	3.282	1.398	1785287857.206
312	200.000	-0.237	199.999	2.696	2.817	1.328	1785287857.409
313	200.000	-0.121	199.998	2.606	2.450	1.342	1785287857.596
314	200.000	-0.170	199.999	1.248	1.925	1.328	1785287857.791
315	200.000	-0.137	200.003	1.905	6.280	1.332	1785287858.022
316	200.000	-0.097	200.002	3.050	6.151	1.355	1785287858.199
317	200.000	-0.013	200.002	2.321	5.986	1.366	1785287858.390
318	200.000	-0.032	200.000	0.556	4.577	1.356	1785287858.568
319	200.000	-0.290	200.000	1.991	2.981	1.351	1785287858.795
320	200.000	-0.341	200.004	2.766	2.547	1.345	1785287859.025
321	200.000	0.224	199.999	1.790	2.242	1.328	1785287859.208
322	200.000	-0.277	199.997	1.385	0.405	1.334	1785287859.415
323	200.000	-0.271	199.999	2.961	6.173	1.343	1785287859.641
324	200.000	0.197	200.000	2.525	6.016	1.359	1785287859.844
325	200.000	0.051	200.000	0.585	5.194	1.331	1785287860.046
326	200.000	0.614	200.000	1.989	2.924	1.342	1785287860.285
327	200.000	0.101	200.000	2.908	2.605	1.328	1785287860.448
328	200.000	-0.077	200.000	2.034	2.312	1.339	1785287860.634
