Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
93	100.000	-0.156	99.999	3.258	5.789	0.664	1783972490.537
94	100.000	-0.208	100.002	3.437	5.726	0.664	1783972490.788
95	100.000	-0.030	99.998	3.280	5.777	0.664	1783972491.001
96	100.000	0.302	99.999	3.526	5.706	0.664	1783972491.192
97	100.000	-0.087	100.000	3.350	5.717	0.664	1783972491.380
98	100.000	-0.362	100.004	3.438	5.775	0.664	1783972491.574
99	100.000	-0.152	100.000	3.280	5.837	0.664	1783972491.760
100	100.000	0.150	100.003	3.334	5.745	0.664	1783972491.930
101	100.000	0.021	99.997	3.268	5.790	0.664	1783972492.122
102	100.000	0.176	100.003	3.361	5.846	0.664	1783972492.336
103	100.000	0.473	100.001	3.419	5.831	0.664	1783972492.483
104	100.000	0.371	100.002	3.303	5.775	0.664	1783972492.709
105	100.000	0.198	100.002	3.294	5.881	0.664	1783972492.853
106	100.000	0.063	100.005	3.321	5.851	0.664	1783972493.079
107	100.000	0.212	100.001	3.197	5.896	0.664	1783972493.261
108	100.000	0.115	99.998	3.064	5.844	0.664	1783972493.436
109	100.000	0.059	99.999	3.226	5.871	0.664	1783972493.615
110	100.000	0.151	100.006	3.100	5.855	0.664	1783972493.818
111	100.000	-0.242	100.000	3.239	5.824	0.664	1783972494.008
112	100.000	0.245	99.997	3.086	5.894	0.664	1783972494.174
113	100.000	0.088	99.999	3.210	5.889	0.664	1783972494.381
114	100.000	0.278	100.004	3.218	5.911	0.664	1783972494.552
115	100.000	0.120	99.999	3.162	5.918	0.664	1783972494.747
116	100.000	0.061	99.998	3.230	5.966	0.664	1783972494.944
117	100.000	-0.223	99.998	3.209	5.869	0.664	1783972495.131
118	100.000	-0.249	99.992	3.343	5.818	0.664	1783972495.315
119	100.000	0.127	100.000	3.413	5.873	0.664	1783972495.482
120	100.000	0.013	99.998	3.229	5.849	0.664	1783972495.690
121	100.000	-0.166	99.998	3.261	5.806	0.664	1783972495.874
122	100.000	0.110	100.001	3.368	5.769	0.664	1783972496.082
123	100.000	-0.325	99.999	3.314	5.822	0.664	1783972496.244
124	100.000	0.011	100.001	3.510	5.838	0.664	1783972496.435
125	100.000	0.407	99.999	3.393	5.757	0.664	1783972496.625
126	100.000	0.157	100.002	3.210	5.786	0.664	1783972496.824
127	100.000	0.066	99.999	3.343	5.846	0.664	1783972497.015
128	100.000	-0.398	100.002	3.445	5.840	0.664	1783972497.210
129	100.000	-0.025	99.996	3.448	5.766	0.664	1783972497.391
130	100.000	0.157	100.002	3.400	5.837	0.664	1783972497.586
131	100.000	0.085	100.001	3.209	5.825	0.664	1783972497.772
132	100.000	0.213	100.001	3.435	5.755	0.664	1783972497.950
133	100.000	-0.024	100.001	3.480	5.826	0.664	1783972498.137
134	100.000	0.286	100.001	3.566	5.721	0.664	1783972498.342
135	100.000	-0.287	100.004	3.267	5.821	0.664	1783972498.508
136	100.000	-0.094	100.000	3.255	5.857	0.664	1783972498.701
137	100.000	0.204	100.005	3.322	5.828	0.664	1783972498.900
138	100.000	0.051	99.997	3.140	5.881	0.664	1783972499.065
139	100.000	0.089	100.002	3.233	5.797	0.664	1783972499.274
140	100.000	-0.419	99.993	3.149	5.755	0.664	1783972499.448
141	100.000	0.293	100.001	3.344	5.777	0.664	1783972499.618
142	100.000	-0.183	100.000	3.120	5.847	0.664	1783972499.861
143	100.000	-0.286	100.001	2.880	5.853	0.664	1783972500.015
144	100.000	0.064	100.001	2.959	5.864	0.664	1783972500.232
145	100.000	0.162	99.999	3.176	5.805	0.664	1783972500.425
146	100.000	-0.071	99.994	2.958	5.886	0.664	1783972500.617
147	100.000	-0.131	99.995	2.999	5.792	0.664	1783972500.819
148	100.000	0.271	100.002	3.056	5.862	0.664	1783972501.065
149	100.000	-0.147	100.002	3.012	5.846	0.664	1783972501.252
150	100.000	0.700	100.001	3.086	5.806	0.664	1783972501.432
151	100.000	0.200	100.001	3.107	5.816	0.664	1783972501.608
152	100.000	-0.063	100.000	3.037	5.882	0.664	1783972501.815
153	100.000	-0.098	99.998	3.036	5.835	0.664	1783972502.044
154	100.000	-0.177	99.999	3.003	5.800	0.664	1783972502.236
155	100.000	-0.090	99.996	2.792	5.888	0.664	1783972502.423
156	100.000	-0.115	99.999	3.067	5.814	0.664	1783972502.611
157	100.000	-0.232	99.998	3.125	5.788	0.664	1783972502.792
