Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
151	200.000	-0.020	199.999	2.739	1.346	1.328	1782937315.402
152	200.000	0.046	200.002	4.421	4.879	1.328	1782937315.656
153	200.000	0.008	200.001	1.290	3.022	1.328	1782937315.918
154	200.000	0.035	200.001	1.944	0.733	1.328	1782937316.173
155	200.000	0.021	200.000	4.069	4.711	1.328	1782937316.489
156	200.000	0.007	200.003	3.029	1.801	1.328	1782937316.786
157	200.000	0.018	200.002	3.681	5.402	1.328	1782937317.034
158	200.000	-0.001	199.998	2.844	4.369	1.328	1782937317.265
159	200.000	0.047	199.997	3.169	1.718	1.328	1782937317.554
160	200.000	0.054	200.002	4.124	5.210	1.328	1782937317.811
161	200.000	0.043	199.996	1.616	4.031	1.328	1782937318.106
162	200.000	0.020	200.000	2.083	0.890	1.328	1782937318.433
163	200.000	-0.027	200.002	3.487	4.589	1.328	1782937318.761
164	200.000	-0.017	199.998	3.289	1.779	1.328	1782937319.070
165	200.000	0.074	199.999	4.306	4.968	1.328	1782937319.345
166	200.000	-0.010	200.003	1.342	3.431	1.328	1782937319.612
167	200.000	0.002	200.000	2.456	1.088	1.328	1782937319.874
168	200.000	0.016	199.997	4.377	4.782	1.328	1782937320.153
169	200.000	-0.012	200.004	1.443	2.457	1.328	1782937320.386
170	200.000	0.058	200.001	2.259	0.852	1.328	1782937320.638
171	200.000	0.017	199.999	4.331	4.719	1.328	1782937320.892
172	200.000	0.016	200.002	1.559	2.487	1.328	1782937321.146
173	200.000	0.028	200.000	2.143	0.069	1.328	1782937321.408
174	200.000	-0.008	199.994	3.932	4.587	1.328	1782937321.704
175	200.000	-0.022	199.999	3.068	1.831	1.328	1782937321.950
176	200.000	0.023	200.001	3.342	5.577	1.328	1782937322.222
177	200.000	-0.040	199.997	2.982	4.355	1.328	1782937322.471
178	200.000	0.045	200.001	3.292	1.817	1.328	1782937322.717
179	200.000	0.042	199.999	3.570	5.370	1.328	1782937323.001
180	200.000	0.042	200.003	1.966	3.915	1.328	1782937323.304
181	200.000	0.000	199.998	2.458	1.153	1.328	1782937323.609
182	200.000	0.020	200.002	4.264	4.663	1.328	1782937323.860
183	200.000	0.023	200.001	1.947	2.292	1.328	1782937324.154
184	200.000	0.033	199.999	2.431	6.031	1.328	1782937324.415
185	200.000	-0.023	200.003	3.157	4.381	1.328	1782937324.725
186	200.000	0.060	199.997	3.558	1.610	1.328	1782937325.004
187	200.000	-0.064	200.000	4.086	5.069	1.328	1782937325.302
188	200.000	-0.104	200.001	1.638	2.527	1.328	1782937325.623
189	200.000	0.008	200.005	2.232	6.067	1.328	1782937325.926
190	200.000	0.020	199.997	3.447	4.462	1.328	1782937326.153
191	200.000	0.035	199.999	3.022	1.952	1.328	1782937326.424
192	200.000	-0.019	199.999	2.973	5.770	1.328	1782937326.652
193	200.000	-0.020	199.999	3.561	4.454	1.328	1782937326.938
194	200.000	-0.058	200.003	3.346	1.725	1.328	1782937327.232
195	200.000	0.009	199.999	4.212	5.283	1.328	1782937327.482
196	200.000	-0.002	199.998	2.553	4.100	1.328	1782937327.720
197	200.000	0.086	199.998	3.508	1.672	1.328	1782937327.969
198	200.000	0.041	200.003	4.260	5.143	1.328	1782937328.234
199	200.000	-0.008	199.999	2.382	4.095	1.328	1782937328.476
200	200.000	-0.070	199.995	3.080	1.452	1.328	1782937328.735
201	200.000	-0.001	199.999	4.177	5.145	1.328	1782937328.973
202	200.000	-0.004	199.997	1.360	3.292	1.328	1782937329.287
203	200.000	0.018	200.003	2.530	1.095	1.328	1782937329.550
204	200.000	0.041	199.997	4.127	4.770	1.328	1782937329.776
205	200.000	-0.004	199.999	1.333	2.987	1.328	1782937330.034
206	200.000	0.039	200.001	2.299	0.938	1.328	1782937330.280
207	200.000	-0.002	200.000	4.197	4.736	1.328	1782937330.544
208	200.000	0.070	200.001	1.782	2.364	1.328	1782937330.851
209	200.000	0.006	199.996	2.549	5.941	1.328	1782937331.100
210	200.000	-0.012	200.001	3.525	4.421	1.328	1782937331.353
211	200.000	-0.019	200.001	2.483	2.100	1.328	1782937331.590
212	200.000	0.049	200.000	2.731	5.734	1.328	1782937331.855
213	200.000	-0.019	199.996	3.739	4.522	1.328	1782937332.094
214	200.000	-0.088	200.002	2.550	2.054	1.328	1782937332.345
215	200.000	0.006	200.002	3.015	5.577	1.328	1782937332.627
216	200.000	-0.004	200.004	2.533	4.102	1.328	1782937332.910
217	200.000	0.053	200.000	3.472	1.596	1.328	1782937333.168
218	200.000	-0.006	200.002	4.034	5.209	1.328	1782937333.421
219	200.000	-0.007	200.001	2.406	4.039	1.328	1782937333.650
220	200.000	0.022	200.004	3.492	1.584	1.328	1782937333.923
221	200.000	0.020	199.999	4.233	5.045	1.328	1782937334.185
222	200.000	0.016	200.001	1.611	3.348	1.328	1782937334.492
223	200.000	0.014	200.001	2.071	0.318	1.328	1782937334.785
224	200.000	0.040	199.994	3.758	4.542	1.328	1782937335.041
225	200.000	-0.004	200.006	2.636	2.122	1.328	1782937335.297
226	200.000	0.086	199.997	2.363	5.776	1.328	1782937335.562
227	200.000	-0.048	200.001	3.276	4.346	1.328	1782937335.852
228	200.000	-0.005	200.002	3.424	1.764	1.328	1782937336.102
229	200.000	0.016	200.000	3.844	5.175	1.328	1782937336.419
230	200.000	0.032	200.001	1.423	3.186	1.328	1782937336.730
231	200.000	0.034	199.995	2.179	0.712	1.328	1782937336.965
232	200.000	0.057	199.995	4.229	4.757	1.328	1782937337.218
233	200.000	-0.004	200.000	1.804	2.522	1.328	1782937337.489
234	200.000	-0.029	199.999	2.177	6.164	1.328	1782937337.783
235	200.000	-0.048	200.002	3.733	4.500	1.328	1782937338.031
236	200.000	-0.009	199.999	2.919	1.891	1.328	1782937338.298
237	200.000	-0.028	200.003	3.533	5.606	1.328	1782937338.530
238	200.000	0.018	199.997	3.168	4.328	1.328	1782937338.791
239	200.000	-0.070	199.997	3.134	1.897	1.328	1782937339.045
240	200.000	0.018	200.002	3.589	5.506	1.328	1782937339.303
241	200.000	-0.012	199.995	3.237	4.226	1.328	1782937339.543
242	200.000	-0.024	200.004	3.140	1.806	1.328	1782937339.791
243	200.000	-0.110	200.003	3.584	5.394	1.328	1782937340.045
244	200.000	0.052	200.001	3.259	4.289	1.328	1782937340.287
245	200.000	-0.038	200.004	3.246	1.765	1.328	1782937340.542
246	200.000	-0.009	200.003	3.781	5.373	1.328	1782937340.806
247	200.000	-0.031	200.002	2.146	3.842	1.328	1782937341.115
248	200.000	-0.048	200.003	3.358	1.492	1.328	1782937341.373
249	200.000	0.054	200.003	4.211	4.862	1.328	1782937341.664
250	200.000	-0.012	199.998	1.956	2.332	1.328	1782937341.984
251	200.000	-0.025	200.001	3.115	5.509	1.328	1782937342.305
252	200.000	0.017	200.004	2.544	4.036	1.328	1782937342.549
253	200.000	-0.042	200.002	3.324	1.527	1.328	1782937342.856
254	200.000	-0.009	199.998	4.507	5.032	1.328	1782937343.085
255	200.000	0.013	199.999	1.982	3.709	1.328	1782937343.344
256	200.000	-0.009	200.000	2.977	1.290	1.328	1782937343.594
257	200.000	0.009	199.998	4.443	4.919	1.328	1782937343.856
258	200.000	0.001	200.002	1.748	3.470	1.328	1782937344.104
259	200.000	-0.010	199.997	2.073	0.572	1.328	1782937344.424
260	200.000	-0.007	199.999	4.031	4.630	1.328	1782937344.651
261	200.000	-0.001	199.998	1.892	2.634	1.328	1782937344.936
262	200.000	0.008	199.999	2.540	5.845	1.328	1782937345.243
263	200.000	-0.049	200.000	3.001	4.165	1.328	1782937345.549
264	200.000	-0.008	200.004	2.848	1.400	1.328	1782937345.845
265	200.000	-0.050	200.000	4.533	4.924	1.328	1782937346.103
266	200.000	-0.022	199.999	1.559	2.991	1.328	1782937346.369
267	200.000	-0.037	199.999	1.978	0.500	1.328	1782937346.662
268	200.000	0.001	199.996	3.967	4.655	1.328	1782937346.893
269	200.000	0.007	200.001	1.901	2.451	1.328	1782937347.164
270	200.000	0.031	200.000	2.316	6.021	1.328	1782937347.464
271	200.000	0.075	199.997	3.067	4.239	1.328	1782937347.747
272	200.000	0.032	199.994	3.293	1.713	1.328	1782937348.018
273	200.000	-0.045	200.003	3.991	5.097	1.328	1782937348.325
274	200.000	-0.057	199.999	1.903	3.469	1.328	1782937348.592
275	200.000	0.038	199.995	2.135	0.549	1.328	1782937348.890
276	200.000	0.035	199.998	3.741	4.590	1.328	1782937349.155
277	200.000	0.023	200.000	2.407	2.007	1.328	1782937349.471
278	200.000	-0.016	200.000	3.983	5.207	1.328	1782937349.781
279	200.000	-0.070	200.001	2.062	3.662	1.328	1782937350.096
280	200.000	-0.047	199.997	2.037	0.419	1.328	1782937350.385
281	200.000	-0.021	200.000	3.301	4.367	1.328	1782937350.708
282	200.000	0.035	199.998	3.080	1.693	1.328	1782937351.010
283	200.000	0.005	199.999	4.534	5.227	1.328	1782937351.249
284	200.000	-0.013	200.004	2.539	3.915	1.328	1782937351.498
285	200.000	-0.028	200.003	3.319	1.516	1.328	1782937351.757
286	200.000	-0.057	200.000	4.483	5.117	1.328	1782937352.015
287	200.000	0.017	200.001	2.137	3.730	1.328	1782937352.271
288	200.000	-0.023	200.003	2.480	1.085	1.328	1782937352.563
289	200.000	-0.013	200.003	4.233	4.819	1.328	1782937352.813
290	200.000	-0.065	200.001	1.759	3.061	1.328	1782937353.090
291	200.000	-0.034	199.998	2.234	0.664	1.328	1782937353.326
292	200.000	-0.044	200.001	4.107	4.837	1.328	1782937353.576
293	200.000	0.012	200.001	1.737	2.795	1.328	1782937353.826
294	200.000	0.013	199.998	2.108	0.456	1.328	1782937354.093
295	200.000	0.073	200.001	3.394	4.496	1.328	1782937354.394
296	200.000	-0.033	200.000	2.954	1.687	1.328	1782937354.723
297	200.000	0.053	200.002	4.329	5.023	1.328	1782937355.028
298	200.000	-0.003	200.002	1.898	2.908	1.328	1782937355.336
299	200.000	-0.040	199.997	2.477	6.045	1.328	1782937355.591
300	200.000	-0.011	200.000	3.502	4.395	1.328	1782937355.884
301	200.000	-0.011	199.997	2.990	1.944	1.328	1782937356.134
302	200.000	-0.052	199.997	3.288	5.593	1.328	1782937356.382
303	200.000	0.031	199.998	2.985	4.114	1.328	1782937356.660
304	200.000	0.017	199.993	3.340	1.605	1.328	1782937356.953
305	200.000	-0.050	199.996	4.455	5.140	1.328	1782937357.190
306	200.000	-0.032	199.999	2.756	3.842	1.328	1782937357.444
307	200.000	-0.010	200.000	3.229	1.400	1.328	1782937357.696
308	200.000	-0.054	200.000	4.570	5.160	1.328	1782937357.946
309	200.000	-0.018	200.000	2.451	3.791	1.328	1782937358.184
310	200.000	-0.039	199.999	3.289	1.389	1.328	1782937358.442
311	200.000	0.019	200.003	4.590	5.156	1.328	1782937358.697
312	200.000	0.025	199.998	1.898	3.629	1.328	1782937358.956
313	200.000	0.044	200.005	2.678	1.165	1.328	1782937359.238
314	200.000	-0.036	199.996	4.176	4.842	1.328	1782937359.547
315	200.000	-0.005	200.004	2.484	2.091	1.328	1782937359.836
316	200.000	-0.000	200.001	3.752	5.456	1.328	1782937360.125
317	200.000	-0.031	200.000	2.499	3.878	1.328	1782937360.441
318	200.000	-0.028	200.005	2.564	1.146	1.328	1782937360.723
319	200.000	-0.031	199.998	3.922	4.725	1.328	1782937361.005
320	200.000	0.031	200.000	2.141	2.555	1.328	1782937361.282
321	200.000	0.049	200.000	2.680	5.739	1.328	1782937361.574
322	200.000	0.016	200.000	3.115	4.217	1.328	1782937361.850
323	200.000	0.024	200.001	3.338	1.649	1.328	1782937362.136
324	200.000	-0.032	200.004	4.485	5.211	1.328	1782937362.387
325	200.000	-0.027	200.001	2.463	3.864	1.328	1782937362.620
326	200.000	-0.014	200.001	3.383	1.574	1.328	1782937362.898
327	200.000	0.056	200.002	4.434	5.098	1.328	1782937363.142
328	200.000	0.015	200.001	2.252	3.483	1.328	1782937363.411
329	200.000	0.048	200.003	3.274	1.323	1.328	1782937363.649
330	200.000	-0.012	200.003	4.450	5.119	1.328	1782937363.888
331	200.000	-0.075	200.005	2.102	3.463	1.328	1782937364.165
332	200.000	-0.044	200.000	2.936	1.223	1.328	1782937364.405
333	200.000	-0.019	200.000	4.833	4.947	1.328	1782937364.656
334	200.000	0.017	199.999	2.209	3.406	1.328	1782937364.897
335	200.000	0.007	200.003	3.160	1.276	1.328	1782937365.155
336	200.000	0.036	200.005	4.373	4.937	1.328	1782937365.423
337	200.000	-0.047	200.001	2.141	2.795	1.328	1782937365.725
338	200.000	-0.038	200.003	2.182	0.411	1.328	1782937365.961
339	200.000	0.011	200.002	3.762	4.736	1.328	1782937366.217
340	200.000	-0.004	200.002	2.346	2.512	1.328	1782937366.460
341	200.000	-0.025	200.003	2.151	0.231	1.328	1782937366.732
342	200.000	0.027	200.005	3.434	4.463	1.328	1782937367.035
343	200.000	0.029	199.997	2.963	1.929	1.328	1782937367.292
344	200.000	-0.044	199.997	4.051	5.202	1.328	1782937367.599
345	200.000	-0.023	199.999	2.503	3.784	1.328	1782937367.830
346	200.000	0.021	199.996	3.553	1.644	1.328	1782937368.097
347	200.000	0.014	200.002	4.708	5.129	1.328	1782937368.335
348	200.000	0.009	200.002	2.510	3.723	1.328	1782937368.609
349	200.000	0.003	199.998	2.762	1.253	1.328	1782937368.891
350	200.000	-0.003	200.002	4.822	4.926	1.328	1782937369.146
351	200.000	-0.008	200.000	2.125	3.090	1.328	1782937369.409
352	200.000	0.092	199.998	2.568	1.014	1.328	1782937369.665
