Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
94	100.000	0.034	99.996	7.881	5.782	0.664	1783022274.011
95	100.000	0.068	99.995	6.300	6.141	0.664	1783022274.277
96	100.000	-0.045	99.999	4.714	0.562	0.664	1783022274.525
97	100.000	0.017	100.003	4.923	1.387	0.664	1783022274.797
98	100.000	-0.074	99.997	6.490	1.883	0.664	1783022275.055
99	100.000	-0.053	100.000	7.701	2.191	0.664	1783022275.289
100	100.000	0.018	99.996	7.569	2.416	0.664	1783022275.529
101	100.000	0.025	100.000	7.144	2.760	0.664	1783022275.778
102	100.000	0.033	100.002	6.077	3.157	0.664	1783022276.032
103	100.000	-0.024	99.999	5.072	3.767	0.664	1783022276.282
104	100.000	0.042	100.002	5.404	4.473	0.664	1783022276.534
105	100.000	0.007	100.000	6.748	4.879	0.664	1783022276.785
106	100.000	0.037	99.999	7.816	5.164	0.664	1783022277.029
107	100.000	0.008	100.001	8.853	5.394	0.664	1783022277.279
108	100.000	0.028	100.002	8.791	5.664	0.664	1783022277.512
109	100.000	0.024	100.001	7.374	5.972	0.664	1783022277.772
110	100.000	0.036	99.999	5.516	0.112	0.664	1783022278.034
111	100.000	0.066	100.003	4.634	0.895	0.664	1783022278.282
112	100.000	0.046	100.001	5.185	1.632	0.664	1783022278.537
113	100.000	-0.046	100.002	6.861	2.051	0.664	1783022278.779
114	100.000	0.030	99.999	7.760	2.326	0.664	1783022279.030
115	100.000	-0.020	100.000	7.821	2.574	0.664	1783022279.255
116	100.000	-0.028	100.002	7.009	2.888	0.664	1783022279.530
117	100.000	0.001	99.999	5.390	3.185	0.664	1783022279.761
118	100.000	0.009	100.004	4.762	3.908	0.664	1783022280.025
119	100.000	-0.019	100.000	5.503	4.674	0.664	1783022280.289
120	100.000	0.031	100.004	7.099	5.013	0.664	1783022280.527
121	100.000	-0.032	99.999	8.248	5.313	0.664	1783022280.775
122	100.000	0.064	99.997	8.582	5.530	0.664	1783022281.043
123	100.000	0.027	100.004	7.967	5.738	0.664	1783022281.275
124	100.000	0.018	100.002	6.405	6.075	0.664	1783022281.506
125	100.000	0.080	100.002	4.726	0.287	0.664	1783022281.776
126	100.000	0.020	99.997	4.586	1.252	0.664	1783022282.025
127	100.000	-0.012	100.002	6.108	1.815	0.664	1783022282.278
128	100.000	0.019	100.000	7.536	2.168	0.664	1783022282.526
129	100.000	-0.068	100.000	8.137	2.446	0.664	1783022282.773
130	100.000	-0.009	100.000	7.634	2.685	0.664	1783022283.036
131	100.000	0.017	99.999	6.418	2.952	0.664	1783022283.294
132	100.000	0.013	99.999	4.848	3.701	0.664	1783022283.581
133	100.000	0.003	100.002	4.708	4.382	0.664	1783022283.878
134	100.000	0.052	100.000	6.150	4.938	0.664	1783022284.124
135	100.000	0.014	99.994	7.927	5.362	0.664	1783022284.418
136	100.000	0.031	99.994	8.676	5.557	0.664	1783022284.643
137	100.000	-0.007	100.005	8.399	5.748	0.664	1783022284.918
138	100.000	-0.026	100.001	6.711	5.970	0.664	1783022285.151
139	100.000	-0.038	100.003	5.092	0.123	0.664	1783022285.417
140	100.000	0.005	100.001	4.085	0.957	0.664	1783022285.640
141	100.000	0.013	100.003	5.110	1.717	0.664	1783022285.913
142	100.000	0.008	99.997	6.876	2.224	0.664	1783022286.177
143	100.000	-0.005	99.997	7.526	2.523	0.664	1783022286.406
144	100.000	0.075	100.003	7.580	2.750	0.664	1783022286.660
145	100.000	0.008	100.004	6.636	2.935	0.664	1783022286.897
146	100.000	-0.006	100.007	5.422	3.439	0.664	1783022287.152
147	100.000	0.011	100.001	4.988	4.029	0.664	1783022287.398
148	100.000	-0.042	100.000	5.509	4.732	0.664	1783022287.667
149	100.000	0.002	100.000	6.710	5.154	0.664	1783022287.914
150	100.000	0.020	100.000	7.907	5.367	0.664	1783022288.163
151	100.000	0.031	100.003	8.312	5.571	0.664	1783022288.417
152	100.000	-0.017	100.001	7.478	5.829	0.664	1783022288.633
153	100.000	0.025	100.001	5.903	6.130	0.664	1783022288.912
154	100.000	-0.017	99.999	4.205	0.536	0.664	1783022289.170
155	100.000	-0.063	99.999	4.049	1.427	0.664	1783022289.423
156	100.000	-0.006	99.999	6.157	2.025	0.664	1783022289.716
157	100.000	-0.038	100.001	7.659	2.443	0.664	1783022289.971
158	100.000	0.013	100.001	7.902	2.557	0.664	1783022290.194
159	100.000	-0.025	99.994	7.452	2.765	0.664	1783022290.472
160	100.000	0.001	99.999	5.649	3.152	0.664	1783022290.701
161	100.000	-0.058	100.000	4.633	3.746	0.664	1783022290.969
162	100.000	0.004	99.996	4.805	4.498	0.664	1783022291.218
163	100.000	-0.022	99.997	6.504	5.032	0.664	1783022291.488
164	100.000	-0.027	100.000	7.650	5.362	0.664	1783022291.739
165	100.000	-0.025	100.001	8.155	5.562	0.664	1783022291.981
166	100.000	0.011	100.002	7.936	5.751	0.664	1783022292.231
167	100.000	0.022	99.996	6.501	5.966	0.664	1783022292.461
168	100.000	-0.017	100.000	4.836	0.158	0.664	1783022292.731
169	100.000	-0.019	100.001	3.868	0.998	0.664	1783022292.961
170	100.000	0.013	99.998	4.680	1.740	0.664	1783022293.220
171	100.000	-0.015	99.999	6.782	2.205	0.664	1783022293.495
172	100.000	0.063	99.995	7.750	2.437	0.664	1783022293.739
173	100.000	-0.027	99.995	7.859	2.615	0.664	1783022294.001
174	100.000	0.011	100.004	6.836	2.969	0.664	1783022294.243
175	100.000	-0.006	100.002	5.358	3.352	0.664	1783022294.494
176	100.000	0.031	99.998	4.374	4.054	0.664	1783022294.768
177	100.000	-0.031	100.000	5.416	4.715	0.664	1783022295.012
178	100.000	-0.045	99.997	6.687	5.096	0.664	1783022295.223
179	100.000	0.054	100.000	7.813	5.343	0.664	1783022295.497
180	100.000	0.004	99.997	8.112	5.582	0.664	1783022295.740
181	100.000	-0.005	99.995	7.526	5.733	0.664	1783022296.002
182	100.000	-0.001	100.002	6.040	6.095	0.664	1783022296.261
183	100.000	-0.076	100.003	3.991	0.422	0.664	1783022296.513
184	100.000	-0.031	100.001	3.761	1.304	0.664	1783022296.747
185	100.000	-0.005	99.999	5.437	1.890	0.664	1783022296.999
186	100.000	-0.026	99.999	6.996	2.270	0.664	1783022297.254
187	100.000	0.005	99.998	7.696	2.461	0.664	1783022297.470
188	100.000	0.017	100.000	7.484	2.679	0.664	1783022297.743
189	100.000	0.013	99.998	6.293	3.013	0.664	1783022297.991
190	100.000	0.027	100.001	4.969	3.536	0.664	1783022298.272
191	100.000	0.020	100.000	4.837	4.295	0.664	1783022298.553
192	100.000	-0.008	99.997	6.059	4.963	0.664	1783022298.814
193	100.000	-0.015	100.003	7.609	5.317	0.664	1783022299.043
194	100.000	0.032	100.003	7.716	5.476	0.664	1783022299.309
195	100.000	0.010	100.002	7.801	5.661	0.664	1783022299.560
196	100.000	0.035	99.999	6.842	5.920	0.664	1783022299.804
197	100.000	0.047	99.998	4.636	0.084	0.664	1783022300.064
198	100.000	0.044	100.006	3.499	0.856	0.664	1783022300.282
199	100.000	-0.023	100.003	4.316	1.722	0.664	1783022300.571
200	100.000	-0.004	100.001	6.119	2.190	0.664	1783022300.798
201	100.000	-0.035	99.998	7.587	2.347	0.664	1783022301.059
202	100.000	0.040	100.001	7.910	2.498	0.664	1783022301.307
203	100.000	0.034	100.003	7.059	2.791	0.664	1783022301.573
204	100.000	-0.019	100.000	5.558	3.227	0.664	1783022301.821
205	100.000	0.033	100.000	4.740	3.691	0.664	1783022302.051
206	100.000	0.009	100.000	4.826	4.560	0.664	1783022302.328
207	100.000	0.056	100.000	6.519	5.007	0.664	1783022302.591
208	100.000	0.040	100.002	7.820	5.372	0.664	1783022302.873
209	100.000	0.018	100.003	8.108	5.604	0.664	1783022303.145
210	100.000	0.009	100.001	7.402	5.814	0.664	1783022303.402
211	100.000	-0.013	100.003	5.686	6.147	0.664	1783022303.643
212	100.000	-0.033	100.002	4.076	0.389	0.664	1783022303.887
213	100.000	0.029	100.000	3.763	1.374	0.664	1783022304.148
214	100.000	0.055	99.996	5.282	2.033	0.664	1783022304.408
215	100.000	-0.057	99.997	7.047	2.315	0.664	1783022304.644
216	100.000	0.006	100.000	7.694	2.487	0.664	1783022304.909
217	100.000	0.015	99.996	7.401	2.815	0.664	1783022305.137
218	100.000	0.032	100.005	5.942	2.981	0.664	1783022305.403
219	100.000	-0.033	99.999	4.655	3.662	0.664	1783022305.654
220	100.000	0.003	100.003	4.739	4.358	0.664	1783022305.889
221	100.000	-0.011	99.997	6.446	4.917	0.664	1783022306.163
222	100.000	-0.056	100.001	7.953	5.117	0.664	1783022306.413
223	100.000	0.029	99.999	8.711	5.395	0.664	1783022306.651
224	100.000	-0.016	100.001	8.038	5.673	0.664	1783022306.914
225	100.000	0.037	99.999	7.447	5.903	0.664	1783022307.161
226	100.000	-0.004	100.000	5.147	0.090	0.664	1783022307.403
227	100.000	-0.025	100.003	3.953	0.785	0.664	1783022307.664
228	100.000	0.023	100.003	4.545	1.588	0.664	1783022307.912
229	100.000	-0.011	99.999	6.271	1.990	0.664	1783022308.153
230	100.000	-0.014	100.002	6.502	2.335	0.664	1783022308.407
231	100.000	-0.032	100.003	7.495	2.442	0.664	1783022308.651
232	100.000	0.031	99.998	6.420	2.712	0.664	1783022308.891
233	100.000	-0.008	99.997	5.275	3.178	0.664	1783022309.140
234	100.000	0.027	99.996	4.254	3.803	0.664	1783022309.406
235	100.000	0.014	100.000	5.090	4.546	0.664	1783022309.662
236	100.000	0.006	99.996	6.377	4.975	0.664	1783022309.903
237	100.000	0.040	99.999	7.809	5.292	0.664	1783022310.144
238	100.000	-0.002	100.000	8.417	5.421	0.664	1783022310.422
239	100.000	-0.024	100.001	7.801	5.725	0.664	1783022310.698
240	100.000	0.058	100.001	6.448	6.079	0.664	1783022310.975
241	100.000	-0.014	100.001	4.341	0.290	0.664	1783022311.199
242	100.000	0.053	100.001	3.764	1.201	0.664	1783022311.468
243	100.000	-0.030	99.998	5.180	1.874	0.664	1783022311.711
244	100.000	-0.014	100.003	6.902	2.238	0.664	1783022311.976
245	100.000	-0.006	99.998	7.722	2.382	0.664	1783022312.223
246	100.000	0.009	99.998	7.255	2.631	0.664	1783022312.454
247	100.000	0.008	99.999	5.952	2.950	0.664	1783022312.721
248	100.000	-0.012	100.001	4.779	3.498	0.664	1783022312.946
249	100.000	0.059	100.002	4.786	4.172	0.664	1783022313.218
250	100.000	-0.027	100.002	6.221	4.777	0.664	1783022313.467
251	100.000	-0.038	100.004	7.464	5.104	0.664	1783022313.712
252	100.000	-0.043	99.999	8.235	5.320	0.664	1783022313.989
253	100.000	0.013	100.006	8.016	5.579	0.664	1783022314.240
254	100.000	0.012	100.002	6.718	5.880	0.664	1783022314.527
255	100.000	-0.012	100.000	4.702	0.119	0.664	1783022314.786
256	100.000	-0.012	99.999	3.502	0.939	0.664	1783022315.036
257	100.000	-0.046	99.996	4.594	1.711	0.664	1783022315.273
258	100.000	0.012	100.003	6.413	2.103	0.664	1783022315.550
259	100.000	0.019	100.003	7.324	2.319	0.664	1783022315.778
260	100.000	-0.002	99.998	7.703	2.584	0.664	1783022316.028
261	100.000	0.041	99.999	6.751	2.811	0.664	1783022316.263
262	100.000	-0.003	100.000	5.394	3.126	0.664	1783022316.535
263	100.000	-0.010	100.002	3.972	3.863	0.664	1783022316.772
264	100.000	0.062	100.002	4.803	4.586	0.664	1783022317.033
265	100.000	0.044	100.002	6.618	5.055	0.664	1783022317.270
266	100.000	-0.034	100.002	7.960	5.288	0.664	1783022317.541
267	100.000	-0.005	99.997	8.380	5.489	0.664	1783022317.782
268	100.000	-0.037	100.000	7.918	5.702	0.664	1783022318.007
269	100.000	-0.043	99.996	6.414	6.016	0.664	1783022318.285
270	100.000	0.005	99.997	4.660	0.262	0.664	1783022318.513
271	100.000	-0.007	100.002	3.665	0.933	0.664	1783022318.786
272	100.000	0.031	99.999	5.177	1.689	0.664	1783022319.019
273	100.000	0.013	100.000	6.790	2.046	0.664	1783022319.287
274	100.000	0.021	99.998	7.725	2.350	0.664	1783022319.536
275	100.000	-0.044	99.996	7.293	2.629	0.664	1783022319.783
276	100.000	-0.029	100.001	6.169	2.862	0.664	1783022320.039
277	100.000	0.039	99.995	4.695	3.284	0.664	1783022320.255
278	100.000	-0.011	100.002	4.264	4.035	0.664	1783022320.526
279	100.000	0.072	100.001	5.279	4.755	0.664	1783022320.775
280	100.000	-0.031	100.001	6.784	5.051	0.664	1783022321.026
281	100.000	0.046	100.001	8.158	5.385	0.664	1783022321.278
282	100.000	0.074	99.999	8.270	5.554	0.664	1783022321.506
283	100.000	-0.018	100.003	7.562	5.775	0.664	1783022321.780
284	100.000	0.012	100.001	6.015	6.031	0.664	1783022322.014
285	100.000	-0.019	100.004	4.122	0.211	0.664	1783022322.271
286	100.000	0.009	99.997	3.780	1.207	0.664	1783022322.507
287	100.000	-0.010	99.999	4.931	1.847	0.664	1783022322.771
288	100.000	0.026	100.008	6.993	2.221	0.664	1783022323.033
289	100.000	0.071	100.002	7.696	2.494	0.664	1783022323.284
290	100.000	-0.010	100.002	7.290	2.700	0.664	1783022323.534
291	100.000	-0.020	99.998	5.762	2.943	0.664	1783022323.755
292	100.000	0.044	100.000	4.647	3.555	0.664	1783022324.031
293	100.000	-0.022	100.001	4.509	4.325	0.664	1783022324.283
294	100.000	-0.024	99.992	6.211	4.865	0.664	1783022324.533
295	100.000	0.007	100.001	7.466	5.172	0.664	1783022324.788
296	100.000	-0.028	100.003	8.416	5.341	0.664	1783022325.034
297	100.000	0.037	100.000	8.161	5.603	0.664	1783022325.281
298	100.000	0.003	100.001	7.388	5.807	0.664	1783022325.536
299	100.000	0.021	100.003	5.379	6.146	0.664	1783022325.777
300	100.000	0.020	99.999	3.808	0.648	0.664	1783022326.032
301	100.000	-0.018	100.003	4.154	1.541	0.664	1783022326.287
302	100.000	0.029	100.002	5.829	2.005	0.664	1783022326.517
303	100.000	0.015	99.998	7.035	2.265	0.664	1783022326.788
304	100.000	0.001	100.001	7.439	2.574	0.664	1783022327.043
305	100.000	-0.033	100.000	7.032	2.688	0.664	1783022327.281
306	100.000	0.039	100.000	5.532	3.074	0.664	1783022327.544
307	100.000	0.056	99.998	4.447	3.855	0.664	1783022327.777
308	100.000	0.002	100.003	4.787	4.541	0.664	1783022328.022
309	100.000	-0.009	100.001	6.120	4.976	0.664	1783022328.269
310	100.000	0.001	99.997	7.409	5.170	0.664	1783022328.525
311	100.000	-0.090	100.000	8.054	5.448	0.664	1783022328.777
312	100.000	-0.031	99.998	7.933	5.592	0.664	1783022329.035
313	100.000	0.015	100.000	6.316	5.894	0.664	1783022329.285
314	100.000	0.021	100.001	4.334	0.052	0.664	1783022329.541
315	100.000	-0.023	99.999	3.421	0.855	0.664	1783022329.775
316	100.000	0.040	99.997	4.766	1.728	0.664	1783022330.032
317	100.000	-0.007	99.998	6.108	2.096	0.664	1783022330.288
318	100.000	0.026	100.000	7.528	2.308	0.664	1783022330.526
319	100.000	0.013	99.999	7.354	2.474	0.664	1783022330.798
320	100.000	0.008	100.003	6.406	2.833	0.664	1783022331.023
321	100.000	0.027	99.999	4.832	3.155	0.664	1783022331.296
322	100.000	0.015	100.000	3.977	4.005	0.664	1783022331.549
323	100.000	-0.039	99.999	5.385	4.702	0.664	1783022331.846
324	100.000	0.033	99.999	7.059	5.120	0.664	1783022332.082
325	100.000	-0.042	99.999	8.349	5.357	0.664	1783022332.331
326	100.000	0.050	99.998	8.172	5.554	0.664	1783022332.571
327	100.000	-0.020	100.001	7.410	5.706	0.664	1783022332.835
328	100.000	-0.036	100.001	5.625	6.073	0.664	1783022333.096
329	100.000	0.063	99.999	3.784	0.441	0.664	1783022333.321
330	100.000	-0.005	100.002	3.793	1.344	0.664	1783022333.573
331	100.000	-0.026	99.998	5.584	1.922	0.664	1783022333.819
332	100.000	-0.033	99.998	6.757	2.168	0.664	1783022334.062
333	100.000	-0.032	100.001	7.262	2.379	0.664	1783022334.329
334	100.000	-0.066	99.998	6.832	2.584	0.664	1783022334.572
335	100.000	0.049	99.996	5.288	2.893	0.664	1783022334.830
336	100.000	-0.007	99.997	3.859	3.497	0.664	1783022335.067
337	100.000	-0.037	100.001	4.208	4.417	0.664	1783022335.336
338	100.000	0.021	100.000	5.840	4.925	0.664	1783022335.549
339	100.000	0.028	100.001	7.309	5.284	0.664	1783022335.819
340	100.000	0.011	100.002	8.293	5.494	0.664	1783022336.055
341	100.000	-0.031	100.004	7.738	5.746	0.664	1783022336.324
342	100.000	0.029	100.000	6.613	5.949	0.664	1783022336.582
