timestamp,position_mm
1785258936.079698,-0.00048828125
1785258936.0798645,-0.00048828125
1785258936.0799236,-0.00048828125
1785258936.079963,-0.00048828125
1785258936.0799997,-0.00048828125
1785258936.085642,-0.00048828125
1785258936.0858066,-0.00048828125
1785258936.08585,-0.00048828125
1785258936.0858839,-0.00048828125
1785258936.0859182,-0.00048828125
1785258936.091369,-0.00048828125
1785258936.091546,-0.00048828125
1785258936.0916142,-0.00048828125
1785258936.0916734,-0.00048828125
1785258936.0917306,-0.00048828125
1785258936.0977378,-0.00048828125
1785258936.0977905,-0.00048828125
1785258936.0978055,-0.00048828125
1785258936.109531,-0.00048828125
1785258936.1096604,-0.00048828125
1785258936.1096976,-0.00048828125
1785258936.1097274,-0.00048828125
1785258936.1097698,-0.00048828125
1785258936.109819,-0.00048828125
1785258936.1098583,-0.00048828125
1785258936.109904,-0.00048828125
1785258936.109948,-0.00048828125
1785258936.1099927,-0.00048828125
1785258936.1100256,-0.00048828125
1785258936.1100607,-0.00048828125
1785258936.110108,-0.00048828125
1785258936.110148,-0.00048828125
1785258936.115409,-0.00048828125
1785258936.1155145,0.0
1785258936.1155455,0.0
1785258936.1155708,0.00048828125
1785258936.1155941,0.00146484375
1785258936.1215124,0.001708984375
1785258936.121617,0.002197265625
1785258936.1219578,0.0029296875
1785258936.1219969,0.0029296875
1785258936.122023,0.003662109375
1785258936.1274974,0.004150390625
1785258936.1276193,0.00439453125
1785258936.12766,0.005126953125
1785258936.1276917,0.00537109375
1785258936.127722,0.005859375
1785258936.1277523,0.006591796875
1785258936.133471,0.007080078125
1785258936.133582,0.007568359375
1785258936.1336253,0.008056640625
1785258936.1336591,0.00830078125
1785258936.1336915,0.009033203125
1785258936.1395333,0.009765625
1785258936.13966,0.01025390625
1785258936.1397007,0.0107421875
1785258936.1397345,0.01123046875
1785258936.1397939,0.011474609375
1785258936.1398273,0.012451171875
1785258936.1454265,0.012939453125
1785258936.145554,0.013427734375
1785258936.1455972,0.013916015625
1785258936.145631,0.01416015625
1785258936.1456635,0.014892578125
1785258936.151658,0.015625
1785258936.152182,0.01611328125
1785258936.1523004,0.016845703125
1785258936.15234,0.01708984375
1785258936.1523733,0.017333984375
1785258936.1575978,0.018310546875
1785258936.1577468,0.01904296875
1785258936.1577897,0.01953125
1785258936.1578248,0.02001953125
1785258936.1578753,0.02001953125
1785258936.1579227,0.02099609375
1785258936.1635582,0.021728515625
