Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
94	300.000	-0.016	299.999	0.024	0.039	1.991	1783019654.454
95	300.000	0.005	300.001	0.077	3.909	1.991	1783019654.722
96	300.000	0.010	299.998	0.059	3.804	1.991	1783019654.945
97	300.000	0.015	300.000	0.073	2.242	1.991	1783019655.211
98	300.000	0.049	300.002	0.231	3.624	1.991	1783019655.457
99	300.000	0.003	300.000	0.510	3.922	1.991	1783019655.709
100	300.000	-0.033	300.001	0.032	6.274	1.991	1783019655.949
101	300.000	-0.005	300.001	0.059	0.000	1.991	1783019656.212
102	300.000	0.057	299.995	0.139	1.944	1.991	1783019656.462
103	300.000	-0.014	299.998	0.245	4.081	1.991	1783019656.690
104	300.000	0.014	300.000	0.115	4.274	1.991	1783019656.954
105	300.000	-0.008	300.002	0.055	2.520	1.991	1783019657.184
106	300.000	-0.002	300.000	0.090	4.417	1.991	1783019657.439
107	300.000	0.040	299.999	0.187	1.686	1.991	1783019657.712
108	300.000	-0.003	300.000	0.098	3.482	1.991	1783019657.959
109	300.000	-0.042	300.000	0.104	4.345	1.991	1783019658.211
110	300.000	-0.009	300.001	0.240	4.443	1.991	1783019658.438
111	300.000	0.050	299.999	0.085	3.950	1.991	1783019658.708
112	300.000	-0.027	300.002	0.081	2.913	1.991	1783019658.942
113	300.000	0.021	300.002	0.102	3.318	1.991	1783019659.207
114	300.000	0.009	300.001	0.100	4.098	1.991	1783019659.428
115	300.000	0.012	299.998	0.031	6.143	1.991	1783019659.712
116	300.000	0.034	300.001	0.106	2.133	1.991	1783019659.959
117	300.000	0.005	299.997	0.086	4.761	1.991	1783019660.172
118	300.000	0.008	299.999	0.144	3.439	1.991	1783019660.448
119	300.000	-0.011	299.998	0.260	5.882	1.991	1783019660.701
120	300.000	-0.038	300.001	0.157	0.062	1.991	1783019660.952
121	300.000	-0.001	300.000	0.142	3.816	1.991	1783019661.179
122	300.000	-0.024	299.999	0.099	3.677	1.991	1783019661.452
123	300.000	-0.052	299.998	0.019	3.488	1.991	1783019661.698
124	300.000	0.005	299.998	0.072	3.860	1.991	1783019661.961
125	300.000	0.033	299.997	0.141	0.469	1.991	1783019662.202
126	300.000	0.030	299.998	0.007	1.939	1.991	1783019662.430
127	300.000	0.029	299.998	0.034	5.594	1.991	1783019662.707
128	300.000	0.009	299.999	0.013	0.865	1.991	1783019662.937
129	300.000	-0.006	299.999	0.243	3.873	1.991	1783019663.220
130	300.000	-0.026	300.004	0.062	0.115	1.991	1783019663.468
131	300.000	-0.027	299.999	0.006	2.722	1.991	1783019663.744
132	300.000	-0.026	300.001	0.158	1.391	1.991	1783019663.992
133	300.000	0.043	299.998	0.053	2.520	1.991	1783019664.264
134	300.000	-0.009	300.000	0.143	4.305	1.991	1783019664.493
135	300.000	0.019	300.001	0.149	3.868	1.991	1783019664.748
136	300.000	0.013	299.998	0.129	3.317	1.991	1783019664.995
137	300.000	-0.057	299.999	0.165	3.666	1.991	1783019665.227
138	300.000	0.022	300.003	0.208	3.375	1.991	1783019665.500
139	300.000	-0.038	300.005	0.162	1.253	1.991	1783019665.729
140	300.000	-0.013	300.002	0.137	3.893	1.991	1783019665.998
141	300.000	-0.028	300.000	0.112	4.793	1.991	1783019666.217
142	300.000	0.000	300.002	0.068	1.829	1.991	1783019666.508
143	300.000	0.083	300.000	0.256	1.734	1.991	1783019666.763
144	300.000	-0.022	299.998	0.100	3.500	1.991	1783019667.026
145	300.000	-0.028	300.001	0.139	3.700	1.991	1783019667.302
146	300.000	0.012	300.004	0.149	4.013	1.991	1783019667.554
147	300.000	0.032	299.998	0.202	4.108	1.991	1783019667.794
148	300.000	-0.126	299.994	0.634	4.417	1.991	1783019668.040
149	300.000	0.018	299.999	0.560	3.592	1.991	1783019668.291
150	300.000	-0.052	300.000	0.287	3.851	1.991	1783019668.562
151	300.000	0.043	299.998	0.130	1.072	1.991	1783019668.808
152	300.000	-0.005	300.003	0.122	3.088	1.991	1783019669.036
153	300.000	-0.059	299.999	0.050	4.140	1.991	1783019669.308
154	300.000	0.028	299.999	0.125	5.077	1.991	1783019669.534
155	300.000	-0.031	299.998	0.026	2.952	1.991	1783019669.802
156	300.000	0.004	300.001	0.122	3.402	1.991	1783019670.037
157	300.000	-0.080	300.002	0.166	3.483	1.991	1783019670.307
158	300.000	0.074	300.000	0.358	1.329	1.991	1783019670.542
159	300.000	0.038	300.002	0.123	3.371	1.991	1783019670.804
160	300.000	0.040	299.997	0.281	4.322	1.991	1783019671.047
161	300.000	-0.033	300.002	0.381	1.359	1.991	1783019671.276
162	300.000	-0.019	300.001	0.065	3.706	1.991	1783019671.551
163	300.000	-0.001	299.999	0.046	5.942	1.991	1783019671.778
164	300.000	0.031	299.999	0.188	1.991	1.991	1783019672.056
165	300.000	0.036	300.002	0.206	3.849	1.991	1783019672.298
166	300.000	-0.027	299.997	0.235	3.195	1.991	1783019672.521
167	300.000	0.002	299.999	0.102	4.086	1.991	1783019672.807
168	300.000	0.037	299.999	0.164	4.270	1.991	1783019673.067
169	300.000	0.011	300.000	0.154	4.412	1.991	1783019673.305
170	300.000	-0.007	300.001	0.219	4.078	1.991	1783019673.529
171	300.000	-0.008	300.002	0.046	3.415	1.991	1783019673.816
172	300.000	-0.047	300.001	0.060	3.406	1.991	1783019674.046
173	300.000	-0.026	299.999	0.218	4.003	1.991	1783019674.317
174	300.000	-0.015	299.998	0.086	3.369	1.991	1783019674.574
175	300.000	-0.019	300.001	0.086	3.245	1.991	1783019674.865
176	300.000	-0.049	299.997	0.064	2.087	1.991	1783019675.093
177	300.000	-0.007	299.999	0.085	3.049	1.991	1783019675.360
178	300.000	0.003	300.001	0.154	4.204	1.991	1783019675.616
179	300.000	-0.022	300.002	0.037	1.282	1.991	1783019675.852
180	300.000	0.011	299.998	0.064	2.994	1.991	1783019676.106
181	300.000	0.011	300.001	0.156	3.740	1.991	1783019676.373
182	300.000	0.004	299.997	0.078	3.945	1.991	1783019676.612
183	300.000	0.017	299.998	0.114	3.902	1.991	1783019676.842
184	300.000	0.009	300.002	0.114	3.920	1.991	1783019677.105
185	300.000	-0.009	300.000	0.130	3.325	1.991	1783019677.346
186	300.000	0.035	300.003	0.167	3.431	1.991	1783019677.620
187	300.000	0.015	300.002	0.087	2.781	1.991	1783019677.880
188	300.000	-0.002	299.997	0.141	2.268	1.991	1783019678.118
189	300.000	0.013	299.999	0.058	5.223	1.991	1783019678.368
190	300.000	0.048	300.001	0.100	4.257	1.991	1783019678.592
191	300.000	-0.020	300.004	0.131	3.660	1.991	1783019678.868
192	300.000	-0.014	299.996	0.179	3.583	1.991	1783019679.097
193	300.000	0.027	300.000	0.095	1.881	1.991	1783019679.364
194	300.000	0.044	299.999	0.049	3.959	1.991	1783019679.613
195	300.000	-0.013	300.002	0.069	3.686	1.991	1783019679.870
196	300.000	0.001	300.000	0.049	3.365	1.991	1783019680.122
197	300.000	0.018	300.002	0.125	2.537	1.991	1783019680.364
198	300.000	-0.017	299.998	0.118	0.385	1.991	1783019680.616
199	300.000	-0.001	300.000	0.104	1.983	1.991	1783019680.853
200	300.000	-0.037	299.999	0.093	0.197	1.991	1783019681.108
201	300.000	-0.028	299.999	0.070	0.995	1.991	1783019681.357
202	300.000	0.016	300.001	0.021	3.264	1.991	1783019681.622
203	300.000	0.016	300.002	0.089	3.516	1.991	1783019681.848
204	300.000	-0.003	299.998	0.142	2.372	1.991	1783019682.122
205	300.000	0.003	299.999	0.103	3.067	1.991	1783019682.357
206	300.000	-0.011	299.999	0.020	2.912	1.991	1783019682.611
207	300.000	0.083	300.003	0.084	2.102	1.991	1783019682.854
208	300.000	-0.014	300.002	0.050	4.882	1.991	1783019683.108
209	300.000	0.022	299.998	0.166	4.616	1.991	1783019683.355
210	300.000	0.032	299.998	0.060	5.854	1.991	1783019683.611
211	300.000	0.002	299.999	0.102	0.018	1.991	1783019683.848
212	300.000	0.055	299.999	0.147	2.974	1.991	1783019684.126
213	300.000	0.048	300.002	0.153	3.460	1.991	1783019684.351
214	300.000	0.029	299.999	0.216	3.928	1.991	1783019684.601
215	300.000	0.006	299.997	0.038	4.272	1.991	1783019684.847
216	300.000	-0.046	300.002	0.090	5.432	1.991	1783019685.115
217	300.000	-0.058	299.998	0.073	2.742	1.991	1783019685.373
218	300.000	-0.015	299.998	0.061	6.096	1.991	1783019685.696
219	300.000	0.012	299.999	0.098	3.697	1.991	1783019685.941
220	300.000	-0.001	299.998	0.078	1.961	1.991	1783019686.179
221	300.000	0.028	299.996	0.078	5.454	1.991	1783019686.423
222	300.000	-0.021	300.002	0.079	3.038	1.991	1783019686.680
223	300.000	0.032	299.996	0.034	3.672	1.991	1783019686.930
224	300.000	0.012	300.000	0.050	3.445	1.991	1783019687.168
225	300.000	-0.022	300.002	0.160	3.364	1.991	1783019687.420
226	300.000	-0.027	300.002	0.034	3.077	1.991	1783019687.698
227	300.000	-0.013	299.998	0.069	2.680	1.991	1783019687.988
228	300.000	0.045	299.999	0.090	5.340	1.991	1783019688.219
229	300.000	-0.039	299.999	0.135	3.769	1.991	1783019688.473
230	300.000	0.035	300.002	0.033	2.119	1.991	1783019688.737
231	300.000	-0.009	300.000	0.124	2.359	1.991	1783019688.984
232	300.000	-0.007	300.001	0.114	1.979	1.991	1783019689.221
233	300.000	-0.023	299.999	0.056	2.129	1.991	1783019689.484
234	300.000	0.043	299.996	0.098	4.212	1.991	1783019689.707
235	300.000	-0.017	300.000	0.141	4.132	1.991	1783019689.973
236	300.000	0.054	299.995	0.104	3.999	1.991	1783019690.267
237	300.000	-0.076	300.002	0.096	3.370	1.991	1783019690.503
238	300.000	-0.018	300.003	0.039	3.031	1.991	1783019690.750
