Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
93	100.000	-0.020	100.000	6.672	4.449	0.664	1783024008.725
94	100.000	0.070	100.000	5.718	5.059	0.664	1783024008.979
95	100.000	-0.024	100.002	6.098	5.752	0.664	1783024009.227
96	100.000	-0.007	100.000	8.235	6.279	0.664	1783024009.452
97	100.000	-0.033	99.998	10.171	0.221	0.664	1783024009.713
98	100.000	0.037	100.001	11.568	0.387	0.664	1783024009.963
99	100.000	-0.035	99.997	12.105	0.553	0.664	1783024010.231
100	100.000	0.051	100.000	10.660	0.726	0.664	1783024010.477
101	100.000	-0.014	100.001	7.667	0.852	0.664	1783024010.722
102	100.000	-0.007	100.000	4.146	1.144	0.664	1783024010.973
103	100.000	0.043	100.004	1.114	2.607	0.664	1783024011.217
104	100.000	0.034	100.004	3.987	3.820	0.664	1783024011.485
105	100.000	0.022	100.004	6.514	4.014	0.664	1783024011.713
106	100.000	-0.045	99.998	7.855	4.135	0.664	1783024011.989
107	100.000	-0.025	100.001	7.538	4.446	0.664	1783024012.241
108	100.000	-0.021	100.001	6.473	4.774	0.664	1783024012.498
109	100.000	-0.047	99.999	5.456	5.290	0.664	1783024012.720
110	100.000	-0.033	99.998	6.321	5.934	0.664	1783024012.988
111	100.000	-0.006	100.002	8.632	0.098	0.664	1783024013.240
112	100.000	-0.010	100.001	10.405	0.249	0.664	1783024013.485
113	100.000	0.002	99.997	11.544	0.418	0.664	1783024013.751
114	100.000	0.029	100.002	11.282	0.623	0.664	1783024013.977
115	100.000	0.022	100.002	9.688	0.776	0.664	1783024014.247
116	100.000	0.006	99.998	5.883	0.940	0.664	1783024014.480
117	100.000	0.068	100.000	2.360	1.470	0.664	1783024014.752
118	100.000	0.014	99.999	2.709	3.422	0.664	1783024014.981
119	100.000	0.031	100.002	5.764	4.058	0.664	1783024015.261
120	100.000	0.008	99.999	6.963	4.149	0.664	1783024015.540
121	100.000	-0.008	100.000	7.172	4.339	0.664	1783024015.833
122	100.000	0.029	100.001	6.078	4.701	0.664	1783024016.055
123	100.000	0.012	99.999	5.244	5.110	0.664	1783024016.323
124	100.000	-0.002	99.999	5.693	5.764	0.664	1783024016.555
125	100.000	0.017	100.000	7.593	6.259	0.664	1783024016.821
126	100.000	-0.002	99.999	9.982	0.246	0.664	1783024017.077
127	100.000	-0.009	100.002	11.593	0.449	0.664	1783024017.322
128	100.000	-0.007	100.002	11.253	0.548	0.664	1783024017.567
129	100.000	0.020	100.002	9.801	0.653	0.664	1783024017.831
130	100.000	-0.013	99.997	6.847	0.855	0.664	1783024018.078
131	100.000	-0.058	99.997	2.677	1.023	0.664	1783024018.301
132	100.000	-0.013	100.003	1.175	3.452	0.664	1783024018.567
133	100.000	0.011	100.002	5.250	3.901	0.664	1783024018.824
134	100.000	0.051	100.004	7.349	4.013	0.664	1783024019.068
135	100.000	-0.009	99.998	8.142	4.159	0.664	1783024019.327
136	100.000	0.008	99.999	7.609	4.294	0.664	1783024019.546
137	100.000	-0.038	100.001	6.159	4.604	0.664	1783024019.821
138	100.000	0.013	99.995	5.099	5.180	0.664	1783024020.059
139	100.000	-0.018	100.002	5.335	5.791	0.664	1783024020.323
140	100.000	0.038	100.002	7.880	0.089	0.664	1783024020.572
141	100.000	0.036	99.999	9.921	0.320	0.664	1783024020.817
142	100.000	0.012	100.001	10.655	0.531	0.664	1783024021.072
143	100.000	0.020	99.996	10.682	0.598	0.664	1783024021.325
144	100.000	0.016	100.000	8.799	0.715	0.664	1783024021.583
145	100.000	0.014	99.998	5.853	0.945	0.664	1783024021.806
146	100.000	0.008	99.996	2.074	1.301	0.664	1783024022.067
147	100.000	0.019	99.998	2.447	3.389	0.664	1783024022.308
148	100.000	0.002	100.002	5.418	3.930	0.664	1783024022.579
149	100.000	0.009	100.002	7.196	4.072	0.664	1783024022.796
150	100.000	-0.034	100.000	7.790	4.242	0.664	1783024023.056
151	100.000	0.002	100.003	6.711	4.429	0.664	1783024023.323
152	100.000	0.033	99.999	5.340	4.741	0.664	1783024023.565
153	100.000	0.044	99.999	4.624	5.530	0.664	1783024023.826
154	100.000	0.058	99.996	5.774	6.171	0.664	1783024024.038
155	100.000	-0.006	100.002	8.235	0.130	0.664	1783024024.326
156	100.000	-0.039	100.001	10.533	0.309	0.664	1783024024.562
157	100.000	0.015	100.002	11.643	0.534	0.664	1783024024.829
158	100.000	0.027	100.002	11.068	0.695	0.664	1783024025.055
159	100.000	-0.036	99.996	8.484	0.780	0.664	1783024025.318
160	100.000	0.003	100.000	4.746	0.937	0.664	1783024025.573
161	100.000	-0.059	100.003	0.841	1.606	0.664	1783024025.801
162	100.000	-0.005	99.999	2.775	3.907	0.664	1783024026.058
163	100.000	-0.042	100.001	6.335	4.147	0.664	1783024026.305
164	100.000	-0.011	99.996	7.903	4.205	0.664	1783024026.573
165	100.000	-0.033	100.000	8.158	4.271	0.664	1783024026.808
