Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
94	200.000	-0.029	199.996	1.316	5.843	1.328	1782941388.169
95	200.000	-0.008	200.001	0.900	2.991	1.328	1782941388.428
96	200.000	0.024	200.002	1.349	4.712	1.328	1782941388.731
97	200.000	0.030	199.997	1.142	0.033	1.328	1782941388.971
98	200.000	0.027	200.000	1.153	3.261	1.328	1782941389.224
99	200.000	-0.009	200.001	1.412	4.873	1.328	1782941389.480
100	200.000	-0.010	200.002	0.978	0.338	1.328	1782941389.746
101	200.000	0.007	200.002	1.159	3.832	1.328	1782941390.029
102	200.000	-0.009	200.003	1.440	5.134	1.328	1782941390.296
103	200.000	-0.033	199.997	0.732	1.394	1.328	1782941390.561
104	200.000	-0.013	200.003	1.325	4.311	1.328	1782941390.868
105	200.000	-0.036	200.001	1.376	5.742	1.328	1782941391.090
106	200.000	0.011	200.001	0.657	2.317	1.328	1782941391.373
107	200.000	-0.033	199.999	1.493	4.667	1.328	1782941391.620
108	200.000	0.007	200.001	1.445	5.880	1.328	1782941391.880
109	200.000	0.007	199.995	0.851	2.661	1.328	1782941392.129
110	200.000	-0.030	199.998	1.432	4.827	1.328	1782941392.451
111	200.000	0.025	200.002	1.070	0.130	1.328	1782941392.687
112	200.000	-0.037	199.998	1.127	3.631	1.328	1782941392.973
113	200.000	-0.002	199.995	1.304	5.088	1.328	1782941393.218
114	200.000	0.059	200.000	0.951	0.481	1.328	1782941393.473
115	200.000	-0.014	200.001	1.206	3.786	1.328	1782941393.712
116	200.000	-0.033	199.999	1.498	5.061	1.328	1782941393.972
117	200.000	-0.004	199.999	0.888	0.750	1.328	1782941394.230
118	200.000	-0.047	199.998	1.317	4.383	1.328	1782941394.558
119	200.000	0.015	199.999	1.269	5.718	1.328	1782941394.860
120	200.000	0.021	199.998	0.897	3.310	1.328	1782941395.169
121	200.000	0.030	200.001	1.429	5.105	1.328	1782941395.463
122	200.000	-0.009	200.001	0.844	0.829	1.328	1782941395.729
123	200.000	-0.020	200.001	1.234	4.089	1.328	1782941395.991
124	200.000	-0.093	200.001	1.500	5.237	1.328	1782941396.247
125	200.000	0.030	199.999	0.566	1.906	1.328	1782941396.564
126	200.000	-0.013	200.002	1.406	4.551	1.328	1782941396.831
127	200.000	-0.035	199.999	1.350	5.921	1.328	1782941397.085
128	200.000	0.041	200.001	1.048	2.904	1.328	1782941397.338
129	200.000	0.077	199.998	1.469	4.723	1.328	1782941397.610
130	200.000	-0.048	199.999	1.076	0.175	1.328	1782941397.882
131	200.000	0.002	200.000	1.145	3.473	1.328	1782941398.166
132	200.000	0.005	199.997	1.464	4.949	1.328	1782941398.418
133	200.000	-0.014	200.003	0.518	0.751	1.328	1782941398.745
